"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,"https://specieslink.net/col/232",,"UTFPR-CP","HCF",,"PRESERVED_SPECIMEN","10575","4004","M.G. Caxambú",,"2012-04-28","2012","4","28",,,,"Brasil","BR","Sp",,"Pariquera-Açu","Propriedade do Sr. Flávio",,,"-24.808528","-47.871972",,,,,"J. Cordeiro & G. Felitto","2012-01-01",,"Solanum swartzianum Roem. & Schult.","Solanaceae","Solanum","species","Roem. & Schult.","ACCEPTED",,,"Solanum swartzianum Roem. & Schult.",,,,"Solanum swartzianum","Solanum swartzianum",,"WGS84","https://images.cria.org.br/viewer/HCF000002374",,,,"GBIF","HCF","code not found","Caxambu, M.G.","4004","2012","Cordeiro, J.","2012",,"Caxambu","Felitto, G.","brazil","sao paulo","pariquera-acu","propriedade do senhor flavio",,"locality","brazil_sao paulo_pariquera acu","brazil_sao paulo_pariquera acu",-24.67825289,-47.85009149,"county","Solanum swartzianum","Roem. & Schult.","name_w_authors","Solanaceae","Solanum swartzianum","Roem. & Schult.","species","name accepted","bfo-14872",,,"Solanum swartzianum Roem. & Schult.","Solanum","Solanaceae","Solanum swartzianum",37577,"brazil_sao paulo_pariquera acu","Brazil","São Paulo","Pariquera-Açu",,"ibge","medium",TRUE,-24.808528,-47.871972,"coord_original","miliseconds","check_local.2municip.","ok_state",,FALSE,"bad_dist","full_name_match","HCF_10575","HCF_10575|HCF_2374","2","0.5","HCF_10575","HCF_10575","HCF_10575","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5632689",,,"HCF","HCF",,"PRESERVED_SPECIMEN","HCF000002374","4004","M.G. Caxambu et al.;M.G. Caxambú et al.",,"2012-04-28","2012","4","28","2012-04-28",,,"Brasil","BR","Sp",,"Pariquera-Açu","Propriedade do Sr. Flávio",,,"-24.808611","-47.871944",,,,,"J. Cordeiro;G. Felitto","2012-01-01",,"Solanum swartzianum Roem. & Schult.","Solanaceae","Solanum","species","Roem.  |  Schult.","ACCEPTED",,,"Solanum swartzianum Roem. & Schult.",,,,"solanum swartzianum roem. | schult.","Solanum swartzianum",,"WGS84","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/hcf/hcf/000/2/37/4/hcf00002374.dzi",,,,"GBIF","HCF",,"Caxambu, M.G.","4004","2012","Cordeiro, J.","2012","Al.; Caxambu, M.G.","Caxambu","Felitto, G.","brazil","sao paulo","pariquera-acu","propriedade do senhor flavio",,"municipality","brazil_sao paulo_pariquera acu","brazil_sao paulo_pariquera acu",-24.67825289,-47.85009149,"county","Solanum swartzianum","Roem. & Schult.","name_w_authors","Solanaceae","Solanum swartzianum","Roem. & Schult.","species","name accepted","bfo-14872",,,"Solanum swartzianum Roem. & Schult.","Solanum","Solanaceae","Solanum swartzianum",508356,"brazil_sao paulo_pariquera acu","Brazil","São Paulo","Pariquera-Açu",,"ibge","medium",TRUE,-24.808528,-47.871972,"coord_original","miliseconds","check_local.2municip.","ok_state",,FALSE,"bad_dist","full_name_match","HCF_2374","HCF_10575|HCF_2374","2","0.5","HCF_10575","HCF_10575","HCF_10575","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/232",,"UTFPR-CP","HCF",,"PRESERVED_SPECIMEN","10710","4139","M.G. Caxambú",,"2012-04-30","2012","4","30",,,,"Brasil","BR","Sp",,"Cananéia","Fazenda Aroeira - Arredores",,,"-24.885222","-47.837167",,,,,"J. Cordeiro","2018-01-01",,"Solanum scuticum M.Nee","Solanaceae","Solanum","species","M. Nee","ACCEPTED",,,"Solanum scuticum M.Nee",,,,"Solanum scuticum","Solanum scuticum",,"WGS84","https://images.cria.org.br/viewer/HCF000020625",,,,"GBIF","HCF","code not found","Caxambu, M.G.","4139","2012","Cordeiro, J.","2018",,"Caxambu",,"brazil","sao paulo","cananeia","fazenda aroeira",,"locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county","Solanum scuticum","M.Nee","name_w_authors","Solanaceae","Solanum scuticum","M.Nee","species","name accepted","bfo-14857",,,"Solanum scuticum M.Nee","Solanum","Solanaceae","Solanum scuticum",37721,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","medium",TRUE,-24.885222,-47.837167,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HCF_10710","HCF_10710|HCF_20625","1","0.25","HCF_10710","HCF_10710","HCF_10710","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5629251",,,"HCF","HCF",,"PRESERVED_SPECIMEN","HCF000020625","4139","M.G. Caxambu et al.;M.G. Caxambú et al.",,"2012-04-30","2012","4","30","2012-04-30",,,"Brasil","BR","Sp",,"Cananéia","Fazenda Aroeira - Arredores",,,"-24.885278","-47.837222",,,,,"J. Cordeiro","2018-01-01",,"Solanum scuticum M.Nee","Solanaceae","Solanum","species","M. Nee","ACCEPTED",,,"Solanum scuticum M.Nee",,,,"Solanum scuticum M. Nee","Solanum scuticum",,"WGS84","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/hcf/hcf/000/20/62/5/hcf00020625.dzi",,,,"GBIF","HCF",,"Caxambu, M.G.","4139","2012","Cordeiro, J.","2018","Al.; Caxambu, M.G.","Caxambu",,"brazil","sao paulo","cananeia","fazenda aroeira",,"municipality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county","Solanum scuticum","M.Nee","name_w_authors","Solanaceae","Solanum scuticum","M.Nee","species","name accepted","bfo-14857",,,"Solanum scuticum M.Nee","Solanum","Solanaceae","Solanum scuticum",508533,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","medium",TRUE,-24.885222,-47.837167,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HCF_20625","HCF_10710|HCF_20625","1","0.25","HCF_10710","HCF_10710","HCF_10710","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","268695","381","Anunciação, EA; Rossi, L",,"1993-10-28","1993","10","28",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador em direção à praia da Juréia",,,,,,,,,"Rossi, L",,,"Solanum pseudoquina A.St.-Hil.","Solanaceae","Solanum","species","A.St.-Hil.","ACCEPTED",,,"Solanum pseudoquina A.St.-Hil.",,,,"Solanum pseudoquina","Solanum pseudoquina",,,,,,,"GBIF","SP","code not found","Anunciacao, E.A.","381","1993","Rossi, L.",,"Rossi, L.","Anunciacao",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Solanum pseudoquina","A.St.-Hil.","name_w_authors","Solanaceae","Solanum pseudoquina","A.St.-Hil.","species","name accepted","bfo-14836",,,"Solanum pseudoquina A.St.-Hil.","Solanum","Solanaceae","Solanum pseudoquina",444625,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_268695","SP_268695[virtual]","1","0.25","SP_268695","SP_268695","SP_268695","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","329542","702","Fávero, OA; et al.",,"1993-01-15","1993","1","15",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins, Despraiado, no caminho da Cachoeira Dupla",,,,,,,,,"Rossi, L",,,"Solanum asperolanatum Ruiz & Pav.","Solanaceae","Solanum","species","Ruiz & Pav.","ACCEPTED",,,"Solanum asperolanatum Ruiz & Pav.",,,,"Solanum asperolanatum","Solanum asperolanatum",,,,,,,"GBIF","SP","code not found","Favero, O.A.","702","1993","Rossi, L.",,,"Favero",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Solanum asperolanatum","Ruiz & Pav.","name_w_authors","Solanaceae","Solanum asperolanatum","Ruiz & Pav.","species","name accepted","bfo-594680",,,"Solanum asperolanatum Ruiz & Pav.","Solanum","Solanaceae","Solanum asperolanatum",444859,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","SP_329542","SP_329542[virtual]","1","0.25","SP_329542","SP_329542","SP_329542","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","329534","660","Fávero, OA; Prado, DM",,"1992-10-14","1992","10","14",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins",,,,,,,,,"Rossi, L",,,"Smilax rufescens Griseb.","Smilacaceae","Smilax","species","Griseb.","ACCEPTED",,,"Smilax rufescens Griseb.",,,,"Smilax rufescens","Smilax rufescens",,,,,,,"GBIF","SP","code not found","Favero, O.A.","660","1992","Rossi, L.",,"Prado, D.M.","Favero",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Smilax rufescens","Griseb.","name_w_authors","Smilacaceae","Smilax rufescens","Griseb.","species","name accepted","bfo-21131",,,"Smilax rufescens Griseb.","Smilax","Smilacaceae","Smilax rufescens",462488,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_329534","SP_329534[virtual]","4","1","SP_329534","SP_329534","SP_329534","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"427",,"UPM","MACK",,"PRESERVED_SPECIMEN","712","14","A. C. V. Crestani",,,"2009","05","17",,,,"Brasil",,"SP","Cananéia","Cananéia","Ilha do Cardoso",,,"-25.0100002288818","-47.9199981689453","37574",,,,"V. C. Souza","2011-08-01",,"Smilax elastica","Smilacaceae","Smilax",,"Griseb.",,,,,"01","08","2011",,,,,,,,,"Splink","MACK",,"Crestani, A.C.V.","14","2009","Souza, V.C.","2011",,"Crestani",,"brazil","sao paulo","cananeia","ilha do cardoso",,"locality","brazil_sao paulo_cananeia_ilha cardoso","brazil_sao paulo_cananeia_ilha cardoso",-25.133547,-47.961661,"locality","Smilax elastica","Griseb.","possibly_ok","Smilacaceae","Smilax elastica","Griseb.","species","name accepted","bfo-14555",,,"Smilax elastica Griseb.","Smilax","Smilacaceae","Smilax elastica",811759,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","medium",TRUE,-25.0100002288818,-47.9199981689453,"coord_original","miliseconds","ok_same_resolution","ok_country",,FALSE,"ok_dist","full_name_match","MACK_712","MACK_712[virtual]","1","0.25","MACK_712","MACK_712","MACK_712","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","309117","424","Fávero, OA; et al.",,"1992-03-04","1992","3","4",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins, trilha da Cachoeira do Guilherme para o rio Verde",,,,,,,,,"Rossi, L","2006-01-01",,"Sloanea obtusifolia (Moric.) K.Schum.","Elaeocarpaceae","Sloanea","species","(Moric.) K.Schum.","ACCEPTED",,,"Sloanea obtusifolia (Moric.) K.Schum.",,,,"Sloanea obtusifolia","Sloanea obtusifolia",,,,,,,"GBIF","SP","code not found","Favero, O.A.","424","1992","Rossi, L.","2006",,"Favero",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Sloanea obtusifolia","(Moric.) Schum.","name_w_authors","Elaeocarpaceae","Sloanea obtusifolia","(Moric.) Schum.","species","author misspelled","bfo-7450",,,"Sloanea obtusifolia (Moric.) Schum.","Sloanea","Elaeocarpaceae","Sloanea obtusifolia",460816,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_309117","SP_309117[virtual]","4","1","SP_309117","SP_309117","SP_309117","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","272093","1406","Rossi, L; Anunciação, EA",,"1994-01-14","1994","1","14",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins, Alto da Serra dos Itatins, mata alta bem preservada, com dossel irregular",,,"-24.366667","-47.333333",,,,,"Rossi, L",,,"Sloanea hirsuta (Schott) Planch. ex Benth.","Elaeocarpaceae","Sloanea","species","(Schott) Planch. ex Benth.","ACCEPTED",,,"Sloanea hirsuta (Schott) Planch. ex Benth.",,,,"Sloanea hirsuta","Sloanea hirsuta",,"WGS84",,,,,"GBIF","SP","code not found","Rossi, L.","1406","1994","Rossi, L.",,"Anunciacao, E.A.","Rossi",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, mata alta bem preservada","estacao ecologica jureia-itatins","locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","Sloanea hirsuta","(Schott) Planch. ex Benth.","name_w_authors","Elaeocarpaceae","Sloanea hirsuta","(Schott) Planch. ex Benth.","species","name accepted","bfo-103503",,,"Sloanea hirsuta (Schott) Planch. ex Benth.","Sloanea","Elaeocarpaceae","Sloanea hirsuta",388408,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.366667,-47.333333,"coord_original","minutes","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SP_272093","SP_272093[virtual]","4","1","SP_272093","SP_272093","SP_272093","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","132889","182","Urbanetz, C; Mariuza; Lelo; Domingos",,"2003-10-26","2003","10","26",,,,"Brazil","BR","São Paulo",,"Cananéia","Fazenda Folha Larga.",,,"-24.883333","-47.916667",,,,,"Meireles, LD",,,"Sloanea guianensis (Aubl.) Benth.","Elaeocarpaceae","Sloanea","species","(Aubl.) Benth.","ACCEPTED",,,"Sloanea guianensis (Aubl.) Benth.",,,,"Sloanea guianensis","Sloanea guianensis",,"WGS84","https://images.cria.org.br/viewer/UEC077766",,,,"GBIF","UEC",,"Urbanetz, C.","182","2003","Meireles, L.D.",,"Mariuza; Lelo; Domingos","Urbanetz",,"brazil","sao paulo","cananeia","fazenda folha larga",,"locality","brazil_sao paulo_cananeia_fazenda folha larga","brazil_sao paulo_cananeia_fazenda folha larga",-24.9,-47.933333,"locality","Sloanea guianensis","(Aubl.) Benth.","name_w_authors","Elaeocarpaceae","Sloanea guianensis","(Aubl.) Benth.","species","name accepted","bfo-7447",,,"Sloanea guianensis (Aubl.) Benth.","Sloanea","Elaeocarpaceae","Sloanea guianensis",104910,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","medium",TRUE,-24.883333,-47.916667,"coord_original","minutes","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","UEC_132889","UEC_132889[virtual]","1","0.25","UEC_132889","UEC_132889","UEC_132889","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","309118","408","Fávero, OA; et al.",,"1992-03-03","1992","3","3",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins, Cachoeira do Guilerme",,,,,,,,,"Rossi, L",,,"Sloanea guianensis (Aubl.) Benth.","Elaeocarpaceae","Sloanea","species","(Aubl.) Benth.","ACCEPTED",,,"Sloanea guianensis (Aubl.) Benth.",,,,"Sloanea guianensis","Sloanea guianensis",,,,,,,"GBIF","SP","code not found","Favero, O.A.","408","1992","Rossi, L.",,,"Favero",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Sloanea guianensis","(Aubl.) Benth.","name_w_authors","Elaeocarpaceae","Sloanea guianensis","(Aubl.) Benth.","species","name accepted","bfo-7447",,,"Sloanea guianensis (Aubl.) Benth.","Sloanea","Elaeocarpaceae","Sloanea guianensis",460895,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_309118","SP_309118[virtual]","4","1","SP_309118","SP_309118","SP_309118","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","309127","220","Fávero, OA; Born, GCC",,"1989-07-21","1989","7","21",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins, Cachoeira do Guilherme, no quintal de Dona Carmem",,,,,,,,,"Rossi, L",,,"Sechium edule (Jacq.) Sw.","Cucurbitaceae","Sechium","species","Sw.","ACCEPTED",,,"Sechium edule (Jacq.) Sw.",,,,"Sechium edule","Sechium edule",,,,,,,"GBIF","SP","code not found","Favero, O.A.","220","1989","Rossi, L.",,"Born, G.C.C.","Favero",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Sicyos edulis","Jacq.","name_w_authors","Cucurbitaceae","Sicyos edulis","Jacq.","species","replaced synonym","bfo-137524","Sicyos edulis","Jacq.","Sicyos edulis Jacq.","Sicyos","Cucurbitaceae","Sicyos edulis",400867,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"bad_dist","full_name_match","SP_309127","SP_309127[virtual]","4","1","SP_309127","SP_309127","SP_309127","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","247896","171","Gomes da Silva, SJ; et al.",,"1990-12-16","1990","12","16",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador",,,,,,,,,"Rossi, L",,,"Sicydium gracile Cogn.","Cucurbitaceae","Sicydium","species","Cogn.","ACCEPTED",,,"Sicydium gracile Cogn.",,,,"Sicydium gracile","Sicydium gracile",,,,,,,"GBIF","SP","code not found","Silva, S.J.G.","171","1990","Rossi, L.",,,"Silva",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Sicydium gracile","Cogn.","name_w_authors","Cucurbitaceae","Sicydium gracile","Cogn.","species","name accepted","bfo-125169",,,"Sicydium gracile Cogn.","Sicydium","Cucurbitaceae","Sicydium gracile",381916,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_247896","SP_247896[virtual]","4","1","SP_247896","SP_247896","SP_247896","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/232",,"UTFPR-CP","HCF",,"PRESERVED_SPECIMEN","10623","4052","M.G. Caxambú",,"2012-04-28","2012","4","28",,,,"Brasil","BR","Sp",,"Pariquera-Açu","Propriedade do Sr. Flávio",,,"-24.801278","-47.850972",,,,,"J. Cordeiro & G. Felitto","2012-01-01",,"Serpocaulon triseriale (Sw.) A.R.Sm.","Polypodiaceae","Serpocaulon","species","(Sw.) A.R. Sm.","ACCEPTED",,,"Serpocaulon triseriale (Sw.) A.R.Sm.",,,,"Serpocaulon triseriale","Serpocaulon triseriale",,"WGS84","https://images.cria.org.br/viewer/HCF000019008",,,,"GBIF","HCF","code not found","Caxambu, M.G.","4052","2012","Cordeiro, J.","2012",,"Caxambu","Felitto, G.","brazil","sao paulo","pariquera-acu","propriedade do senhor flavio",,"locality","brazil_sao paulo_pariquera acu","brazil_sao paulo_pariquera acu",-24.67825289,-47.85009149,"county","Serpocaulon triseriale","(Sw.) A.R.Sm.","name_w_authors","Polypodiaceae","Serpocaulon triseriale","(Sw.) A.R.Sm.","species","name accepted","bfo-91766",,,"Serpocaulon triseriale (Sw.) A.R.Sm.","Serpocaulon","Polypodiaceae","Serpocaulon triseriale",37626,"brazil_sao paulo_pariquera acu","Brazil","São Paulo","Pariquera-Açu",,"ibge","medium",TRUE,-24.801278,-47.850972,"coord_original","miliseconds","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","HCF_10623","HCF_10623|HCF_19008","4","1","HCF_10623","HCF_10623","HCF_10623","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","329592","s.n.","Fávero, OA; Born, GCC",,"1992","1992",,,,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins",,,,,,,,,"Rossi, L",,,"Senna silvestris (Vell.) H.S.Irwin & Barneby","Fabaceae","Senna","species","(Vell.) H.S.Irwin & Barneby","ACCEPTED",,,"Senna silvestris (Vell.) H.S.Irwin & Barneby",,,,"Senna silvestris","Senna silvestris",,"WGS84",,,,,"GBIF","SP","code not found","Favero, O.A.",,"1992","Rossi, L.",,"Born, G.C.C.","Favero",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Senna silvestris","(Vell.) H.S.Irwin & Barneby","name_w_authors","Fabaceae","Senna silvestris","(Vell.) H.S.Irwin & Barneby","species","name accepted","bfo-23170",,,"Senna silvestris (Vell.) H.S.Irwin & Barneby","Senna","Fabaceae","Senna silvestris",444812,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.416667,-47.25,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","SP_329592",,"cc","cc",,,,"coord_gazet","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","329490","s.n.","Fávero, OA; Born, GCC",,"1992","1992",,,,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins",,,,,,,,,"Rossi, L",,,"Senna occidentalis (L.) Link","Fabaceae","Senna","species","(L.) Link","ACCEPTED",,,"Senna occidentalis (L.) Link",,,,"Senna occidentalis","Senna occidentalis",,"WGS84",,,,,"GBIF","SP","code not found","Favero, O.A.",,"1992","Rossi, L.",,"Born, G.C.C.","Favero",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Senna occidentalis","(L.) Link","name_w_authors","Fabaceae","Senna occidentalis","(L.) Link","species","name accepted","bfo-23162",,,"Senna occidentalis (L.) Link","Senna","Fabaceae","Senna occidentalis",444857,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","medium",TRUE,-24.416667,-47.25,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","SP_329490",,"cc","cc",,,,"coord_gazet","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
