"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Iridaceae","Sisyrinchium","vaginatum","Spreng.","IRIDACEAE Sisyrinchium vaginatum Spreng.","RB00532962","GBIF","RB","Sasaki, D.","389","Native","Ouro","High","Parque estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro doscórregos Pedregulho e Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Iridaceae","Trimezia","lutea","(Klatt) Foster","IRIDACEAE Trimezia lutea (Klatt) Foster","453829","GBIF","SP","Francener, A.","1295","Native","Bronze","High","Parque Estadual Furnas do Bom Jesus, Núcleo Chapadão"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lacistemataceae","Lacistema","hasslerianum","Chodat","LACISTEMATACEAE Lacistema hasslerianum Chodat","SPSF00017972","Splink","SPSF",,"138","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Aegiphila","integrifolia","(Jacq.) Moldenke","LAMIACEAE Aegiphila integrifolia (Jacq.) Moldenke","23334","GBIF","SPSF","Macedo, E.E.","281","Native","Latão","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Aegiphila","verticillata","Vell.","LAMIACEAE Aegiphila verticillata Vell.","SPSF00017957","Splink","SPSF",,"111B","Native","Bronze","High","Parque Estadual das Furnas do Bom Jesus - Núcleo Santa Luzia."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Cantinoa","carpinifolia","(Benth.) Harley & J.F.B.Pastore","LAMIACEAE Cantinoa carpinifolia (Benth.) Harley & J.F.B.Pastore","172543","GBIF","SPF","Sasaki, D.","640","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Cantinoa","plectranthoides","(Benth.) Harley & J.F.B.Pastore","LAMIACEAE Cantinoa plectranthoides (Benth.) Harley & J.F.B.Pastore","23327","GBIF","SPSF","Macedo, E.E.","298","Native","Bronze","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Cyanocephalus","rugosus","(Benth.) Harley & J.F.B.Pastore","LAMIACEAE Cyanocephalus rugosus (Benth.) Harley & J.F.B.Pastore","172549","GBIF","SPF","Sasaki, D.","612","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Eriope","crassipes","Benth.","LAMIACEAE Eriope crassipes Benth.","172534","GBIF","SPF","Sasaki, D.","814","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Cerrado de encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Gymneia","virgata","(Benth.) Harley & J.F.B.Pastore","LAMIACEAE Gymneia virgata (Benth.) Harley & J.F.B.Pastore","172555","GBIF","SPF","Sasaki, D.","961","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Hypenia","reticulata","(Mart. ex Benth.) Harley","LAMIACEAE Hypenia reticulata (Mart. ex Benth.) Harley","172536","GBIF","SPF","Sasaki, D.","507","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Hyptidendron","canum","(Pohl ex Benth.) Harley","LAMIACEAE Hyptidendron canum (Pohl ex Benth.) Harley","SPSF00036764","Splink","SPSF",,"628","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Hyptis","alpestris","A.St.-Hil. ex Benth.","LAMIACEAE Hyptis alpestris A.St.-Hil. ex Benth.","164505","GBIF","HUEFS","Macedo, E.E.","37845","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Hyptis","campestris","Harley & J.F.B.Pastore","LAMIACEAE Hyptis campestris Harley & J.F.B.Pastore","SPSF00009239","Splink","SPSF",,,"Native","Prata","High","Parque Estadual das Furnas do Bom Jesus - Núcleo Santa Luzia."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Hyptis","lantanifolia","Poit.","LAMIACEAE Hyptis lantanifolia Poit.","172544","GBIF","SPF","Sasaki, D.","117","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Hyptis","lutescens","Pohl ex Benth.","LAMIACEAE Hyptis lutescens Pohl ex Benth.","SPSF00036765","Splink","SPSF",,"977","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro dos corregos Pedregulhos e Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Hyptis","marrubioides","Epling","LAMIACEAE Hyptis marrubioides Epling","CESJ051826","Splink","CESJ",,"s.n.","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Núcleo de Santa Luzia. 20º13' S, 47º26' W."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Hyptis","recurvata","Poit.","LAMIACEAE Hyptis recurvata Poit.","SPSF00021775","Splink","SPSF",,"102A","Native","Bronze","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Hyptis","sericea","Benth.","LAMIACEAE Hyptis sericea Benth.","SPSF00036742","Splink","SPSF",,"407","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Leonotis","nepetifolia","(L.) R.Br.","LAMIACEAE Leonotis nepetifolia (L.) R.Br.","SPSF00022155","Splink","SPSF",,"168","Naturalized","Latão","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Leonurus","japonicus","Houtt.","LAMIACEAE Leonurus japonicus Houtt.","33218","GBIF","FUEL","Macedo, E.E.","260","Naturalized","Prata","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Mesosphaerum","suaveolens","(L.) Kuntze","LAMIACEAE Mesosphaerum suaveolens (L.) Kuntze","HJBOP0001811","Splink","HJBOP",,"1725","Native","Latão","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Ocimum","gratissimum","L.","LAMIACEAE Ocimum gratissimum L.","RB00485825","GBIF","RB","Junqueira, A.B.","191","Naturalized","Ouro","High","Parque Estadual das Furnas do Bom Jesus, núcleo Chapadão."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Rhabdocaulon","denudatum","(Benth.) Epling","LAMIACEAE Rhabdocaulon denudatum (Benth.) Epling","SPSF00036733","Splink","SPSF",,"178","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Salvia","minarum","Briq.","LAMIACEAE Salvia minarum Briq.","172562","GBIF","SPF","Sasaki, D.","404","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Salvia","secunda","Benth.","LAMIACEAE Salvia secunda Benth.","299311B","Splink","SP",,"856","Native","Bronze","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Salvia","tomentella","Pohl","LAMIACEAE Salvia tomentella Pohl","SPSF00036721","Splink","SPSF",,"107","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lamiaceae","Vitex","polygama","Cham.","LAMIACEAE Vitex polygama Cham.","22342","GBIF","SPSF","Macedo, E.E.","92","Native","Bronze","High","Parque Estadual das Furnas do Bom Jesus, 20º13' S, 47º26' W"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lauraceae","Cassytha","filiformis","L.","LAURACEAE Cassytha filiformis L.","172565","GBIF","SPF","Sasaki, D.","907","Native","Bronze","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lauraceae","Nectandra","grandiflora","Nees & Mart","LAURACEAE Nectandra grandiflora Nees & Mart","37182","GBIF","SPSF","Guerin, N.","50","Native","Ouro","Low","P.E.F.B.J. Núcleo Chapadão"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lauraceae","Nectandra","megapotamica","(Spreng.) Mez","LAURACEAE Nectandra megapotamica (Spreng.) Mez","35052","GBIF","SPSF","Guillaumon, J.R.",,"Native","Ouro","High","Parque Estadual Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lauraceae","Nectandra","oppositifolia","Nees & Mart.","LAURACEAE Nectandra oppositifolia Nees & Mart.","SPSF00021770","Splink","SPSF",,"49","Native","Latão","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lauraceae","Ocotea","pulchella","(Nees & Mart.) Mez","LAURACEAE Ocotea pulchella (Nees & Mart.) Mez","31967","GBIF","SPSF","Macedo, E.E.","193","Native","Latão","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lentibulariaceae","Genlisea","filiformis","A.St.-Hil.","LENTIBULARIACEAE Genlisea filiformis A.St.-Hil.","172644","GBIF","SPF","Sasaki, D.","168","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lentibulariaceae","Utricularia","amethystina","Salzm. ex A.St.-Hil. & Girard","LENTIBULARIACEAE Utricularia amethystina Salzm. ex A.St.-Hil. & Girard","180132","GBIF","SPF","Rivadavia, F.","2181","Native","Bronze","High","Beirando o Parque Estadual Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lentibulariaceae","Utricularia","nana","A.St.-Hil. & Girard","LENTIBULARIACEAE Utricularia nana A.St.-Hil. & Girard","180182","GBIF","SPF","Rivadavia, F.","2179","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lentibulariaceae","Utricularia","nervosa","Weber ex Benj.","LENTIBULARIACEAE Utricularia nervosa Weber ex Benj.","180208","GBIF","SPF","Rivadavia, F.","2180","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Loranthaceae","Psittacanthus","robustus","(Mart.) Mart.","LORANTHACEAE Psittacanthus robustus (Mart.) Mart.","541356","Splink","SP",,"2613","Native","Bronze","High","Parque Estadual Furnas do Bom Jesus, Capão Redondo, Neca Preto"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Loranthaceae","Struthanthus","polyanthus","(Mart.) Mart.","LORANTHACEAE Struthanthus polyanthus (Mart.) Mart.","SPSF00036769","Splink","SPSF",,"1060","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Ferns and Lycophytes","Lycopodiaceae","Palhinhaea","camporum","(B. Øllg. & P.G. Windisch) Holub","LYCOPODIACEAE Palhinhaea camporum (B. Øllg. & P.G. Windisch) Holub","SPSF00017960","Splink","SPSF",,,"Native","Bronze","High","Parque Estadual das Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Ferns and Lycophytes","Lygodiaceae","Lygodium","venustum","Sw.","LYGODIACEAE Lygodium venustum Sw.","SPSF00021803","Splink","SPSF",,"3A","Native","Bronze","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lythraceae","Cuphea","carthagenensis","(Jacq.) J.F.Macbr.","LYTHRACEAE Cuphea carthagenensis (Jacq.) J.F.Macbr.","SPSF00027412","Splink","SPSF",,"541","Native","Prata","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lythraceae","Cuphea","linarioides","Cham. & Schltdl.","LYTHRACEAE Cuphea linarioides Cham. & Schltdl.","51416","GBIF","CEN","Sasaki, D.","774","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus. Campo sujo próximo à sede, abaixo da estrada de terra."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lythraceae","Cuphea","lutescens","Pohl ex Koehne","LYTHRACEAE Cuphea lutescens Pohl ex Koehne","SPSF00036701","Splink","SPSF",,"870","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lythraceae","Cuphea","thymoides","Cham. & Schltdl.","LYTHRACEAE Cuphea thymoides Cham. & Schltdl.","SPSF00036702","Splink","SPSF",,"392","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lythraceae","Diplusodon","ovatus","Pohl","LYTHRACEAE Diplusodon ovatus Pohl","SPSF00036699","Splink","SPSF",,"546","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lythraceae","Diplusodon","sessiliflorus","Koehne","LYTHRACEAE Diplusodon sessiliflorus Koehne","58812","GBIF","SPSF","Campos, B.H.","345","Native","Prata","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lythraceae","Diplusodon","villosissimus","Pohl","LYTHRACEAE Diplusodon villosissimus Pohl","SPSF00036689","Splink","SPSF",,"306","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus. Campo sujo próximo à sede, abaixo da estrada de terra."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lythraceae","Diplusodon","virgatus","Pohl","LYTHRACEAE Diplusodon virgatus Pohl","SPSF00036700","Splink","SPSF",,"425","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus, encosta próximo ao encontro dos córregos Pedregulho e Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Lythraceae","Lafoensia","pacari","A.St.-Hil.","LYTHRACEAE Lafoensia pacari A.St.-Hil.","172680","GBIF","SPF","Sasaki, D.","254","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Magnoliaceae","Magnolia","ovata","(A.St.-Hil.) Spreng.","MAGNOLIACEAE Magnolia ovata (A.St.-Hil.) Spreng.","SPSF00016065","Splink","SPSF",,"s/n","Native","Bronze","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Banisteriopsis","argyrophylla","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis argyrophylla (A.Juss.) B.Gates","SP120927","Splink","SP",,"52","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus, Cerrado próximo à sede, abaixo da estrada de terra"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Banisteriopsis","campestris","(A.Juss.) Little","MALPIGHIACEAE Banisteriopsis campestris (A.Juss.) Little","446702","GBIF","SP","Francener, A.","1280","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus, Trilha do Chalé"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Banisteriopsis","laevifolia","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis laevifolia (A.Juss.) B.Gates","SPSF00016093","Splink","SPSF",,,"Native","Ouro","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Banisteriopsis","megaphylla","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis megaphylla (A.Juss.) B.Gates","49538","GBIF","CGMS","Francener, A.","1301","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, no núcleo Chapadão."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Banisteriopsis","oxyclada","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis oxyclada (A.Juss.) B.Gates","SPSF00027391","Splink","SPSF",,"532","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Banisteriopsis","stellaris","(Griseb.) B.Gates","MALPIGHIACEAE Banisteriopsis stellaris (Griseb.) B.Gates","SPSF00036691","Splink","SPSF",,"430","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Banisteriopsis","variabilis","B.Gates","MALPIGHIACEAE Banisteriopsis variabilis B.Gates","SORO013887","Splink","SORO",,"29 B","Native","Latão","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Bunchosia","armeniaca","(Cav.) DC.","MALPIGHIACEAE Bunchosia armeniaca (Cav.) DC.","173910","GBIF","SPF","Junqueira, A.B.","154","Native","Ouro","High","Propriedade do Sr. Euclides Brentini, vizinha ao Parque Estadual das Furnas do Bom Jesus. Quintal da casa."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Byrsonima","clausseniana","A.Juss.","MALPIGHIACEAE Byrsonima clausseniana A.Juss.","36624","GBIF","SPSF","Sasaki, D.","873","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Byrsonima","coccolobifolia","Kunth","MALPIGHIACEAE Byrsonima coccolobifolia Kunth","172697","GBIF","SPF","Sasaki, D.","1064","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. solo areno-pedregoso."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Byrsonima","crassifolia","(L.) Kunth","MALPIGHIACEAE Byrsonima crassifolia (L.) Kunth","173912","GBIF","SPF","Junqueira, A.B.","156","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Cerrado. Estrada próximo à sede do parque, em direção à trilha da cachoeira do chalé."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Byrsonima","guilleminiana","A.Juss.","MALPIGHIACEAE Byrsonima guilleminiana A.Juss.","23176","GBIF","SPSF","Macedo, E.E.","25A","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Byrsonima","intermedia","A.Juss.","MALPIGHIACEAE Byrsonima intermedia A.Juss.","172700","GBIF","SPF","Sasaki, D.","280","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. solo areno-pedregoso."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Byrsonima","pachyphylla","A.Juss.","MALPIGHIACEAE Byrsonima pachyphylla A.Juss.","SPSF00036604","Splink","SPSF",,"449","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Byrsonima","paulista","A.Juss.","MALPIGHIACEAE Byrsonima paulista A.Juss.","369552","GBIF","SP","Sebastiani, R.","48","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Byrsonima","rigida","A.Juss.","MALPIGHIACEAE Byrsonima rigida A.Juss.","446700","GBIF","SP","Francener, A.","1286","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus, Trilha do Chalé"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Byrsonima","verbascifolia","(L.) DC.","MALPIGHIACEAE Byrsonima verbascifolia (L.) DC.","36603","GBIF","SPSF","Sasaki, D.","595a","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Camarea","affinis","A.St.-Hil.","MALPIGHIACEAE Camarea affinis A.St.-Hil.","446704","GBIF","SP","Francener, A.","1277","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus, Trilha do Chalé"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Camarea","ericoides","A.St.-Hil.","MALPIGHIACEAE Camarea ericoides A.St.-Hil.","172710","GBIF","SPF","Sasaki, D.","758","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. Solo arenoso-pedregoso."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Diplopterys","pubipetala","(A.Juss.) W.R.Anderson & C.C.Davis","MALPIGHIACEAE Diplopterys pubipetala (A.Juss.) W.R.Anderson & C.C.Davis","172687","GBIF","SPF","Sasaki, D.","677","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Galphimia","australis","Chodat","MALPIGHIACEAE Galphimia australis Chodat","172719","GBIF","SPF","Sasaki, D.","868","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Galphimia","brasiliensis","(L.) A.Juss.","MALPIGHIACEAE Galphimia brasiliensis (L.) A.Juss.","172718","GBIF","SPF","Sasaki, D.","800","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Glicophyllum","chamaecerasifolium","(A.Juss.) R.F.Almeida","MALPIGHIACEAE Glicophyllum chamaecerasifolium (A.Juss.) R.F.Almeida","172735","GBIF","SPF","Sasaki, D.","706","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Glicophyllum","paludosum","(A.Juss.) R.F.Almeida","MALPIGHIACEAE Glicophyllum paludosum (A.Juss.) R.F.Almeida","172734","GBIF","SPF","Sasaki, D.","687","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. solo areno-pedregoso."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Glicophyllum","salicifolium","(A.Juss.) R.F.Almeida","MALPIGHIACEAE Glicophyllum salicifolium (A.Juss.) R.F.Almeida","23337","GBIF","SPSF","Macedo, E.E.","290","Native","Latão","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Heteropterys","argyrophaea","A.Juss.","MALPIGHIACEAE Heteropterys argyrophaea A.Juss.","22294","GBIF","SPSF","Macedo, E.E.","254","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Heteropterys","campestris","A.Juss.","MALPIGHIACEAE Heteropterys campestris A.Juss.","SPSF00036683","Splink","SPSF",,"248","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. Solo arenoso-pedregoso."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Heteropterys","dumetorum","(Griseb.) Nied.","MALPIGHIACEAE Heteropterys dumetorum (Griseb.) Nied.","23089","GBIF","SPSF","Macedo, E.E.","232","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Heteropterys","nervosa","A.Juss.","MALPIGHIACEAE Heteropterys nervosa A.Juss.","22343","GBIF","SPSF","Macedo, E.E.","93","Native","Ouro","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Heteropterys","rhopalifolia","A.Juss.","MALPIGHIACEAE Heteropterys rhopalifolia A.Juss.","173914","GBIF","SPF","Junqueira, A.B.","35","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Cerrado. Estrada próximo à sede do parque, em direção à trilha da cachoeira do chalé."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Heteropterys","tomentosa","A.Juss.","MALPIGHIACEAE Heteropterys tomentosa A.Juss.","SPSF00036655","Splink","SPSF",,"500","Native","Ouro","High","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Heteropterys","umbellata","A.Juss.","MALPIGHIACEAE Heteropterys umbellata A.Juss.","22307","GBIF","SPSF","Macedo, E.E.","159","Native","Latão","High","Parque Estadual Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Mascagnia","cordifolia","(A.Juss.) Griseb.","MALPIGHIACEAE Mascagnia cordifolia (A.Juss.) Griseb.","22316","GBIF","SPSF","Macedo, E.E.","1111","Native","Bronze","High","Parque Estadual das Furnas do Bom Jesus."
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Angiosperms","Malpighiaceae","Peixotoa","reticulata","Griseb.","MALPIGHIACEAE Peixotoa reticulata Griseb.","SPSF00038441","Splink","SPSF",,,"Native","Ouro","High","Parque Estadual Furnas do Bom Jesus."
