"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Campomanesia","pubescens","(Mart. ex DC.) O.Berg","MYRTACEAE Campomanesia pubescens (Mart. ex DC.) O.Berg","84352","GBIF","UEC","Cardoso-Leite, E.","260","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","cerasiflora","Miq.","MYRTACEAE Eugenia cerasiflora Miq.","84349","GBIF","UEC","Cardoso-Leite, E.","229","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","involucrata","DC.","MYRTACEAE Eugenia involucrata DC.","84345","GBIF","UEC","Cardoso-Leite, E.","380","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","ligustrina","(Sw.) Willd.","MYRTACEAE Eugenia ligustrina (Sw.) Willd.","ESA026949","GBIF","ESA","Cardoso-Leite, E.","211","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","longipedunculata","Nied.","MYRTACEAE Eugenia longipedunculata Nied.","84351","GBIF","UEC","Cardoso-Leite, E.","211","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","neomyrtifolia","Sobral","MYRTACEAE Eugenia neomyrtifolia Sobral","192295","GBIF","UB","Cardoso-Leite, E.","ESA18147","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","prasina","O.Berg","MYRTACEAE Eugenia prasina O.Berg","84343","GBIF","UEC","Cardoso-Leite, E.","324","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","pyriformis","Cambess.","MYRTACEAE Eugenia pyriformis Cambess.","84344","GBIF","UEC","Cardoso-Leite, E.","389","Native","Ouro","Medium","Mata da Câmara, Mata mesófila semidecídua."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","subavenia","O.Berg","MYRTACEAE Eugenia subavenia O.Berg","384778","GBIF","SP","Rodrigues, R.R.","s.n.","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","umbellata","Spreng.","MYRTACEAE Eugenia umbellata Spreng.","7224","GBIF","HUEM","Leite, E.C.","402","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Eugenia","uniflora","L.","MYRTACEAE Eugenia uniflora L.","RB01113386","GBIF","RB","Cardoso-Leite, E.","379","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Myrceugenia","acutata","D.Legrand","MYRTACEAE Myrceugenia acutata D.Legrand","84342","GBIF","UEC","Cardoso-Leite, E.","219","Native","Bronze","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Myrceugenia","glaucescens","(Cambess.) D.Legrand & Kausel","MYRTACEAE Myrceugenia glaucescens (Cambess.) D.Legrand & Kausel","183219","GBIF","MBM","Barreto, K.D.","1535","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Myrcia","splendens","(Sw.) DC.","MYRTACEAE Myrcia splendens (Sw.) DC.","84339","GBIF","UEC","Cardoso-Leite, E.","26961","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Myrciaria","floribunda","(H.West ex Willd.) O.Berg","MYRTACEAE Myrciaria floribunda (H.West ex Willd.) O.Berg","84338","GBIF","UEC","Leite, C.","351","Native","Ouro","Medium","Mata da Câmara, Mata mesófila semidecídua."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Plinia","trunciflora","(O.Berg) Kausel","MYRTACEAE Plinia trunciflora (O.Berg) Kausel","84337","GBIF","UEC","Cardoso-Leite, E.","267","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Psidium","rufum","Mart. ex DC.","MYRTACEAE Psidium rufum Mart. ex DC.","84328","GBIF","UEC","Leite, E.C.","374","Native","Ouro","Medium","Mata da Câmara, mata mesófila semidecídua"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Myrtaceae","Syzygium","aromaticum","(L.) Merr. & L.M.Perry","MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","025463","GBIF","ESA","Barreto, K.D.","240","Cultivated","Latão","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Nyctaginaceae","Pisonia","ambigua","Heimerl","NYCTAGINACEAE Pisonia ambigua Heimerl","84293","GBIF","UEC","Cardoso-Leite, E.","60","Native","Bronze","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Oleaceae","Chionanthus",,"L.","OLEACEAE Chionanthus L.","84295","GBIF","UEC","Cardoso-Leite, E.","100",,"Bronze","Medium","Mata da Câmara, Mata mesófila decídua"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Peraceae","Pera","glabrata","(Schott) Baill.","PERACEAE Pera glabrata (Schott) Baill.","UEC159273","Splink","UEC",,"353","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Phyllanthaceae","Hieronyma","alchorneoides","Allemão","PHYLLANTHACEAE Hieronyma alchorneoides Allemão","026837","GBIF","ESA","Cardoso-Leite, E.","392","Native","Bronze","Medium","Mata Câmara, Mata mesófila"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Phytolaccaceae","Seguieria","americana","L.","PHYTOLACCACEAE Seguieria americana L.","026969","GBIF","ESA","Cardoso-Leite, E.","76","Native","Latão","Medium","Mata da Camara. Mata mesofila semidecidua."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Phytolaccaceae","Seguieria","langsdorffii","Moq.","PHYTOLACCACEAE Seguieria langsdorffii Moq.","84296","GBIF","UEC","Cardoso-Leite, E.","76","Native","Bronze","Medium","Mata da Camara. Mata mesofila semidecidua."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Piperaceae","Piper","aduncum","L.","PIPERACEAE Piper aduncum L.","84297","GBIF","UEC","Cardoso-Leite, E.","369","Native","Bronze","Medium","Mata da Câmara, Mata mesófila semidecídua."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Piperaceae","Piper","chimonanthifolium","Kunth","PIPERACEAE Piper chimonanthifolium Kunth","RB00299149","GBIF","RB","Rodrigues, R.R.",,"Native","Latão","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Piperaceae","Piper","gaudichaudianum","Kunth","PIPERACEAE Piper gaudichaudianum Kunth","026970","GBIF","ESA","Cardoso-Leite, E.","369","Native","Bronze","Medium","Mata da Câmara, Mata mesófila semidecídua."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Poaceae",,,"Barnhart","POACEAE Poaceae Barnhart","ESA093779","GBIF","ESA","Barreto, K.D.","229",,"Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Polygonaceae","Ruprechtia","laxiflora","Meisn.","POLYGONACEAE Ruprechtia laxiflora Meisn.","84298","GBIF","UEC","Cardoso-Leite, E.","166","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Primulaceae","Cybianthus","cuneifolius","Mart.","PRIMULACEAE Cybianthus cuneifolius Mart.","183257","GBIF","MBM","Rodrigues, R.R.","s.n.","Native","Bronze","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Primulaceae","Myrsine","umbellata","Mart.","PRIMULACEAE Myrsine umbellata Mart.","84355","GBIF","UEC","Cardoso-Leite, E.","401","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rosaceae","Prunus","myrtifolia","(L.) Urb.","ROSACEAE Prunus myrtifolia (L.) Urb.","297987","GBIF","SP","Barreto, K.D.","1538","Native","Ouro","High","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rubiaceae","Amaioua","intermedia","Mart. ex Schult. & Schult.f.","RUBIACEAE Amaioua intermedia Mart. ex Schult. & Schult.f.","RB01130026","GBIF","RB","Cardoso, E.","274","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rubiaceae","Bathysa","australis","(A.St.-Hil.) K.Schum.","RUBIACEAE Bathysa australis (A.St.-Hil.) K.Schum.","13412","GBIF","FUEL","Rodrigues, R.R.","s.n.","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rubiaceae","Guettarda","viburnoides","Cham. & Schltdl.","RUBIACEAE Guettarda viburnoides Cham. & Schltdl.","84365","GBIF","UEC","Cardoso-Leite, E.","406","Native","Bronze","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rubiaceae","Palicourea","brevicollis","(Müll.Arg.) C.M.Taylor","RUBIACEAE Palicourea brevicollis (Müll.Arg.) C.M.Taylor","84372","GBIF","UEC","Leite, C.","22","Native","Ouro","Medium","mata da câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rubiaceae","Psychotria","leiocarpa","Cham. & Schltdl.","RUBIACEAE Psychotria leiocarpa Cham. & Schltdl.","183285","GBIF","MBM","Rodrigues, R.R.","s.n.","Native","Bronze","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rubiaceae","Psychotria","suterella","Müll.Arg.","RUBIACEAE Psychotria suterella Müll.Arg.","84370","GBIF","UEC","Cardoso-Leite, E.","199","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rubiaceae","Rudgea","jasminoides","(Cham.) Müll.Arg.","RUBIACEAE Rudgea jasminoides (Cham.) Müll.Arg.","6132","GBIF","HUEM","Barreto, K.D.","s.n","Native","Prata","High","Mata da Camara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rubiaceae","Simira","pikia","(K.Schum.) Steyerm.","RUBIACEAE Simira pikia (K.Schum.) Steyerm.","15011","GBIF","SPFR","Cardoso-Leite, E.","403","Native","Bronze","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rutaceae","Esenbeckia","grandiflora","Mart.","RUTACEAE Esenbeckia grandiflora subsp. grandiflora Mart.","2790","GBIF","HUSC","Barreto, K.D.","1532","Native","Ouro","Medium","Mata da Camara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rutaceae","Metrodorea","nigra","A.St.-Hil.","RUTACEAE Metrodorea nigra A.St.-Hil.","84520","GBIF","UEC","Cardoso-Leite, E.","296","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rutaceae","Zanthoxylum","fagara","(L.) Sarg.","RUTACEAE Zanthoxylum fagara (L.) Sarg.","84291","GBIF","UEC","Cardoso-Leite, E.","338","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Rutaceae","Zanthoxylum","rhoifolium","Lam.","RUTACEAE Zanthoxylum rhoifolium Lam.","84522","GBIF","UEC","Cardoso-Leite, E.","285","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Sabiaceae","Meliosma","sellowii","Urb.","SABIACEAE Meliosma sellowii Urb.","84518","GBIF","UEC","Cardoso-Leite, E.","289","Native","Bronze","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Salicaceae","Casearia","obliqua","Spreng.","SALICACEAE Casearia obliqua Spreng.","80438","GBIF","UEC","Cardoso-Leite, E.","43","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Salicaceae","Casearia","sylvestris","Sw.","SALICACEAE Casearia sylvestris Sw.","026855","GBIF","ESA","Cardoso-Leite, E.","208","Native","Bronze","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Salicaceae","Xylosma","prockia","(Turcz.) Turcz.","SALICACEAE Xylosma prockia (Turcz.) Turcz.","38120","GBIF","IAC","Cardoso-Leite, E.","179","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Sapindaceae","Allophylus","edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","SAPINDACEAE Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.","84308","GBIF","UEC","Cardoso-Leite, E.","311","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Sapindaceae","Cupania","vernalis","Cambess.","SAPINDACEAE Cupania vernalis Cambess.","162347","GBIF","MBM","Barreto, K.D.","231","Native","Bronze","Medium","Mata da Camara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Sapindaceae","Dodonaea","viscosa","Jacq.","SAPINDACEAE Dodonaea viscosa Jacq.","84309","GBIF","UEC","Cardoso-Leite, E.","235","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Sapotaceae","Chloroluma","gonocarpa","(Mart. & Eichler ex Miq.) Baill. ex Aubrév.","SAPOTACEAE Chloroluma gonocarpa (Mart. & Eichler ex Miq.) Baill. ex Aubrév.","84306","GBIF","UEC","Leite, C.","168","Native","Bronze","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Solanaceae","Brunfelsia","pauciflora","(Cham. & Schltdl.) Benth.","SOLANACEAE Brunfelsia pauciflora (Cham. & Schltdl.) Benth.","FLOR0083710","Splink","FLOR",,"227","Native","Ouro","Medium","Mata da Câmara. Mata Mesófila Semidecídua."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Solanaceae","Brunfelsia","uniflora","(Pohl) D.Don","SOLANACEAE Brunfelsia uniflora (Pohl) D.Don","ESA013443","GBIF","ESA","Barreto, K.D.","1533","Native","Ouro","High","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Solanaceae","Cestrum","intermedium","Sendtn.","SOLANACEAE Cestrum intermedium Sendtn.","49478","GBIF","BHCB","Leite, E.C.","s.n.","Native","Latão","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Solanaceae","Sessea","brasiliensis","Toledo","SOLANACEAE Sessea brasiliensis Toledo","UNIP04410","GBIF","UNIP","Rodrigues, R.R.","s.n.","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Solanaceae","Solanum","bullatum","Vell.","SOLANACEAE Solanum bullatum Vell.","84525","GBIF","UEC","Cardoso-Leite, E.","326","Native","Ouro","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Solanaceae","Solanum","diploconos","(Mart.) Bohs","SOLANACEAE Solanum diploconos (Mart.) Bohs","84533","GBIF","UEC","Cardoso-Leite, E.","290","Native","Bronze","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Solanaceae","Solanum","granulosoleprosum","Dunal","SOLANACEAE Solanum granulosoleprosum Dunal","84286","GBIF","UEC","Cardoso-Leite, E.","99","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Solanaceae","Solanum","pseudoquina","A.St.-Hil.","SOLANACEAE Solanum pseudoquina A.St.-Hil.","84531","GBIF","UEC","Cardoso-Leite, E.","339","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Solanaceae","Solanum","swartzianum","Roem. & Schult.","SOLANACEAE Solanum swartzianum Roem. & Schult.","84285","GBIF","UEC","Cardoso-Leite, E.","183","Native","Bronze","Medium","mata da câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Urticaceae","Cecropia","glaziovii","Snethl.","URTICACEAE Cecropia glaziovii Snethl.","80530","GBIF","UEC","Cardoso-Leite, E.","89","Native","Ouro","Medium","Mata da Câmara, Mata Mesófila semidecídua."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Urticaceae","Urera","baccifera","(L.) Gaudich. ex Wedd.","URTICACEAE Urera baccifera (L.) Gaudich. ex Wedd.","84289","GBIF","UEC","Cardoso-Leite, E.","307","Native","Ouro","Medium","Mata da Câmara."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Verbenaceae","Aloysia","virgata","(Ruiz & Pav.) Juss.","VERBENACEAE Aloysia virgata (Ruiz & Pav.) Juss.","80414","GBIF","UEC",,"209","Native","Latão","Medium","Mata da Câmara"
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Verbenaceae","Lantana","camara","L.","VERBENACEAE Lantana camara L.","80415","GBIF","UEC",,"225","Naturalized","Latão","Medium","Mata da Câmara, Mata mesófila midecídua."
"PARQUE NATURAL MUNICIPAL SÃO ROQUE","Angiosperms","Vochysiaceae","Qualea","multiflora","(Mart.) Stafleu","VOCHYSIACEAE Qualea multiflora subsp. pubescens (Mart.) Stafleu","84290","GBIF","UEC","Cardoso-Leite, E.","347","Native","Ouro","Medium","Mata da Câmara"
