"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Bromeliaceae","Vriesea","atra","Mez","BROMELIACEAE Vriesea atra Mez","12959","GBIF","HUSC","Ambiental, A.C.","47","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Bromeliaceae","Vriesea","flammea","L.B.Sm.","BROMELIACEAE Vriesea flammea L.B.Sm.","12955","GBIF","HUSC","Ambiental, A.C.","198","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto MR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Bromeliaceae","Vriesea","rodigasiana","É.Morren","BROMELIACEAE Vriesea rodigasiana É.Morren","15528","GBIF","HUSC","Ambiental, A.C.","780","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR2"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Bromeliaceae","Vriesea","simplex","(Vell.) Beer","BROMELIACEAE Vriesea simplex (Vell.) Beer","12957","GBIF","HUSC","Ambiental, A.C.","45","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Bromeliaceae","Vriesea","unilateralis","(Baker) Mez","BROMELIACEAE Vriesea unilateralis (Baker) Mez","12958","GBIF","HUSC","Ambiental, A.C.","48","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Cactaceae","Rhipsalis","oblonga","Loefgr.","CACTACEAE Rhipsalis oblonga Loefgr.","12989","GBIF","HUSC","Ambiental, A.C.","54","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Calophyllaceae","Calophyllum","brasiliense","Cambess.","CALOPHYLLACEAE Calophyllum brasiliense Cambess.","15106","GBIF","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR2"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Campanulaceae","Hippobroma","longiflora","(L.) G.Don","CAMPANULACEAE Hippobroma longiflora (L.) G.Don","194148727","GBIF","Observations","Irmi",,"Native","Bronze","Low","Guarujá - São Paulo, Brasilien"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Campanulaceae","Lobelia","anceps","L.f.","CAMPANULACEAE Lobelia anceps L.f.","V0183046F","GBIF","F","Pedersen, T.M.","10317","Native","Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Cannaceae","Canna","indica","L.","CANNACEAE Canna indica L.","RB01039779","GBIF","RB","Magalhaes, A.M.","63","Native","Ouro","Low","Ilha Queimada Grande. trilha do farol. ARIE das Ilhas Queimada Pequena e Queimada Grande"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Capparaceae","Cynophalla","declinata","(Vell.) Iltis & Cornejo","CAPPARACEAE Cynophalla declinata (Vell.) Iltis & Cornejo","40390","GBIF","SPSF","Bertani, D.F.","QT 9","Native","Latão","Low","Ilha da Queimada Grande"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Caricaceae","Carica","papaya","L.","CARICACEAE Carica papaya L.","176662018","GBIF","Observations","Mgreilhuber",,"Naturalized","Bronze","Low","Guarujá, SP, Brasilien"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Celastraceae","Monteverdia","gonoclados","(Mart.) Biral","CELASTRACEAE Monteverdia gonoclados (Mart.) Biral","15521","GBIF","HUSC","Ambiental, A.C.","773","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR2"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Celastraceae","Monteverdia","littoralis","(R.M. Carvalho-Okano) Biral","CELASTRACEAE Monteverdia littoralis (R.M. Carvalho-Okano) Biral","15410","GBIF","HUSC","Ambiental, A.C.","9","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1-A"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Chloranthaceae","Hedyosmum","brasiliense","Mart. ex Miq.","CHLORANTHACEAE Hedyosmum brasiliense Mart. ex Miq.","64073","GBIF","HUEFS","Pirani, J.R.","4911","Native","Ouro","Low","Estação Biológica de Boracéia(USP)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Chrysobalanaceae","Chrysobalanus","icaco","L.","CHRYSOBALANACEAE Chrysobalanus icaco L.","121539","GBIF","UB","Eiten, G.","8046","Native","Ouro","Low","Mpio. Mongaguá: behind beach at west edge of city of Mongaguá. In open, on low dune behind beach. This no: low shrub with wide-spreading branches forming a dense patch over the sandy."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Clusiaceae","Clusia","criuva","Cambess.","CLUSIACEAE Clusia criuva Cambess.","43989","GBIF","SPSF","Moura, C.","341","Native","Bronze","Low","Reserva de Desenvolvimento Sustentável Barra do Una"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Clusiaceae","Garcinia","gardneriana","(Planch. & Triana) Zappi","CLUSIACEAE Garcinia gardneriana (Planch. & Triana) Zappi","15457","GBIF","HUSC","Ambiental, A.C.","2308","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1-E-P1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Combretaceae","Conocarpus","erectus","L.","COMBRETACEAE Conocarpus erectus L.",,"GBIF",,,,"Native","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Combretaceae","Laguncularia","racemosa","(L.) C.F.Gaertn.","COMBRETACEAE Laguncularia racemosa (L.) C.F.Gaertn.","12917","GBIF","HUSC","Ferraz, D.R.","02","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, rio Itapanhaú"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Combretaceae","Terminalia","catappa","L.","COMBRETACEAE Terminalia catappa L.",,"GBIF",,,,"Naturalized","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Commelinaceae","Commelina","obliqua","Vahl","COMMELINACEAE Commelina obliqua Vahl","RB01039801","GBIF","RB","Magalhaes, A.M.","95","Native","Ouro","Low","Ilha Queimada Grande. entre as pedras, no local de desembarque na ilha. ARIE das Ilhas Queimada Pequena e Queimada Grande"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Commelinaceae","Tripogandra","diuretica","(Mart.) Handlos","COMMELINACEAE Tripogandra diuretica (Mart.) Handlos","40006800","GBIF","Observations","Lopes, E.",,"Native","Bronze","Low","Guarujá - SP, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Connaraceae","Connarus","rostratus","(Vell.) L.B.Sm.","CONNARACEAE Connarus rostratus (Vell.) L.B.Sm.","1986","GBIF","HUSC","Martins, S.E.","502","Native","Prata","Low","Praia do Itaguaré"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Convolvulaceae","Distimake","dissectus","(Jacq.) A.R. Simões & Staples","CONVOLVULACEAE Distimake dissectus (Jacq.) A.R. Simões & Staples","489438","GBIF","SP","Magalhaes, A.M.","85","Native","Ouro","Low","Ilha da Queimada Grande, ARIE das Ilhas Queimada Pequena e Queimada Grande, início da trilha do farol"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Convolvulaceae","Evolvulus","nummularius","(L.) L.","CONVOLVULACEAE Evolvulus nummularius (L.) L.","246714860","GBIF","Observations","Dominguez, Y.",,"Native","Bronze","Low","Itanhaém - SP, 11740-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Convolvulaceae","Ipomoea","imperati","(Vahl) Griseb.","CONVOLVULACEAE Ipomoea imperati (Vahl) Griseb.","41452","GBIF","SPSF","Moura, C.","251","Native","Bronze","Low","Reserva de Desenvolvimento Sustentável Barra do Una"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Convolvulaceae","Ipomoea","littoralis","Blume","CONVOLVULACEAE Ipomoea littoralis Blume","13210","GBIF","BOTU","Amaral Junior, A.C.J.","33","Unknown","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Convolvulaceae","Ipomoea","pes-caprae","(L.) R.Br.","CONVOLVULACEAE Ipomoea pes-caprae (L.) R.Br.","115099005","GBIF","Observations","Camargo, N.",,"Native","Bronze","Low","Guaraú, SP, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Cordiaceae","Varronia","curassavica","Jacq.","CORDIACEAE Varronia curassavica Jacq.","RB00720173","GBIF","RB","Bertani, D.F.",,"Native","Bronze","Low","Ilha da Queimada Grande, Campo aberto."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Costaceae","Costus","spiralis","(Jacq.) Roscoe","COSTACEAE Costus spiralis (Jacq.) Roscoe","40006590","GBIF","Observations","Lopes, E.",,"Native","Bronze","Low","Guarujá - SP, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Ferns and Lycophytes","Cyatheaceae","Cyathea",,"J.Sm.","CYATHEACEAE Cyathea J.Sm.","15522","GBIF","HUSC","Ambiental, A.C.","774",,"Latão","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR2"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Cyperaceae","Becquerelia","cymosa","Brongn.","CYPERACEAE Becquerelia cymosa Brongn.","15542","GBIF","HUSC","Ambiental, A.C.","793","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Cyperaceae","Cladium","mariscus","(L.) Pohl","CYPERACEAE Cladium mariscus (L.) Pohl","15042","GBIF","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Cyperaceae","Cyperus","aggregatus","(Willd.) Endl.","CYPERACEAE Cyperus aggregatus (Willd.) Endl.","41663","GBIF","SPSF","Moura, C.","286","Native","Bronze","Low","Reserva de Desenvolvimento Sustentável Barra do Una"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Cyperaceae","Cyperus","odoratus","L.","CYPERACEAE Cyperus odoratus L.","40382","GBIF","SPSF","Bertani, D.F.","Q-N°6","Native","Latão","Low","Ilha da Queimada Grande"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Cyperaceae","Eleocharis","geniculata","(L.) Roem. & Schult.","CYPERACEAE Eleocharis geniculata (L.) Roem. & Schult.","140634","GBIF","SP","Kirizawa, M.","7","Native","Ouro","Low","prox. ponte sobre rio Itanhaém"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Cyperaceae","Hypolytrum","schraderianum","Nees","CYPERACEAE Hypolytrum schraderianum Nees","15283","GBIF","HUSC","Ambiental, A.C.","8","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Dilleniaceae","Doliocarpus","dentatus","(Aubl.) Standl.","DILLENIACEAE Doliocarpus dentatus (Aubl.) Standl.","15156","GBIF","HUSC","Ambiental, A.C.","974","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR3-C-P4"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Dilleniaceae","Tetracera","sellowiana","Schltdl.","DILLENIACEAE Tetracera sellowiana Schltdl.","15121","GBIF","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Eriocaulaceae","Tonina","fluviatilis","Aubl.","ERIOCAULACEAE Tonina fluviatilis Aubl.","4617","Splink","HUMC",,"1499","Native","Latão","Low","Guaratuba Entrada no Km 198 a leste da Rod. Manuel Hyppolito Rego (BR- 101) no sentido Bertioga -São Sebastião. Beira do Rio Guaratuba. Manguezal."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Erythroxylaceae","Erythroxylum","cuspidifolium","Mart.","ERYTHROXYLACEAE Erythroxylum cuspidifolium Mart.","RB00820873","GBIF","RB","Bertani, D.F.",,"Native","Bronze","Low","lha da Queimada Grande, Interior de Mata."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Erythroxylaceae","Erythroxylum","umbu","Costa-Lima","ERYTHROXYLACEAE Erythroxylum umbu Costa-Lima","15574","GBIF","HUSC","Ambiental, A.C.","804","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR2"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Euphorbiaceae","Euphorbia","hirta","L.","EUPHORBIACEAE Euphorbia hirta L.","194148732","GBIF","Observations","Irmi",,"Native","Bronze","Low","Guarujá - São Paulo, Brasilien"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Euphorbiaceae","Microstachys","corniculata","(Vahl) Griseb.","EUPHORBIACEAE Microstachys corniculata (Vahl) Griseb.","258949","GBIF","SP","Jr, A.A.","100","Native","Bronze","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Andira","fraxinifolia","Benth.","FABACEAE Andira fraxinifolia Benth.","15102","GBIF","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Arachis","stenosperma","Krapov. & W.C.Greg.","FABACEAE Arachis stenosperma Krapov. & W.C.Greg.","1990902","GBIF","Bioversity","Vspmwisv",,"Native","Latão","Low","Peruibe (Centro); 250 m f"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Canavalia","rosea","(Sw.) DC.","FABACEAE Canavalia rosea (Sw.) DC.","40411","GBIF","SPSF","Bertani, D.F.","4A","Native","Latão","Low","Ilha da Queimada Pequena"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Centrosema","virginianum","(L.) Benth.","FABACEAE Centrosema virginianum (L.) Benth.","3987248","GBIF","NY","Gottsberger, G.K.","13-31179","Native","Latão","Low","Peruibe, Coastal region, Along the coast."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Crotalaria","laeta","Mart. ex Benth.","FABACEAE Crotalaria laeta Mart. ex Benth.","RB01039787","GBIF","RB","Magalhaes, A.M.","75","Native","Ouro","Low","Ilha Queimada Grande. Bela Vista. ARIE das Ilhas Queimada Pequena e Queimada Grande"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Dahlstedtia","pinnata","(Benth.) Malme","FABACEAE Dahlstedtia pinnata (Benth.) Malme","40006603","GBIF","Observations","Lopes, E.",,"Native","Bronze","Low","Guarujá - SP, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Desmodium","incanum","(Sw.) DC.","FABACEAE Desmodium incanum (Sw.) DC.","RB01039768","GBIF","RB","Magalhaes, A.M.","46","Naturalized","Ouro","Low","Ilha Queimada Grande. trilha do farol. ARIE das Ilhas Queimada Pequena e Queimada Grande"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Erythrina","speciosa","Andrews","FABACEAE Erythrina speciosa Andrews","12980","GBIF","HUSC","Ambiental, A.C.","34","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1-A-P2"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Inga","laurina","(Sw.) Willd.","FABACEAE Inga laurina (Sw.) Willd.","K003195451","GBIF","K","Gottsberger, I.","14-151275","Native","Latão","Low","Bertioga, 1 km W of the village, along the river which is flowing into the sea."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Inga","marginata","Willd.","FABACEAE Inga marginata Willd.","15296","GBIF","HUSC","Ambiental, A.C.","5827","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR2-C"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Inga","sellowiana","Benth.","FABACEAE Inga sellowiana Benth.","15605","GBIF","HUSC","Ambiental, A.C.","817","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1-E"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Leptospron","adenanthum","(G.Mey.) A.Delgado","FABACEAE Leptospron adenanthum (G.Mey.) A.Delgado","283131","GBIF","HUEFS","Jr, A.A.","BOTU13131","Native","Bronze","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Lonchocarpus","cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","FABACEAE Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima","15304","GBIF","HUSC","Ambiental, A.C.","3811","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR3-C-P3"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Machaerium","uncinatum","(Vell.) Benth.","FABACEAE Machaerium uncinatum (Vell.) Benth.","15606","GBIF","HUSC","Ambiental, A.C.","818","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1-E"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Mucuna","urens","(L.) Medik.","FABACEAE Mucuna urens (L.) Medik.","RB00180448","GBIF","RB","Martins, S.E.","505","Native","Ouro","Low","Praia do Itaguaré."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Paubrasilia","echinata","(Lam.) Gagnon, H.C.Lima & G.P.Lewis","FABACEAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","127666773","GBIF","Observations","Rafaela",,"Native","Bronze","Low","São Paulo, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Senna","pendula","(Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","FABACEAE Senna pendula (Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","12988","GBIF","HUSC","Ambiental, A.C.","31","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Stylosanthes","viscosa","(L.) Sw.","FABACEAE Stylosanthes viscosa (L.) Sw.","153936","GBIF","SP","Eiten, G.","8052","Native","Bronze","Low","behind beach at west edge of city of Mongaguá. Low temporarily flooded open sandy field behind beach"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Vigna","luteola","(Jacq.) Benth.","FABACEAE Vigna luteola (Jacq.) Benth.","41445","GBIF","SPSF","Moura, C.","281","Native","Ouro","High","RVS das Ilhas do Abrigo e Guararitama"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Fabaceae","Zollernia","ilicifolia","(Brongn.) Vogel","FABACEAE Zollernia ilicifolia (Brongn.) Vogel","15607","GBIF","HUSC","Ambiental, A.C.","5512","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR2-D-P1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Gesneriaceae","Codonanthe","devosiana","Lem.","GESNERIACEAE Codonanthe devosiana Lem.","15128","GBIF","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Low","Trilha do SESC"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Gesneriaceae","Nematanthus","fissus","(Vell.) L.E.Skog","GESNERIACEAE Nematanthus fissus (Vell.) L.E.Skog","15123","GBIF","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Gesneriaceae","Nematanthus","fritschii","Hoehne","GESNERIACEAE Nematanthus fritschii Hoehne","15124","GBIF","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Low","Trilha do SESC"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Ferns and Lycophytes","Gleicheniaceae","Gleichenella","pectinata","(Willd.) Ching","GLEICHENIACEAE Gleichenella pectinata (Willd.) Ching","SJRP00022049","GBIF","SJRP","Athayde, F.P.F.","065","Native","Ouro","Low","Pequena vila chamada Jardim Alice, na encosta de um morro com ca. de 600 m de altura, com grande área da Mata Atlântica ainda conservada."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Ferns and Lycophytes","Gleicheniaceae","Gleichenia",,"Sm.","GLEICHENIACEAE Gleichenia Sm.","SJRP00016049","GBIF","SJRP","Athayde, F.P.F.","083",,"Ouro","Low","Estrada que atravessa todo o Morro, que da acesso às fazendas existentes sobre e atras do referido morro."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Heliconiaceae","Heliconia","farinosa","Raddi","HELICONIACEAE Heliconia farinosa Raddi","194148713","GBIF","Observations","Irmi",,"Native","Bronze","Low","Guarujá - São Paulo, Brasilien"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Ferns and Lycophytes","Hymenophyllaceae","Hymenophyllum",,"J. Sm.","HYMENOPHYLLACEAE Hymenophyllum J. Sm.","1499215","GBIF","MICH","Landrum, L.R.","2776",,"Latão","Low","Paranapiacaba Biological Station, about 30 km north of Santos."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Hypoxidaceae","Hypoxis","decumbens","L.","HYPOXIDACEAE Hypoxis decumbens L.","15129","GBIF","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Low","Trilha do SESC"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Iridaceae","Trimezia","martinicensis","(Jacq.) Herb.","IRIDACEAE Trimezia martinicensis (Jacq.) Herb.","40006671","GBIF","Observations","Lopes, E.",,"Native","Bronze","Low","Guarujá - SP, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Juncaginaceae","Triglochin","striata","Ruiz & Pav.","JUNCAGINACEAE Triglochin striata Ruiz & Pav.","IBGE00086716","Splink","IBGE",,"10250","Native","Prata","Low","Rio Itanhaém. Coordenada calculada."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Lamiaceae","Coleus","scutellarioides","(L.) Benth.","LAMIACEAE Coleus scutellarioides (L.) Benth.","17426937","GBIF","Observations","Roget, L.",,"Cultivated","Bronze","Low","Bertioga, Estado de São Paulo, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Lauraceae","Endlicheria","paniculata","(Spreng.) J.F.Macbr.","LAURACEAE Endlicheria paniculata (Spreng.) J.F.Macbr.","15136","GBIF","HUSC","Ambiental, A.C.","781","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR2"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Lauraceae","Nectandra","oppositifolia","Nees & Mart.","LAURACEAE Nectandra oppositifolia Nees & Mart.","8723","GBIF","HUSC","Moura, C.","280","Native","Bronze","Low","Refugio de Vida Silvestre Ilha do Abrigo,"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Malpighiaceae","Byrsonima",,"Rich. ex Kunth","MALPIGHIACEAE Byrsonima Rich. ex Kunth","12836","GBIF","BOTU","Amaral Junior, A.C.J.","104",,"Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Malpighiaceae","Heteropterys","intermedia","(A.Juss.) Griseb.","MALPIGHIACEAE Heteropterys intermedia (A.Juss.) Griseb.","K006870060","Splink","K",,"531","Native","Ouro","Low","Beira da Rodovia Governador Mário Covas (SP-055), na saída de Bertioga, após ponte sobre o Rio Itapanhau."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL CENTRO","Angiosperms","Malpighiaceae","Heteropterys","nitida","(Lam.) DC.","MALPIGHIACEAE Heteropterys nitida (Lam.) DC.","15540","GBIF","HUSC","Ambiental, A.C.","791","Native","Bronze","Low","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR2-D"
