"country","stateProvince","municipality","locality","latitude","longitude","loc.ideal","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","São Paulo","Ipeúna","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.3996666342281","-47.7287568436516","brazil_sao paulo_ipeuna_area protecao ambiental cuesta corumbatai","brazil","sao paulo","ipeuna","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_ipeuna","brazil_sao paulo_ipeuna",-22.42356738,-47.71576341,"county"
"Brazil","São Paulo","Itirapina","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.2945374009337","-47.8340293137595","brazil_sao paulo_itirapina_area protecao ambiental cuesta corumbatai","brazil","sao paulo","itirapina","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_itirapina","brazil_sao paulo_itirapina",-22.29434051,-47.8340504,"county"
"Brazil","São Paulo","Mineiros do Tietê","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.4861892776479","-48.4130693336601","brazil_sao paulo_mineiros tiete_area protecao ambiental cuesta corumbatai","brazil","sao paulo","mineiros do tiete","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_mineiros tiete","brazil_sao paulo_mineiros tiete",-22.462755,-48.43320167,"county"
"Brazil","São Paulo","Piracicaba","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.6619357924856","-47.9448923317189","brazil_sao paulo_piracicaba_area protecao ambiental cuesta corumbatai","brazil","sao paulo","piracicaba","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_piracicaba","brazil_sao paulo_piracicaba",-22.72594757,-47.78269974,"county"
"Brazil","São Paulo","Rio Claro","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.3400594988745","-47.7032430034111","brazil_sao paulo_rio claro_area protecao ambiental cuesta corumbatai","brazil","sao paulo","rio claro","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county"
"Brazil","São Paulo","Santa Maria da Serra","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.5575533641379","-48.1519894961062","brazil_sao paulo_santa maria serra_area protecao ambiental cuesta corumbatai","brazil","sao paulo","santa maria da serra","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_santa maria serra","brazil_sao paulo_santa maria serra",-22.56343802,-48.15551027,"county"
"Brazil","São Paulo","São Carlos","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.1003804831467","-47.8352430907418","brazil_sao paulo_sao carlos_area protecao ambiental cuesta corumbatai","brazil","sao paulo","sao carlos","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_sao carlos","brazil_sao paulo_sao carlos",-21.91857385,-47.86709407,"county"
"Brazil","São Paulo","São Manuel","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.5771044155017","-48.4224364628287","brazil_sao paulo_sao manuel_area protecao ambiental cuesta corumbatai","brazil","sao paulo","sao manuel","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_sao manuel","brazil_sao paulo_sao manuel",-22.68185752,-48.54044983,"county"
"Brazil","São Paulo","São Pedro","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.5333139729089","-47.9471011692197","brazil_sao paulo_sao pedro_area protecao ambiental cuesta corumbatai","brazil","sao paulo","sao pedro","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_sao pedro","brazil_sao paulo_sao pedro",-22.55909093,-47.92446005,"county"
"Brazil","São Paulo","Torrinha","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","-22.4716339838137","-48.1660718529096","brazil_sao paulo_torrinha_area protecao ambiental cuesta corumbatai","brazil","sao paulo","torrinha","area de protecao ambiental cuesta corumbatai",NA,"locality","brazil_sao paulo_torrinha","brazil_sao paulo_torrinha",-22.44301487,-48.1637437,"county"
"Brazil","São Paulo","Angatuba","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-23.2771458946313","-48.4278593074955","brazil_sao paulo_angatuba_area protecao ambiental cuesta guarani","brazil","sao paulo","angatuba","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_angatuba","brazil_sao paulo_angatuba",-23.43652785,-48.459291,"county"
"Brazil","São Paulo","Anhembi","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-22.9483036252632","-48.2934923049597","brazil_sao paulo_anhembi_area protecao ambiental cuesta guarani","brazil","sao paulo","anhembi","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_anhembi","brazil_sao paulo_anhembi",-22.79988583,-48.17465099,"county"
"Brazil","São Paulo","Avaré","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-23.2035768518629","-48.8380332958262","brazil_sao paulo_avare_area protecao ambiental cuesta guarani","brazil","sao paulo","avare","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county"
"Brazil","São Paulo","Bofete","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-23.160037186158","-48.317126965868","brazil_sao paulo_bofete_area protecao ambiental cuesta guarani","brazil","sao paulo","bofete","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_bofete","brazil_sao paulo_bofete",-23.12856572,-48.28604497,"county"
"Brazil","São Paulo","Botucatu","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-22.8875372610028","-48.3820551778371","brazil_sao paulo_botucatu_area protecao ambiental cuesta guarani","brazil","sao paulo","botucatu","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county"
"Brazil","São Paulo","Guareí","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-23.3185249021931","-48.2433910184697","brazil_sao paulo_guarei_area protecao ambiental cuesta guarani","brazil","sao paulo","guarei","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_guarei","brazil_sao paulo_guarei",-23.36984701,-48.21914555,"county"
"Brazil","São Paulo","Itatinga","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-23.1986715817416","-48.6039266018239","brazil_sao paulo_itatinga_area protecao ambiental cuesta guarani","brazil","sao paulo","itatinga","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_itatinga","brazil_sao paulo_itatinga",-23.15302953,-48.62953985,"county"
"Brazil","São Paulo","Pardinho","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-23.1128175482297","-48.3999654267289","brazil_sao paulo_pardinho_area protecao ambiental cuesta guarani","brazil","sao paulo","pardinho","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_pardinho","brazil_sao paulo_pardinho",-23.1019693,-48.40229297,"county"
"Brazil","São Paulo","Porangaba","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-23.1316029601681","-48.1889003429867","brazil_sao paulo_porangaba_area protecao ambiental cuesta guarani","brazil","sao paulo","porangaba","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_porangaba","brazil_sao paulo_porangaba",-23.1735848,-48.11739531,"county"
"Brazil","São Paulo","São Manuel","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-22.7817429848502","-48.5136927361345","brazil_sao paulo_sao manuel_area protecao ambiental cuesta guarani","brazil","sao paulo","sao manuel","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_sao manuel","brazil_sao paulo_sao manuel",-22.68185752,-48.54044983,"county"
"Brazil","São Paulo","Torre de Pedra","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","-23.259988828325","-48.2260121728791","brazil_sao paulo_torre pedra_area protecao ambiental cuesta guarani","brazil","sao paulo","torre de pedra","area de protecao ambiental cuesta guarani",NA,"locality","brazil_sao paulo_torre pedra","brazil_sao paulo_torre pedra",-23.2499065,-48.21257424,"county"
"Brazil","São Paulo","Barão de Antonina","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.553603963895","-49.5812698768987","brazil_sao paulo_barao antonina_area protecao ambiental cuesta parapanema","brazil","sao paulo","barao de antonina","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_barao antonina","brazil_sao paulo_barao antonina",-23.58306272,-49.57166377,"county"
"Brazil","São Paulo","Bernardino de Campos","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.1395385340672","-49.5158692828717","brazil_sao paulo_bernardino campos_area protecao ambiental cuesta parapanema","brazil","sao paulo","bernardino de campos","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_bernardino campos","brazil_sao paulo_bernardino campos",-23.030254,-49.49154327,"county"
"Brazil","São Paulo","Coronel Macedo","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.5751239196878","-49.3777128009174","brazil_sao paulo_coronel macedo_area protecao ambiental cuesta parapanema","brazil","sao paulo","coronel macedo","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_coronel macedo","brazil_sao paulo_coronel macedo",-23.62972056,-49.30660241,"county"
"Brazil","São Paulo","Fartura","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.3891667466717","-49.5224032417772","brazil_sao paulo_fartura_area protecao ambiental cuesta parapanema","brazil","sao paulo","fartura","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_fartura","brazil_sao paulo_fartura",-23.38949284,-49.51954695,"county"
"Brazil","São Paulo","Ipaussu","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.1335344526929","-49.605503115204","brazil_sao paulo_ipaussu_area protecao ambiental cuesta parapanema","brazil","sao paulo","ipaussu","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_ipaussu","brazil_sao paulo_ipaussu",-23.06460553,-49.60788709,"county"
"Brazil","São Paulo","Itaporanga","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.6011665912117","-49.4662135423254","brazil_sao paulo_itaporanga_area protecao ambiental cuesta parapanema","brazil","sao paulo","itaporanga","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_itaporanga","brazil_sao paulo_itaporanga",-23.67242217,-49.45852619,"county"
"Brazil","São Paulo","Piraju","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.2059062131275","-49.479047569797","brazil_sao paulo_piraju_area protecao ambiental cuesta parapanema","brazil","sao paulo","piraju","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_piraju","brazil_sao paulo_piraju",-23.18692093,-49.36607802,"county"
"Brazil","São Paulo","Sarutaiá","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.2535435910919","-49.4867596906042","brazil_sao paulo_sarutaia_area protecao ambiental cuesta parapanema","brazil","sao paulo","sarutaia","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_sarutaia","brazil_sao paulo_sarutaia",-23.25708217,-49.48168634,"county"
"Brazil","São Paulo","Taguaí","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.4813869784469","-49.3931267422559","brazil_sao paulo_taguai_area protecao ambiental cuesta parapanema","brazil","sao paulo","taguai","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_taguai","brazil_sao paulo_taguai",-23.47362146,-49.39726715,"county"
"Brazil","São Paulo","Taquarituba","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.4839385901818","-49.3183235312165","brazil_sao paulo_taquarituba_area protecao ambiental cuesta parapanema","brazil","sao paulo","taquarituba","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_taquarituba","brazil_sao paulo_taquarituba",-23.52980153,-49.23450119,"county"
"Brazil","São Paulo","Tejupá","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.3352959298187","-49.3631727201294","brazil_sao paulo_tejupa_area protecao ambiental cuesta parapanema","brazil","sao paulo","tejupa","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_tejupa","brazil_sao paulo_tejupa",-23.34200857,-49.30642202,"county"
"Brazil","São Paulo","Timburi","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.1951349594885","-49.6106311427919","brazil_sao paulo_timburi_area protecao ambiental cuesta parapanema","brazil","sao paulo","timburi","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_timburi","brazil_sao paulo_timburi",-23.19523464,-49.61059905,"county"
"Brazil","São Paulo","Chavantes","ÁREA DE PROTEÇÃO AMBIENTAL CUESTA PARAPANEMA","-23.1256051963672","-49.6883891726696","brazil_sao paulo_chavantes_area protecao ambiental cuesta parapanema","brazil","sao paulo","chavantes","area de protecao ambiental cuesta parapanema",NA,"locality","brazil_sao paulo_chavantes","brazil_sao paulo_chavantes",-23.0462995,-49.72661236,"county"
"Brazil","São Paulo","Campos do Jordão","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO","-22.7017361945704","-45.5329628216898","brazil_sao paulo_campos jordao_area protecao ambiental campos jordao","brazil","sao paulo","campos do jordao","area de protecao ambiental campos do jordao",NA,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county"
"Brazil","São Paulo","Guaratinguetá","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO","-22.6753562012897","-45.4137783607215","brazil_sao paulo_guaratingueta_area protecao ambiental campos jordao","brazil","sao paulo","guaratingueta","area de protecao ambiental campos do jordao",NA,"locality","brazil_sao paulo_guaratingueta","brazil_sao paulo_guaratingueta",-22.786383,-45.206179,"county"
"Brazil","São Paulo","Pindamonhangaba","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO","-22.7575692331412","-45.5291427213123","brazil_sao paulo_pindamonhangaba_area protecao ambiental campos jordao","brazil","sao paulo","pindamonhangaba","area de protecao ambiental campos do jordao",NA,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county"
"Brazil","São Paulo","Santo Antônio do Pinhal","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO","-22.7883620303698","-45.6465368779287","brazil_sao paulo_santo antonio pinhal_area protecao ambiental campos jordao","brazil","sao paulo","santo antonio do pinhal","area de protecao ambiental campos do jordao",NA,"locality","brazil_sao paulo_santo antonio pinhal","brazil_sao paulo_santo antonio pinhal",-22.83155421,-45.69786919,"county"
"Brazil","São Paulo","São Bento do Sapucaí","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO","-22.7079459699412","-45.6205031755323","brazil_sao paulo_sao bento sapucai_area protecao ambiental campos jordao","brazil","sao paulo","sao bento do sapucai","area de protecao ambiental campos do jordao",NA,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county"
"Brazil","São Paulo","Jacareí","ÁREA DE PROTEÇÃO AMBIENTAL DO BANHADO","-23.2121433438674","-45.9713381325876","brazil_sao paulo_jacarei_area protecao ambiental banhado","brazil","sao paulo","jacarei","area de protecao ambiental do banhado",NA,"locality","brazil_sao paulo_jacarei","brazil_sao paulo_jacarei",-23.29812937,-45.99113048,"county"
"Brazil","São Paulo","São José dos Campos","ÁREA DE PROTEÇÃO AMBIENTAL DO BANHADO","-23.2028467461117","-45.9413669409599","brazil_sao paulo_sao jose campos_area protecao ambiental banhado","brazil","sao paulo","sao jose dos campos","area de protecao ambiental do banhado",NA,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county"
"Brazil","São Paulo","Boa Esperança do Sul","ÁREA DE PROTEÇÃO AMBIENTAL IBITINGA","-21.8957298281508","-48.6490100728427","brazil_sao paulo_boa esperanca sul_area protecao ambiental ibitinga","brazil","sao paulo","boa esperanca do sul","area de protecao ambiental ibitinga",NA,"locality","brazil_sao paulo_boa esperanca sul","brazil_sao paulo_boa esperanca sul",-21.93474388,-48.46347037,"county"
"Brazil","São Paulo","Borborema","ÁREA DE PROTEÇÃO AMBIENTAL IBITINGA","-21.7089872073883","-49.0022066656605","brazil_sao paulo_borborema_area protecao ambiental ibitinga","brazil","sao paulo","borborema","area de protecao ambiental ibitinga",NA,"locality","brazil_sao paulo_borborema","brazil_sao paulo_borborema",-21.61045094,-49.07196197,"county"
"Brazil","São Paulo","Iacanga","ÁREA DE PROTEÇÃO AMBIENTAL IBITINGA","-21.8332027983029","-48.9616852703687","brazil_sao paulo_iacanga_area protecao ambiental ibitinga","brazil","sao paulo","iacanga","area de protecao ambiental ibitinga",NA,"locality","brazil_sao paulo_iacanga","brazil_sao paulo_iacanga",-21.89068905,-49.0395368,"county"
"Brazil","São Paulo","Ibitinga","ÁREA DE PROTEÇÃO AMBIENTAL IBITINGA","-21.792803973039","-48.8479330011224","brazil_sao paulo_ibitinga_area protecao ambiental ibitinga","brazil","sao paulo","ibitinga","area de protecao ambiental ibitinga",NA,"locality","brazil_sao paulo_ibitinga","brazil_sao paulo_ibitinga",-21.7926982,-48.84814235,"county"
"Brazil","São Paulo","Itaju","ÁREA DE PROTEÇÃO AMBIENTAL IBITINGA","-21.8924556729798","-48.7561979391778","brazil_sao paulo_itaju_area protecao ambiental ibitinga","brazil","sao paulo","itaju","area de protecao ambiental ibitinga",NA,"locality","brazil_sao paulo_itaju","brazil_sao paulo_itaju",-21.9509846,-48.79402735,"county"
"Brazil","São Paulo","Itápolis","ÁREA DE PROTEÇÃO AMBIENTAL IBITINGA","-21.684950573143","-48.8261475616207","brazil_sao paulo_itapolis_area protecao ambiental ibitinga","brazil","sao paulo","itapolis","area de protecao ambiental ibitinga",NA,"locality","brazil_sao paulo_itapolis","brazil_sao paulo_itapolis",-21.54774163,-48.81544685,"county"
"Brazil","São Paulo","Nova Europa","ÁREA DE PROTEÇÃO AMBIENTAL IBITINGA","-21.834527023384","-48.6658602235867","brazil_sao paulo_nova europa_area protecao ambiental ibitinga","brazil","sao paulo","nova europa","area de protecao ambiental ibitinga",NA,"locality","brazil_sao paulo_nova europa","brazil_sao paulo_nova europa",-21.77389413,-48.54960855,"county"
"Brazil","São Paulo","Tabatinga","ÁREA DE PROTEÇÃO AMBIENTAL IBITINGA","-21.7908463027362","-48.7141596061084","brazil_sao paulo_tabatinga_area protecao ambiental ibitinga","brazil","sao paulo","tabatinga","area de protecao ambiental ibitinga",NA,"locality","brazil_sao paulo_tabatinga","brazil_sao paulo_tabatinga",-21.71313007,-48.63052886,"county"
"Brazil","São Paulo","Cananéia","ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","-24.9755577140461","-47.8779975741067","brazil_sao paulo_cananeia_area protecao ambiental ilha comprida","brazil","sao paulo","cananeia","area de protecao ambiental ilha comprida",NA,"locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county"
"Brazil","São Paulo","Iguape","ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","-24.7331405043693","-47.5552261750018","brazil_sao paulo_iguape_area protecao ambiental ilha comprida","brazil","sao paulo","iguape","area de protecao ambiental ilha comprida",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","Ilha Comprida","ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","-24.8616872560691","-47.7197565959607","brazil_sao paulo_ilha comprida_area protecao ambiental ilha comprida","brazil","sao paulo","ilha comprida","area de protecao ambiental ilha comprida",NA,"locality","brazil_sao paulo_ilha comprida","brazil_sao paulo_ilha comprida",-24.86188204,-47.71978317,"county"
"Brazil","São Paulo","Alumínio","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.5790316446835","-47.2899946036656","brazil_sao paulo_aluminio_area protecao ambiental itupararanga","brazil","sao paulo","aluminio","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_aluminio","brazil_sao paulo_aluminio",-23.53270736,-47.28106293,"county"
"Brazil","São Paulo","Cotia","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.6952775447425","-47.0334038062876","brazil_sao paulo_cotia_area protecao ambiental itupararanga","brazil","sao paulo","cotia","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_cotia","brazil_sao paulo_cotia",-23.67461236,-46.96037555,"county"
"Brazil","São Paulo","Ibiúna","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.7182978517012","-47.2009025939765","brazil_sao paulo_ibiuna_area protecao ambiental itupararanga","brazil","sao paulo","ibiuna","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county"
"Brazil","São Paulo","Itapevi","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.5765827201465","-47.0265539743537","brazil_sao paulo_itapevi_area protecao ambiental itupararanga","brazil","sao paulo","itapevi","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_itapevi","brazil_sao paulo_itapevi",-23.55463861,-46.97138252,"county"
"Brazil","São Paulo","Mairinque","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.5886967457458","-47.2269293909824","brazil_sao paulo_mairinque_area protecao ambiental itupararanga","brazil","sao paulo","mairinque","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_mairinque","brazil_sao paulo_mairinque",-23.50739338,-47.22967347,"county"
"Brazil","São Paulo","Piedade","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.6687592975729","-47.3691994871534","brazil_sao paulo_piedade_area protecao ambiental itupararanga","brazil","sao paulo","piedade","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_piedade","brazil_sao paulo_piedade",-23.78671905,-47.43819456,"county"
"Brazil","São Paulo","São Roque","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.6097395738183","-47.1143200708522","brazil_sao paulo_sao roque_area protecao ambiental itupararanga","brazil","sao paulo","sao roque","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_sao roque","brazil_sao paulo_sao roque",-23.54885999,-47.10980876,"county"
"Brazil","São Paulo","Sorocaba","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.5602778788335","-47.3179595515701","brazil_sao paulo_sorocaba_area protecao ambiental itupararanga","brazil","sao paulo","sorocaba","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_sorocaba","brazil_sao paulo_sorocaba",-23.46436705,-47.44659497,"county"
"Brazil","São Paulo","Vargem Grande Paulista","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.6265491234327","-47.0189675236181","brazil_sao paulo_vargem grande paulista_area protecao ambiental itupararanga","brazil","sao paulo","vargem grande paulista","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_vargem grande paulista","brazil_sao paulo_vargem grande paulista",-23.62784,-47.0160906,"county"
"Brazil","São Paulo","Votorantim","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","-23.6021784106254","-47.3478467578354","brazil_sao paulo_votorantim_area protecao ambiental itupararanga","brazil","sao paulo","votorantim","area de protecao ambiental itupararanga",NA,"locality","brazil_sao paulo_votorantim","brazil_sao paulo_votorantim",-23.57982399,-47.40647328,"county"
"Brazil","São Paulo","Joanópolis","ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","-22.9028454825991","-46.0491384092311","brazil_sao paulo_joanopolis_area protecao ambiental sao francisco xavier","brazil","sao paulo","joanopolis","area de protecao ambiental sao francisco xavier",NA,"locality","brazil_sao paulo_joanopolis","brazil_sao paulo_joanopolis",-22.938992,-46.20900427,"county"
"Brazil","São Paulo","Monteiro Lobato","ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","-22.8981640923871","-45.8717352103489","brazil_sao paulo_monteiro lobato_area protecao ambiental sao francisco xavier","brazil","sao paulo","monteiro lobato","area de protecao ambiental sao francisco xavier",NA,"locality","brazil_sao paulo_monteiro lobato","brazil_sao paulo_monteiro lobato",-22.93650882,-45.80441283,"county"
"Brazil","São Paulo","São José dos Campos","ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","-22.8873580738686","-45.9475671892991","brazil_sao paulo_sao jose campos_area protecao ambiental sao francisco xavier","brazil","sao paulo","sao jose dos campos","area de protecao ambiental sao francisco xavier",NA,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county"
"Brazil","São Paulo","Cabreúva","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.2829590826243","-46.9764619722456","brazil_sao paulo_cabreuva_area protecao ambiental jundiai","brazil","sao paulo","cabreuva","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county"
"Brazil","São Paulo","Cajamar","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.291291478072","-46.8760655292935","brazil_sao paulo_cajamar_area protecao ambiental jundiai","brazil","sao paulo","cajamar","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county"
"Brazil","São Paulo","Campo Limpo Paulista","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.1780436003468","-46.7716790128361","brazil_sao paulo_campo limpo paulista_area protecao ambiental jundiai","brazil","sao paulo","campo limpo paulista","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_campo limpo paulista","brazil_sao paulo_campo limpo paulista",-23.21465395,-46.75929531,"county"
"Brazil","São Paulo","Franco da Rocha","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.2788365749844","-46.8181908121873","brazil_sao paulo_franco rocha_area protecao ambiental jundiai","brazil","sao paulo","franco da rocha","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_franco rocha","brazil_sao paulo_franco rocha",-23.31425638,-46.73543782,"county"
"Brazil","São Paulo","Itatiba","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.0965185207176","-46.8157626539629","brazil_sao paulo_itatiba_area protecao ambiental jundiai","brazil","sao paulo","itatiba","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_itatiba","brazil_sao paulo_itatiba",-23.00625005,-46.81414653,"county"
"Brazil","São Paulo","Itupeva","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.1991724595316","-47.032487473014","brazil_sao paulo_itupeva_area protecao ambiental jundiai","brazil","sao paulo","itupeva","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_itupeva","brazil_sao paulo_itupeva",-23.14624515,-47.06818178,"county"
"Brazil","São Paulo","Jarinu","ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","-23.1398236921306","-46.7706567497584","brazil_sao paulo_jarinu_area protecao ambiental jundiai","brazil","sao paulo","jarinu","area de protecao ambiental jundiai",NA,"locality","brazil_sao paulo_jarinu","brazil_sao paulo_jarinu",-23.11166421,-46.72129023,"county"
