"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","identifiedBy","coordinatePrecision","recordNumber","barcode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentocean","class","order","individualcount","fieldNumber","infraspecificEpithet","preparationtype","minimumDepthInMeters","maximumDepthInMeters","typeStatus","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SPSF","38833","Myrceugenia campestris (DC.) D.Legrand & Kausel","Plantae","Myrtaceae","Myrceugenia","2007","9","18","Brasil","Sp",,"Parque Estadual da Cantareira - Núcleo Cabuçú","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","campestris","C. de Moura & J. A. Pastore & F.E.S.P.Vilela","-46.5325","-23.393611","2024-08-06 09:15:57","(DC.) D.Legrand & Kausel","O. T. Aguiar",,"118",,"820","820",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Guarulhos","2007-09-30","Myrceugenia campestris (DC.) D.Legrand & Kausel",,"BR",,,"2007-09-18",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","guarulhos","parque estadual da cantareira - nucleo cabucu",,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","1086907447",,,,"https://specieslink.net/guid/13/38833",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrceugenia",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Myrceugenia campestris","Myrceugenia campestris","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","VU",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"check_local.2municip.","Myrceugenia campestris","(DC.) D.Legrand & Kausel","name_w_authors","Myrtaceae","Myrceugenia campestris","(DC.) D.Legrand & Kausel","species","name accepted","bfo-10636",,,"Myrceugenia campestris (DC.) D.Legrand & Kausel","Myrceugenia","Myrtaceae","unknown","Myrceugenia campestris"
"gbif","UEC","150867","Myrceugenia glaucescens (Cambess.) D.Legrand & Kausel","Plantae","Myrtaceae","Myrceugenia","2001","2","28","Brazil","São Paulo",,"parque estadual da cantareira, núcleo águas claras","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/2","glaucescens","Arzolla, FARDP",,,"2024-11-25 11:31:21","(Cambess.) D.Legrand & Kausel",,,"99",,"1010","1010",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Mairiporã",,"Myrceugenia glaucescens (Cambess.) D.Legrand & Kausel",,"BR",,,"2001-02-28",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira",,"locality","brazil_sao paulo_mairipora_parque estadual cantareira","brazil_sao paulo_mairipora_pe cantareira",-23.417031,-46.637861,"locality","1099623197",,,,"https://specieslink.net/guid/2/150867",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrceugenia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Myrceugenia glaucescens","Myrceugenia glaucescens","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC051103","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ok_same_resolution","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","name_w_authors","Myrtaceae","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","species","name accepted","bfo-10642",,,"Myrceugenia glaucescens (Cambess.) D.Legrand & Kausel","Myrceugenia","Myrtaceae","unknown","Myrceugenia glaucescens"
"gbif","MBML-HERBARIO","37406","Gomidesia anacardiifolia (Gardner) O.Berg","Plantae","Myrtaceae","Myrcia","2001","4","4","Brasil","São Paulo",,"Parque Estadual da Cantareira, região de Águas Claras","INMA","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/111","anacardiifolia","F.A.R.D.P. Arzolla",,,"2024-05-14 17:46:40","(Gardner) Berg.","O.T.Aguiar 04-2001",,"255",,,,,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Mairiporã","2001-04-01","Myrcia anacardiifolia Gardner",,"BR",,,"2001-04-04",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira",,"locality","brazil_sao paulo_mairipora_parque estadual cantareira","brazil_sao paulo_mairipora_pe cantareira",-23.417031,-46.637861,"locality","1123820122",,,,"https://specieslink.net/guid/111/37406",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gomidesia",,,,,,"9129ec89-afa7-45af-8b73-509f1f8942ab",,,FALSE,FALSE,"Myrcia anacardiifolia","Gomidesia anacardiifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/MBML037406","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ok_same_resolution","Myrcia anacardiifolia","Gardner","name_w_authors","Myrtaceae","Myrcia anacardiifolia","Gardner","species","replaced synonym","bfo-10664","Myrcia anacardiifolia","Gardner","Myrcia anacardiifolia Gardner","Myrcia","Myrtaceae","unknown","Myrcia anacardiifolia"
"speciesLink","HUFABC","003170","Myrcia eugeniopsoides","Plantae","Myrtaceae","Myrcia","2019","04","20","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira - Núcleo Pedra Grand","UFABC",,"PreservedSpecimen","-23.4275","-46.631389","634","eugeniopsoides","Silva, RDV; Arzolla, FARDP","-46.631389","-23.4275","2024-09-30T15:47:06","(D.Legrand & Kausel) Mazine",,,"43","HUFABC003170","1100","1100","<nO>Duplicata do Herbário SPSF, 54641. SPSF00054641; Árvore com frutos maduros.; Floresta Ombrófila Densa Montana. Floresta Secundária</nO>",,,,,,,,,,,,,,,"SPLINK","São Paulo",,,,,,,,,,,,,,,,,,,"HUFABC",,"Silva, R.D.V.","43","2019","s.n.","n.d.","Arzolla, F.A.R.D.P.","Silva",,"brazil","sao paulo","sao paulo","parque estadual da cantareira - nucleo pedra grand",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","possibly_ok","Myrtaceae","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","species","name accepted","bfo-605439",,,"Myrcia eugeniopsoides (D.Legrand & Kausel) Mazine","Myrcia","Myrtaceae","unknown","Myrcia eugeniopsoides"
"gbif","UEC","130179","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Myrtaceae","Myrcia","2000","11","29","Brazil","São Paulo",,"Parque Estadual da Cantareira. Região de Águas claras.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/2","excoriata","Arzolla, FARDP",,,"2024-11-25 11:31:25","(Mart.) E.Lucas & C.E.Wilson","Maruyama, A",,"219",,,,,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Mairiporã","2023-03-28","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson",,"BR",,,"2000-11-29",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira",,"locality","brazil_sao paulo_mairipora_parque estadual cantareira","brazil_sao paulo_mairipora_pe cantareira",-23.417031,-46.637861,"locality","1089074608",,,,"https://specieslink.net/guid/2/130179",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Myrcia excoriata","Myrcia excoriata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/UEC033229","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ok_same_resolution","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","name_w_authors","Myrtaceae","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","species","name accepted","bfo-615312",,,"Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Myrcia","Myrtaceae","unknown","Myrcia excoriata"
"gbif","SPSF","37568","Myrcia guianensis (Aubl.) DC.","Plantae","Myrtaceae","Myrcia","2007","11","29","Brasil","Sp",,"Parque Estadual da Cantareira, Hortolândia","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","guianensis","F. A. R. D. P. Arzolla & G.J.Sheperd & G.C.R.de Paula & F.E.S.P.Vilela","-46.524722","-23.358056","2024-08-06 09:15:58","(Aublet) DC.","O.T. Aguiar",,"1182",,"1175","1175",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Mairiporã","2008-11-03","Myrcia guianensis (Aubl.) DC.",,"BR",,,"2007-11-29",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira, hortolandia",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county","1086906240",,,,"https://specieslink.net/guid/13/37568",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Myrcia guianensis","Myrcia guianensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"check_local.2municip.","Myrcia guianensis","(Aubl.) DC.","name_w_authors","Myrtaceae","Myrcia guianensis","(Aubl.) DC.","species","name accepted","bfo-10699",,,"Myrcia guianensis (Aubl.) DC.","Myrcia","Myrtaceae","unknown","Myrcia guianensis"
"gbif","SPSF","37604","Gomidesia sellowiana O.Berg","Plantae","Myrtaceae","Myrcia","2007","11","19","Brasil","Sp",,"Parque Estadual da Cantareira, Hortolândia","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","sellowiana","F.A.D.P.Arzola & F.E.S.P.Vilela & G.C.R.de Paula","-46.524167","-23.357222","2024-08-06 09:15:57","O.Berg","O.T. Aguiar",,"1207",,,,,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Mairiporã","2008-08-31","Myrcia hartwegiana (O.Berg) Kiaersk.",,"BR",,,"2007-11-19",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira, hortolandia",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county","1086906271",,,,"https://specieslink.net/guid/13/37604",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gomidesia",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Myrcia hartwegiana","Gomidesia sellowiana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"check_local.2municip.","Myrcia hartwegiana","(O.Berg) Kiaersk.","name_w_authors","Myrtaceae","Myrcia hartwegiana","(O.Berg) Kiaersk.","species","replaced synonym","bfo-10700","Myrcia hartwegiana","(O.Berg) Kiaersk.","Myrcia hartwegiana (O.Berg) Kiaersk.","Myrcia","Myrtaceae","unknown","Myrcia hartwegiana"
"gbif","UEC","183139","Myrcia hebepetala DC.","Plantae","Myrtaceae","Myrcia","1996","5","3","Brazil","São Paulo",,"Parque Estadual da Cantareira. Núcleo Pedra Grande. Região de Chapada. Beira da Estrada.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/2","hebepetala","Ogawa, K; et al.",,,"2024-11-25 11:31:28","A.DC.","Sobral, M",,"03",,,,,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","São Paulo","2003-01-01","Myrcia hebepetala DC.",,"BR",,,"1996-05-03",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao paulo","parque estadual da cantareira, beira da estrada",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","1143436001",,,,"https://specieslink.net/guid/2/183139",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Myrcia hebepetala","Myrcia hebepetala","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC103483","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"check_local.2municip.","Myrcia hebepetala","DC.","name_w_authors","Myrtaceae","Myrcia hebepetala","DC.","species","name accepted","bfo-10702",,,"Myrcia hebepetala DC.","Myrcia","Myrtaceae","unknown","Myrcia hebepetala"
"user","RB","RB00304480","Calyptranthes grandifolia O.Berg","Plantae","Myrtaceae","Calyptranthes","2004","9","13","Brasil","São Paulo",,"Parque Estadual da Cantareira, arredores da Pedra Grande.","JBRJ",,"Preserved Specimen",,,,"grandifolia","F.A.R.D.P.Arzolla",,,,"O.Berg","F.A.R.D.P. Arzolla",,"613",,"1000",,,,,,,,,,,,,,,,,,"São Paulo","2004-9-13",,,"BR",,,"2004-09-13",,,,,,,"sp.","Physical Object",,,,"RB",,"Arzolla, F.A.R.D.P.","613","2004","Arzolla, F.A.R.D.P.","2004",,"Arzolla",,"brazil","sao paulo","sao paulo","parque estadual da cantareira",,"locality","brazil_sao paulo_sao paulo_parque estadual cantareira","brazil_sao paulo_sao paulo_pe cantareira",-23.436334,-46.638625,"locality",,,,,"urn:catalog:JBRJ:RB:304480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/30/44/80/00304480.jpg",,,,,,,,,,,,,,,,,"2017-10-18 23:23:36+00","Angiospermas","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ok_same_resolution","Myrcia loranthifolia","(DC.) G.P.Burton & E.Lucas","name_w_authors","Myrtaceae","Myrcia loranthifolia","(DC.) G.P.Burton & E.Lucas","species","replaced synonym","bfo-616160","Myrcia loranthifolia","(DC.) G.P.Burton & E.Lucas","Myrcia loranthifolia (DC.) G.P.Burton & E.Lucas","Myrcia","Myrtaceae","low","Myrcia loranthifolia"
"gbif","UEC","130092","Myrcia multiflora (Lam.) DC.","Plantae","Myrtaceae","Myrcia","2000","6","18","Brazil","São Paulo",,"Parque Estadual da Cantareira. região de Águas Claras.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/2","multiflora","Arzolla, FARDP",,,"2024-11-25 11:31:32","A.DC.","Kawasaki, ML",,"222",,,,,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Mairiporã","2001-01-19","Myrcia multiflora (Lam.) DC.",,"BR",,,"2000-06-18",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira",,"locality","brazil_sao paulo_mairipora_parque estadual cantareira","brazil_sao paulo_mairipora_pe cantareira",-23.417031,-46.637861,"locality","1089074524",,,,"https://specieslink.net/guid/2/130092",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Myrcia multiflora","Myrcia multiflora","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/UEC104367","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ok_same_resolution","Myrcia multiflora","(Lam.) DC.","name_w_authors","Myrtaceae","Myrcia multiflora","(Lam.) DC.","species","name accepted","bfo-10730",,,"Myrcia multiflora (Lam.) DC.","Myrcia","Myrtaceae","unknown","Myrcia multiflora"
"gbif","MBM","287578","Myrcia neolucida A.R.Lourenço & E.Lucas","Plantae","Myrtaceae","Myrcia","2000","3","22","Brazil","São Paulo",,"Parque Estadual da Cantareira.","MBM","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/40","neolucida","Arzolla, FARDP",,,"2025-01-01 00:01:03","A.R.Lourenço & E.Lucas","Aguiar, OT",,"108",,,,,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Mairiporã",,"Myrcia neolucida A.R.Lourenço & E.Lucas",,"BR",,,"2000-03-22",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira",,"locality","brazil_sao paulo_mairipora_parque estadual cantareira","brazil_sao paulo_mairipora_pe cantareira",-23.417031,-46.637861,"locality","1095603222",,,,"https://specieslink.net/guid/40/287578",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"3b8e9d83-b2d4-4a97-973c-31d98b67b1e9",,,FALSE,FALSE,"Myrcia neolucida","Myrcia neolucida","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/MBM287578","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ok_same_resolution","Myrcia neolucida","A.R.Lourenço & E.Lucas","name_w_authors","Myrtaceae","Myrcia neolucida","A.R.Lourenço & E.Lucas","species","name accepted","bfo-611353",,,"Myrcia neolucida A.R.Lourenço & E.Lucas","Myrcia","Myrtaceae","unknown","Myrcia neolucida"
"gbif","MBML-HERBARIO","37348","Myrcia pubipetala Miq.","Plantae","Myrtaceae","Myrcia","1969","1","16","Brasil","São Paulo",,"Parque Estadual da Cantareira, região do Pinheirinho","INMA","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/111","pubipetala","B. Braga",,,"2024-05-14 17:46:44","Miq.","O.T.Aguiar",,"0",,,,,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF",,"1990-01-01","Myrcia pubipetala Miq.",,"BR",,,"1969-01-16",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","parque estadual da cantareira","parque estadual da cantareira",,"locality","brazil_sao paulo_parque estadual cantareira","brazil_sao paulo",-22.2584562,-48.7420254,"state","1123820031",,,,"https://specieslink.net/guid/111/37348",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"9129ec89-afa7-45af-8b73-509f1f8942ab",,,FALSE,FALSE,"Myrcia pubipetala","Myrcia pubipetala","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","VU","https://images.cria.org.br/viewer/MBML037348","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Myrcia pubipetala","Miq.","name_w_authors","Myrtaceae","Myrcia pubipetala","Miq.","species","name accepted","bfo-10743",,,"Myrcia pubipetala Miq.","Myrcia","Myrtaceae","unknown","Myrcia pubipetala"
"gbif","SPSF","37632","Gomidesia spectabilis (DC.) O.Berg","Plantae","Myrtaceae","Myrcia","2007","12","13","Brasil","Sp",,"Parque Estadual da Cantareira - Núcleo Cabuçú","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","spectabilis","C. de Moura & J.A.Pastore & F. A. R. D. P. Arzolla & G.C.R.de Paula","-46.532778","-23.395833","2024-08-06 09:15:57","(DC.) O.Berg.","O. T. Aguiar",,"134",,"750","750",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Guarulhos","2007-12-07","Myrcia spectabilis DC.",,"BR",,,"2007-12-13",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","guarulhos","parque estadual da cantareira - nucleo cabucu",,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","1086906342",,,,"https://specieslink.net/guid/13/37632",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gomidesia",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Myrcia spectabilis","Gomidesia spectabilis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"check_local.2municip.","Myrcia spectabilis","DC.","name_w_authors","Myrtaceae","Myrcia spectabilis","DC.","species","replaced synonym","bfo-10758","Myrcia spectabilis","DC.","Myrcia spectabilis DC.","Myrcia","Myrtaceae","unknown","Myrcia spectabilis"
"gbif","UEC","159822","Myrcia rostrata DC.","Plantae","Myrtaceae","Myrcia","2007","9","20","Brazil","São Paulo",,"Parque Estadual da Cantareira, crista da Serra da Pirucaia, Hortolândia.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/2","rostrata","Arzolla, FARDP; Moura, C; Vilela, FESP","-46.524553","-23.358167","2024-11-25 11:31:35","A.DC.","Aguiar, OT",,"1117",,"1120","1120",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Mairiporã","2007-07-01","Myrcia splendens (Sw.) DC.",,"BR",,,"2007-09-20",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira, hortolandia",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county","1089098465",,,,"https://specieslink.net/guid/2/159822",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Myrcia splendens","Myrcia rostrata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/UEC032032","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"check_local.2municip.","Myrcia splendens","(Sw.) DC.","name_w_authors","Myrtaceae","Myrcia splendens","(Sw.) DC.","species","replaced synonym","bfo-10759","Myrcia splendens","(Sw.) DC.","Myrcia splendens (Sw.) DC.","Myrcia","Myrtaceae","unknown","Myrcia splendens"
"gbif","SPSF","39425","Myrcia pulchra (O.Berg) Kiaersk.","Plantae","Myrtaceae","Myrcia","2008","2","26","Brasil","Sp",,"Parque Estadual da Cantareira - Núcleo Cabuçú","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","pulchra","C. de Moura & J.A.Pastore & F. A. R. D. P. Arzolla & F.E.S.P.Vilela","-46.531944","-23.391667","2024-08-06 09:16:03","Cogn.","J.A.Pastore",,"157",,"806","806",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,"GBIF","Guarulhos","2008-03-17","Myrcia pulchra (O.Berg) Kiaersk.",,"BR",,,"2008-02-26",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","guarulhos","parque estadual da cantareira - nucleo cabucu",,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","1086908039",,,,"https://specieslink.net/guid/13/39425",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Myrcia pulchra","Myrcia pulchra","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"check_local.2municip.","Myrcia subcordata","DC.","name_w_authors","Myrtaceae","Myrcia subcordata","DC.","species","replaced synonym","bfo-10765","Myrcia subcordata","DC.","Myrcia subcordata DC.","Myrcia","Myrtaceae","unknown","Myrcia subcordata"
