"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cactaceae","Pereskia","aculeata","Mill.","CACTACEAE Pereskia aculeata Mill.","6418","Splink","SPFw","Ceccantini, G.C.T.M.","4131","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Calophyllaceae","Kielmeyera","coriacea","Mart. & Zucc.","CALOPHYLLACEAE Kielmeyera coriacea Mart. & Zucc.","SPF00199639","Splink","SPF","Mechi, M.R.","46A","Native","Ouro","Parque Estadual Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Calophyllaceae","Kielmeyera","rubriflora","Cambess.","CALOPHYLLACEAE Kielmeyera rubriflora Cambess.","TEPB0008238","Splink","TEPB","Castro, A.J.",,"Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Calophyllaceae","Kielmeyera","variabilis","Mart. & Zucc.","CALOPHYLLACEAE Kielmeyera variabilis Mart. & Zucc.","SPFR010420","Splink","SPFR","Mechi, M.R.","46A","Native","Bronze","Parque Estadual de Vassununga. Gleba de Cerrado Pé-de-Gigante.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cannabaceae","Trema","micranthum","(L.) Blume","CANNABACEAE Trema micranthum (L.) Blume","15228","Splink","UEC","Martins, F.R.","10034","Native","Ouro","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Caricaceae",,,"Dumort.","CARICACEAE Caricaceae Dumort.","6417","Splink","SPFw","Ceccantini, G.C.T.M.","4115",,"Latão","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Caricaceae","Jacaratia","spinosa","(Aubl.) A.DC.","CARICACEAE Jacaratia spinosa (Aubl.) A.DC.","SPF00211806","Splink","SPF","Ceccantini, G.C.T.","4079","Native","Prata","Parque Estadual Vassununga, Trilha dos Jequitibás. Próximo ao deque.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Caryocaraceae","Caryocar","brasiliense","Cambess.","CARYOCARACEAE Caryocar brasiliense Cambess.","SPFR010231","Splink","SPFR","Mechi, M.R.","34A","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Celastraceae","Plenckia","populnea","Reissek","CELASTRACEAE Plenckia populnea Reissek","SPFR011038","Splink","SPFR","Groppo, M.","1273","Native","Ouro","Parque Estadual de Vassununga, Cerrado Pé-de-Gigante","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Celastraceae","Semialarium","paniculatum","(Mart.) N.Hallé","CELASTRACEAE Semialarium paniculatum (Mart.) N.Hallé","HRCB041793","Splink","HRCB","Tibirica, Y.J.A.","100","Native","Ouro","Parque Estadual de Vassununga Gleba Maravilha (borda da mata)","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Chrysobalanaceae",,,"R.Br.","CHRYSOBALANACEAE Chrysobalanaceae R.Br.","7842","Splink","SPFw","Ceccantini, G.C.T.M.","4142",,"Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Chrysobalanaceae","Couepia","grandiflora","(Mart. & Zucc.) Benth.","CHRYSOBALANACEAE Couepia grandiflora (Mart. & Zucc.) Benth.","TEPB0008288","Splink","TEPB","Castro, J.A.",,"Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Chrysobalanaceae","Leptobalanus","humilis","(Cham. & Schltdl.) Sothers & Prance","CHRYSOBALANACEAE Leptobalanus humilis (Cham. & Schltdl.) Sothers & Prance","TEPB0008337","Splink","TEPB","Castro, J.A.",,"Native","Bronze","Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Clusiaceae","Clusia","lanceolata","Cambess.","CLUSIACEAE Clusia lanceolata Cambess.","SPSF00039401","Splink","SPSF","Santos, R.L.R.","6","Native","Prata","Parque Estadual Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Commelinaceae","Commelina","obliqua","Vahl","COMMELINACEAE Commelina obliqua Vahl","SPSF00055731","Splink","SPSF","Silva, M.C.M.","20","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Commelinaceae",,,"Mirb.","COMMELINACEAE Commelinaceae Mirb.","20162","Splink","ESAL","Matos, E.R.",,,"Latão","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Commelinaceae","Dichorisandra","hexandra","(Aubl.) C.B.Clarke","COMMELINACEAE Dichorisandra hexandra (Aubl.) C.B.Clarke","SPSF00055732","Splink","SPSF","Silva, M.C.M.","8","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Commelinaceae","Gibasis","geniculata","(Jacq.) Rohweder","COMMELINACEAE Gibasis geniculata (Jacq.) Rohweder","20161","Splink","ESAL","Morimoto, L.R.",,"Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Connaraceae","Connarus","suberosus","Planch.","CONNARACEAE Connarus suberosus Planch.","TEPB0008247","Splink","TEPB","Castro, J.A.",,"Native","Bronze","Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Convolvulaceae","Distimake","macrocalyx","(Ruiz & Pav.) A.R. Simões & Staples","CONVOLVULACEAE Distimake macrocalyx (Ruiz & Pav.) A.R. Simões & Staples","CONV015094","Splink","CONVOLVULACEAE_BR","Tibirica, Y.J.A.","102","Native","Ouro","Parque Estadual de Vassununga; Gleba Maravilha (borda da mata)","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Convolvulaceae","Evolvulus","sericeus","Sw.","CONVOLVULACEAE Evolvulus sericeus Sw.","SPSF00055733","Splink","SPSF","Silva, M.C.M.","74","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Convolvulaceae","Ipomoea","alba","L.","CONVOLVULACEAE Ipomoea alba L.","HRCB041777","Splink","HRCB","Tibirica, Y.J.A.","72","Native","Ouro","Parque Estadual de Vassununga Gleba Maravilha (borda da mata)","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Convolvulaceae","Ipomoea","cairica","(L.) Sweet","CONVOLVULACEAE Ipomoea cairica (L.) Sweet","HRCB041724","Splink","HRCB","Tibirica, Y.J.A.","97","Native","Bronze","Parque Estadual de Vassununga Gleba Maravilha (borda da mata)","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Convolvulaceae","Ipomoea","hederifolia","L.","CONVOLVULACEAE Ipomoea hederifolia L.","HRCB041780","Splink","HRCB","Tibirica, Y.J.A.","132","Native","Bronze","Parque Estadual de Vassununga Gleba Maravilha (borda da mata)","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Convolvulaceae","Ipomoea","pes-caprae","(L.) R.Br.","CONVOLVULACEAE Ipomoea pes-caprae (L.) R.Br.","IBGE00078143","Splink","IBGE","Tibirica, Y.J.A.","97A","Native","Ouro","Parque Estadual de Vassununga. Gleba Maravilha.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Convolvulaceae","Ipomoea","quamoclit","L.","CONVOLVULACEAE Ipomoea quamoclit L.","HRCB041720","Splink","HRCB","Tibirica, Y.J.A.","97","Native","Ouro","Parque Estadual de Vassununga Gleba Maravilha (borda da mata)","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Convolvulaceae","Ipomoea","sidifolia","Schrad.","CONVOLVULACEAE Ipomoea sidifolia Schrad.","HRCB041717","Splink","HRCB","Tibirica, Y.J.A.","110","Native","Ouro","Parque Estadual de Vassununga Gleba Maravilha (borda da mata)","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cucurbitaceae","Cayaponia","espelina","(Silva Manso) Cogn.","CUCURBITACEAE Cayaponia espelina (Silva Manso) Cogn.","HURB000003807","REFLORA","HURB","Santos, R.L.R.","28","Native","Ouro","Parque Estadual Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cucurbitaceae",,,"A.Juss.","CUCURBITACEAE Cucurbitaceae A.Juss.","COR00005591","GBIF","COR","Tibirica, Y.J.A.",,,"Bronze","Parque Estadual de Vassununga, Gleba Maravilha (borda da mata). Floresta Estacional Semidecidual; ;.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cucurbitaceae","Melothria","cucumis","Vell.","CUCURBITACEAE Melothria cucumis Vell.","HRCB041737","Splink","HRCB","Tibirica, Y.J.A.",,"Native","Bronze","Parque Estadual de Vassununga Gleba Maravilha (borda da mata)","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cucurbitaceae","Momordica","charantia","L.","CUCURBITACEAE Momordica charantia L.","COR00005591","REFLORA","COR","Tibirica, Y.J.A.",,"Naturalized","Ouro","Parque Estadual de Vassununga, Gleba Maravilha (borda da mata). Floresta Estacional Semidecidual; ;.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cucurbitaceae","Psiguria","ternata","(M.Roem.) C.Jeffrey","CUCURBITACEAE Psiguria ternata (M.Roem.) C.Jeffrey","HRCB041790","Splink","HRCB","Tibirica, Y.J.A.",,"Native","Bronze","Parque Estadual de Vassununga Gleba Maravilha (borda da mata)","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cucurbitaceae","Psiguria","umbrosa","(Kunth) C.Jeffrey","CUCURBITACEAE Psiguria umbrosa (Kunth) C.Jeffrey","UEC140642","Splink","UEC","Martins, F.R.","9978","Native","Ouro","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cucurbitaceae","Wilbrandia","hibiscoides","Silva Manso","CUCURBITACEAE Wilbrandia hibiscoides Silva Manso","UEC019949","Splink","UEC","Martins, F.R.","9980","Native","Ouro","Parque Estadual de Vassununga, Mata Capetinga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cyperaceae","Bulbostylis","hirtella","(Schrad.) Urb.","CYPERACEAE Bulbostylis hirtella (Schrad.) Urb.","SPSF00055735","Splink","SPSF","Silva, M.C.M.","48","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cyperaceae","Cyperus","aggregatus","(Willd.) Endl.","CYPERACEAE Cyperus aggregatus (Willd.) Endl.","SPSF00055736","Splink","SPSF","Silva, M.C.M.","6","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cyperaceae","Cyperus","rigens","C.Presl","CYPERACEAE Cyperus rigens C.Presl","SPSF00055737","Splink","SPSF","Silva, M.C.M.","25","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cyperaceae","Rhynchospora","exaltata","Kunth","CYPERACEAE Rhynchospora exaltata Kunth","SPSF00055738","Splink","SPSF","Silva, M.C.M.","53","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Cyperaceae","Scleria","scabra","Willd.","CYPERACEAE Scleria scabra Willd.","SPSF00055739","Splink","SPSF","Silva, M.C.M.","31","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Dilleniaceae","Davilla","elliptica","A.St.-Hil.","DILLENIACEAE Davilla elliptica A.St.-Hil.","SPFR009881","Splink","SPFR","Mechi, M.R.","93","Native","Bronze","Parque Estadual de Vassununga. Gleba Cerrado Pé-de-Gigante.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Dilleniaceae","Tetracera","willdenowiana","Steud.","DILLENIACEAE Tetracera willdenowiana Steud.","PMSP011183","GBIF","PMSP","Tibirica, Y.J.A.",,"Native","Bronze","Parque Estadual de Vassununga. Gleba Maravilha (borda da mata), floresta estacional semidecidual. Coor. S 21°41' a 21°44' W 47°34' a 47°39'.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Dioscoreaceae","Dioscorea","monadelpha","(Kunth) Griseb.","DIOSCOREACEAE Dioscorea monadelpha (Kunth) Griseb.","HRCB041733","Splink","HRCB","Tibirica, Y.J.A.","128","Native","Bronze","Parque Estadual de Vassununga Gleba Maravilha","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Dioscoreaceae","Dioscorea","multiflora","Mart. ex Griseb.","DIOSCOREACEAE Dioscorea multiflora Mart. ex Griseb.","IBGE00078138","REFLORA","IBGE","Tibirica, Y.J.A.","128","Native","Ouro","Parque Estadual de Vassununga. Folha Cartográfica: SF-23-V-C. Coordenada Coletada.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Ferns and Lycophytes","Dryopteridaceae","Ctenitis","distans","(Brack.) Ching","DRYOPTERIDACEAE Ctenitis distans var. distans (Brack.) Ching","69395","Splink","BHCB","Colli, A.T.","24","Native","Bronze","Parque Estadual da Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","pachydermum","(Fée) T.Moore","DRYOPTERIDACEAE Elaphoglossum pachydermum (Fée) T.Moore","100245","Splink","BHCB","Colei","s.n","Native","Bronze","Parque Estadual da Vassununga, Gleba Capão da Varzea.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Ebenaceae","Diospyros","inconstans","Jacq.","EBENACEAE Diospyros inconstans Jacq.","SPSF00026308","Splink","SPSF","Robim, M.J.","940","Native","Latão","Parque Estadual Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Erythroxylaceae","Erythroxylum","pelleterianum","A.St.-Hil.","ERYTHROXYLACEAE Erythroxylum pelleterianum A.St.-Hil.","SPSF00055719","Splink","SPSF","Silva, M.C.M.","71","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Erythroxylaceae","Erythroxylum","suberosum","A.St.-Hil.","ERYTHROXYLACEAE Erythroxylum suberosum A.St.-Hil.","SPFR009906","Splink","SPFR","Mechi, M.R.","77A","Native","Bronze","Parque Estadual de Vassununga - Gleba de Cerrado Pé de Gigante","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Acalypha","macrostachya","Jacq.","EUPHORBIACEAE Acalypha macrostachya Jacq.","UEC139413","Splink","UEC","Martins, F.R.","1007","Native","Ouro","Parque estadual de Vassununga, Mata Cape","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Actinostemon","concolor","(Spreng.) Müll.Arg.","EUPHORBIACEAE Actinostemon concolor (Spreng.) Müll.Arg.","UEC128187","Splink","UEC","Martins, F.R.","10004","Native","Ouro","Parque estadual de Vassununga, Mata Cape","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Actinostemon","klotzschii","(Didr.) Pax","EUPHORBIACEAE Actinostemon klotzschii (Didr.) Pax","UEC153451","Splink","UEC","Martins, F.R.","10070","Native","Bronze","Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Alchornea","glandulosa","Poepp. & Endl.","EUPHORBIACEAE Alchornea glandulosa Poepp. & Endl.","UEC134689","Splink","UEC","Martins, F.R.","10068","Native","Latão","Parque estadual de Vassununga, Mata Cape","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Alchornea","glandulosa","(Casar.) Secco","EUPHORBIACEAE Alchornea glandulosa subsp. iricurana (Casar.) Secco","TEPB0003912","Splink","TEPB","Martins, F.R.",,"Native","Ouro","Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Croton","floribundus","Spreng.","EUPHORBIACEAE Croton floribundus Spreng.","TEPB0002265","Splink","TEPB","Martins, F.R.",,"Native","Ouro","Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Croton","piptocalyx","Müll.Arg.","EUPHORBIACEAE Croton piptocalyx Müll.Arg.","UEC144014","Splink","UEC","Martins, F.R.","10006","Native","Ouro","Parque Estadual de Vassununga, Mata Capetinga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Euphorbia","comosa","Vell.","EUPHORBIACEAE Euphorbia comosa Vell.","SPSF00055718","Splink","SPSF","Silva, M.C.M.","17","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae",,,"Juss.","EUPHORBIACEAE Euphorbiaceae Juss.","6212","Splink","SPFw","Ceccantini, G.C.T.B.C.","4071",,"Latão","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Micrandra","elata","(Didr.) Müll.Arg.","EUPHORBIACEAE Micrandra elata (Didr.) Müll.Arg.","K001205236","GBIF","K","Leitao, H.P.","10105","Native","Latão","Em frente ao Parque Estadual de Vassununga, no canteiro central da rodovia.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Microstachys","daphnoides","(Mart.) F.Dietr.","EUPHORBIACEAE Microstachys daphnoides (Mart.) F.Dietr.","25136","GBIF","FLOR","Falkenberg, D.B.","7073","Native","Bronze","Gleba de cerrado, Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Microstachys","hispida","(Mart. & Zucc.) F.Dietr.","EUPHORBIACEAE Microstachys hispida (Mart. & Zucc.) F.Dietr.","FLOR0025136","Splink","FLOR","Falkenberg, D.B.","7073","Native","Bronze","Gleba de cerrado, Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Euphorbiaceae","Microstachys","serrulata","(Mart.) F.Dietr","EUPHORBIACEAE Microstachys serrulata (Mart.) F.Dietr","SPSF00055717","Splink","SPSF","Silva, M.C.M.","69","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Acacia",,"Mill.","FABACEAE Acacia Mill.","6230","Splink","SPFw","Ceccantini, G.C.T.B.C.","4073",,"Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Anadenanthera","peregrina","(L.) Speg.","FABACEAE Anadenanthera peregrina (L.) Speg.","8810","Splink","UEC","Martins, F.R.","9987","Native","Ouro","Parque Estadual do Vassununga, Mata Capetinga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Anadenanthera","peregrina","(Benth.) Altschul","FABACEAE Anadenanthera peregrina var. falcata (Benth.) Altschul","SPFR010276","Splink","SPFR","Mechi, M.R.","39C","Native","Bronze","Parque Estadual de Vassununga - Gleba de Cerrado Pé de Gigante","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Bauhinia","holophylla","(Bong.) Steud.","FABACEAE Bauhinia holophylla (Bong.) Steud.","SPFR009904","Splink","SPFR","Mechi, M.R.","54A","Native","Ouro","Parque Estadual de Vassununga. Gleba Cerrado Pé-de-Gigante.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Bauhinia","rufa","(Bong.) Steud.","FABACEAE Bauhinia rufa (Bong.) Steud.","RB00580171","GBIF","RB","Mechi, M.R.","54A","Native","Bronze","Parque Estadual de Vassununga. Gleba Cerrado Pé-de-Gigante.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Centrolobium","tomentosum","Guillem. ex Benth.","FABACEAE Centrolobium tomentosum Guillem. ex Benth.","6216","Splink","SPFw","Ceccantini, G.C.T.M.","4141","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Centrosema",,"(DC.) Benth.","FABACEAE Centrosema (DC.) Benth.","K000920953","REFLORA","K","Tibirica, Y.J.A.","107",,"Ouro","Parque Estadual de Vassununga, Gleba Maravilha.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Cerradicola","lamprophylla","(Harms) L.P.Queiroz","FABACEAE Cerradicola lamprophylla (Harms) L.P.Queiroz","SPSF00055714","Splink","SPSF","Silva, M.C.M.","58","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Chamaecrista","debilis","(Vogel) H.S.Irwin & Barneby","FABACEAE Chamaecrista debilis (Vogel) H.S.Irwin & Barneby","SPFR010401","Splink","SPFR","Mechi, M.R.","59A","Native","Bronze","Parque Estadual de Vassununga - Gleba de Cerrado Pé de Gigante","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Chamaecrista","desvauxii","(Collad.) Killip","FABACEAE Chamaecrista desvauxii (Collad.) Killip","SPFR010171","Splink","SPFR","Mechi, M.R.","75A","Native","Bronze","Parque Estadual de Vassununga - Gleba de Cerrado Pé de Gigante","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Chamaecrista","rotundifolia","(Pers.) Greene","FABACEAE Chamaecrista rotundifolia (Pers.) Greene","SPSF00055716","Splink","SPSF","Silva, M.C.M.","24","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Copaifera","langsdorffii","Desf.","FABACEAE Copaifera langsdorffii Desf.","8093","Splink","SPFw","Ceccantini, G.C.T.M.","4116","Native","Bronze","Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Crotalaria","vitellina","Ker Gawl.","FABACEAE Crotalaria vitellina Ker Gawl.","SPFR010286","Splink","SPFR","Mechi, M.R.","71","Native","Bronze","Parque Estadual de Vassununga - Gleba de Cerrado Pé de Gigante","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Dalbergia","miscolobium","Benth.","FABACEAE Dalbergia miscolobium Benth.","TEPB0008306","Splink","TEPB","Castro, A.J.","110","Native","Latão","Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Deguelia","nitidula","(Benth.) A.M.G.Azevedo & R.A.Camargo","FABACEAE Deguelia nitidula (Benth.) A.M.G.Azevedo & R.A.Camargo","SPFR010409","Splink","SPFR","Mechi, M.R.","105A","Native","Bronze","Parque Estadual de Vassununga - Gleba de Cerrado Pé de Gigante","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Dimorphandra","mollis","Benth.","FABACEAE Dimorphandra mollis Benth.","SPSF00012978","Splink","SPSF","Castro, A.A.I.F.","19710a","Native","Latão","Parque Estadual Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Diptychandra","aurantiaca","Tul.","FABACEAE Diptychandra aurantiaca Tul.","TEPB0008305","Splink","TEPB",,,"Native","Bronze","Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Enterolobium","gummiferum","(Mart.) J.F.Macbr.","FABACEAE Enterolobium gummiferum (Mart.) J.F.Macbr.","SPSF00055715","Splink","SPSF","Silva, M.C.M.","54","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Hymenaea","courbaril","L.","FABACEAE Hymenaea courbaril L.","5347","Splink","SPFw","Ceccantini, G.C.T.L.M.","3928","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Inga","marginata","Willd.","FABACEAE Inga marginata Willd.","6888","Splink","UEC","Martins, F.R.","6835","Native","Latão","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Inga","striata","Benth.","FABACEAE Inga striata Benth.","MBM086903","Splink","MBM","Martins, F.R.","9990","Native","Ouro","Parque Estadual de Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Machaerium","acutifolium","Vogel","FABACEAE Machaerium acutifolium Vogel","SPSF00013007","Splink","SPSF","Castro, A.A.I.F.","19742","Native","Latão","Parque Estadual Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Machaerium","paraguariense","Hassl.","FABACEAE Machaerium paraguariense Hassl.","31360","Splink","FUEL","Bertoni, J.E.A.","438","Native","Prata","Parque Estadual da Vassununga 1986","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Machaerium","stipitatum","Vogel","FABACEAE Machaerium stipitatum Vogel","MBM207660","Splink","MBM","Bertoni, J.E.A.","168","Native","Prata","Parque Estadual da Vassununga.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Mimosa","pigra","L.","FABACEAE Mimosa pigra L.","SPFR009894","Splink","SPFR","Mechi, M.R.","63A","Native","Bronze","Parque Estadual de Vassununga. Gleba Cerrado Pé-de-Gigante.","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Mimosa","xanthocentra","Mart.","FABACEAE Mimosa xanthocentra Mart.","SPF00180651","Splink","SPF","Mechi, M.R.","63A","Native","Ouro","Parque Estadual Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Myrocarpus",,"Allemão","FABACEAE Myrocarpus Allemão","6246","Splink","SPFw","Ceccantini, G.C.T.M.","4145",,"Latão","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Peltophorum","dubium","(Spreng.) Taub.","FABACEAE Peltophorum dubium (Spreng.) Taub.","6238","Splink","SPFw","Ceccantini, G.C.T.B.C.","4087","Native","Bronze","Parque Estadual de Vassununga","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Periandra","mediterranea","(Vell.) Taub.","FABACEAE Periandra mediterranea (Vell.) Taub.","SPFR010378","Splink","SPFR","Mechi, M.R.","73A","Native","Bronze","Parque Estadual de Vassununga - Gleba de Cerrado Pé de Gigante","Não"
"PARQUE ESTADUAL DE VASSUNUNGA","Angiosperms","Fabaceae","Piptadenia",,"Benth.","FABACEAE Piptadenia Benth.","6612","Splink","SPFw","Ceccantini, G.C.T.","4266",,"Latão","Parque Estadual de Vassununga","Não"
