"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Asteraceae","Tagetes","minuta","L.","ASTERACEAE Tagetes minuta L.","FUEL030358","Splink","FUEL","Duncan, A.","13","Naturalized","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Asteraceae","Vernonia",,"Schreb.","ASTERACEAE Vernonia Schreb.","FUEL017323","Splink","FUEL","Henrique, L.",,,"Latão","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Asteraceae|Rosaceae","Agrimonia",,"L.","ASTERACEAE|ROSACEAE Agrimonia L.","FUEL015376","Splink","FUEL","Foloni, J.D.S.",,,"Latão","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Athyriaceae","Diplazium","ambiguum","Raddi","ATHYRIACEAE Diplazium ambiguum Raddi","SPSF00018900","Splink","SPSF","Silva, M.R.","1622","Native","Bronze","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Athyriaceae","Diplazium","cristatum","(Desr.) Alston","ATHYRIACEAE Diplazium cristatum (Desr.) Alston","MBM197804","Splink","MBM","Silva, M.R.P.","1575","Native","Bronze","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Athyriaceae","Diplazium","cuneifolium",,"ATHYRIACEAE Diplazium cuneifolium","SPSF00018846","Splink","SPSF","Silva, M.R.","1567",,"Bronze","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Athyriaceae","Diplazium","expansum","Willd.","ATHYRIACEAE Diplazium expansum Willd.","11200","Splink","SJRP","Parque., M.R.P.-S.A.F.","1622","Unknown","Bronze","Ca. 350-450 m altit., Região do Pontal do Paranapanema, Parque Estadual Morro do Diabo, ca. 17 km da cidade, Rodovia SP 613/Teodoro Sampaio-Rosana, cerca 5 km da Rodovia pela Trilha, Córrego Caldeirão.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Athyriaceae","Diplazium","grandifolium","(Sw.) Sw.","ATHYRIACEAE Diplazium grandifolium (Sw.) Sw.","17969","Splink","SJRP","Nonato, F.R.","270",,"Bronze","Ca. 300 m. alt., região do Pontal do Paranapanema. Parque Estadual do Morro do Diabo, ca. 30 km da sede pela trilha, Córrego 7 de Setembro.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Athyriaceae","Diplazium","mattogrossense","A.Samp.","ATHYRIACEAE Diplazium mattogrossense A.Samp.","168811","Splink","BHCB","Lopes, E.A.","2710","Native","Bronze","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Athyriaceae","Diplazium","turgidum","Rosenst.","ATHYRIACEAE Diplazium turgidum Rosenst.","SPSF00018852","Splink","SPSF","Silva, M.R.","1545","Native","Bronze","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Begoniaceae","Begonia","subvillosa","Klotzsch","BEGONIACEAE Begonia subvillosa Klotzsch","FUEL001987","Splink","FUEL","Sasaki, L.T.",,"Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Berberidaceae","Berberis",,"L.","BERBERIDACEAE Berberis L.","46349","Splink","IAC","Chagas, F.","1699",,"Bronze","Parque Estadual Morro do Diabo, próximo a sede","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Adenocalymma","bracteatum","(Cham.) DC.","BIGNONIACEAE Adenocalymma bracteatum (Cham.) DC.","SP058012","Splink","SP","Kirizawa, M.","3078","Native","Ouro","Parque Estadual do Morro do Diabo. Sapesal, proximidades do aeroporto.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Amphilophium","paniculatum","(L.) Kunth","BIGNONIACEAE Amphilophium paniculatum (L.) Kunth","SPF00202967","Splink","SPF","Faria, H.H.","144","Native","Ouro","Parque Estadual Morro do Diabo, Região do sítio Murum.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Anemopaegma","chamberlaynii","(Sims) Bureau & K.Schum.","BIGNONIACEAE Anemopaegma chamberlaynii (Sims) Bureau & K.Schum.","SPF00097904","Splink","SPF","Aguiar, O.T.","491","Native","Ouro","Parque Estadual Morro do Diabo, Estrada do Estreito, mata degradada com a presença de mandacarús.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae",,,"Juss.","BIGNONIACEAE Bignoniaceae Juss.","HUFU00003548","REFLORA","HUFU","Oliveira, R.S.","18",,"Ouro","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Cuspidaria","lateriflora","(Mart.) DC.","BIGNONIACEAE Cuspidaria lateriflora (Mart.) DC.","5595","Splink","SPFw","Ceccantini, G.C.T.","3643","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Dolichandra","unguis-cati","(L.) L.G.Lohmann","BIGNONIACEAE Dolichandra unguis-cati (L.) L.G.Lohmann","SPF00197085","Splink","SPF","Silva, J.S.","429","Native","Ouro","Parque Estadual Morro do Diabo, Morro do Diabo, ca 25 km W da cidade de Teodoro Sampaio.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Fridericia","chica","(Bonpl.) L.G.Lohmann","BIGNONIACEAE Fridericia chica (Bonpl.) L.G.Lohmann","SPF00097161","Splink","SPF","Franco, G.A.D.C.","1325","Native","Ouro","Parque Estadual Morro do Diabo, Estrada do caldeirão, na margem do caminho.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Fridericia","conjugata","(Vell.) L.G.Lohmann","BIGNONIACEAE Fridericia conjugata (Vell.) L.G.Lohmann","SPF00214419","Splink","SPF","Ceccantini, G.C.T.","3648a","Native","Bronze","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Fridericia","florida","(DC.) L.G.Lohmann","BIGNONIACEAE Fridericia florida (DC.) L.G.Lohmann","373570","Splink","SP","Caruzo, M.B.R.","86","Native","Bronze","Parque Estadual Morro do Diabo, Estrada de Engenheiro Bráulio, proximo a antida estrada de ferro.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Fridericia","speciosa","Mart.","BIGNONIACEAE Fridericia speciosa Mart.","277739","GBIF","SP","Kirizawa, M.","3081","Native","Bronze","Parque Estadual Morro do Diabo, 4km do aeroporto.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Handroanthus","heptaphyllus","(Vell.) Mattos","BIGNONIACEAE Handroanthus heptaphyllus (Vell.) Mattos","HUFU00003286","REFLORA","HUFU","Oliveira, R.S.","25","Native","Ouro","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Handroanthus","impetiginosus","(Mart. ex DC.) Mattos","BIGNONIACEAE Handroanthus impetiginosus (Mart. ex DC.) Mattos","277658","Splink","SP","Pastore, J.A.","506","Native","Bronze","Parque Estadual Morro do Diabo, Estrada do Estreito","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Handroanthus","umbellatus","(Sond.) Mattos","BIGNONIACEAE Handroanthus umbellatus (Sond.) Mattos","1048532","GBIF","Tropicos","Pickel, D.B.","s.n.(SPSF10572)","Native","Latão","Parque Estadual do Morro do Diabo, Mpio. Teodoro Sampaio, Instituto Florestal.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Mansoa","difficilis","(Cham.) Bureau & K.Schum.","BIGNONIACEAE Mansoa difficilis (Cham.) Bureau & K.Schum.","HRCB041158","Splink","HRCB","Baitello, J.B.","122","Native","Ouro","Parque Estadual do Morro do Diabo Margem do caminho","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Pyrostegia","venusta","(Ker Gawl.) Miers","BIGNONIACEAE Pyrostegia venusta (Ker Gawl.) Miers","MBM320009","Splink","MBM","Lucca, A.L.T.","80","Native","Bronze","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Stizophyllum","riparium","(Kunth) Sandwith","BIGNONIACEAE Stizophyllum riparium (Kunth) Sandwith",,"Splink","US","Acevedo-Rodriguez, P.","16841","Native","Bronze","Municipio Teodoro Sampaio; Parque Estadual Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bignoniaceae","Zeyheria","tuberculosa","(Vell.) Bureau ex Verl.","BIGNONIACEAE Zeyheria tuberculosa (Vell.) Bureau ex Verl.","SPSF00011335","Splink","SPSF","Pastore, U.","160","Native","Latão","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Blechnaceae","Blechnum","glandulosum","Kaulf. ex Link","BLECHNACEAE Blechnum glandulosum Kaulf. ex Link","MO0100817968","Splink","MO","Silva, M.R.","1564",,"Bronze","Mun. Teodoro Sampaio, Região do Pontal do Paranapanema, Parque Estadual Morro do Diabo, Ca. 30 km da Sede pela trilha. Córrego 7 de Setembro ou Rio da Onca ou Angelim. Mata Latifoliada Mesófila Tropical Seca semidecídua.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Blechnaceae","Blechnum","occidentale","L.","BLECHNACEAE Blechnum occidentale L.","SJRP00014558","Splink","SJRP","Pietrobom-Silva, M.R.","1515","Native","Bronze","Região do Pontal do Paranapanema, Parque Estadual Morro do Diabo, cerca 15 km da cidade, rodovia SP 613, Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Blechnaceae","Blechnum","polypodioides","Raddi","BLECHNACEAE Blechnum polypodioides Raddi","MBM197734","Splink","MBM","Silva, M.R.P.","1564","Native","Ouro","Parque Estadual Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Blechnaceae","Neoblechnum","brasiliense","(Desv.) Gasper & V.A.O. Dittrich","BLECHNACEAE Neoblechnum brasiliense (Desv.) Gasper & V.A.O. Dittrich","SJRP00014362","Splink","SJRP","Pietrobom-Silva, M.R.","1621","Native","Bronze","Região do Pontal Paranapanema, Parque Estadual Morro do Diabo, cerca 17 km da cidade, rodovia SP 613, Teodoro Sampaio-Rosana, cerca 5 km da rodovia pela trilha, córrego Caldeirão","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Blechnaceae","Salpichlaena","volubilis","(Kaulf.) J.Sm.","BLECHNACEAE Salpichlaena volubilis (Kaulf.) J.Sm.","SPF00102303","Splink","SPF","Silva, M.R.","1578","Native","Bronze","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Boraginaceae",,,"Juss.","BORAGINACEAE Boraginaceae Juss.","UEC082811","Splink","UEC","Rogge, C.D.","22",,"Latão","Parque Estadual Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bromeliaceae","Acanthostachys","strobilacea","(Schult. & Schult.f.) Klotzsch","BROMELIACEAE Acanthostachys strobilacea (Schult. & Schult.f.) Klotzsch","FUEL022925","Splink","FUEL","Casa, G.D.",,"Native","Prata","Parque Estadual Morro do Diabo, Trilha do Morro","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bromeliaceae","Aechmea","distichantha","Lem.","BROMELIACEAE Aechmea distichantha Lem.","233281018","GBIF","Observations","Fercravo",,"Native","Bronze","Parque Estadual Morro do Diabo, Teodoro Sampaio, SP, BR","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Bromeliaceae","Pseudananas","sagenarius","(Arruda) Camargo","BROMELIACEAE Pseudananas sagenarius (Arruda) Camargo","SP050976","Splink","SP","Esteves, R.L.","113","Native","Ouro","Parque Estadual Morro do Diabo, Região do Caldeirão.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Bryophytes","Burmanniaceae","Campylopus","lamellinervis","(Müll. Hal.) Mitt.","BURMANNIACEAE Campylopus lamellinervis (Müll. Hal.) Mitt.","HUSC007782","Splink","HUSC","Silva, M.R.","1603","Native","Latão","Região do Portal do Paranapanema, Parque estadual Morro do Diabo, ca. 17km da cidade, Rodovia SP 613 Teodoro Sampaio-Rosana, ca.5km da rodovia, pela trilha, córrego do caldeirão/ribeirão bonito","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Burmanniaceae","Campylopus","lamellinervis",,"BURMANNIACEAE Campylopus lamellinervis lamellinervis","90178981","Splink","MO","Silva","1603",,"Bronze","Parque Estadual do Morro do Diabo. ca 17 Km da Cidade, SP-613. mata latifoliada tropical seca. terrestre no campo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Burmanniaceae","Campylopus","lamellinervis",,"BURMANNIACEAE Campylopus lamellinervis var. lamellinervis","90178981","GBIF","Tropicos","Silva","1603",,"Bronze","Parque Estadual do Morro do Diabo. ca 17 Km da Cidade, SP-613. mata latifoliada tropical seca. terrestre no campo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Burseraceae",,,"Kunth","BURSERACEAE Burseraceae Kunth","UEC112323","Splink","UEC","Devide, C.S.","32",,"Latão","Parque Estadual Morro do Diabo. Trilha Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Burseraceae","Protium",,"Burm.f.","BURSERACEAE Protium Burm.f.","HUFU00006955","REFLORA","HUFU","Oliveira, R.S.","17",,"Ouro","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cactaceae","Cereus","hildmannianus","K.Schum.","CACTACEAE Cereus hildmannianus K.Schum.","278204","Splink","SP","Aguiar, O.T.","553","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cactaceae","Lepismium","cruciforme","(Vell.) Miq.","CACTACEAE Lepismium cruciforme (Vell.) Miq.","277699","Splink","SP","Kirizawa, M.","3166","Native","Ouro","Parque Estadual Morro do Diabo, rodovia Arlindo Beril, ca. 13,5 km da cidade, Mina da serra","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Campanulaceae","Siphocampylus",,"Pohl","CAMPANULACEAE Siphocampylus Pohl","PEL0001849","Splink","PEL","Pastore, J.A.","525",,"Latão","Parque Estadual do Morro do Diabo, estrada do Estreito.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cannabaceae","Celtis","brasiliensis","(Gardner) Planch.","CANNABACEAE Celtis brasiliensis (Gardner) Planch.","277824","Splink","SP","Kirizawa, M.","3148","Native","Bronze","Parque Estadual Morro do Diabo, rodovia Arlindo Beril, ca. 8 km da cidade. Trilha para o Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cannabaceae","Celtis","iguanaea","(Jacq.) Sarg.","CANNABACEAE Celtis iguanaea (Jacq.) Sarg.","298817","Splink","SP","Aguiar, O.T.","540","Native","Bronze","Parque Estadual Morro do Diabo, estrada do Porto Angelim","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cannabaceae","Celtis","spinosa","Spreng.","CANNABACEAE Celtis spinosa Spreng.","HRCB019640","Splink","HRCB","Baitello, J.B.","743","Native","Ouro","Parque Estadual do Morro do Diabo trilha da subida","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cannabaceae","Trema","micranthum","(L.) Blume","CANNABACEAE Trema micranthum (L.) Blume","SPF00148259","Splink","SPF","Souza-Silva, J.","440","Native","Ouro","Parque Estadual Morro do Diabo, Morro do Diabo, 25 km de Teodoro Sampaio.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Capparaceae",,,"A.Juss.","CAPPARACEAE Capparaceae A.Juss.","14347","Splink","FUEL","Rogge, G.D.","12",,"Latão","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Capparaceae","Capparidastrum","frondosum","(Jacq.) Cornejo & Iltis","CAPPARACEAE Capparidastrum frondosum (Jacq.) Cornejo & Iltis","278311","Splink","SP","Aguiar, O.T.","546","Native","Bronze","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Capparaceae","Monilicarpa","brasiliana","(Banks ex DC.) Cornejo & Iltis","CAPPARACEAE Monilicarpa brasiliana (Banks ex DC.) Cornejo & Iltis","SPF00113377","Splink","SPF","Franco, G.A.D.C.","1303","Native","Bronze","Parque Estadual do Morro do Diabo, região da Mina da Serra.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Caricaceae","Jacaratia","spinosa","(Aubl.) A.DC.","CARICACEAE Jacaratia spinosa (Aubl.) A.DC.","278308","Splink","SP","Pastore, J.A.","581","Native","Bronze","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Celastraceae","Maytenus",,"Molina","CELASTRACEAE Maytenus Molina","RB00996388","GBIF","RB","Colletta, G.D.","1595",,"Bronze","Parque Estadual Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Clusiaceae","Garcinia","gardneriana","(Planch. & Triana) Zappi","CLUSIACEAE Garcinia gardneriana (Planch. & Triana) Zappi","341468","Splink","SP","Aguiar, O.T.","181","Native","Latão","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Bryophytes","Clusiaceae","Symphyogyna","brongniartii","Mont.","CLUSIACEAE Symphyogyna brongniartii Mont.","16613","Splink","SJRP-BRYOPHYTA","Pietrobom-Silva, M.R.","1533","Native","Bronze","Região do Pontal do Paranapanema, Parque Estadual do Morro do Diabo, ca 14 km da Cidade, Rodovia SP 613/Todoro Sampaio/Rosana, Córrego Tuiuiu ou Nascente do Córrego da Serra.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Commelinaceae","Commelina","benghalensis","L.","COMMELINACEAE Commelina benghalensis L.","FUEL023289","Splink","FUEL","Chesini, A.C.","41","Naturalized","Bronze","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Commelinaceae","Commelina","obliqua","Vahl","COMMELINACEAE Commelina obliqua Vahl","278456","Splink","SP","Pastore, J.A.","534","Native","Ouro","Parque Estadual Morro do Diabo, Estrada do Estreito","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Commelinaceae",,,"Mirb.","COMMELINACEAE Commelinaceae Mirb.","FUEL023632","Splink","FUEL","Alves, L.M.T.","14",,"Latão","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Commelinaceae","Dichorisandra","hexandra","(Aubl.) C.B.Clarke","COMMELINACEAE Dichorisandra hexandra (Aubl.) C.B.Clarke","IPA0069240","Splink","IPA","Pastora, J.A.","150","Native","Bronze","Parque Estadual do Morro do Diabo, Instituto Florestal, picada 90 à direita do ""Angelim"".","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Commelinaceae","Gibasis","geniculata","(Jacq.) Rohweder","COMMELINACEAE Gibasis geniculata (Jacq.) Rohweder","UEC057437","Splink","UEC","Silva, J.B.","36","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Commelinaceae","Tradescantia","zanonia","(L.) Sw.","COMMELINACEAE Tradescantia zanonia (L.) Sw.","UEC057403","Splink","UEC","Alueses, L.M.T.","14","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Convolvulaceae",,,"Juss.","CONVOLVULACEAE Convolvulaceae Juss.","14395","Splink","FUEL","Salmazi, L.B.",,,"Latão","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Convolvulaceae","Evolvulus","latifolius","Ker Gawl.","CONVOLVULACEAE Evolvulus latifolius Ker Gawl.","UEC090763","Splink","UEC","Aguiar, O.T.","487","Native","Ouro","Parque Estadual do Morro do Diabo. Estrada do 7000.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Convolvulaceae","Ipomoea","cairica","(L.) Sweet","CONVOLVULACEAE Ipomoea cairica (L.) Sweet","FUEL020524","Splink","FUEL","Rogge, G.D.","45","Native","Ouro","Parque Estadual Morro do Diabo, trilha de acesso ao alojamento","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Convolvulaceae","Jacquemontia","ferruginea","Choisy","CONVOLVULACEAE Jacquemontia ferruginea Choisy","279223","Splink","SP","Aguiar, O.T.","464","Native","Bronze","Parque Estadual Morro do Diabo, estrada do Estreito","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cordiaceae","Cordia","americana","(L.) Gottschling & J.S.Mill.","CORDIACEAE Cordia americana (L.) Gottschling & J.S.Mill.","27195","Splink","FUEL","Francisco, E.M.","245","Native","Bronze","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cordiaceae","Cordia","ecalyculata","Vell.","CORDIACEAE Cordia ecalyculata Vell.","HRCB019309","Splink","HRCB","Pastore, J.A.","568","Native","Bronze","Estrada do 7000, na margem do caminho Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cordiaceae","Cordia","trichotoma","(Vell.) Arráb. ex Steud.","CORDIACEAE Cordia trichotoma (Vell.) Arráb. ex Steud.","277743","Splink","SP","Kirizawa, M.","3077","Native","Bronze","Parque Estadual Morro do Diabo, Sapesal","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cucurbitaceae","Cayaponia",,"Silva Manso","CUCURBITACEAE Cayaponia Silva Manso","6397","Splink","SPFw","Ceccantini, G.C.T.","3650",,"Latão","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cucurbitaceae","Psiguria","ternata","(M.Roem.) C.Jeffrey","CUCURBITACEAE Psiguria ternata (M.Roem.) C.Jeffrey","SPF00211786","Splink","SPF","Ceccantini, G.C.T.","3650","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Cyatheaceae","Cyathea","atrovirens","(Langsd. & Fisch.) Domin","CYATHEACEAE Cyathea atrovirens (Langsd. & Fisch.) Domin","CESJ030095","Splink","CESJ","Fernandes, I.","1344","Native","Ouro","Parque estadual Morro do Diabo, ao longo da trilha para o caudeirão.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Cyatheaceae","Cyathea","delgadii","Sternb.","CYATHEACEAE Cyathea delgadii Sternb.","MO0100914422","Splink","MO","Silva, M.R.","1620","Native","Bronze","Munic. Teodoro Sampáio. Região do Pontal do Paranapanema, PARQUE ESTADUAL MORRO DO DIABO, CA. 17 km da Cidade, Rodovia SP 613/Teodoro Sampaio Rosana, ca 5 km da Rodovia pela trilha, Córrego Caldeirão.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Cyatheaceae","Cyathea","pungens","(Willd.) Domin","CYATHEACEAE Cyathea pungens (Willd.) Domin","PACA085070","Splink","PACA","Fernandes, I.","1346","Native","Ouro","Parque Estadual Morro do Diabo - no Caldeirao0","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cyperaceae","Cyperus","compressus","L.","CYPERACEAE Cyperus compressus L.","79709","GBIF","UEC","Almeida, F.S.","34","Native","Ouro","Parque Estadual Morro do Diabo, Trilha do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cyperaceae","Cyperus","laxus","Lam.","CYPERACEAE Cyperus laxus Lam.","279498","Splink","SP","Aguiar, O.T.","494","Native","Bronze","Parque Estadual Morro do Diabo, estrada do estreito","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cyperaceae","Eleocharis",,"R.Br.","CYPERACEAE Eleocharis R.Br.","101278535","Splink","MO","Silva, M.R.P.","1552",,"Latão","Munic. Teodoro Sampaio. Região do Pontal do Paranapanema, Parque Estadual Morro do Diabo, ca. 30 km da Sede pela trilha, Corrego 7 de Setembro ou Rio da Onça ou Angelim.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Cyperaceae","Scleria",,"P.J.Bergius","CYPERACEAE Scleria P.J.Bergius",,"Splink","US","Acevedo-Rodriguez, P.","16857",,"Latão","Municipio Teodoro Sampaio; Parque Estadual Morro do Diabo. Trail west of entrance to Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Dennstaedtiaceae","Dennstaedtia","cicutaria","(Sw.) T.Moore","DENNSTAEDTIACEAE Dennstaedtia cicutaria (Sw.) T.Moore","3315314","Splink","MO","Silva, M.R.P.","1566","Native","Bronze","Região do Pontal do Paranapanema, Parque Estadual Morro Do Diabo, ca. 30 km da Sede pela trilha, Córrego 7 de Setembro ou Rio da Onça ou Angelim. Mata Latifoliada Mesófila Tropical Seca semidecídua.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Dennstaedtiaceae","Pteridium","aquilinum","(L.) Kuhn","DENNSTAEDTIACEAE Pteridium aquilinum (L.) Kuhn","3370340","GBIF","Tropicos","Silva, M.R.P.","1608","Unknown","Bronze","Munic. Teodoro Sampáio, ca. Região do Pontal do Paranapanema, Parque Estadual Morro Do Diabo, CA. 17 km da Ciadade, Rodovia SP 613/Teodoro Sampaio-Rosana, ca. 5 km da Rodovia pela trilha, Córrego Caldeirão. Mata Latifoliada Mesófila Tropical Seca semidecídua.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Didymochlaenaceae","Didymochlaena","pulcherrima","(Raddi) Herter","DIDYMOCHLAENACEAE Didymochlaena pulcherrima (Raddi) Herter","3314433","GBIF","Tropicos","Silva, M.R.","1579","Native","Latão","Mun. Teodoro Sampaio, so Pontal do Paranapanema. Parque Estadual Morro Do Diabo, ca. 30 km da Sede pela trilha, Córrego 7 de Setembro ou Rio da Onca ou Angelim. Mata Latifoliada Mesófila Tropical Seca semidecídua.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Dilleniaceae","Doliocarpus","dentatus","(Aubl.) Standl.","DILLENIACEAE Doliocarpus dentatus (Aubl.) Standl.","279599","Splink","SP","Pastore, J.A.","497","Native","Bronze","Parque Estadual Morro do Diabo, Estrada do 7000","Não"
