"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bignoniaceae","Anemopaegma","arvense","(Vell.) Stellfeld ex de Souza","BIGNONIACEAE Anemopaegma arvense (Vell.) Stellfeld ex de Souza","UFG0049024","Splink","UFG","Teles, A.M.","821/2010","Native","Latão","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bignoniaceae",,,"Juss.","BIGNONIACEAE Bignoniaceae Juss.","SPSF00039512","Splink","SPSF","Arzolla, F.A.R.D.P.","1268",,"Latão","Parque Estadual da Cantareira, Morro do Pavão","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bignoniaceae","Jacaranda","puberula","Cham.","BIGNONIACEAE Jacaranda puberula Cham.","HRCB041156","Splink","HRCB","Arzolla, F.A.R.D.P.","632","Native","Ouro","Parque Estadual da Cantareira Proximidades da Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bignoniaceae",,,,"BIGNONIACEAE Podosphaera sp.","VIC31685F","Splink","VIC","Guatimosim, E.","EG 17",,"Latão","Parque Estadual Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bignoniaceae","Stizophyllum",,"Miers","BIGNONIACEAE Stizophyllum Miers","295734","Splink","SP","Costa, C.B.","223",,"Bronze","Parque Estadual da Cantareira, Nucleo Pedra Grande.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bignoniaceae","Tynanthus","cognatus","(Cham.) Miers","BIGNONIACEAE Tynanthus cognatus (Cham.) Miers","SPSF00004061","Splink","SPSF","Markgraf, F.","s/n","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Blechnaceae","Neoblechnum","brasiliense","(Desv.) Gasper & V.A.O. Dittrich","BLECHNACEAE Neoblechnum brasiliense (Desv.) Gasper & V.A.O. Dittrich","73218210","GBIF","Observations","Bernardes, L.",,"Native","Bronze","Parque Estadual da Cantareira, São Paulo - SP, Brasil","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Brassicaceae","Lepidopilum","muelleri","(Hampe) Hampe","BRASSICACEAE Lepidopilum muelleri (Hampe) Hampe","HUFABC001596","Splink","HUFABC","Yano, O.","17008","Native","Bronze","Parque Estadual da Cantareira, Sobre pedra úmida","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Brassicaceae","Lepidopilum","subsubulatum","Geh. & Hampe","BRASSICACEAE Lepidopilum subsubulatum Geh. & Hampe","207818","Splink","ICN","Yano, O.","17787","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Brassicaceae","Mastigolejeunea","auriculata","(Wilson & Hook.) Schiffner","BRASSICACEAE Mastigolejeunea auriculata (Wilson & Hook.) Schiffner","HUFABC001671","Splink","HUFABC","Yano, O.","15869",,"Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Aechmea","distichantha","Lem.","BROMELIACEAE Aechmea distichantha Lem.","441784","Splink","SP","Araujo, C.C.","3","Native","Ouro","Parque Estadual da Cantareira, Núcleo Cabuçú. Trilha da Cachoeira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Billbergia","amoena","(Lodd.) Lindl.","BROMELIACEAE Billbergia amoena (Lodd.) Lindl.","SPSF00037539","Splink","SPSF","Arzolla, F.A.R.D.P.","1153","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Billbergia","distachia","(Vell.) Mez","BROMELIACEAE Billbergia distachia (Vell.) Mez","SP051118","Splink","SP","Araujo, C.C.","9","Native","Ouro","Parque Estadual da Cantareira, Núcleo Cabuçú. Trilha da Cachoeira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Billbergia","nutans","H.H.Wendl. ex Regel","BROMELIACEAE Billbergia nutans H.H.Wendl. ex Regel","SPSF00034976","Splink","SPSF","Arzolla, F.A.R.D.P.","863","Native","Bronze","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Tillandsia","geminiflora","Brongn.","BROMELIACEAE Tillandsia geminiflora Brongn.","SPSF00038837","Splink","SPSF","Pastore, J.A.","1524","Native","Bronze","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Vriesea","carinata","Wawra","BROMELIACEAE Vriesea carinata Wawra","SPSF00034751","Splink","SPSF","Moura, C.","75","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Vriesea","gigantea","Gaudich.","BROMELIACEAE Vriesea gigantea Gaudich.","SP053638","Splink","SP","Araujo, C.C.","5","Native","Ouro","Parque Estadual da Cantareira, Trilha da Cachoeira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Vriesea","incurvata","Gaudich.","BROMELIACEAE Vriesea incurvata Gaudich.","441783","Splink","SP","Araujo, C.C.","2","Native","Ouro","Parque Estadual da Cantareira, Trilha da cachoeira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Vriesea","interrogatoria","L.B.Sm.","BROMELIACEAE Vriesea interrogatoria L.B.Sm.","SP053745","Splink","SP","Araujo, C.C.","1","Native","Ouro","Parque Estadual da Cantareira, Núcleo Cabuçú. Trilha da Cachoeira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Vriesea","scalaris","É.Morren","BROMELIACEAE Vriesea scalaris É.Morren","474103","Splink","SP","Araujo, C.C.","70","Native","Bronze","Parque Estadual da Cantareira, Núcleo Cabuçu","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Vriesea","vulpinoidea","L.B.Sm.","BROMELIACEAE Vriesea vulpinoidea L.B.Sm.","SP053518","Splink","SP","Araujo, C.C.","10","Native","Bronze","Parque Estadual da Cantareira, Núcleo Cabuçu. Trilha da cachoeira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Bromeliaceae","Wijkia","flagellifera","H.A. Crum","BROMELIACEAE Wijkia flagellifera H.A. Crum","HUFABC001689","Splink","HUFABC","Yano, O.","16973","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Bromeliaceae","Wittrockia","cyathiformis","(Vell.) Leme","BROMELIACEAE Wittrockia cyathiformis (Vell.) Leme","SPSF00035122","Splink","SPSF","Pastore, J.A.","1349","Native","Bronze","Parque Estadual da Cantareira, Morro do Pavão","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Burmanniaceae","Campylopus","aemulans","(Hampe) A. Jaeger","BURMANNIACEAE Campylopus aemulans (Hampe) A. Jaeger","SP063952","Splink","SP-BRYOPHYTA","Yano, O.","31452","Native","Latão","Parque Estadual da Cantareira, Núcleo Águas Claras.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Hatiora","salicornioides","(Haw.) Britton & Rose","CACTACEAE Hatiora salicornioides (Haw.) Britton & Rose","SPSF00039191","Splink","SPSF","Moura, C.","154","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Lepismium","cruciforme","(Vell.) Miq.","CACTACEAE Lepismium cruciforme (Vell.) Miq.","HURB000000757","REFLORA","HURB","Moura, C.","147","Native","Ouro","Parque Estadual da Cantareira, Hortolândia.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Lepismium","houlletianum","(Lem.) Barthlott","CACTACEAE Lepismium houlletianum (Lem.) Barthlott","SPSF00034731","Splink","SPSF","Arzolla, F.A.R.D.P.","843","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Pereskia","aculeata","Mill.","CACTACEAE Pereskia aculeata Mill.","296378","Splink","SP","Costa, C.B.","220","Native","Ouro","Parque Estadual da Cantareira, Núcleo Pedra Grande, região de Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Rhipsalis","burchellii","Britton & Rose","CACTACEAE Rhipsalis burchellii Britton & Rose","HURB000000765","REFLORA","HURB","Arzolla, F.A.R.D.P.","931","Native","Ouro","Parque Estadual da Cantareira, Núcleo Cabuçu.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Rhipsalis","elliptica","G.Lindb. ex K.Schum.","CACTACEAE Rhipsalis elliptica G.Lindb. ex K.Schum.","278218","Splink","SP","Pastore, J.A.","587","Native","Ouro","Parque Estadual da Cantareira, Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Rhipsalis","grandiflora","Haw.","CACTACEAE Rhipsalis grandiflora Haw.","SPSF00040952","Splink","SPSF","Arzolla, F.A.R.D.P.","1323","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Rhipsalis","paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","CACTACEAE Rhipsalis paradoxa (Salm-Dyck ex Pfeiff.) Salm-Dyck","HURB000000759","REFLORA","HURB","Pastore, J.A.","1338","Native","Ouro","Parque Estadual da Cantareira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Rhipsalis","puniceodiscus","G.Lindb.","CACTACEAE Rhipsalis puniceodiscus G.Lindb.","SPSF00039444","Splink","SPSF","Aguiar, O.T.","818","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cactaceae","Rhipsalis","teres","(Vell.) Steud.","CACTACEAE Rhipsalis teres (Vell.) Steud.","152523201","GBIF","Observations","Cz-Milka",,"Native","Bronze","Parque Estadual da Cantareira - Tres Cruzes, São Paulo - SP, Brazílie","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Campanulaceae","Siphocampylus","convolvulaceus","(Cham.) G.Don","CAMPANULACEAE Siphocampylus convolvulaceus (Cham.) G.Don","SPSF00039177","Splink","SPSF","Moura, C.","140","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cannabaceae","Trema","micranthum","(L.) Blume","CANNABACEAE Trema micranthum (L.) Blume","SPSF00043493","Splink","SPSF","Arzolla, F.A.R.D.P.","1422","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cannaceae","Canna",,"L.","CANNACEAE Canna L.","SPSF00035005","Splink","SPSF","Pastore, J.A.","1223",,"Latão","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Caprifoliaceae","Valeriana","scandens","L.","CAPRIFOLIACEAE Valeriana scandens L.","SPSF00037610","Splink","SPSF","Arzolla, F.A.R.D.P.","1213","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Celastraceae","Cheilolejeunea","unciloba","(Lindenb.) Malombe","CELASTRACEAE Cheilolejeunea unciloba (Lindenb.) Malombe","CESJ070981","Splink","CESJ","Yano, O.","16800","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Celastraceae","Monteverdia","glaucescens","(Reissek) Biral","CELASTRACEAE Monteverdia glaucescens (Reissek) Biral","SPSF00037601","Splink","SPSF","Arzolla, F.A.R.D.P.","1203","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Celastraceae","Monteverdia","gonoclada","(Mart.) Biral","CELASTRACEAE Monteverdia gonoclada (Mart.) Biral","SPSF00039188","Splink","SPSF","Moura, C.","151","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Celastraceae","Prionodon","densus","(Hedw.) Müll.Hal.","CELASTRACEAE Prionodon densus (Hedw.) Müll.Hal.","HUSC013908","Splink","HUSC","Yano, O.","15732","Native","Bronze","Parque estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Celastraceae","Salacia","elliptica","(Mart.) G. Don","CELASTRACEAE Salacia elliptica (Mart.) G. Don","SPSF00053899","Splink","SPSF","Silva, R.D.V.","02","Native","Bronze","Parque Estadual da Cantareira - Núcleo Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Ceratophyllaceae","Sematophyllum","beyrichii","(Hornsch.) Broth.","CERATOPHYLLACEAE Sematophyllum beyrichii (Hornsch.) Broth.","207815","Splink","ICN","Yano, O.","16598","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Ceratophyllaceae","Sematophyllum","galipense","(Müll. Hal.) Mitt.","CERATOPHYLLACEAE Sematophyllum galipense (Müll. Hal.) Mitt.","HUFABC001690","Splink","HUFABC","Yano, O.","16991",,"Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Clethraceae","Clethra","scabra","Pers.","CLETHRACEAE Clethra scabra Pers.","UEC039078","Splink","UEC","Arzolla, F.A.R.D.P.","1225","Native","Ouro","Parque Estadual da Cantareira, Crista da Serra da Pirucaia, Hortolândia.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Clusiaceae","Clusia","criuva","Cambess.","CLUSIACEAE Clusia criuva Cambess.","SPSF00037573","Splink","SPSF","Arzolla, F.A.R.D.P.","1187","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Clusiaceae","Garcinia","gardneriana","(Planch. & Triana) Zappi","CLUSIACEAE Garcinia gardneriana (Planch. & Triana) Zappi","SPSF00050421","Splink","SPSF","Stehling, L.B.","03","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Clusiaceae","Tovomitopsis","paniculata","(Spreng.) Planch. & Triana","CLUSIACEAE Tovomitopsis paniculata (Spreng.) Planch. & Triana","UEC147687","Splink","UEC","Arzolla, F.A.R.D.P.","636","Native","Bronze","Parque Estadual da Cantareira, Região da chapada.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Commelinaceae","Commelina",,"L.","COMMELINACEAE Commelina L.","SPSF00040967","Splink","SPSF","Pastore, J.A.","1570",,"Latão","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Commelinaceae","Dichorisandra","paranaensis","D.Maia Cervi & Tardivo","COMMELINACEAE Dichorisandra paranaensis D.Maia Cervi & Tardivo","HURB000001282","Splink","HURB","Guillaumon, J.R.",,"Native","Ouro","Parque Estadual da Cantareira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Commelinaceae","Dichorisandra","thyrsiflora","J.C.Mikan","COMMELINACEAE Dichorisandra thyrsiflora J.C.Mikan","144221052","GBIF","Observations","Melen, T.",,"Native","Bronze","Parque Estadual Cantareira - Núcleo Cabuçu","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Commelinaceae","Tradescantia","zanonia","(L.) Sw.","COMMELINACEAE Tradescantia zanonia (L.) Sw.","SPSF00034987","Splink","SPSF","Arzolla, F.A.R.D.P.","874","Native","Ouro","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Convolvulaceae","Ipomoea","cairica","(L.) Sweet","CONVOLVULACEAE Ipomoea cairica (L.) Sweet","354862","Splink","SP","Pastore, J.A.","668","Native","Bronze","Parque Estadual da Cantareira, Chapada, trilha da Pedra Grande, próximo ao mirante","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cordiaceae","Cordia","sellowiana","Cham.","CORDIACEAE Cordia sellowiana Cham.","HRCB038737","Splink","HRCB","Arzolla, F.A.R.D.P.","248","Native","Prata","Parque Estadual da Cantareira Região de Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Costaceae","Costus","atlanticus","E.M.Pessoa & M.Alves","COSTACEAE Costus atlanticus E.M.Pessoa & M.Alves","91320957","GBIF","Observations","Smith, E.",,"Native","Ouro","Parque Estadual da Cantareira, São Paulo, SP, BR","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cucurbitaceae","Cayaponia","cabocla","(Vell.) Mart.","CUCURBITACEAE Cayaponia cabocla (Vell.) Mart.","146582","GBIF","UEC","Arzolla, F.A.R.D.P.","1041","Native","Ouro","Parque Estadual da Cantareira, Proximidades da Administração","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cucurbitaceae","Cayaponia","pilosa","(Vell.) Cogn.","CUCURBITACEAE Cayaponia pilosa (Vell.) Cogn.","SPF00222831","Splink","SPF","Silva-Luz, C.L.","110","Native","Ouro","Parque Estadual da Cantareira, Núcleo Águas Claras. Av. Senador José Emírio de Marais. Divisa dos municípios de São Paulo e Mairiporã. Trilha Samambaia-açu.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cucurbitaceae","Cayaponia","tubulosa","Cogn.","CUCURBITACEAE Cayaponia tubulosa Cogn.","UFG0019598","Splink","UFG","Kiyama, C.Y.","111","Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cucurbitaceae","Ceratosanthes",,"Adans.","CUCURBITACEAE Ceratosanthes Adans.","SPSF00040966","Splink","SPSF","Pastore, J.A.","1569",,"Latão","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cucurbitaceae",,,"A.Juss.","CUCURBITACEAE Cucurbitaceae A.Juss.","SPSF00035011","Splink","SPSF","Pastore, J.A.","1329",,"Latão","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cucurbitaceae","Wilbrandia","ebracteata","Cogn.","CUCURBITACEAE Wilbrandia ebracteata Cogn.","UEC068748","Splink","UEC","Arzolla, F.A.R.D.P.","1036","Native","Ouro","Parque Estadual da Cantareira Chapadinha.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cunoniaceae","Lamanonia","ternata","Vell.","CUNONIACEAE Lamanonia ternata Vell.","SPSF00040954","Splink","SPSF","Arzolla, F.A.R.D.P.","1325","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Cyatheaceae","Cyathea","delgadii","Sternb.","CYATHEACEAE Cyathea delgadii Sternb.","SPSF00018795","Splink","SPSF","Baitello, J.B.","753A","Native","Prata","Parque Estadual da Cantareira, Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Cyatheaceae","Cyathea","phalerata","Mart.","CYATHEACEAE Cyathea phalerata Mart.","SPSF00040925","Splink","SPSF","Arzolla, F.A.R.D.P.","1314","Native","Ouro","Parque Estadual da Cantareira - Núcleo Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cyperaceae","Fuirena","umbellata","Rottb.","CYPERACEAE Fuirena umbellata Rottb.","207840","Splink","ICN","Yano, O.","15410","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cyperaceae","Rhynchospora","splendens","Lindm.","CYPERACEAE Rhynchospora splendens Lindm.","SPSF00034991","Splink","SPSF","Arzolla, F.A.R.D.P.","878","Native","Bronze","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Cyperaceae","Scleria","panicoides","Kunth","CYPERACEAE Scleria panicoides Kunth","SPSF00035015","Splink","SPSF","Pastore, J.A.","1333","Native","Bronze","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Dicksoniaceae","Dicksonia","sellowiana","Hook.","DICKSONIACEAE Dicksonia sellowiana Hook.","SPSF00040923","Splink","SPSF","Arzolla, F.A.R.D.P.","1312","Native","Bronze","Parque Estadual da Cantareira - Núcleo Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Dilleniaceae","Davilla","elliptica","A.St.-Hil.","DILLENIACEAE Davilla elliptica A.St.-Hil.","SPSF00037642","Splink","SPSF","Arzolla, F.A.R.D.P.","1235","Native","Bronze","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Dryopteridaceae","Bryopteris","filicina","(Sw.) Nees","DRYOPTERIDACEAE Bryopteris filicina (Sw.) Nees","207828","Splink","ICN","Yano, O.","15820","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Dryopteridaceae","Ctenitis","submarginalis","(Langsd. & Fisch.) Ching","DRYOPTERIDACEAE Ctenitis submarginalis (Langsd. & Fisch.) Ching","SPSF00034993","Splink","SPSF","Arzolla, F.A.R.D.P.","880","Native","Bronze","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Dryopteridaceae","Ctenitis","submarginalis","(C.Presl) R.S.Viveros & Salino","DRYOPTERIDACEAE Ctenitis submarginalis var. tenuifolia (C.Presl) R.S.Viveros & Salino","124930","Splink","BHCB","Pastore, J.A.","1342","Native","Bronze","Parque Estadual da Cantareira, Região da Barrocada, Floresta Ombrófila Densa Montana.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Dryopteridaceae","Lastreopsis","amplissima","(C.Presl) Tindale","DRYOPTERIDACEAE Lastreopsis amplissima (C.Presl) Tindale","SPSF00035017","Splink","SPSF","Pastore, J.A.","1335","Native","Bronze","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Dryopteridaceae","Polystichum","montevidense","(Spreng.) Rosenst.","DRYOPTERIDACEAE Polystichum montevidense (Spreng.) Rosenst.","HPL011046","Splink","HPL","Arzolla, F.A.R.D.P.","867","Native","Bronze","Coletado no Parque Estadual da Cantareira, região do Pinheirinho, na trilha; em área de Floresta Ombrófila Densa Montana, altitude aproximada 1040m.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Dryopteridaceae","Polystichum","montevidense","Spreng.","DRYOPTERIDACEAE Polystichum montevidense montevidense Spreng.","124568","Splink","BHCB","Arzolla, F.A.R.D.P.","867",,"Bronze","Parque Estadual da Cantareira, Região do Pinheirinho, trilha.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Dryopteridaceae","Polystichum","montevidense",,"DRYOPTERIDACEAE Polystichum montevidense var. montevidense","124568","GBIF","BHCB","Arzolla, F.A.R.D.P.","867",,"Bronze","Parque Estadual da Cantareira, Região do Pinheirinho, trilha.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Dryopteridaceae","Polystichum","platylepis","Fée","DRYOPTERIDACEAE Polystichum platylepis Fée","SPSF00034980","Splink","SPSF","Arzolla, F.A.R.D.P.","867","Native","Bronze","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Dryopteridaceae","Polytrichum","juniperinum","Hedw.","DRYOPTERIDACEAE Polytrichum juniperinum Hedw.","CESJ070979","Splink","CESJ","Yano, O.","16730","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Elaeocarpaceae","Sloanea","hirsuta","(Schott) Planch. ex Benth.","ELAEOCARPACEAE Sloanea hirsuta (Schott) Planch. ex Benth.","SPSF00035113","Splink","SPSF","Pastore, J.A.","1340","Native","Ouro","Parque Estadual da Cantareira, Morro do Pavão","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Ericaceae","Agarista","pulchella","Cham. ex G.Don","ERICACEAE Agarista pulchella var. pulchella Cham. ex G.Don","SPSF00037619","Splink","SPSF","Arzolla, F.A.R.D.P.","1224","Native","Ouro","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Erythropalaceae","Heisteria","silvianii","Schwacke","ERYTHROPALACEAE Heisteria silvianii Schwacke","SPSF00027469","Splink","SPSF","Arzolla, F.A.R.D.P.","199","Native","Prata","Parque Estadual da Cantareira, núcleo Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Erythroxylaceae","Erythroxylum","ambiguum","Peyr.","ERYTHROXYLACEAE Erythroxylum ambiguum Peyr.","SPSF00039176","Splink","SPSF","Moura, C.","139","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Erythroxylaceae","Erythroxylum","cuspidifolium","Mart.","ERYTHROXYLACEAE Erythroxylum cuspidifolium Mart.","39775","Splink","FUEL","Arzolla, F.A.R.D.P.","121","Native","Bronze","Parque Estadual da Cantareira, Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Erythroxylaceae","Erythroxylum","deciduum","A.St.-Hil.","ERYTHROXYLACEAE Erythroxylum deciduum A.St.-Hil.","HRCB038700","Splink","HRCB","Arzolla, F.A.R.D.P.","198","Native","Ouro","Parque Estadual da Cantareira Região de Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Euphorbiaceae","Alchornea","sidifolia","Müll.Arg.","EUPHORBIACEAE Alchornea sidifolia Müll.Arg.","HRCB038709","Splink","HRCB","Arzolla, F.A.R.D.P.","232","Native","Bronze","Parque Estadual da Cantareira Região de Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Euphorbiaceae","Alchornea","triplinervia","(Spreng.) Müll.Arg.","EUPHORBIACEAE Alchornea triplinervia (Spreng.) Müll.Arg.","SPSF00053910","Splink","SPSF","Silva, R.D.V.","13","Native","Bronze","Parque Estadual da Cantareira - Núcleo Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Euphorbiaceae","Cnidoscolus","urens","(L.) Arthur","EUPHORBIACEAE Cnidoscolus urens subsp. urens (L.) Arthur","SPSF00039426","Splink","SPSF","Moura, C.","158","Native","Bronze","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Euphorbiaceae","Croton","floribundus","Spreng.","EUPHORBIACEAE Croton floribundus Spreng.","SPSF00034963","Splink","SPSF","Pastore, J.A.","1314","Native","Latão","Parque Estadual da Cantareira","Não"
