"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","identifiedBy","specificEpithet","scientificNameAuthorship","coordinatePrecision","barcode","verbatimLatitude","verbatimLongitude","continentocean","class","order","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualcount","occurrenceRemarks","recordNumber","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","preparationtype","typeStatus","previouscatalognumber","sex","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SP","309589","Machaerium paraguariense Hassl.","Plantae","Fabaceae","Machaerium","1995","8","23","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria, Mata de planalto; terra roxa","IPA/SP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/1","Grecco, MDN; Cardamone, RB; Sartori, A; Stranghetti, V; Rezende, AA; Rosa, AM; Forster, W; D","-49.516667","-19.916667","2021-12-09 11:07:07","Versieux, LM; Martins, S","paraguariense","Hassl.",,,,,,"Magnoliopsida","Fabales",,,,,,,"91",,,,,,,,"GBIF","Paulo de Faria","2006-11-01","Machaerium oblongifolium Vogel",,"BR",,,"1995-08-23",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria, mata de planalto",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","2452884660",,,,"https://specieslink.net/guid/1/309589",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Machaerium",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,TRUE,FALSE,"Machaerium oblongifolium","Machaerium paraguariense","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Machaerium paraguariense","Hassl.","name_w_authors","Fabaceae","Machaerium paraguariense","Hassl.","species","name accepted","bfo-29778",,,"Machaerium paraguariense Hassl.","Machaerium","Fabaceae","unknown","Machaerium paraguariense"
"gbif","UEC","60027","Machaerium stipitatum Vogel","Plantae","Fabaceae","Machaerium","1991","5","3","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V; Guimarães, P",,,"2023-03-09 11:33:46","Sartori, A","stipitatum","Vogel",,,,,,"Magnoliopsida","Fabales",,,,,,,"32",,,,,,,,"GBIF","Paulo de Faria","1993-04-01","Machaerium stipitatum Vogel",,"BR",,,"1991-05-03",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089023401",,,,"https://specieslink.net/guid/2/60027",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Machaerium",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Machaerium stipitatum","Machaerium stipitatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC164126",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Machaerium stipitatum","Vogel","name_w_authors","Fabaceae","Machaerium stipitatum","Vogel","species","name accepted","bfo-29781",,,"Machaerium stipitatum Vogel","Machaerium","Fabaceae","unknown","Machaerium stipitatum"
"gbif","UEC","82942","Maclura tinctoria (L.) D.Don ex Steud.","Plantae","Moraceae","Maclura","1993","9","14","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.533333","-19.916667","2024-11-25 11:30:54",,"tinctoria","(L.) D.Don ex Steub.",,,,,,"Magnoliopsida","Rosales",,,,,,,"185",,,,,,,,"GBIF","Paulo de Faria",,"Maclura tinctoria (L.) D.Don ex Steud.",,"BR",,,"1993-09-14",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039772",,,,"https://specieslink.net/guid/2/82942",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maclura",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Maclura tinctoria","Maclura tinctoria","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Maclura tinctoria","(L.) D.Don ex Steud.","name_w_authors","Moraceae","Maclura tinctoria","(L.) D.Don ex Steud.","species","name accepted","bfo-10186",,,"Maclura tinctoria (L.) D.Don ex Steud.","Maclura","Moraceae","unknown","Maclura tinctoria"
"gbif","UEC","82904","Dioclea latifolia Benth.","Plantae","Fabaceae","Macropsychanthus","1995","4","12","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria. Lado esquerdo (estação de coleta 1)","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.533333","-19.916667","2024-11-25 11:23:01","Queiroz, LP","latifolia","Benth.",,,,,,"Magnoliopsida","Fabales",,,,,,,"496",,,,,,,,"GBIF","Paulo de Faria","1998-09-01","Macropsychanthus latifolius (Benth.) L.P.Queiroz & Snak",,"BR",,,"1995-04-12",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1829132196",,,,"https://specieslink.net/guid/2/82904",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dioclea",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Macropsychanthus latifolius","Dioclea latifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC156438",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Macropsychanthus latifolius","(Benth.) L.P.Queiroz & Snak","name_w_authors","Fabaceae","Macropsychanthus latifolius","(Benth.) L.P.Queiroz & Snak","species","replaced synonym","bfo-617059","Macropsychanthus latifolius","(Benth.) L.P.Queiroz & Snak","Macropsychanthus latifolius (Benth.) L.P.Queiroz & Snak","Macropsychanthus","Fabaceae","unknown","Macropsychanthus latifolius"
"gbif","SJRP","22791","Magonia pubescens A.St.-Hil.","Plantae","Sapindaceae","Magonia","2000","4","4","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Rezende, A.A. & Tomasetto, F.","-49.516667","-19.916667","2024-04-22 10:53:17",,"pubescens","A.St.-Hil.",,,,,,"Magnoliopsida","Sapindales",,,,,,,"617",,,,,,,,"GBIF","Paulo de Faria",,"Magonia pubescens A.St.-Hil.",,"BR",,,"2000-04-04",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","2247792686",,,,"https://specieslink.net/guid/27/22791",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magonia",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Magonia pubescens","Magonia pubescens","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/SJRP00010536",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Magonia pubescens","A.St.-Hil.","name_w_authors","Sapindaceae","Magonia pubescens","A.St.-Hil.","species","name accepted","bfo-20906",,,"Magonia pubescens A.St.-Hil.","Magonia","Sapindaceae","unknown","Magonia pubescens"
"gbif","IAC","52688","Malpighiaceae","Plantae","Malpighiaceae",,"2001","7","5","Brasil","São Paulo",,"Estação Ecológica Paulo de Faria","IAC","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/64","A.A. Rezende","-49.516667","-19.916667","2023-06-29 09:30:54","A.A. Rezende",,,,,,,,"Magnoliopsida","Malpighiales",,,,,,,"679",,,,,,,,"GBIF","Paulo de Faria","2001-07-05","Malpighiaceae",,"BR",,,"2001-07-05",,,,,,"ACCEPTED","FAMILY",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1090579505",,,,"https://specieslink.net/guid/64/52688",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1064b787-c882-493e-b17d-4ffba363b776",,,TRUE,FALSE,,,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Malpighiaceae","Juss.","family_as_genus","Malpighiaceae","Malpighiaceae","Juss.","family","name accepted","bfo-155",,,"Malpighiaceae Juss.",,"Malpighiaceae","unknown",
"gbif","UEC","83286","Manettia cordifolia Mart.","Plantae","Rubiaceae","Manettia","1995","4","12","Brazil","São Paulo",,"Estação ecológica de Paulo de Faria.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V",,,"2024-11-25 11:34:06","Macias, L","cordifolia","Mart.",,,,,,"Magnoliopsida","Gentianales",,,,,,,"505",,,,,,,,"GBIF","Paulo de Faria","2000-02-01","Manettia cordifolia Mart.",,"BR",,,"1995-04-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1143434909",,,,"https://specieslink.net/guid/2/83286",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manettia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Manettia cordifolia","Manettia cordifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC111322",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Manettia cordifolia","Mart.","name_w_authors","Rubiaceae","Manettia cordifolia","Mart.","species","name accepted","bfo-14098",,,"Manettia cordifolia Mart.","Manettia","Rubiaceae","unknown","Manettia cordifolia"
"gbif","HRCB","39315","Manihot anomala Pohl","Plantae","Euphorbiaceae","Manihot","2001","11","20","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria Abrangendo uma área de 435,73 há","UNESP-RC","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Tomasetto, F.","-49.516667","-19.916667","2024-12-18 09:15:46","Orlandini, P.","anomala","Pohl",,,,,,"Magnoliopsida","Malpighiales",,,,,,,"180",,"500","500",,,,,"GBIF","Paulo de Faria","2011-09-27","Manihot anomala Pohl",,"BR",,,"2001-11-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria abrangendo uma area de 435",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1090690791",,,,"https://specieslink.net/guid/15/39315",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manihot",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Manihot anomala","Manihot anomala","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Manihot anomala","Pohl","name_w_authors","Euphorbiaceae","Manihot anomala","Pohl","species","name accepted","bfo-17593",,,"Manihot anomala Pohl","Manihot","Euphorbiaceae","unknown","Manihot anomala"
"gbif","SJRP","10020","Manihot pilosa Pohl","Plantae","Euphorbiaceae","Manihot","1994","1","12","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Valéria Stranghetti","-49.516667","-19.916667","2024-06-25 10:03:33",,"pilosa","Pohl",,,,,,"Magnoliopsida","Malpighiales",,,,,,,"249",,,,,,,,"GBIF","Paulo de Faria",,"Manihot pilosa Pohl",,"BR",,,"1994-01-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989874183",,,,"https://specieslink.net/guid/27/10020",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manihot",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Manihot pilosa","Manihot pilosa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/SJRP00004253",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Manihot pilosa","Pohl","name_w_authors","Euphorbiaceae","Manihot pilosa","Pohl","species","name accepted","bfo-29312",,,"Manihot pilosa Pohl","Manihot","Euphorbiaceae","unknown","Manihot pilosa"
"gbif","UEC","83221","Maranta Plum. ex L.","Plantae","Marantaceae","Maranta","1995","3","15","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V",,,"2024-11-25 11:11:21","Saka, MN",,"L.",,,,,,"Liliopsida","Zingiberales",,,,,,,"468",,,,,,,,"GBIF","Paulo de Faria","2016-01-01","Maranta Plum. ex L.",,"BR",,,"1995-03-15",,,,,,"ACCEPTED","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039912",,,,"https://specieslink.net/guid/2/83221",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maranta",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,,"Maranta","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,"https://images.cria.org.br/viewer/UEC021780",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Maranta","Plum. ex L.","name_w_authors","Marantaceae","Maranta","Plum. ex L.","genus","name accepted","bfo-9348",,,"Maranta Plum. ex L.","Maranta","Marantaceae","unknown",
"gbif","SJRP","10653","Margaritaria nobilis L.f.","Plantae","Phyllanthaceae","Margaritaria","1994","12","6","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Valéria Stranguetti","-49.516667","-19.916667","2024-06-25 10:03:41","Tomasetto,F.","nobilis","L.f.",,,,,,"Magnoliopsida","Malpighiales",,,,,,,"443",,,,,,,,"GBIF","Paulo de Faria","2002-02-25","Margaritaria nobilis L.f.",,"BR",,,"1994-12-06",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989874753",,,,"https://specieslink.net/guid/27/10653",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Margaritaria",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Margaritaria nobilis","Margaritaria nobilis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/SJRP00004270",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Margaritaria nobilis","L.f.","name_w_authors","Phyllanthaceae","Margaritaria nobilis","L.f.","species","name accepted","bfo-38479",,,"Margaritaria nobilis L.f.","Margaritaria","Phyllanthaceae","unknown","Margaritaria nobilis"
"gbif","UEC","75102","Mascagnia cordifolia var. fusca Suess.","Plantae","Malpighiaceae","Mascagnia","1984","10","13","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria - 1","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Souza, AA; Miyagi, PH; Vendrameto, LP; Nakagomi, MY; Ulson, SMBV","-49.516667","-19.966667","2023-03-09 11:36:03","Mamede, MCH","cordifolia","Suess.",,,,,,"Magnoliopsida","Malpighiales",,,,,,,"81","fusca",,,,,,,"GBIF","Paulo de Faria","2001-01-01","Mascagnia cordifolia (A.Juss.) Griseb.",,"BR",,,"1984-10-13",,,,,,"SYNONYM","VARIETY",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria - 1",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1089034127",,,,"https://specieslink.net/guid/2/75102",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mascagnia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Mascagnia cordifolia","Mascagnia cordifolia fusca","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Mascagnia cordifolia","(A.Juss.) Griseb.","variety|name_w_authors","Malpighiaceae","Mascagnia cordifolia","(A.Juss.) Griseb.","species","replaced synonym","bfo-8919","Mascagnia cordifolia","(A.Juss.) Griseb.","Mascagnia cordifolia (A.Juss.) Griseb.","Mascagnia","Malpighiaceae","unknown","Mascagnia cordifolia"
"gbif","SPF","116685","Melochia pyramidata L.","Plantae","Malvaceae","Melochia","1995","8","23","Brasil","São Paulo",,"Estação Ecológica Paulo de Faria","USP-IB","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/7","Grecco, MDN","-49.516667","-19.916667","2024-01-30 15:22:26","Esteves, GL","pyramidata","L.",,,,,,"Magnoliopsida","Malvales",,,,,,,"99",,,,,,,,"GBIF","Paulo de Faria","1998-01-01","Melochia pyramidata L.",,"BR",,,"1995-08-23",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1226935399",,,,"https://specieslink.net/guid/7/116685",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Melochia",,,,,,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,TRUE,FALSE,"Melochia pyramidata","Melochia pyramidata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/SPF00116685",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Melochia pyramidata","L.","name_w_authors","Malvaceae","Melochia pyramidata","L.","species","name accepted","bfo-9104",,,"Melochia pyramidata L.","Melochia","Malvaceae","unknown","Melochia pyramidata"
"gbif","UEC","147403","Mimosa pigra L.","Plantae","Fabaceae","Mimosa","1993","11","23","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria, Interior da mata.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.516667","-19.916667","2023-03-09 11:33:55","Borges, LM","pigra","L.",,,,,,"Magnoliopsida","Fabales",,,,,,,"243",,,,,,,,"GBIF","Paulo de Faria","2012-01-01","Mimosa pigra L.",,"BR",,,"1993-11-23",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089088116",,,,"https://specieslink.net/guid/2/147403",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mimosa",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Mimosa pigra","Mimosa pigra","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Mimosa pigra","L.","name_w_authors","Fabaceae","Mimosa pigra","L.","species","name accepted","bfo-23088",,,"Mimosa pigra L.","Mimosa","Fabaceae","unknown","Mimosa pigra"
"gbif","UEC","82924","Mimosa polycarpa var. spegazzinii (Pirotta) Burkart","Plantae","Fabaceae","Mimosa","1993","7","6","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria, Beira da mata, caminho interno, (Estação de coleta 2).","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.516667","-19.916667","2023-03-09 11:33:57","Tamashiro, JY","polycarpa","(Pirotta ex Hook.f.) Burkart",,,,,,"Magnoliopsida","Fabales",,,,,,,"143","spegazzinii",,,,,,,"GBIF","Paulo de Faria","1997-11-01","Mimosa polycarpa var. spegazzinii (Pirotta) Burkart",,"BR",,,"1993-07-06",,,,,,"ACCEPTED","VARIETY",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039760",,,,"https://specieslink.net/guid/2/82924",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mimosa",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Mimosa polycarpa","Mimosa polycarpa spegazzinii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Mimosa polycarpa var. spegazzinii","(Pirotta ex Hook.f.) Burkart","variety|name_w_authors","Fabaceae","Mimosa polycarpa var. spegazzinii","(Pirotta ex Hook.f.) Burkart","variety","author misspelled","bfo-31289",,,"Mimosa polycarpa var. spegazzinii (Pirotta ex Hook.f.) Burkart","Mimosa","Fabaceae","unknown","Mimosa polycarpa"
