"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-05-13T17:36:49",,,"455",,"FFCLRP","SPFR",,"PreservedSpecimen",,,,"13417","281","Vaz, A.F.",,,,,,,,,,,,"1979","11","20",,,,,,,,"São Paulo","Cunha","Cunha","Parque Estadual da Serra do Mar. Instituto Florestal, Secretaria Agricultura. Estação Fitoecológica.",,,,"-23.233333","-45.016667",,,,,,,,,,,,"Maeoka, H.M.",,"2022-11-18",,,"Geonoma fiscellaria",,,,,,,"Plantae",,,,,"Arecaceae",,,,"Geonoma",,,,"fiscellaria",,,,,,,,,,,,,,"Geonoma fiscellaria",,,,,,,"Brasil",,,,,,,"23o14'S","45o01'W","Mart. ex Drude","Splink","18",,,"11",,"2022",,,,"SPFR013417",,,,,,,,,,,,,,,,,,,"SPFR",,"Vaz, A.F.","281","1979","Maeoka, H.M.","2022",,"Vaz",,"brazil","sao paulo","cunha","parque estadual serra mar instituto florestal, estacao fitoecologica",,"locality","brazil_sao paulo_cunha","brazil_sao paulo_cunha",-23.05263382,-44.94193944,"county","brazil_sao paulo_cunha","Brazil","São Paulo","Cunha",,"ibge","check_local.2municip.","Geonoma fiscellaria","Mart. ex Drude","possibly_ok","Arecaceae","Geonoma fiscellaria","Mart. ex Drude","species","name accepted","bfo-44308",,,"Geonoma fiscellaria Mart. ex Drude","Geonoma","Arecaceae","low","Geonoma fiscellaria"
"speciesLink",,,"2024-08-06T09:12:28",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"58058","3381","H.Q.Boudet Fernandes et al.",,,,,,,,,,,,"2005","03","07",,,,,,,,"SP","Ubatuba","Ubatuba","Parque Estadual Serra do Mar - Núcleo Picinguaba",,,,"-23.4225","-45.143333",,,,,,,,,,,,"H.Q.Boudet Fernandes",,"2005-03-07",,,"Geonoma gamiova",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Arecales",,"Arecaceae",,,,"Geonoma",,,,"gamiova",,,,,,,,,,,,,,"Geonoma gamiova",,,,,,,"Brasil","275","275",,,,,,,"Barb. Rodr.","Splink","07",,,"03",,"2005",,,,"SPSF00058058","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Fernandes, H.Q.B.","3381","2005","Fernandes, H.Q.B.","2005",,"Fernandes",,"brazil","sao paulo","ubatuba","parque estadual serra do mar - nucleo picinguaba",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"ibge","check_local.2municip.","Geonoma gamiova","Barb.Rodr.","possibly_ok","Arecaceae","Geonoma gamiova","Barb.Rodr.","species","author misspelled","bfo-34045",,,"Geonoma gamiova Barb.Rodr.","Geonoma","Arecaceae","high","Geonoma gamiova"
"gbif","1.48023711596287e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4580571",,,,,,"UNIP","UNIP",,"PRESERVED_SPECIMEN",,,"4580571","UNIP03123","3270","Souza, J.P.;Rodrigues, R.R.,Souza, V.C.,Tamashiro, J.Y.,Matteo, B.C.,Passold, A.J.,Nogueira, L.,Giarola, N.,Fonseca, M.G.",,,,,"PRESENT",,,,,,"2000-04-19","2000","4","19","2000-4-19",,,,,,"BR","São Paulo",,"São Sebastião","Parque Estadual da Serra do Mar. Estrada da Limeira.",,,,"-23.733333","-45.7",,,,,,,,,,,,"Souza, V.C.",,,,,"Geonoma pauciflora Mart.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Arecales",,"Arecaceae",,,,"Geonoma","Geonoma",,,"pauciflora",,,"species",,"ACCEPTED",,"99944819-a402-4862-a07b-bcb3dd63b59b",,"StillImage",TRUE,FALSE,"Geonoma pauciflora","Geonoma pauciflora Mart.","Geonoma pauciflora Mart.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/31/23/unip00003123.dzi","Brasil",,,,,,,,,"Mart.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UNIP",,"Souza, J.P.","3270","2000","Souza, V.C.",,"Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Matteo, B.C.; Passold, A.J.; Nogueira, L.; Giarola, N.; Fonseca, M.G.","Souza",,"brazil","sao paulo","sao sebastiao","parque estadual serra mar estrada da limeira",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gdam","check_local.2municip.","Geonoma pauciflora","Mart.","name_w_authors","Arecaceae","Geonoma pauciflora","Mart.","species","name accepted","bfo-15719",,,"Geonoma pauciflora Mart.","Geonoma","Arecaceae","medium","Geonoma pauciflora"
"speciesLink",,,"2024-08-06T09:12:28",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"58061","3382","H.Q.Boudet Fernandes et al.",,,,,,,,,,,,"2005","03","07",,,,,,,,"SP","Ubatuba","Ubatuba","Parque Estadual Serra do Mar - Núcleo Picinguaba",,,,"-23.4225","-45.144444",,,,,,,,,,,,"H.Q.Boudet Fernandes",,,,,"Geonoma pohliana",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Arecales",,"Arecaceae",,,,"Geonoma",,,,"pohliana",,,,,,,,,,,,,,"Geonoma pohliana",,,,,,,"Brasil","160","160",,,,,,,"Mart.","Splink",,,,,,,,,,"SPSF00058061","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Fernandes, H.Q.B.","3382","2005","Fernandes, H.Q.B.",,,"Fernandes",,"brazil","sao paulo","ubatuba","parque estadual serra do mar - nucleo picinguaba",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"ibge","check_local.2municip.","Geonoma pohliana","Mart.","possibly_ok","Arecaceae","Geonoma pohliana","Mart.","species","name accepted","bfo-15720",,,"Geonoma pohliana Mart.","Geonoma","Arecaceae","high","Geonoma pohliana"
"speciesLink",,,"2021-12-09T10:59:59",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"290806","44","Ferreira, AG; Palaria, C; Pereira, DL; Neves, LF",,,,,,,,,,,,"1996","01","18",,,,,,,,"São Paulo","Marsilac","Marsilac","Parque Estadual da Serra do Mar, Núcleo Curucutu, próximo ao córrego",,,,"0","0",,,,,,,,,,,,"Favaretto, BGS",,"2012-NA-NA",,,"Geonoma pohliana rodriguesii",,,,,,,"Plantae",,,,,"Arecaceae",,,,"Geonoma",,,,"pohliana","rodriguesii",,,,,,,,,,,,,"Geonoma pohliana rodriguesii",,,,,,,"Brasil",,,,,,,"0","0","A.J.Hend.","Splink",,,,,,"2012",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Ferreira, A.G.","44","1996","Favaretto, B.G.S.","2012","Palaria, C.; Pereira, D.L.; Neves, L.F.","Ferreira",,"brazil","sao paulo","marsilac","parque estadual serra mar nucleo curucutu",,"locality","brazil_sao paulo_marsilac","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam","check_local.2state","Geonoma pohliana rodriguesii","A.J.Hend.","not_Genus_epithet_format",,"Geonoma pohliana rodriguesii","A.J.Hend.","species","not found",,,,"Geonoma pohliana rodriguesii A.J.Hend.","Geonoma","Arecaceae","low","Geonoma pohliana rodriguesii"
"gbif","1.2118799573223e-314",,"2021-12-09 10:59:59",,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/1/290806","290806","44","Ferreira, AG; Palaria, C; Pereira, DL; Neves, LF",,,,,"PRESENT",,,,,,"1996-01-18","1996","1","18",,,,,,,"BR","São Paulo",,"Marsilac","Parque Estadual da Serra do Mar, Núcleo Curucutu, próximo ao córrego",,,,,,,,,,,,,,,,,"Favaretto, BGS",,"2012-01-01",,,"Geonoma pohliana subsp. rodriguesii A.J.Hend.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Arecales",,"Arecaceae",,,,"Geonoma","Geonoma",,,"pohliana","rodriguesii",,"subspecies",,"ACCEPTED",,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Geonoma pohliana","Geonoma pohliana subsp. rodriguesii A.J.Hend.","Geonoma pohliana subsp. rodriguesii A.J.Hend.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,"Brasil",,,,,"WGS84",,,,"A.J.Hend.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP","code not found","Ferreira, A.G.","44","1996","Favaretto, B.G.S.","2012","Palaria, C.; Pereira, D.L.; Neves, L.F.","Ferreira",,"brazil","sao paulo","marsilac","parque estadual serra mar nucleo curucutu",,"locality","brazil_sao paulo_marsilac","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam","check_local.2state","Geonoma pohliana subsp. rodriguesii","Henderson","subspecies|name_w_authors","Arecaceae","Geonoma pohliana subsp. rodriguesii","Henderson","subspecies","author misspelled","bfo-127228",,,"Geonoma pohliana subsp. rodriguesii Henderson","Geonoma","Arecaceae","low","Geonoma pohliana"
"speciesLink",,,"2024-08-06T09:12:28",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"58059","3376","H.Q.Boudet Fernandes et al.",,,,,,,,,,,,"2005","03","07",,,,,,,,"SP","Ubatuba","Ubatuba","Parque Estadual Serra do Mar - Núcleo Picinguaba",,,,"-23.425833","-45.138611",,,,,,,,,,,,"H.Q.Boudet Fernandes",,,,,"Geonoma schottiana",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Arecales",,"Arecaceae",,,,"Geonoma",,,,"schottiana",,,,,,,,,,,,,,"Geonoma schottiana",,,,,,,"Brasil","215","215",,,,,,,"Mart.","Splink",,,,,,,,,,"SPSF00058059","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Fernandes, H.Q.B.","3376","2005","Fernandes, H.Q.B.",,,"Fernandes",,"brazil","sao paulo","ubatuba","parque estadual serra do mar - nucleo picinguaba",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"ibge","check_local.2municip.","Geonoma schottiana","Mart.","possibly_ok","Arecaceae","Geonoma schottiana","Mart.","species","name accepted","bfo-26579",,,"Geonoma schottiana Mart.","Geonoma","Arecaceae","high","Geonoma schottiana"
"speciesLink",,,"2024-08-09T09:16:41",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"350751","2176","Rossi, L; et al.",,,,,,,,,,,,"2000","09","21",,,,,,,,"São Paulo","Caraguatatuba","Caraguatatuba","Parque Estadual da Serra do Mar, Trilha do Poção",,,,"-23.620001","-45.41",,"30093",,,,,,,,,,"Costa, CB",,"2001-01-NA",,,"Geophila repens",,,,,,,"Plantae",,,,,"Rubiaceae",,,,"Geophila",,,,"repens",,,,,,,,,,,,,,"Geophila repens",,,,,,,"Brasil","60","85",,,,,"0","0","(L.) I.M.Johnst.","Splink",,,,"01",,"2001",,,,"SP0350751",,,,,,,,,,,,,,,,,,,"SP",,"Rossi, L.","2176","2000","Costa, C.B.","2001",,"Rossi",,"brazil","sao paulo","caraguatatuba","parque estadual serra mar trilha do pocao",,"locality","brazil_sao paulo_caraguatatuba","brazil_sao paulo_caraguatatuba",-23.64003513,-45.48831769,"county","brazil_sao paulo_caraguatatuba","Brazil","São Paulo","Caraguatatuba",,"ibge","check_local.2municip.","Geophila repens","(L.) I.M.Johnst.","possibly_ok","Rubiaceae","Geophila repens","(L.) I.M.Johnst.","species","name accepted","bfo-14049",,,"Geophila repens (L.) I.M.Johnst.","Geophila","Rubiaceae","low","Geophila repens"
"speciesLink",,,"2023-06-29T09:29:45",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"36106","549","F.C.P. Garcia et al.",,,,,,,,,,,,"1990","01","15",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Picinguaba. Parque Estadual Serra do Mar, trilha de Parati até a cachoeira da Rasa",,,,"-23.4339","-45.0711",,,,,,,,,,,,"C. Kameyama",,"2000-08-15",,,"Gesneriaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Gesneriaceae",,,,,,,,,,,,,,,,,,,,,,"Gesneriaceae",,,,,,,"Brasil",,,,,,,"-23.4339","-45.0711",,"Splink","15",,,"08",,"2000",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Garcia, F.C.P.","549","1990","Kameyama, C.","2000",,"Garcia",,"brazil","sao paulo","ubatuba","parque estadual serra do mar",,"locality","brazil_sao paulo_ubatuba_parque estadual serra mar","brazil_sao paulo_ubatuba_pe serra mar (nucleo picinguaba)",-23.356573,-44.853991,"locality","brazil_sao paulo_ubatuba_pe serra mar (nucleo picinguaba)","Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar – Núcleo Picinguaba","cncflora","ok_same_resolution","Gesneriaceae","Rich. & Juss. ex DC.","family_as_genus","Gesneriaceae","Gesneriaceae","Rich. & Juss. ex DC.","family","name accepted","bfo-119",,,"Gesneriaceae Rich. & Juss. ex DC.",,"Gesneriaceae","low",
"speciesLink",,,"2023-06-29T09:26:28",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"48456","143","E. Ramos; R.B. Torres & S. Santos",,,,,,,,,,,,"2006","09","25",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Fazenda Capricórnio (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",,,,"-23.4339","-45.0711",,,,,,,,,,,,"R.B. Torres",,"2014-12-04",,,"Gibasis",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Commelinales",,"Commelinaceae",,,,"Gibasis",,,,,,,,,,,,,,,,,,"Gibasis",,,,,,,"Brasil",,,,,,,"-23.4339","-45.0711",,"Splink","04",,,"12",,"2014",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Ramos, E.","143","2006","Torres, R.B.","2014","Torres, R.B.; Santos, S.","Ramos",,"brazil","sao paulo","ubatuba","fazenda capricornio, parque estadual serra mar nucleo picinguaba",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"ibge","check_local.2municip.","Gibasis","Raf.","indet","Commelinaceae","Gibasis","Raf.","genus","name accepted","bfo-16920",,,"Gibasis Raf.","Gibasis","Commelinaceae","medium",
"speciesLink",,,"2025-05-16T09:06:28",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"293331","428","Baitello, JB",,,,,,,,,,,,"1994","03","28",,,,,,,,"São Paulo","Cunha","Cunha","Parque Estadual da Serra do Mar",,,,"-23.07","-44.959999",,"38855",,,,,,,,,,"Salimena, FRG",,"2017-08-NA",,,"Glandularia lobata",,,,,,,"Plantae",,,,,"Verbenaceae",,,,"Glandularia",,,,"lobata",,,,,,,,,,,,,,"Glandularia lobata",,,,,,,"Brasil",,,,,,,"0","0","(Vell.) P.Peralta & Thode","Splink",,,,"08",,"2017",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Baitello, J.B.","428","1994","Salimena, F.R.G.","2017",,"Baitello",,"brazil","sao paulo","cunha","parque estadual da serra do mar",,"locality","brazil_sao paulo_cunha_parque estadual serra mar","brazil_sao paulo_cunha_pe serra mar (nucleo cunha)",-23.236327,-45.025577,"locality","brazil_sao paulo_cunha_pe serra mar (nucleo cunha)","Brazil","São Paulo","Cunha","PE da Serra do Mar (Núcleo Cunha)","treeco","ok_same_resolution","Glandularia lobata","(Vell.) P.Peralta & Thode","possibly_ok","Verbenaceae","Glandularia lobata","(Vell.) P.Peralta & Thode","species","name accepted","bfo-121850",,,"Glandularia lobata (Vell.) P.Peralta & Thode","Glandularia","Verbenaceae","high","Glandularia lobata"
"speciesLink",,,"2025-05-15T18:49:25",,,"229",,"UFJF","CESJ",,"PreservedSpecimen",,,,"30222","428","J.B. Baitello",,,,,,,,,,,,"1994","03","28",,,,,,,,"São Paulo","Cunha","Cunha","Parque Estadual da Serra do Mar, estrada de acesso ao Núcleo",,,,"-23.07","-44.959999",,"38855",,,,,,,,,,"F.R.G. Salimena",,"2019-05-NA",,,"Glandularia lobata glabrata",,,,,,,"Plantae","Angiosperma",,,,"Verbenaceae",,,,"Glandularia",,,,"lobata","glabrata",,,,,,,,,,,,,"Glandularia lobata glabrata",,,,,,,"Brasil",,,,,,,"0","0","(Moldenke) P. Peralta & Thode","Splink",,,,"05",,"2019",,,,"CESJ030222","América do Sul",,,,,,,,,,,,,,,,,,"CESJ",,"Baitello, J.B.","428","1994","Salimena, F.R.G.","2019",,"Baitello",,"brazil","sao paulo","cunha","parque estadual serra mar estrada de acesso ao nucleo",,"locality","brazil_sao paulo_cunha","brazil_sao paulo_cunha",-23.05263382,-44.94193944,"county","brazil_sao paulo_cunha","Brazil","São Paulo","Cunha",,"ibge","check_local.2municip.","Glandularia lobata var. glabrata","(Moldenke) P.Peralta & Thode","variety","Verbenaceae","Glandularia lobata var. glabrata","(Moldenke) P.Peralta & Thode","variety","author misspelled","bfo-121851",,,"Glandularia lobata var. glabrata (Moldenke) P.Peralta & Thode","Glandularia","Verbenaceae","high","Glandularia lobata"
"speciesLink",,,"2024-11-25T11:37:19",,,"2",,"UNICAMP","UEC",,"S",,,,"87768","2907","Salino, A",,,,,,,,,,,,"1996","12","16",,,,,,,,"São Paulo","Cunha","Cunha","Parque estadual da Serra do Mar, Trilha da Casa de Pedra ao Indaía.",,,,"-23.245833","-44.993333",,,,,,,,,,,,"Lima, LV",,"2017-01-NA",,,"Gleichenella pectinata",,,,,,,"Plantae","Pteridophyta",,,,"Gleicheniaceae",,,,"Gleichenella",,,,"pectinata",,,,,,,,,,,,,,"Gleichenella pectinata",,,,,,,"Brazil","1070","1070",,,,,"-23.245833","-44.993333","(Willd.) Ching","Splink",,,,"01",,"2017",,,,"UEC076482",,,,,,,,,,,,,,,,,,,"UEC",,"Salino, A.","2907","1996","Lima, L.V.","2017",,"Salino",,"brazil","sao paulo","cunha","parque estadual serra mar trilha da casa de pedra ao indaia",,"locality","brazil_sao paulo_cunha","brazil_sao paulo_cunha",-23.05263382,-44.94193944,"county","brazil_sao paulo_cunha","Brazil","São Paulo","Cunha",,"ibge","check_local.2municip.","Gleichenella pectinata","(Willd.) Ching","possibly_ok","Gleicheniaceae","Gleichenella pectinata","(Willd.) Ching","species","name accepted","bfo-91164",,,"Gleichenella pectinata (Willd.) Ching","Gleichenella","Gleicheniaceae","high","Gleichenella pectinata"
"speciesLink",,,"2025-02-04T08:02:16",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"70545","39","Equipe Tudo Azul",,,,,,,,,,,,"2017","10","24",,,,,,,,"São Paulo","Cunha","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha Estrada para as cachoeiras",,,,"-23.07","-44.959999",,"38855",,,,,,,,,,,,,,,"Gleichenia",,,,,,,"Plantae",,,,,"Gleicheniaceae",,,,"Gleichenia",,,,,,,,,,,,,,,,,,"Gleichenia",,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,"HRCB070545",,,,,,,,,,,,,,,,,,,"HRCB",,"Azul, E.T.","39","2017",,,,"Azul",,"brazil","sao paulo","cunha","parque estadual da serra do mar - nucleo cunha estrada para as cachoeiras",,"locality","brazil_sao paulo_cunha","brazil_sao paulo_cunha",-23.05263382,-44.94193944,"county","brazil_sao paulo_cunha","Brazil","São Paulo","Cunha",,"ibge","check_local.2municip.","Gleichenia","Sm.","indet","Gleicheniaceae","Gleichenia","Sm.","genus","name accepted","bfo-117368",,,"Gleichenia Sm.","Gleichenia","Gleicheniaceae","unknown",
"gbif","2.20484935620962e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5548126",,,"01.567.601/0001-43",,,"UFG","UFG",,"PRESERVED_SPECIMEN",,,"5548126","UFG0043072","34","Garcia, R.J.F.;et al.",,,,,"PRESENT",,,,,,"1999-11-26","1999","11","26",,,,,,,"BR","São Paulo",,"São Paulo","Parque Estadual da Serra do Mar",,,,,,,,,,,,,,,,,"Garcia, R.J.F.",,,,,"Gnaphalium spicatum",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Pterocaulon","Gnaphalium",,,"spicatum",,,"species",,"SYNONYM",,"77d86167-e9b2-4a9d-bc73-e01675b51849",,,FALSE,FALSE,"Pterocaulon virgatum","Pterocaulon virgatum (L.) DC.","Gnaphalium spicatum Mill.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/ufg/ufg/0/4/30/72/ufg00043072.dzi","Brasil","0","0",,,,,,,"Mill.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UFG",,"Garcia, R.J.F.","34","1999","Garcia, R.J.F.",,"Al., E.","Garcia",,"brazil","sao paulo","sao paulo","parque estadual da serra do mar",,"locality","brazil_sao paulo_sao paulo_parque estadual serra mar","brazil_sao paulo_sao paulo_parque estadual serra mar",-23.98628643,-46.74320429,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","ok_same_resolution","Gnaphalium spicatum","Mill.","possibly_ok",,"Gnaphalium spicatum","Mill.","species","not found",,,,"Gnaphalium spicatum Mill.","Gnaphalium","Asteraceae","medium","Gnaphalium spicatum"
"speciesLink",,,"2021-12-09T11:10:45",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"350905","1429","Simão Bianchini, R; et al.",,,,,,,,,,,,"2000","09","08",,,,,,,,"São Paulo","Caraguatatuba","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Mococa",,,,"-23.620001","-45.41",,"30093",,,,,,,,,,"Vieira, S",,"2000-12-NA",,,"Calathea colorata",,,,,,,"Plantae",,,,,"Marantaceae",,,,"Calathea",,,,"colorata",,,,,,,,,,,,,,"Calathea colorata",,,,,,,"Brasil",,,,,,,"0","0","(Hook.) Benth.","Splink",,,,"12",,"2000",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Bianchini, R.S.","1429","2000","Vieira, S.","2000",,"Bianchini",,"brazil","sao paulo","caraguatatuba","parque estadual serra mar nucleo caraguatatuba",,"locality","brazil_sao paulo_caraguatatuba","brazil_sao paulo_caraguatatuba",-23.64003513,-45.48831769,"county","brazil_sao paulo_caraguatatuba","Brazil","São Paulo","Caraguatatuba",,"ibge","check_local.2municip.","Goeppertia colorata","(Hook.) Borchs. & S.Suárez","possibly_ok","Marantaceae","Goeppertia colorata","(Hook.) Borchs. & S.Suárez","species","replaced synonym","bfo-138696","Goeppertia colorata","(Hook.) Borchs. & S.Suárez","Goeppertia colorata (Hook.) Borchs. & S.Suárez","Goeppertia","Marantaceae","low","Goeppertia colorata"
