"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","continentocean","phylum","class","order","occurrenceRemarks","verbatimLatitude","verbatimLongitude","barcode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","relationshiptype","relatedcatalogitem","individualcount","preparationtype","fieldNumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","ESAL","11198","Miconia minutiflora","Plantae","Melastomataceae","Miconia",,,,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo","54606","UFLA","S","Ary T.O.Filho",,,,"586","minutiflora","J. A. Pastore","-52.16","-22.530001","2023-05-26T14:22:50","(Bonpl.) DC.","170",,,,,"<nO>arvoreta; ; branca;</nO>","0","0",,,,,,,,,,"SPLINK","Teodoro Sampaio",,,,,,,,,,,,,,,,,,,"ESAL",,"Pastore, J.A.","170","n.d.","O. Filho, A.T.","n.d.",,"Pastore",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Miconia minutiflora","(Bonpl.) DC.","possibly_ok","Melastomataceae","Miconia minutiflora","(Bonpl.) DC.","species","name accepted","bfo-9732",,,"Miconia minutiflora (Bonpl.) DC.","Miconia","Melastomataceae","low","Miconia minutiflora"
"speciesLink","UEC","85463","Miconia nervosa","Plantae","Melastomataceae","Miconia","1994","06","21","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo - Estr, A 1 km da rodovia.","54606","UNICAMP","S","Goldenberg, R","2015","02",,"2","nervosa","Baitello, JB","-52.16","-22.530001","2023-03-09T11:37:05","(Sm.) Triana","693",,"Magnoliopsida",,,"<nO>flor, Arbustiva de 1 m de altura, flores com estames amarelos e frutos roxos. Local úmido.</nO>","0","0","UEC122193",,,,,,,,,"SPLINK","Teodoro Sampaio","2015-02-NA",,,,,,,,,,,,,,,,,,"UEC",,"Baitello, J.B.","693","1994","Goldenberg, R.","2015",,"Baitello",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo - estr, a 1 km da rodovia",,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Miconia nervosa","(Sm.) Triana","possibly_ok","Melastomataceae","Miconia nervosa","(Sm.) Triana","species","name accepted","bfo-9737",,,"Miconia nervosa (Sm.) Triana","Miconia","Melastomataceae","high","Miconia nervosa"
"speciesLink","MBM","194016","Miconia langsdorffii","Plantae","Melastomataceae","Miconia",,,"2","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo.","54606","MBM","PreservedSpecimen","Chiea, SC",,,,"40","langsdorffii","Pastore, JA","-52.16","-22.530001","2025-06-01T00:01:00","Cogn.","200",,,,,,,,"MBM194016",,,,,,,,,"SPLINK","Teodoro Sampaio",,,,,,,,,,,,,,,,,,,"MBM",,"Pastore, J.A.","200","n.d.","Chiea, S.C.","n.d.",,"Pastore",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Miconia paucidens","DC.","possibly_ok","Melastomataceae","Miconia paucidens","DC.","species","replaced synonym","bfo-105147","Miconia paucidens","DC.","Miconia paucidens DC.","Miconia","Melastomataceae","high","Miconia paucidens"
"user","RB","RB00932935","Miconia pusilliflora (DC.) Naudin","Plantae","Melastomataceae","Miconia","2014","5","21","Brasil","São Paulo",,"Parque Estadual Morro do Diabo",,"JBRJ","Preserved Specimen","R.Goldemberg",,,,,"pusilliflora","G.D. Coletta; T.B. Flores & R.M. Barroso",,,,"(DC.) Naudin","1588",,,,,,,,,,,,,,,,,,"Teodoro Sampaio",,,,"BR",,,"2014-05-21",,,,,,,"sp.","Physical Object",,,,"RB",,"Coletta, G.D.","1588","2014","Goldemberg, R.","n.d.","Flores, T.B.; Barroso, R.M.","Coletta",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,"urn:catalog:JBRJ:RB:932935",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/93/29/35/00932935.jpg",,,,,,,,,,,,,,,,,,,"2022-07-25 10:19:00+00","Angiospermas","brazil_sao paulo_teodoro sampaio_pe morro diabo","Brazil","São Paulo","Teodoro Sampaio","PE do Morro do Diabo","ok_same_resolution","Miconia pusilliflora","(DC.) Naudin","name_w_authors","Melastomataceae","Miconia pusilliflora","(DC.) Naudin","species","name accepted","bfo-9754",,,"Miconia pusilliflora (DC.) Naudin","Miconia","Melastomataceae","high","Miconia pusilliflora"
"speciesLink","SPSF","18957","Microgramma lindbergii","Plantae","Polypodiaceae","Microgramma","1995","01","13","Brasil","SP","Teodoro Sampaio","Parque Estadual do Morro do Diabo",,"IF","PreservedSpecimen","J.Prado","2010","05","28","13","lindbergii","M.R.da Silva","-52.183333","-22.533333","2024-08-06T09:17:24","(Mett.) de la Sota","1538","América do Sul","Pteridophyta","Polypodiopsida","Polypodiales","<nO>COLETA: Mata Latifoliada Mesófila Tropical Seca.; GEOGRAFIA: Rodovia Teodoro Sampaio a Rosana, SP-613, a ca. 14km da cidade, Córrego Tuiuiu ou Nascente do Córrego da Serra.;</nO>",,,"SPSF00018957","350","400",,,,,,,"SPLINK","Teodoro Sampaio","2010-05-28",,,,,,,,,,,,,,,,,,"SPSF",,"Silva, M.R.","1538","1995","Prado, J.","2010",,"Silva",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Microgramma lindbergii","(Mett.) de la Sota","possibly_ok","Polypodiaceae","Microgramma lindbergii","(Mett.) de la Sota","species","name accepted","bfo-91662",,,"Microgramma lindbergii (Mett.) de la Sota","Microgramma","Polypodiaceae","low","Microgramma lindbergii"
"speciesLink","FUEL","14502","Microgramma vaccinifolia","Plantae","Polypodiaceae","Microgramma","1994","06",,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","54606","UEL","PreservedSpecimen","Matos, FB","2009","04",,"48","vaccinifolia","Soares-Silva, LH","-52.16","-22.530001","2024-12-05T15:06:11","(Largsd. & Fisch.) Copel.","s.n.",,"Tracheophyta",,"Polypodiales","<nO>Epifita de floresta; soros castanhos.</nO>","0","0","FUEL002212","0","0",,,,,,,"SPLINK","Teodoro Sampaio","2009-04-NA",,,,,,,,,,,,,,,,,,"FUEL",,"Soares-Silva, L.H.","s.n.","1994","Matos, F.B.","2009",,"Soares-Silva",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Microgramma vacciniifolia","(Langsd. & Fisch.) Copel.","possibly_ok","Polypodiaceae","Microgramma vacciniifolia","(Langsd. & Fisch.) Copel.","species","name and author misspelled","bfo-91672",,,"Microgramma vacciniifolia (Langsd. & Fisch.) Copel.","Microgramma","Polypodiaceae","low","Microgramma vacciniifolia"
"speciesLink","SP","277746","Mikania micrantha","Plantae","Asteraceae","Mikania","1995","05","16","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Sapesal, próximo ao aeroporto","54606","IBt","PreservedSpecimen","Ritter, MR","2000","09","27","1","micrantha","Kirizawa, M; Lopes, EA","-52.16","-22.530001","2021-12-09T11:01:16","Kunth","3074",,,,,,"0","0",,,,,,,,,,"SPLINK","Teodoro Sampaio","2000-09-27",,,,,,,,,,,,,,,,,,"SP",,"Kirizawa, M.","3074","1995","Ritter, M.R.","2000","Lopes, E.A.","Kirizawa",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Mikania micrantha","Kunth","possibly_ok","Asteraceae","Mikania micrantha","Kunth","species","name accepted","bfo-5456",,,"Mikania micrantha Kunth","Mikania","Asteraceae","high","Mikania micrantha"
"speciesLink","SP","277700","Mollinedia clavigera","Plantae","Monimiaceae","Mollinedia","1995","05","18","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Rodovia Arlindo Beril, ca. 13.5km da cidade. Mina da Serra.","54606","IBt","PreservedSpecimen","Peixoto, AL","2003",,,"1","clavigera","Kirizawa, M; Lopes, EA","-52.16","-22.530001","2021-12-09T11:12:04","Tul.","3165",,,,,,"0","0","SP048071",,,,,,,,,"SPLINK","Teodoro Sampaio","2003-NA-NA",,,,,,,,,,,,,,,,,,"SP",,"Kirizawa, M.","3165","1995","Peixoto, A.L.","2003","Lopes, E.A.","Kirizawa",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo, rodovia arlindo beril",,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mollinedia clavigera","Tul.","possibly_ok","Monimiaceae","Mollinedia clavigera","Tul.","species","name accepted","bfo-10077",,,"Mollinedia clavigera Tul.","Mollinedia","Monimiaceae","high","Mollinedia clavigera"
"speciesLink","RBR","7492","Mollinedia elegans","Plantae","Monimiaceae","Mollinedia","1994","6","22","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo, Região do Caldeirão,solo arenoso (areia quatzrosa).","54606","UFRRJ","PreservedSpecimen","A.L. Peixoto","1997","5",,"510","elegans","J.B. Baitello","-52.16","-22.530001","2025-06-01T12:01:56","Tul.","688",,,,,"<nO>Arvoreta 4m. de altura, frutos negros.</nO>","0","0","RBR00007492",,,,,,,,,"SPLINK","Teodoro Sampaio","1997-5-NA",,,,,,,,,,,,,,,,,,"RBR",,"Baitello, J.B.","688","1994","Peixoto, A.L.","1997",,"Baitello",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Mollinedia elegans","Tul.","possibly_ok","Monimiaceae","Mollinedia elegans","Tul.","species","name accepted","bfo-10081",,,"Mollinedia elegans Tul.","Mollinedia","Monimiaceae","high","Mollinedia elegans"
"speciesLink","RBR","8449","Mollinedia","Plantae","Monimiaceae","Mollinedia","1986","12","2","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo.","54606","UFRRJ","PreservedSpecimen",,,,,"510",,"J.A. Pastore","-52.16","-22.530001","2025-06-01T12:01:56","Perkins","209",,,,,"<nO>Arvoreta, ca.2m. de alt.,frutos verdes, jovens.</nO>","0","0","RBR00008449",,,,,,,,,"SPLINK","Teodoro Sampaio",,,,,,,,,,,,,,,,,,,"RBR",,"Pastore, J.A.","209","1986","s.n.","n.d.",,"Pastore",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Mollinedia engleriana","Perkins","indet","Monimiaceae","Mollinedia engleriana","Perkins","species","name misspelled|replaced synonym","bfo-10082","Mollinedia engleriana","Perkins","Mollinedia engleriana Perkins","Mollinedia","Monimiaceae","unknown","Mollinedia engleriana"
"speciesLink","SPF","113377","Capparis brasiliana","Plantae","Capparidaceae","Capparis","1994","12","06","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo, região da Mina da Serra.","54606","USP","PreservedSpecimen","Sztutman, M","1996","09",,"7","brasiliana","Franco, GADC","-52.16","-22.530001","2023-12-20T15:57:16","DC.","1303",,,,,,"0","0","SPF00113377",,,,,,,,,"SPLINK","Teodoro Sampaio","1996-09-NA",,,,,,,,,,,,,,,,,,"SPF",,"Franco, G.A.D.C.","1303","1994","Sztutman, M.","1996",,"Franco",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Monilicarpa brasiliana","(Banks ex DC.) Cornejo & Iltis","possibly_ok","Capparaceae","Monilicarpa brasiliana","(Banks ex DC.) Cornejo & Iltis","species","author misspelled|replaced synonym","bfo-105644","Monilicarpa brasiliana","(Banks ex DC.) Cornejo & Iltis","Monilicarpa brasiliana (Banks ex DC.) Cornejo & Iltis","Monilicarpa","Capparaceae","low","Monilicarpa brasiliana"
"speciesLink","SPSF","11313","Moquiniastrum polymorphum","Plantae","Asteraceae","Moquiniastrum","1986","12","04","Brasil","SP","Teodoro Sampaio","Parque Estadual do Morro do Diabo","54606","IF","PreservedSpecimen","N.Roque","2016","07","04","13","polymorphum","J.A.Pastore","-52.16","-22.530001","2024-08-06T09:13:18","(Less.) G. Sancho","206","América do Sul","Magnoliophyta","Magnoliopsida","Asterales","<nO>COLETA: XLS: SPSFAntigo&nf;Nome popular: ""candeia""&nf;Árvore tortuosa, ramificação esparsa, casca espessa cor marrom acinzentada, profundamente gretada longitudinalmente; sulcos profundos; flores amareladas.&nf;A madeira é utilizada como lenha e palanques.; GE</nO>",,,"SPSF00011313",,,,,,,,,"SPLINK","Teodoro Sampaio","2016-07-04",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","206","1986","Roque, N.","2016",,"Pastore",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Moquiniastrum polymorphum","(Less.) G. Sancho","possibly_ok","Asteraceae","Moquiniastrum polymorphum","(Less.) G. Sancho","species","name accepted","bfo-130869",,,"Moquiniastrum polymorphum (Less.) G. Sancho","Moquiniastrum","Asteraceae","high","Moquiniastrum polymorphum"
"speciesLink","MBM","169222","Myrcia bella","Plantae","Myrtaceae","Myrcia","1988","11","7","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo.","54606","MBM","PreservedSpecimen","Aguiar, OT",,,,"40","bella","Fonseca, EC","-52.16","-22.530001","2025-06-01T00:01:00","Cambess.","s.n.",,,,,,,,"MBM169222",,,,,,,,,"SPLINK","Teodoro Sampaio",,,,,,,,,,,,,,,,,,,"MBM",,"Fonseca, E.C.","s.n.","1988","Aguiar, O.T.","n.d.",,"Fonseca",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrcia bella","Cambess.","possibly_ok","Myrtaceae","Myrcia bella","Cambess.","species","name accepted","bfo-31542",,,"Myrcia bella Cambess.","Myrcia","Myrtaceae","high","Myrcia bella"
"speciesLink","MBM","189694","Myrcia glomerata","Plantae","Myrtaceae","Myrcia","1986","12","2","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo.","54606","MBM","PreservedSpecimen",,,,,"40","glomerata","Baitello, JB","-52.16","-22.530001","2025-06-01T00:01:00","(Cambess.) G.P.Burton & E.Lucas","213",,,,,,,,"MBM189694",,,,,,,,,"SPLINK","Teodoro Sampaio",,,,,,,,,,,,,,,,,,,"MBM",,"Baitello, J.B.","213","1986","s.n.","n.d.",,"Baitello",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrcia glomerata","(Cambess.) G.P.Burton & E.Lucas","possibly_ok","Myrtaceae","Myrcia glomerata","(Cambess.) G.P.Burton & E.Lucas","species","name accepted","bfo-616152",,,"Myrcia glomerata (Cambess.) G.P.Burton & E.Lucas","Myrcia","Myrtaceae","unknown","Myrcia glomerata"
"speciesLink","MBM","215877","Myrcia guianensis","Plantae","Myrtaceae","Myrcia","1994","12","7","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo.","54606","MBM","PreservedSpecimen","Aguiar, OT",,,,"40","guianensis","Franco, GADC","-52.16","-22.530001","2025-06-01T00:01:00","(Aubl.) DC.","1306",,,,,,,,"MBM215877",,,,,,,,,"SPLINK","Teodoro Sampaio",,,,,,,,,,,,,,,,,,,"MBM",,"Franco, G.A.D.C.","1306","1994","Aguiar, O.T.","n.d.",,"Franco",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrcia guianensis","(Aubl.) DC.","possibly_ok","Myrtaceae","Myrcia guianensis","(Aubl.) DC.","species","name accepted","bfo-10699",,,"Myrcia guianensis (Aubl.) DC.","Myrcia","Myrtaceae","high","Myrcia guianensis"
"user","RB","RB00313630","Myrcia multiflora (Lam.) DC.","Plantae","Myrtaceae","Myrcia","1994","12","6","Brasil","São Paulo",,"Parque Estadual do Morro do Diabo, estrada do caldeirão, na margem do caminho.",,"JBRJ","Preserved Specimen","O.T. Aguiar",,,,,"multiflora","O.T. Aguiar",,,,"(Lam.) DC.","525",,,,,,,,,,,,,,,,,,"Teodoro Sampaio","1994-12",,,"BR",,,"1994-12-06",,,,,,,"sp.","Physical Object",,,,"RB",,"Aguiar, O.T.","525","1994","Aguiar, O.T.","1994",,"Aguiar",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo, estrada do caldeirao",,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county",,,,,"urn:catalog:JBRJ:RB:313630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/31/36/30/00313630.jpg",,,,,,,,,,,,,,,,,,,"2014-07-22 12:49:11+00","Angiospermas","brazil_sao paulo_teodoro sampaio","Brazil","São Paulo","Teodoro Sampaio",,"check_local.2municip.","Myrcia multiflora","(Lam.) DC.","name_w_authors","Myrtaceae","Myrcia multiflora","(Lam.) DC.","species","name accepted","bfo-10730",,,"Myrcia multiflora (Lam.) DC.","Myrcia","Myrtaceae","high","Myrcia multiflora"
"speciesLink","SP","307071","Myrcia rostrata","Plantae","Myrtaceae","Myrcia","1994","12","07","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Estrada do 7000, início do caminho","54606","IBt","PreservedSpecimen","Aguiar, OT","1994","12",,"1","rostrata","Aguiar, OT","-52.16","-22.530001","2021-12-09T11:13:17","DC.","531",,,,,"<nO>Árvore 4m alt., botões florais de cor creme</nO>","0","0",,,,,,,,,,"SPLINK","Teodoro Sampaio","1994-12-NA",,,,,,,,,,,,,,,,,,"SP",,"Aguiar, O.T.","531","1994","Aguiar, O.T.","1994",,"Aguiar",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo, estrada do 7000",,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia splendens","(Sw.) DC.","possibly_ok","Myrtaceae","Myrcia splendens","(Sw.) DC.","species","replaced synonym","bfo-10759","Myrcia splendens","(Sw.) DC.","Myrcia splendens (Sw.) DC.","Myrcia","Myrtaceae","high","Myrcia splendens"
"speciesLink","SPF","97141","Myrciaria cuspidata","Plantae","Myrtaceae","Myrciaria","1994","12","06","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","54606","USP","PreservedSpecimen","Kawasaki, ML",,,,"7","cuspidata","Pastore, JA","-52.16","-22.530001","2023-12-20T16:04:59","O.Berg","560",,,,,,"0","0","SPF00097141",,,,,,,,,"SPLINK","Teodoro Sampaio",,,,,,,,,,,,,,,,,,,"SPF",,"Pastore, J.A.","560","1994","Kawasaki, M.L.","n.d.",,"Pastore",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrciaria cuspidata","O.Berg","possibly_ok","Myrtaceae","Myrciaria cuspidata","O.Berg","species","name accepted","bfo-10788",,,"Myrciaria cuspidata O.Berg","Myrciaria","Myrtaceae","high","Myrciaria cuspidata"
"speciesLink","SPF","46630","Myrciaria delicatula","Plantae","Myrtaceae","Myrciaria","1980","10","21","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","54606","USP","PreservedSpecimen","Sobral, M","2018","04",,"7","delicatula","Dias, AC","-52.16","-22.530001","2023-12-20T16:04:59","(DC.) O.Berg","s.n.",,,,,,"0","0","SPF00046630",,,,,,,,,"SPLINK","Teodoro Sampaio","2018-04-NA",,,,,,,,,,,,,,,,,,"SPF",,"Dias, A.C.","s.n.","1980","Sobral, M.","2018",,"Dias",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrciaria delicatula","(DC.) O.Berg","possibly_ok","Myrtaceae","Myrciaria delicatula","(DC.) O.Berg","species","name accepted","bfo-10789",,,"Myrciaria delicatula (DC.) O.Berg","Myrciaria","Myrtaceae","high","Myrciaria delicatula"
