"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","country","stateProvince","county","institutionCode","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordedBy","year","month","day","barcode","locality","identifiedBy","yearIdentified","recordNumber","occurrenceRemarks","coordinatePrecision","class","order","monthIdentified","phylum","dayIdentified","continentocean","minimumElevationInMeters","maximumElevationInMeters","typeStatus","relatedcatalogitem","infraspecificEpithet","preparationtype","individualcount","fieldNumber","previouscatalognumber","minimumDepthInMeters","maximumDepthInMeters","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","HPBR","10121","Diptychandra aurantiaca","Plantae","Fabaceae","Diptychandra","Brasil","SP","Luiz Antônio","URICER","S",,,"362","aurantiaca","0","0","2023-07-10T11:55:15","Tul.","TOPPA, R.","2001","05","03","HPBR010121","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Diptychandra aurantiaca","Tul.","possibly_ok","Fabaceae","Diptychandra aurantiaca","Tul.","species","name accepted","bfo-83136",,,"Diptychandra aurantiaca Tul.","Diptychandra","Fabaceae","low","Diptychandra aurantiaca"
"speciesLink","HPBR","10027","Duguetia lanceolata","Plantae","Annonaceae","Duguetia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","lanceolata","0","0","2024-05-28T11:41:01","A.St.-Hil","TOPPA, R.","2002","10","20","HPBR010027","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"10",,"20",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-10-20",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Duguetia lanceolata","A.St.-Hil.","possibly_ok","Annonaceae","Duguetia lanceolata","A.St.-Hil.","species","author misspelled","bfo-110319",,,"Duguetia lanceolata A.St.-Hil.","Duguetia","Annonaceae","low","Duguetia lanceolata"
"speciesLink","HPBR","10025","Eriotheca gracilipes","Plantae","Malvaceae","Eriotheca","Brasil","SP","Luiz Antônio","URICER","S",,,"362","gracilipes","0","0","2021-07-06T17:12:16","(K. Schum.) A. Robyns.","TOPPA, R.","2002","10","17","HPBR010025","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"10",,"17",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-10-17",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Eriotheca gracilipes","(K.Schum.) A.Robyns","possibly_ok","Malvaceae","Eriotheca gracilipes","(K.Schum.) A.Robyns","species","author misspelled","bfo-25739",,,"Eriotheca gracilipes (K.Schum.) A.Robyns","Eriotheca","Malvaceae","low","Eriotheca gracilipes"
"speciesLink","HPBR","10071","Erythroxylum deciduum","Plantae","Erythroxylaceae","Erythroxylum","Brasil","SP","Luiz Antônio","URICER","S",,,"362","deciduum","0","0","2025-01-13T12:01:37","A.St.-Hil","TOPPA, R.","2002","10","10","HPBR010071","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"10",,"10",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-10-10",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Erythroxylum deciduum","A.St.-Hil.","possibly_ok","Erythroxylaceae","Erythroxylum deciduum","A.St.-Hil.","species","author misspelled","bfo-7698",,,"Erythroxylum deciduum A.St.-Hil.","Erythroxylum","Erythroxylaceae","low","Erythroxylum deciduum"
"speciesLink","HPBR","10123","Erythroxylum suberosum","Plantae","Erythroxylaceae","Erythroxylum","Brasil","SP","Luiz Antônio","URICER","S",,,"362","suberosum","0","0","2025-01-10T16:46:16","A.St.-Hil","TOPPA, R.","2001","05","03","HPBR010123","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Erythroxylum suberosum","A.St.-Hil.","possibly_ok","Erythroxylaceae","Erythroxylum suberosum","A.St.-Hil.","species","author misspelled","bfo-17434",,,"Erythroxylum suberosum A.St.-Hil.","Erythroxylum","Erythroxylaceae","low","Erythroxylum suberosum"
"speciesLink","HPBR","10019","Eugenia aurata","Plantae","Myrtaceae","Eugenia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","aurata","0","0","2023-11-22T17:15:25","O. Berg.","TOPPA, R.","2002","10","05","HPBR010019","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"10",,"05",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-10-05",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Eugenia aurata","O.Berg","possibly_ok","Myrtaceae","Eugenia aurata","O.Berg","species","author misspelled","bfo-25827",,,"Eugenia aurata O.Berg","Eugenia","Myrtaceae","low","Eugenia aurata"
"speciesLink","HPBR","10129","Eugenia punicifolia","Plantae","Myrtaceae","Eugenia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","punicifolia","0","0","2024-06-05T17:20:29","(Kunth) DC.","TOPPA, R.","2001","05","03","HPBR010129","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Eugenia punicifolia","(Kunth) DC.","possibly_ok","Myrtaceae","Eugenia punicifolia","(Kunth) DC.","species","name accepted","bfo-10515",,,"Eugenia punicifolia (Kunth) DC.","Eugenia","Myrtaceae","low","Eugenia punicifolia"
"speciesLink","HPBR","9991","Ficus","Plantae","Moraceae","Ficus","Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2020-06-24T11:42:23",,"TOPPA, R.","2000","06","11","HPBR009991","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2000",,,,,,"06",,"30",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2000-06-30",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2000","Toppa, R.","2000",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ficus","L.","indet","Moraceae","Ficus","L.","genus","name accepted","bfo-10137",,,"Ficus L.","Ficus","Moraceae","low",
"speciesLink","HPBR","10105","Gochnatia lucida","Plantae","Asteraceae","Gochnatia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","lucida","0","0","2022-09-12T11:46:59","(Baker) Cabrera","TOPPA, R.","2001","05","03","HPBR010105","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Gochnatia lucida","(Baker) Cabrera","possibly_ok",,"Gochnatia lucida","(Baker) Cabrera","species","not found",,,,"Gochnatia lucida (Baker) Cabrera","Gochnatia","Asteraceae","low","Gochnatia lucida"
"speciesLink","HPBR","10110","Guapira noxia","Plantae","Nyctaginaceae","Guapira","Brasil","SP","Luiz Antônio","URICER","S",,,"362","noxia","0","0","2020-06-24T11:42:24","(Netto) Lund","TOPPA, R.","2001","05","03","HPBR010110","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Guapira noxia","(Netto) Lundell","possibly_ok","Nyctaginaceae","Guapira noxia","(Netto) Lundell","species","author misspelled","bfo-19908",,,"Guapira noxia (Netto) Lundell","Guapira","Nyctaginaceae","low","Guapira noxia"
"speciesLink","HPBR","9982","Guarea guidonia","Plantae","Meliaceae","Guarea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","guidonia","0","0","2020-06-24T11:42:23","(L.) Sleumer","TOPPA, R.","2001","07","12","HPBR009982","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"07",,"12",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-07-12",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Guarea guidonia","(L.) Sleumer","possibly_ok","Meliaceae","Guarea guidonia","(L.) Sleumer","species","name accepted","bfo-9995",,,"Guarea guidonia (L.) Sleumer","Guarea","Meliaceae","low","Guarea guidonia"
"speciesLink","HPBR","10124","Hancornia speciosa","Plantae","Apocynaceae","Hancornia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","speciosa","0","0","2020-06-24T11:42:22","Gomes","TOPPA, R.","2001","05","03","HPBR010124","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Hancornia speciosa","Gomes","possibly_ok","Apocynaceae","Hancornia speciosa","Gomes","species","name accepted","bfo-15558",,,"Hancornia speciosa Gomes","Hancornia","Apocynaceae","low","Hancornia speciosa"
"speciesLink","HPBR","9996","Handroanthus ochraceus","Plantae","Bignoniaceae","Handroanthus","Brasil","SP","Luiz Antônio","URICER","S",,,"362","ochraceus","0","0","2024-08-06T16:57:12","(Cham.) Mattos","TOPPA, R.","2001","05","03","HPBR009996","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Handroanthus ochraceus","(Cham.) Mattos","possibly_ok","Bignoniaceae","Handroanthus ochraceus","(Cham.) Mattos","species","name accepted","bfo-114091",,,"Handroanthus ochraceus (Cham.) Mattos","Handroanthus","Bignoniaceae","low","Handroanthus ochraceus"
"speciesLink","HPBR","10044","Helicteres lhotzkyana","Plantae","Malvaceae","Helicteres","Brasil","SP","Luiz Antônio","URICER","S",,,"362","lhotzkyana","0","0","2021-07-06T17:12:16","(Schott & Endl.) K.Schum.","TOPPA, R.","2002","06","06","HPBR010044","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,"<nO>Arbusto, cerrado, flor vermelha e laranja</nO>",,,,"06",,"06",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-06-06",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Helicteres lhotzkyana","(Schott & Endl.) K.Schum.","possibly_ok","Malvaceae","Helicteres lhotzkyana","(Schott & Endl.) K.Schum.","species","name accepted","bfo-121163",,,"Helicteres lhotzkyana (Schott & Endl.) K.Schum.","Helicteres","Malvaceae","low","Helicteres lhotzkyana"
"speciesLink","HPBR","10049","Heteropterys byrsonimifolia","Plantae","Malpighiaceae","Heteropterys","Brasil","SP","Luiz Antônio","URICER","S",,,"362","byrsonimifolia","0","0","2023-05-17T17:17:12","A.Juss.","TOPPA, R.","2002","07","02","HPBR010049","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"07",,"02",,,,,,,,"3",,,,,"SPLINK","Luiz Antônio","2002-07-02",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Heteropterys byrsonimifolia","A.Juss.","possibly_ok","Malpighiaceae","Heteropterys byrsonimifolia","A.Juss.","species","name accepted","bfo-30470",,,"Heteropterys byrsonimifolia A.Juss.","Heteropterys","Malpighiaceae","low","Heteropterys byrsonimifolia"
"speciesLink","HPBR","10421","Himatanthus obovatus","Plantae","Apocynaceae","Himatanthus","Brasil","SP","Luiz Antônio","URICER","S",,,"362","obovatus","0","0","2024-07-02T17:01:03","(Müll.Arg.) Woodson","TOPPA, R.","2001","03","14","HPBR010421","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"03",,"14",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-03-14",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Himatanthus obovatus","(Müll. Arg.) Woodson","possibly_ok","Apocynaceae","Himatanthus obovatus","(Müll. Arg.) Woodson","species","author misspelled","bfo-15563",,,"Himatanthus obovatus (Müll. Arg.) Woodson","Himatanthus","Apocynaceae","low","Himatanthus obovatus"
"speciesLink","HPBR","10425","Hirtella","Plantae","Chrysobalanaceae","Hirtella","Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2023-05-17T17:17:07",,"TOPPA, R.","2001","05","31","HPBR010425","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"31",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-31",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Hirtella","L.","indet","Chrysobalanaceae","Hirtella","L.","genus","name accepted","bfo-16788",,,"Hirtella L.","Hirtella","Chrysobalanaceae","low",
"speciesLink","HPBR","10120","Hymenaea stigonocarpa","Plantae","Fabaceae","Hymenaea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","stigonocarpa","0","0","2023-07-10T11:55:15","Mart. ex Hayne","TOPPA, R.","2001","05","03","HPBR010120","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Hymenaea stigonocarpa","Mart. ex Hayne","possibly_ok","Fabaceae","Hymenaea stigonocarpa","Mart. ex Hayne","species","name accepted","bfo-83206",,,"Hymenaea stigonocarpa Mart. ex Hayne","Hymenaea","Fabaceae","low","Hymenaea stigonocarpa"
"speciesLink","HPBR","9983","Inga vera","Plantae","Fabaceae","Inga","Brasil","SP","Luiz Antônio","URICER","S",,,"362","vera","0","0","2023-07-17T11:57:15","Willd.","TOPPA, R.","2001","06","07","HPBR009983","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,"<nO>Flores em tufos brancos</nO>",,,,"06",,"07",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-06-07",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Inga vera","Willd.","possibly_ok","Fabaceae","Inga vera","Willd.","species","name accepted","bfo-23039",,,"Inga vera Willd.","Inga","Fabaceae","low","Inga vera"
"speciesLink","HPBR","9974","Jacaranda caroba","Plantae","Bignoniaceae","Jacaranda","Brasil","SP","Luiz Antônio","URICER","S",,,"362","caroba","0","0","2024-07-30T17:14:29","(Vell.) A. DC","TOPPA, R.","2001","05","03","HPBR009974","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Jacaranda caroba","(Vell.) DC.","possibly_ok","Bignoniaceae","Jacaranda caroba","(Vell.) DC.","species","author misspelled","bfo-114113",,,"Jacaranda caroba (Vell.) DC.","Jacaranda","Bignoniaceae","low","Jacaranda caroba"
"speciesLink","HPBR","9965","Kielmeyera variabilis","Plantae","Clusiaceae","Kielmeyera","Brasil","SP","Luiz Antônio","URICER","S",,,"362","variabilis","0","0","2024-09-26T16:53:49","Mart. & Zucc","TOPPA, R.","2001","05","03","HPBR009965","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Kielmeyera variabilis","Mart. & Zucc.","possibly_ok","Calophyllaceae","Kielmeyera variabilis","Mart. & Zucc.","species","author misspelled","bfo-28328",,,"Kielmeyera variabilis Mart. & Zucc.","Kielmeyera","Calophyllaceae","low","Kielmeyera variabilis"
"speciesLink","HPBR","10424","Lauraceae","Plantae","Lauraceae",,"Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2019-04-02T09:32:09",,"TOPPA, R.","2001","03","15","HPBR010424","ESTAÇÃO ECOLÓGICA JATAÍ",,,,,,,,,,,,,,,,,,"1",,,,,"SPLINK","Luiz Antônio",,,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","s.n.","n.d.",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Lauraceae","Juss.","family_as_genus","Lauraceae","Lauraceae","Juss.","family","name accepted","bfo-143",,,"Lauraceae Juss.",,"Lauraceae","unknown",
