"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","continentocean","class","order","infraspecificEpithet","individualcount","preparationtype","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber","sex","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SORO","9123","Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo","Plantae","Fabaceae","Dahlstedtia","2008",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","muehlbergiana","Cardoso-Leite, E.",,,"2024-11-12 10:30:09","(Hassl.) M.J. Silva & A.M.G. Azevedo",,,,,,,"1210",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo",,"BR",,,"2008",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386123",,,,"https://specieslink.net/guid/391/9123",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dahlstedtia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Dahlstedtia muehlbergiana","Dahlstedtia muehlbergiana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","name_w_authors","Fabaceae","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","species","name accepted","bfo-135562",,,"Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo","Dahlstedtia","Fabaceae","unknown","Dahlstedtia muehlbergiana"
"gbif","SORO","9113","Dahlstedtia pentaphylla (Taub.) Burkart","Plantae","Fabaceae","Dahlstedtia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","pentaphylla","Cardoso-Leite, E.",,,"2024-11-12 10:30:09","(Taub.) Burk.",,,,,,,"1444",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Dahlstedtia pentaphylla (Taub.) Burkart",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386042",,,,"https://specieslink.net/guid/391/9113",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dahlstedtia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Dahlstedtia pentaphylla","Dahlstedtia pentaphylla","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Dahlstedtia pentaphylla","(Taub.) Burkart","name_w_authors","Fabaceae","Dahlstedtia pentaphylla","(Taub.) Burkart","species","name accepted","bfo-116743",,,"Dahlstedtia pentaphylla (Taub.) Burkart","Dahlstedtia","Fabaceae","unknown","Dahlstedtia pentaphylla"
"gbif","SORO","9129","Dahlstedtia pinnata (Benth.) Malme","Plantae","Fabaceae","Dahlstedtia","2005",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","pinnata","Cardoso-Leite, E.",,,"2024-11-12 10:30:09","(Benth.) Malme",,,,,,,"323",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Dahlstedtia pinnata (Benth.) Malme",,"BR",,,"2005",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386119",,,,"https://specieslink.net/guid/391/9129",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dahlstedtia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Dahlstedtia pinnata","Dahlstedtia pinnata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Dahlstedtia pinnata","(Benth.) Malme","name_w_authors","Fabaceae","Dahlstedtia pinnata","(Benth.) Malme","species","name accepted","bfo-101063",,,"Dahlstedtia pinnata (Benth.) Malme","Dahlstedtia","Fabaceae","unknown","Dahlstedtia pinnata"
"gbif","SORO","9127","Dalbergia frutescens (Vell.) Britton","Plantae","Fabaceae","Dalbergia","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","frutescens","Cardoso-Leite, E.",,,"2024-11-12 10:30:11","(Vell.) Britton",,,,,,,"904",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Dalbergia frutescens (Vell.) Britton",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386127",,,,"https://specieslink.net/guid/391/9127",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dalbergia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Dalbergia frutescens","Dalbergia frutescens","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Dalbergia frutescens","(Vell.) Britton","name_w_authors","Fabaceae","Dalbergia frutescens","(Vell.) Britton","species","name accepted","bfo-22909",,,"Dalbergia frutescens (Vell.) Britton","Dalbergia","Fabaceae","unknown","Dalbergia frutescens"
"gbif","SORO","9035","Eugenia monosperma Vell.","Plantae","Myrtaceae","Eugenia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","monosperma","Cardoso-Leite, E.",,,"2024-11-12 10:30:44","Vell.",,,,,,,"1182",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Eugenia monosperma Vell.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384590",,,,"https://specieslink.net/guid/391/9035",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eugenia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Eugenia monosperma","Eugenia monosperma","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Eugenia monosperma","Vell.","name_w_authors","Myrtaceae","Eugenia monosperma","Vell.","species","name accepted","bfo-10461",,,"Eugenia monosperma Vell.","Eugenia","Myrtaceae","unknown","Eugenia monosperma"
"gbif","SORO","8840","Fabaceae","Plantae","Fabaceae",,"2006",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391",,"Cardoso-Leite, E.",,,"2024-11-12 10:30:04",,,,,,,,"351",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Fabaceae",,"BR",,,"2006",,,,,,"ACCEPTED","FAMILY",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386911",,,,"https://specieslink.net/guid/391/8840",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,,,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Fabaceae","Lindl.","family_as_genus","Fabaceae","Fabaceae","Lindl.","family","name accepted","bfo-115",,,"Fabaceae Lindl.",,"Fabaceae","unknown",
"gbif","SORO","8844","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Moraceae","Ficus",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","enormis","Cardoso-Leite, E.",,,"2024-11-12 10:30:32","(Mart. ex Miq.) Mart.",,,,,,,"891",,,,,,"Magnoliopsida","Rosales",,,,,,,,,,"GBIF","Eldorado",,"Ficus enormis (Mart. ex Miq.) Mart.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386895",,,,"https://specieslink.net/guid/391/8844",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ficus",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Ficus enormis","Ficus enormis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Ficus enormis","Mart. ex Miq.","name_w_authors","Moraceae","Ficus enormis","Mart. ex Miq.","species","author misspelled","bfo-10160",,,"Ficus enormis Mart. ex Miq.","Ficus","Moraceae","unknown","Ficus enormis"
"gbif","SORO","8809","Ficus obtusifolia Kunth","Plantae","Moraceae","Ficus","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","obtusifolia","Cardoso-Leite, E.",,,"2024-11-12 10:30:32","Kunth",,,,,,,"156",,,,,,"Magnoliopsida","Rosales",,,,,,,,,,"GBIF","Eldorado",,"Ficus obtusifolia Kunth",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386815",,,,"https://specieslink.net/guid/391/8809",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ficus",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Ficus obtusifolia","Ficus obtusifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Ficus obtusifolia","Kunth","name_w_authors","Moraceae","Ficus obtusifolia","Kunth","species","name accepted","bfo-10172",,,"Ficus obtusifolia Kunth","Ficus","Moraceae","unknown","Ficus obtusifolia"
"gbif","SORO","9082","Garcinia gardneriana (Planch. & Triana) Zappi","Plantae","Clusiaceae","Garcinia","2007","12",,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Araçá.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","gardneriana","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:30:00","(Planch. & Triana) D. Zappi",,,,,,,"308",,,,,,"Magnoliopsida","Malpighiales",,,,,,,,,,"GBIF","Eldorado",,"Garcinia gardneriana (Planch. & Triana) Zappi",,"BR",,,"2007-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385783",,,,"https://specieslink.net/guid/391/9082",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garcinia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Garcinia gardneriana","Garcinia gardneriana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Garcinia gardneriana","(Planch. & Triana) Zappi","name_w_authors","Clusiaceae","Garcinia gardneriana","(Planch. & Triana) Zappi","species","name accepted","bfo-6853",,,"Garcinia gardneriana (Planch. & Triana) Zappi","Garcinia","Clusiaceae","unknown","Garcinia gardneriana"
"gbif","SORO","8942","Guarea macrophylla M.Vahl","Plantae","Meliaceae","Guarea",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","macrophylla","Cardoso-Leite, E.",,,"2024-11-12 10:30:32","Vahl",,,,,,,"1318",,,,,,"Magnoliopsida","Sapindales",,,,,,,,,,"GBIF","Eldorado",,"Guarea macrophylla M.Vahl",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386236",,,,"https://specieslink.net/guid/391/8942",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guarea",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Guarea macrophylla","Guarea macrophylla","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Guarea macrophylla","Vahl","name_w_authors","Meliaceae","Guarea macrophylla","Vahl","species","author misspelled","bfo-9997",,,"Guarea macrophylla Vahl","Guarea","Meliaceae","unknown","Guarea macrophylla"
"gbif","SORO","8674","Hedyosmum brasiliense Miq.","Plantae","Chloranthaceae","Hedyosmum",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Araçá.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","brasiliense","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:29:59","Mart. ex Miq",,,,,,,"1163",,,,,,"Magnoliopsida","Chloranthales",,,,,,,,,,"GBIF","Eldorado",,"Hedyosmum brasiliense Miq.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386039",,,,"https://specieslink.net/guid/391/8674",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hedyosmum",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Hedyosmum brasiliense","Hedyosmum brasiliense","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Hedyosmum brasiliense","Mart. ex Miq.","name_w_authors","Chloranthaceae","Hedyosmum brasiliense","Mart. ex Miq.","species","replaced orth. variant","bfo-6808","Hedyosmum brasiliense","Mart. ex Miq.","Hedyosmum brasiliense Mart. ex Miq.","Hedyosmum","Chloranthaceae","unknown","Hedyosmum brasiliense"
"gbif","SORO","9087","Hyeronima alchorneoides Allemão","Plantae","Phyllanthaceae","Hieronyma","2006","3",,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Araçá.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","alchorneoides","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:31:07","Fr. Allemão",,,,,,,"1477",,,,,,"Magnoliopsida","Malpighiales",,,,,,,,,,"GBIF","Eldorado",,"Hieronyma alchorneoides Allemão",,"BR",,,"2006-03",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385786",,,,"https://specieslink.net/guid/391/9087",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hyeronima",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Hieronyma alchorneoides","Hyeronima alchorneoides","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Hieronyma alchorneoides","Allemão","name_w_authors","Phyllanthaceae","Hieronyma alchorneoides","Allemão","species","replaced orth. variant","bfo-38473","Hieronyma alchorneoides","Allemão","Hieronyma alchorneoides Allemão","Hieronyma","Phyllanthaceae","unknown","Hieronyma alchorneoides"
"user","FLOR","FLOR0065721","Hydrocotyle leucocephala Cham. & Schltdl.",,"Araliaceae","Hydrocotyle","2018","04","08","Brasil","São Paulo",,"Parque Estadual Caverna do Diabo, trilha para o Mirante do Governador.","FLOR",,,"Nery, E.K.",,,"Nery, E.K.","0","0",,"Cham. & Schltdl.",,,,,,,"88",,,,,,,,,,,,,"não",,,,"REFLORA","Eldorado","08/04/2018",,,,,,,"Erva estolonífera, flores brancas e frutos verdes",,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"leucocephala","ARALIACEAE Hydrocotyle leucocephala Cham. & Schltdl.",,,,,,,,,"FLOR",,"FLOR 65721",,"Borges-Ferreira, R.","08/04/2018",,,"METRO",,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Hydrocotyle leucocephala","Cham. & Schltdl.","name_w_authors","Araliaceae","Hydrocotyle leucocephala","Cham. & Schltdl.","species","name accepted","bfo-5122",,,"Hydrocotyle leucocephala Cham. & Schltdl.","Hydrocotyle","Araliaceae","high","Hydrocotyle leucocephala"
"gbif","SORO","9100","Ilex theezans Mart.","Plantae","Aquifoliaceae","Ilex",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Araçá.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","theezans","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:29:49","Mart.",,,,,,,"1140",,,,,,"Magnoliopsida","Aquifoliales",,,,,,,,,,"GBIF","Eldorado",,"Ilex theezans Mart.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386055",,,,"https://specieslink.net/guid/391/9100",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ilex",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Ilex theezans","Ilex theezans","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Ilex theezans","Mart. ex Reissek","name_w_authors","Aquifoliaceae","Ilex theezans","Mart. ex Reissek","species","author misspelled","bfo-4910",,,"Ilex theezans Mart. ex Reissek","Ilex","Aquifoliaceae","unknown","Ilex theezans"
"gbif","SORO","9075","Inga marginata Willd.","Plantae","Fabaceae","Inga",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","marginata","Cardoso-Leite, E.",,,"2024-11-12 10:30:12","Willd.",,,,,,,"1167",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Inga marginata Willd.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384708",,,,"https://specieslink.net/guid/391/9075",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Inga",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Inga marginata","Inga marginata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Inga marginata","Willd.","name_w_authors","Fabaceae","Inga marginata","Willd.","species","name accepted","bfo-23012",,,"Inga marginata Willd.","Inga","Fabaceae","unknown","Inga marginata"
"speciesLink","SPSF","58369","Justicia kleinii","Plantae","Acanthaceae","Justicia","2022","05","10","Brasil","SP","Eldorado","Parque Estadual Caverna do Diabo","IF","Magnoliophyta","PreservedSpecimen","R.T.Shirasuna","13","kleinii","R.T.Shirasuna et al.","-48.404167","-24.635833","2024-08-06T09:17:17","Wassh. & L.B.Sm.","SPSF00058369","2023","03","10",,,"5222","473","473","<nO>COLETA: Subarbusto; flores lilás-arroxeado com estrias rosa-claro.; GEOGRAFIA: Floresta Ombrófila Densa.;</nO>",,"América do Sul","Magnoliopsida","Tubiflorae",,,,,,,,,,"SPLINK","Eldorado","2023-03-10",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5222","2022","Shirasuna, R.T.","2023",,"Shirasuna",,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Justicia kleinii","Wassh. & L.B.Sm.","possibly_ok","Acanthaceae","Justicia kleinii","Wassh. & L.B.Sm.","species","name accepted","bfo-4156",,,"Justicia kleinii Wassh. & L.B.Sm.","Justicia","Acanthaceae","low","Justicia kleinii"
