"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","verbatimLatitude","verbatimLongitude","coordinatePrecision","recordNumber","barcode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentocean","class","order","individualcount","fieldNumber","infraspecificEpithet","preparationtype","minimumDepthInMeters","maximumDepthInMeters","typeStatus","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"user","RB","RB01513249","Plumbago scandens L.","Plantae","Plumbaginaceae","Plumbago","2022","5","10","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, próximo ao ninhal","JBRJ",,"Preserved Specimen","G.P. Sabino",,"scandens","G.P. Sabino; V. Kamimura; R.A. Pereira","-45.4122222","-23.7611111",,"L.","23º45´40´´","45º24´44´´W",,"478",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-5-13",,,"BR",,,"2022-05-10",,,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","478","2022","Sabino, G.P.","2022","Kamimura, V.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1513249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/51/32/49/01513249.jpg",,,,,,,,,,,,,,,,,"2024-01-09 11:41:50+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Plumbago scandens","L.","name_w_authors","Plumbaginaceae","Plumbago scandens","L.","species","name accepted","bfo-12940",,,"Plumbago scandens L.","Plumbago","Plumbaginaceae","low","Plumbago scandens"
"user","RB","RB01513420","Porophyllum ruderale (Jacq.) Cass.","Plantae","Asteraceae","Porophyllum","2023","3","20","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, próximo à base da Marinha","JBRJ",,"Preserved Specimen",,,"ruderale","G.P. Sabino; V. Kamimura; W.V. Junior","-45.4122222","-23.7611111",,"(Jacq.) Cass.","23º45´40´´","45º24´44´´W",,"764",,,,,,,,,,,,,,,,,,,,"São Sebastião","2023-3-20",,,"BR",,,"2023-03-20",,,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","764","2023","s.n.","2023","Kamimura, V.; V. Junior, W.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1513420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-10 10:53:38+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Porophyllum ruderale","(Jacq.) Cass.","name_w_authors","Asteraceae","Porophyllum ruderale","(Jacq.) Cass.","species","name accepted","bfo-16263",,,"Porophyllum ruderale (Jacq.) Cass.","Porophyllum","Asteraceae","unknown","Porophyllum ruderale"
"user","RB","RB01513200","Prescottia plantaginea Lindl.","Plantae","Orchidaceae","Prescottia","2022","7","26","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes","JBRJ",,"Preserved Specimen","G.P. Sabino",,"plantaginea","G.P. Sabino","-45.4122222","-23.7611111",,"Lindl.","23º45´40´´","45º24´44´´W",,"548",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-9-7",,,"BR",,,"2022-07-26","Bromelial em afloramento próximo ao heliponto",,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","548","2022","Sabino, G.P.","2022",,"Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1513200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/51/32/0/01513200.jpg",,,,,,,,,,,,,,,,,"2024-01-09 07:31:10+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Prescottia plantaginifolia","Lindl. ex Hook.","name_w_authors","Orchidaceae","Prescottia plantaginifolia","Lindl. ex Hook.","species","author misspelled|replaced synonym","bfo-69446","Prescottia plantaginifolia","Lindl. ex Hook.","Prescottia plantaginifolia Lindl. ex Hook.","Prescottia","Orchidaceae","low","Prescottia plantaginifolia"
"user","RB","RB01535018","Psidium cattleyanum Sabine","Plantae","Myrtaceae","Psidium","2022","5","10","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, Trilha entre tablado e Base Marinha","JBRJ",,"Preserved Specimen","G.P. Sabino",,"cattleyanum","G.P. Sabino; V. Kamimura; R.A. Pereira","-45.65","-24.1447222",,"Sabine","24º8´41´´","45º39´0´´W",,"503",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-5-10",,,"BR",,,"2022-05-10","Floresta Ombrófila Densa Insular",,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","503","2022","Sabino, G.P.","2022","Kamimura, V.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1535018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/53/50/18/01535018.jpg",,,,,,,,,,,,,,,,,"2024-05-06 10:17:40+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Psidium cattleyanum","Sabine","name_w_authors","Myrtaceae","Psidium cattleyanum","Sabine","species","name accepted","bfo-10858",,,"Psidium cattleyanum Sabine","Psidium","Myrtaceae","low","Psidium cattleyanum"
"user","RB","RB01512087","Rivina humilis L.","Plantae","Phytolaccaceae","Rivina","2022","5","9","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, trilha do tablado -  base marinha","JBRJ",,"Preserved Specimen",,,"humilis","G.P. Sabino; V. Kamimura; R.A. Pereira","-45.4122222","-23.7611111",,"L.","23º45´40´´","45º24´44´´W",,"449",,,,,,,,,,,,,,,,,,,,"São Sebastião",,,,"BR",,,"2022-05-09",,,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","449","2022","s.n.","n.d.","Kamimura, V.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1512087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/51/20/87/01512087.jpg",,,,,,,,,,,,,,,,,"2023-12-19 11:50:24+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Rivina humilis","L.","name_w_authors","Phytolaccaceae","Rivina humilis","L.","species","name accepted","bfo-20275",,,"Rivina humilis L.","Rivina","Phytolaccaceae","unknown","Rivina humilis"
"user","RB","RB01534739","Saccharum officinarum L.","Plantae","Poaceae","Saccharum","2022","7","20","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, Trilha para o ninhal","JBRJ",,"Preserved Specimen","G.P. Sabino",,"officinarum","G.P. Sabino; V. Kamimura; I.M. Cunha; R.A. Pereira","-45.65","-24.1447222",,"L.","24º8´41´´","45º39´0´´W",,"526",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-7-20",,,"BR",,,"2022-07-20","Floresta Ombrófila Densa Insular",,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","526","2022","Sabino, G.P.","2022","Kamimura, V.; Cunha, I.M.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1534739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/53/47/39/01534739.jpg",,,,,,,,,,,,,,,,,"2024-05-03 14:03:15+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Saccharum officinarum","L.","name_w_authors","Poaceae","Saccharum officinarum","L.","species","name accepted","bfo-26018",,,"Saccharum officinarum L.","Saccharum","Poaceae","low","Saccharum officinarum"
"user","RB","RB01534720","Schinus terebinthifolia Raddi","Plantae","Anacardiaceae","Schinus","2022","3","25","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, Trilha ninhal","JBRJ",,"Preserved Specimen","G.P. Sabino",,"terebinthifolia","G.P. Sabino; F. Pinheiro; B.L. Arida; W.L.S. Júnior; R.A. Pereira","-45.65","-24.1447222",,"Raddi","24º8´41´´","45º39´0´´W",,"384",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-3-25",,,"BR",,,"2022-03-25","Floresta Ombrófila Densa Insular",,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","384","2022","Sabino, G.P.","2022","Pinheiro, F.; Arida, B.L.; S. Junior, W.L.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1534720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/53/47/20/01534720.jpg",,,,,,,,,,,,,,,,,"2024-05-03 13:44:25+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Schinus terebinthifolia","Raddi","name_w_authors","Anacardiaceae","Schinus terebinthifolia","Raddi","species","name accepted","bfo-15471",,,"Schinus terebinthifolia Raddi","Schinus","Anacardiaceae","low","Schinus terebinthifolia"
"user","RB","RB01534718","Schwartzia cf. brasiliensis (Choisy) Bedell ex Gir.-Cañas","Plantae","Marcgraviaceae","Schwartzia","2022","3","25","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, Bromelial sob afloramento rochoso","JBRJ",,"Preserved Specimen",,,"brasiliensis","G.P. Sabino; F. Pinheiro; B.L. Arida; W.L.S. Júnior; R.A. Pereira","-45.65","-24.1447222",,"(Choisy) Bedell ex Gir.-Cañas","24º8´41´´","45º39´0´´W",,"392",,,,,,,,,,,,,,,,,,,,"São Sebastião",,,,"BR",,,"2022-03-25","Vegetação Rupícola",,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","392","2022","s.n.","n.d.","Pinheiro, F.; Arida, B.L.; S. Junior, W.L.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1534718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/53/47/18/01534718.jpg",,,,,,,,,,,,,,,,,"2024-05-03 13:44:59+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Schwartzia brasiliensis","(Choisy) Bedell ex Gir.-Cañas","conferre|name_w_authors","Marcgraviaceae","Schwartzia brasiliensis","(Choisy) Bedell ex Gir.-Cañas","species","name accepted","bfo-103323",,,"Schwartzia brasiliensis (Choisy) Bedell ex Gir.-Cañas","Schwartzia","Marcgraviaceae","unknown","Schwartzia brasiliensis"
"user","RB","RB01534717","Seguieria americana L.","Plantae","Phytolaccaceae","Seguieria","2022","3","25","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, Trilha ninhal","JBRJ",,"Preserved Specimen","G.P. Sabino; G. Marcusso",,"americana","G.P. Sabino; F. Pinheiro; B.L. Arida; W.L.S. Júnior; R.A. Pereira","-45.65","-24.1447222",,"L.","24º8´41´´","45º39´0´´W",,"382",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-3-30",,,"BR",,,"2022-03-25","Floresta Ombrófila Densa Insular",,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","382","2022","Sabino, G.P.","2022","Pinheiro, F.; Arida, B.L.; S. Junior, W.L.; Pereira, R.A.","Sabino","Marcusso, G.","brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1534717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/53/47/17/01534717.jpg",,,,,,,,,,,,,,,,,"2024-05-03 13:45:36+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Seguieria americana","L.","name_w_authors","Phytolaccaceae","Seguieria americana","L.","species","name accepted","bfo-12586",,,"Seguieria americana L.","Seguieria","Phytolaccaceae","low","Seguieria americana"
"user","RB","RB01534756","Serpocaulon demissum (Fée) D. Sanín","Plantae","Polypodiaceae","Serpocaulon",,,,"Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, Base do pico da Boa Vista","JBRJ",,"Preserved Specimen","T.E. Almeida",,"demissum","G.P. Sabino; V. Kamimura; R.A. Pereira","-45.65","-24.1447222",,"(Fée) D. Sanín","24º8´41´´","45º39´0´´W",,"484",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-9",,,"BR",,,,"Floresta Ombrófila Densa Insular",,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","484","n.d.","Almeida, T.E.","2022","Kamimura, V.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1534756",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/53/47/56/01534756.jpg",,,,,,,,,,,,,,,,,"2024-05-03 15:17:21+00","Samambaias e Licófitas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Serpocaulon demissum","(Fée) D. Sanín","name_w_authors","Polypodiaceae","Serpocaulon demissum","(Fée) D. Sanín","species","name accepted","bfo-613468",,,"Serpocaulon demissum (Fée) D. Sanín","Serpocaulon","Polypodiaceae","low","Serpocaulon demissum"
"user","RB","RB01534728","Serpocaulon menisciifolium (Langsd. & Fisch.) A.R.Sm.","Plantae","Polypodiaceae","Serpocaulon","2022","5","9","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, Trilha do tablado - base marinha","JBRJ",,"Preserved Specimen","T.E. Almeida",,"menisciifolium","G.P. Sabino; V. Kamimura; R.A. Pereira","-45.65","-24.1447222",,"(Langsd. & Fisch.) A.R.Sm.","24º8´41´´","45º39´0´´W",,"452",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-9",,,"BR",,,"2022-05-09","Floresta Ombrófila Densa Insular",,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","452","2022","Almeida, T.E.","2022","Kamimura, V.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1534728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/53/47/28/01534728.jpg",,,,,,,,,,,,,,,,,"2024-05-03 13:35:18+00","Samambaias e Licófitas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Serpocaulon menisciifolium","(Langsd. & Fisch.) A.R.Sm.","name_w_authors","Polypodiaceae","Serpocaulon menisciifolium","(Langsd. & Fisch.) A.R.Sm.","species","name accepted","bfo-91759",,,"Serpocaulon menisciifolium (Langsd. & Fisch.) A.R.Sm.","Serpocaulon","Polypodiaceae","low","Serpocaulon menisciifolium"
"user","RB","RB01513272","Sinningia insularis (Hoehne) Chautems","Plantae","Gesneriaceae","Sinningia","2022","0","9","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes; próximo a base da Marinha","JBRJ",,"Preserved Specimen","G.P. Sabino",,"insularis","G.P. Sabino; V. Kamimura; R.A. Pereira","-45.4122222","-23.7611111",,"(Hoehne) Chautems","23º45´40´´","45º24´44´´W",,"455",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-5-9",,,"BR",,,"2022-00-09",,,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","455","2022","Sabino, G.P.","2022","Kamimura, V.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1513272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/51/32/72/01513272.jpg",,,,,,,,,,,,,,,,,"2024-01-09 13:30:52+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Sinningia insularis","(Hoehne) Chautems","name_w_authors","Gesneriaceae","Sinningia insularis","(Hoehne) Chautems","species","name accepted","bfo-7908",,,"Sinningia insularis (Hoehne) Chautems","Sinningia","Gesneriaceae","low","Sinningia insularis"
"user","RB","RB01513294","Solanum tenellum Bitter","Plantae","Solanaceae","Solanum","2022","12","6","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes; Costão rochoso no desembarque da trilha do trabalho","JBRJ",,"Preserved Specimen","L.L. Giacomin",,"tenellum","G.P. Sabino; T.M. Lima; R. Silva","-45.4122222","-23.7611111",,"Bitter","23º45´40´´","45º24´44´´W",,"678",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-12",,,"BR",,,"2022-12-06",,,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","678","2022","Giacomin, L.L.","2022","Lima, T.M.; Silva, R.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1513294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/51/32/94/01513294.jpg",,,,,,,,,,,,,,,,,"2024-01-09 14:26:36+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Solanum americanum","Mill.","name_w_authors","Solanaceae","Solanum americanum","Mill.","species","replaced synonym","bfo-14725","Solanum americanum","Mill.","Solanum americanum Mill.","Solanum","Solanaceae","high","Solanum americanum"
"user","RB","RB01513138","Solanum pseudoquina A.St.-Hil.","Plantae","Solanaceae","Solanum","2022","10","3","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; ilha de Alcatrazes, trilha entre tablado e Base Marinha","JBRJ",,"Preserved Specimen","G.P. Sabino",,"pseudoquina","G.P. Sabino; I.M. Cunha; M.M. Tavares; P. Oliveira","-45.4122222","-23.7611111",,"A.St.-Hil.","23º45´40´´","45º24´44´´W",,"639",,,,,,,,,,,,,,,,,,,,"São Sebastião","2022-10-3",,,"BR",,,"2022-10-03",,,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","639","2022","Sabino, G.P.","2022","Cunha, I.M.; Tavares, M.M.; Oliveira, P.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1513138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/51/31/38/01513138.jpg",,,,,,,,,,,,,,,,,"2024-01-08 16:36:59+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Solanum pseudoquina","A.St.-Hil.","name_w_authors","Solanaceae","Solanum pseudoquina","A.St.-Hil.","species","name accepted","bfo-14836",,,"Solanum pseudoquina A.St.-Hil.","Solanum","Solanaceae","low","Solanum pseudoquina"
"user","RB","RB01513251","Talinum paniculatum (Jacq.) Gaertn.","Plantae","Portulacaceae","Talinum","2022","5","10","Brasil","São Paulo",,"Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, costão rochoso próximo ao ninhal","JBRJ",,"Preserved Specimen",,,"paniculatum","G.P. Sabino; V. Kamimura; R.A. Pereira","-45.4122222","-23.7611111",,"(Jacq.) Gaertn.","23º45´40´´","45º24´44´´W",,"475",,,,,,,,,,,,,,,,,,,,"São Sebastião",,,,"BR",,,"2022-05-10",,,,,,,"sp.","Physical Object",,,,"RB",,"Sabino, G.P.","475","2022","s.n.","n.d.","Kamimura, V.; Pereira, R.A.","Sabino",,"brazil","sao paulo","sao sebastiao","refugio de vida silvestre do arquipelago de alcatrazes",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county",,,,,"urn:catalog:JBRJ:RB:1513251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/51/32/51/01513251.jpg",,,,,,,,,,,,,,,,,"2024-01-09 11:51:04+00","Angiospermas","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"check_local.2municip.","Talinum paniculatum","(Jacq.) Gaertn.","name_w_authors","Talinaceae","Talinum paniculatum","(Jacq.) Gaertn.","species","name accepted","bfo-20629",,,"Talinum paniculatum (Jacq.) Gaertn.","Talinum","Talinaceae","unknown","Talinum paniculatum"
