"family","scientificName","scientificNameAuthorship","x"
"Funariaceae","Physcomitrium umbonatum Mitt.","Mitt.",12
"Galaxauraceae","Dichotomaria marginata","(J.Ellis & Sol.) Lam.",19
"Galaxauraceae","Galaxaura","J.V.F.Lamouroux, 1812",14
"Galaxauraceae","Galaxaura marginata","(J.Ellis & Sol.) J.V.Lamour.",38
"Gayraliaceae","Gayralia brasiliensis","Pellizzari, M.C.Oliveira & N.S.Yokoya",18
"Gayraliaceae","Gayralia oxysperma","(Kütz.) K.L.Vinog. ex Scagel et al.",48
"Gayraliaceae","Ulvaria oxysperma (Kütz.) Bliding","(Kutzing) Bliding",11
"Gelidiaceae","Gelidium","J.V.F.Lamouroux, 1813",44
"Gelidiaceae","Gelidium crinale","(Hare ex Turner) Gaillon",22
"Gelidiaceae","Gelidium floridanum","W.R.Taylor",28
"Gelidiaceae","Gelidium pusillum","(Stackhouse) Le Jolis",26
"Gelidiellaceae","Gelidiella ligulata","E.Y.Dawson",14
"Gentianaceae","Chelonanthus amplissimus (Mart.) Calió & Pirani","(Mart.) Calió & Pirani",16
"Gigartinaceae","Chondracanthus acicularis (Roth) Fredericq","(Roth) Fredericq",17
"Gigartinaceae","Chondracanthus saundersii C.W.Schneider & C.E.Lane","C.W.Schneider & C.E.Lane",11
"Gigartinaceae","Chondracanthus teedii (Roth) Kütz.","(Mertens ex Roth) Kützing",32
"Gigartinaceae","Gigartina","Stackhouse, 1809",23
"Gigartinaceae","Gigartina teedii","(Mertens ex Roth) J.V.Lamour.",88
"Gleicheniaceae","Gleichenia paulistana Rosenst.","Rosenst.",11
"Gracilariaceae","Gracilaria","Greville, 1830",13
"Gracilariaceae","Gracilaria caudata","J.Agardh",26
"Gracilariaceae","Gracilaria cervicornis","(Turner) J.Agardh",25
"Gracilariaceae","Gracilaria ferox","J.Agardh",13
"Halymeniaceae","Cryptonemia delicatula","A.B.Joly & M.Cordeiro",12
"Halymeniaceae","Grateloupia","C.Agardh, 1822",20
"Halymeniaceae","Grateloupia cuneifolia","J.Agardh",14
"Halymeniaceae","Grateloupia dichotoma","J.Agardh",27
"Halymeniaceae","Grateloupia doryphora","(Mont.) M.A.Howe",29
"Halymeniaceae","Grateloupia filicina","(J.V.Lamour.) C.Agardh",35
"Halymeniaceae","Halymenia","C.Agardh, 1817",23
"Hedwigiaceae","Rhacocarpus purpurascens (Brid.) Paris","(Brid.) Paris",13
"Helicophyllaceae","Helicophyllum torquatum","(Hook.) Brid.",183
"Herbertaceae","Herberta","Lindb.",15
"Hookeriaceae","Crossomitrium","Müll.Hal.",20
"Hookeriaceae","Crossomitrium patrisiae (Brid.) Müll.Hal.","(Brid.) Müll. Hal.",27
"Hookeriaceae","Crossomitrium patrisiae (Brid.) Müll.Hal.","(Brid.) Müll.Hal.",16
"Hylocomiaceae","Puiggariopsis aurifolia","(Mitt.) M.Menzel",10
"Hymenophyllaceae","polyphlebium polypodioides L.","L.",10
"Hypnaceae","Chryso-hypnum diminutivum","(Hampe) W.R.Buck",47
"Hypnaceae","Chryso-hypnum elegantulum (Hook.) Hampe","(Hook.) Hampe",24
"Hypnaceae","Ectropothecium","Mitt.",12
"Hypnaceae","Isopterygium byssobolax (Müll.Hal.) Paris","(Müll.Hal.) Paris",11
"Hypnaceae","Isopterygium tenerum","(Sw.) Mitt.",12
"Hypnaceae","Mittenothamnium","Henn.",60
"Hypnaceae","Mittenothamnium reptans (Hedw.) Cardot","(Hedw.) Cardot",22
"Hypnaceae","Vesicularia","(Müll.Hal.) Müll.Hal.",77
"Hypnaceae","Vesicularia vesicularis","(Schwägr.) Broth.",111
"Hypopterygiaceae","Hypopterygium","Brid.",38
"Hypopterygiaceae","Hypopterygium tamarisci (Sw.) Brid. ex Müll.Hal.","(Hedw.) Brid. ex Müll. Hal.",19
"Hypopterygiaceae","Hypopterygium tamarisci (Sw.) Brid. ex Müll.Hal.","(Sw.) Brid. ex Müll. Hal.",18
"Hypopterygiaceae","Hypopterygium tamarisci (Sw.) Brid. ex Müll.Hal.","(Sw.) Brid. ex Müll.Hal.",25
"Hypopterygiaceae","Hypopterygium tamariscinum (Hedw.) Brid.","(Hedw.) Brid.",11
"Jungermanniaceae","Jungermannia","L.",17
"Lamiaceae","Mentha canadensis L.","L.",18
"Lamiaceae","Ocimum kilimandscharicum Gürke","Gürke",11
"Lejeuneaceae","Acrolejeunea","(Spruce) Steph.",10
"Lejeuneaceae","Acrolejeunea torulosa (Lehm. & Lindenb.) Schiffn.","(Lehm. & Lindenb.) Schiffn.",10
"Lejeuneaceae","Anoplolejeunea conferta","(C.F.W.Meissn. ex Spreng.) A.Evans",66
"Lejeuneaceae","Archilejeunea parviflora","(Nees) Schiffn.",10
"Lejeuneaceae","Bromeliophila natans (Steph.) R.M.Schust.","(Steph.) R.M. Schuster",11
"Lejeuneaceae","Bryopteris","(Nees) Lindenb.",51
"Lejeuneaceae","Bryopteris diffusa","(Sw.) Nees",106
"Lejeuneaceae","Bryopteris filicina","(Sw.) Nees",87
"Lejeuneaceae","Bryopteris trinitensis (Lehm. & Lindenb.) Lehm. & Lindenb.","(Lehm. & Lindb.) Lehm. & Lindb.",12
"Lejeuneaceae","Caudalejeunea lehmanniana (Gottsche) A.Evans","(Gottsche) A. Evans",10
"Lejeuneaceae","Ceratolejeunea","(Spruce) J.B.Jack & Steph.",17
"Lejeuneaceae","Ceratolejeunea coarina","(Gottsche) Schiffn.",12
"Lejeuneaceae","Ceratolejeunea cornuta (Lindenb.) Schiffn.","(Lindenb.) Schiffn.",29
"Lejeuneaceae","Ceratolejeunea cornuta (Lindenb.) Steph.","(Lindenb.) Steph.",20
"Lejeuneaceae","Ceratolejeunea cubensis (Mont.) Schiffn.","(Mont.) Schiffn.",13
"Lejeuneaceae","Ceratolejeunea fallax (Lehm. & Lindenb.) Bonner","(Lehm. & Lindenb.) Bonner",18
"Lejeuneaceae","Ceratolejeunea laetefusca (Austin) R.M.Schust.","(Austin) R.M. Schuster",11
"Lejeuneaceae","Cheilolejeunea acutangula (Nees) Grolle","(Nees) Grolle",64
"Lejeuneaceae","Cheilolejeunea clausa (Nees & Mont.) R.M.Schust.","(Nees & Mont.) R.M. Schuster",20
"Lejeuneaceae","Cheilolejeunea comans (Spruce) R.M.Schust.","(Spruce) R.M. Schuster",11
"Lejeuneaceae","Cheilolejeunea filiformis (Sw.) W.Ye, R.L.Zhu & Gradst.","(Sw.) W. Ye, R.L. Zhu & Gradst.",12
"Lejeuneaceae","Cheilolejeunea oncophylla (Ångstr.) Grolle & M.E.Reiner","(Aongström) Grolle & E.Reiner",12
"Lejeuneaceae","Cheilolejeunea oncophylla (Aongström) Grolle & E.Reiner","(Aongström) Grolle & E.Reiner",14
"Lejeuneaceae","Cheilolejeunea rigidula","(Nees ex Mont.) R.M.Schust.",70
"Lejeuneaceae","Cheilolejeunea trifaria","(Reinw., Blume & Nees) Mizut.",59
"Lejeuneaceae","Cheilolejeunea unciloba","(Lindenb.) Malombe",13
"Lejeuneaceae","Cololejeunea","(Spruce) Steph.",40
"Lejeuneaceae","Cololejeunea cardiocarpa (Mont.) A.Evans","(Mont.) A. Evans",10
"Lejeuneaceae","Cololejeunea minutissima","(Sm.) Schiffn.",14
"Lejeuneaceae","Cololejeunea obliqua","(Nees & Mont.) Schiffn.",92
"Lejeuneaceae","Cololejeunea paucifolia","(Spruce) Bernecker & Pócs",10
"Lejeuneaceae","Colura tortifolia","(Nees & Mont.) Trevis.",12
"Lejeuneaceae","Colura ulei Jovet-Ast","Jovet-Ast",13
"Lejeuneaceae","Cyclolejeunea convexistipa","(Lehm. & Lindenb.) A.Evans",31
"Lejeuneaceae","Cyclolejeunea peruviana","(Lehm. & Lindenb.) A.Evans",40
"Lejeuneaceae","Cyrtolejeunea holostipa (Spruce) A.Evans","(Spruce) A. Evans",13
"Lejeuneaceae","Diplasiolejeunea","(Spruce) Schiffn.",14
"Lejeuneaceae","Diplasiolejeunea brunnea","Steph.",22
"Lejeuneaceae","Diplasiolejeunea pellucida","(C.F.W.Meissn. ex Spreng.) Schiffn.",17
"Lejeuneaceae","Diplasiolejeunea rudolphiana Steph.","Steph.",23
"Lejeuneaceae","Drepanolejeunea","(Spruce) Steph.",28
"Lejeuneaceae","Drepanolejeunea anoplantha","(Spruce) Steph.",12
"Lejeuneaceae","Drepanolejeunea fragilis Bischl.","Bischl.",12
"Lejeuneaceae","Drepanolejeunea mosenii","(Steph.) Bischl.",128
"Lejeuneaceae","Drepanolejeunea orthophylla (Nees & Mont.) Bischl.","(Nees & Mont.) Bischl.",11
"Lejeuneaceae","Drepanolejeunea sabaliana R.M.Schust.","R.M. Schuster",31
"Lejeuneaceae","Haplolejeunea umbrosa","Gradst. & Ilk.-Borg.",11
"Lejeuneaceae","Lejeunea","Lib.",114
"Lejeuneaceae","Lejeunea caulicalyx (Steph.) M.E.Reiner & Goda","(Steph.) E.Reiner & Goda",44
"Lejeuneaceae","Lejeunea controversa Gottsche","Gottsche",19
"Lejeuneaceae","Lejeunea controversa Gottsche","Gottsche & Rabenh.",12
"Lejeuneaceae","Lejeunea flava","(Sw.) Nees",525
"Lejeuneaceae","Lejeunea glaucescens","Gottsche",75
"Lejeuneaceae","Lejeunea grossitexta","(Steph.) M.E.Reiner & Goda",18
"Lejeuneaceae","Lejeunea laeta","(Lehm. & Lindenb.) Lehm. & Lindenb.",11
"Lejeuneaceae","Lejeunea laeta (Lehm. & Lindenb.) Gottsche","(Lehm. & Lindenb.) Gottsche",14
"Lejeuneaceae","Lejeunea laetevirens Nees & Mont.","Nees & Mont.",125
"Lejeuneaceae","Lejeunea minutiloba A.Evans","A. Evans",11
"Lejeuneaceae","Lejeunea monimiae","(Steph.) Steph.",10
"Lejeuneaceae","Lejeunea obtusangula","Spruce",11
"Lejeuneaceae","Lejeunea phyllobola","Nees & Mont.",67
"Lejeuneaceae","Lejeunea setiloba","Spruce",18
"Lejeuneaceae","Lejeunea trinitensis Lindenb.","Lindenb.",13
"Lejeuneaceae","Leptolejeunea","(Spruce) Steph.",28
"Lejeuneaceae","Leptolejeunea elliptica (Lehm. & Lindenb.) Schiffn.","(Lehm. & Lindb.) Schiffn.",30
"Lejeuneaceae","Leptolejeunea exocellata (Spruce) A.Evans","(Spruce) A. Evans",11
"Lejeuneaceae","Leucolejeunea unciloba (Lindenb.) A.Evans","(Lindenb.) A. Evans",28
"Lejeuneaceae","Leucolejeunea xanthocarpa (Lehm. & Lindenb.) A.Evans","(Lehm & Lindenb.) A. Evans",12
"Lejeuneaceae","Leucolejeunea xanthocarpa (Lehm. & Lindenb.) A.Evans","(Lehm. & Lindenb.) A. Evans",38
"Lejeuneaceae","Lopholejeunea nigricans","(Lindenb.) Steph. ex Schiffn.",13
"Lejeuneaceae","Lopholejeunea subfusca (Nees) Schiffn.","(Nees) Schiffn.",24
"Lejeuneaceae","Marchesinia","Gray",15
"Lejeuneaceae","Marchesinia brachiata (Sw.) Schiffn.","(Sw.) Schiffn.",32
"Lejeuneaceae","Mastigolejeunea","(Spruce) Steph.",19
"Lejeuneaceae","Microlejeunea","(Spruce) Steph.",49
"Lejeuneaceae","Microlejeunea bullata (Taylor) Steph.","(Taylor) Steph.",10
"Lejeuneaceae","Microlejeunea globosa","(Spruce) Steph.",14
"Lejeuneaceae","Myriocoleopsis puiggarii","Schiffn.",10
"Lejeuneaceae","Neurolejeunea breutelii","(Gottsche) A.Evans",18
"Lejeuneaceae","Odontolejeunea lunulata (F.Weber) Schiffn.","(F.Web.) Schiffn.",18
"Lejeuneaceae","Omphalanthus","Lindenb. & Nees",18
"Lejeuneaceae","Omphalanthus filiformis","(Sw.) Nees",49
"Lejeuneaceae","Pycnolejeunea","(Spruce) Schiffn.",14
"Lejeuneaceae","Pycnolejeunea contigua (Nees) Grolle","(Nees) Grolle",43
"Lejeuneaceae","Rectolejeunea","A.Evans",13
"Lejeuneaceae","Schiffneriolejeunea polycarpa (Nees) Gradst.","(Nees) Gradst.",50
"Lejeuneaceae","Stictolejeunea squamata","(Willd. ex F.Weber) Schiffn.",15
"Lejeuneaceae","Symbiezidium barbiflorum","(Lindenb. & Gottsche) A.Evans",20
"Lejeuneaceae","Taxilejeunea","(Spruce) Steph.",18
"Lejeuneaceae","Vitalianthus bischlerianus","(K.C.Pôrto & Grolle) R.M.Schust. & Giancotti",15
"Lejeuneaceae","Xylolejeunea crenata","(Nees & Mont.) X.L.He & Grolle",28
"Lemaneaceae","Chantransia","A.P.de Candolle, 1801",10
"Lembophyllaceae","Pilotrichella","(Müll.Hal.) Besch.",37
"Lembophyllaceae","Pilotrichella flexilis","(Hedw.) Ångstr.",44
"Lembophyllaceae","Pilotrichella rigens Cardot","Cardot",15
"Lepidoziaceae","Bazzania","Gray",31
"Lepidoziaceae","Bazzania aurescens","Spruce",16
"Lepidoziaceae","Bazzania convexa Trevis.","(Lindenb.) Trevis.",10
"Lepidoziaceae","Bazzania heterostipa","(Steph.) Fulford",56
"Lepidoziaceae","Bazzania hookeri (Lindenb.) Trevis.","(Lindenb.) Trevis.",14
"Lepidoziaceae","Bazzania longistipula (Lindenb.) Trevis.","(Lindenb.) Trevis.",15
"Lepidoziaceae","Bazzania phyllobola Spruce","Spruce",25
"Lepidoziaceae","Bazzania stolonifera","(Sw.) Trevis.",28
"Lepidoziaceae","Kurzia","G.Martens",24
"Lepidoziaceae","Kurzia capillaris","(Sw.) Grolle",57
"Lepidoziaceae","Lepidozia inaequalis","(Lehm. & Lindenb.) Lehm. & Lindenb.",13
"Lepidoziaceae","Microlepidozia","(Spruce) Jørg.",10
"Lepidoziaceae","Paracromastigum pachyrhizum (Nees) Fulford","(Nees) Fulford",10
"Lepidoziaceae","Telaranea","Spruce ex Schiffn.",75
"Lepidoziaceae","Telaranea diacantha (Mont.) J.J.Engel & G.L.Merr.","(Mont.) Engel & Merr.",23
"Lepidoziaceae","Telaranea diacantha (Mont.) J.J.Engel & G.L.Merr.","(Mont.) J.J. Engel & G.L. Merrill",15
"Lepidoziaceae","Telaranea nematodes (Gottsche ex Austin) M.Howe","(Gottsche ex Austin) M. Howe",52
"Leskeaceae","Haplocladium microphyllum","(Sw. ex Hedw.) Broth.",11
"Leucobryaceae","Bryohumbertia filifolia (Hornsch.) J.-P.Frahm","(Hornsch.) J.-P. Frahm",18
"Leucobryaceae","Campylopus","Brid.",165
"Leucobryaceae","Campylopus aemulans","(Hampe) A.Jaeger",20
"Leucobryaceae","Campylopus arctocarpus","(Hornsch.) Mitt.",43
"Leucobryaceae","Campylopus carolinae Grout","Grout",14
"Leucobryaceae","Campylopus controversus (Hampe) A.Jaeger","(Hampe) A. Jaeger",10
"Leucobryaceae","Campylopus cryptopodioides Broth.","Broth.",48
"Leucobryaceae","Campylopus filifolius (Hornsch.) Mitt.","(Hornsch.) Mitt.",20
"Leucobryaceae","Campylopus heterostachys (Hampe) A.Jaeger","(Hampe) A.Jaeger",10
"Leucobryaceae","Campylopus introflexus (Hedw.) Brid.","(Hedw.) Brid.",13
"Leucobryaceae","Campylopus lamellinervis","(Müll.Hal.) Mitt.",53
"Leucobryaceae","Campylopus occultus","Mitt.",52
"Leucobryaceae","Campylopus pilifer Brid.","Brid.",26
"Leucobryaceae","Campylopus richardii","Brid.",24
"Leucobryaceae","Campylopus trachyblepharon","(Müll.Hal.) Mitt.",123
"Leucobryaceae","Leucobryum","Hampe",146
"Leucobryaceae","Leucobryum albicans","(Schwägr.) Lindb.",50
"Leucobryaceae","Leucobryum clavatum","Hampe",73
"Leucobryaceae","Leucobryum crispum","Müll.Hal.",92
"Leucobryaceae","Leucobryum giganteum","Müll.Hal.",59
"Leucobryaceae","Leucobryum martianum (Hornsch.) Hampe","(Hornsch.) Hampe",16
"Leucobryaceae","Leucobryum martianum (Hornsch.) Hampe ex Müll.Hal.","(Hornsch.) Hampe ex Müll. Hal.",10
"Leucobryaceae","Leucobryum sordidum Ångstr.","Ångstr.",15
"Leucobryaceae","Microcampylopus kouroussensis (Renauld & Paris) P.W.Richards & Clear","(Renauld & Paris) A. Rich. & Clear",14
"Leucobryaceae","Ochrobryum gardneri (Müll.Hal.) Mitt.","(Müll. Hal.) Mitt.",19
"Leucobryaceae","Ochrobryum gardneri (Müll.Hal.) Mitt.","(Müll.Hal.) Mitt.",31
"Leucomiaceae","Leucomium strumosum (Hornsch.) Mitt.","(Hornsch.) Mitt.",14
"Lithophyllaceae","Amphiroa beauvoisii J.V.Lamour.","J.V.Lamouroux",41
"Lithophyllaceae","Amphiroa fragilissima","(L.) J.V.Lamour.",23
"Lomentariaceae","Gelidiopsis gracilis","(Kütz.) Feldmann",17
"Lomentariaceae","Gelidiopsis variabilis","(Grev. ex J.Agardh) F.Schmitz",12
"Lophocoleaceae","Chiloscyphus martianus (Nees) J.J.Engel & R.M.Schust.","(Nees) J.J.Engel & R.M.Schust.",52
"Lophocoleaceae","Chiloscyphus muricatus (Lehm.) J.J.Engel & R.M.Schust.","(Lehm.) J.J.Engel & R.M.Schust.",10
"Lophocoleaceae","Cryptolophocolea martiana (Nees) L.Soderstr. et al.","(Nees) L.Soderstr. et al.",24
"Lophocoleaceae","Cryptolophocolea martiana (Nees) L.Söderstr., Crand.-Stotl. & Stotler","(Nees) L.Soderstr. et al.",24
"Lophocoleaceae","Lophocolea","(Dumort.) Dumort.",36
"Lophocoleaceae","Lophocolea bidentata","(L.) Dumort.",19
"Lophocoleaceae","Lophocolea lindmanii","Steph.",11
"Lophocoleaceae","Lophocolea mandonii","Steph.",12
"Lophocoleaceae","Lophocolea martiana","Nees",71
"Lophocoleaceae","Lophocolea perissodonta (Spruce) Steph.","(Spruce)",14
"Loranthaceae","Struthanthus polyrhizus (Mart.) Mart.","(Mart.) Mart.",11
"Lycopodiaceae","phlegmariurus minus subsp. minus (Spring) B. Ollg.","(Spring) B. Ollg.",10
"Magnoliaceae","Liriodendron tulipifera","L.",11
"Magnoliaceae","Michelia fuscata","(Andrews) Blume",26
"Malpighiaceae","Byrsonima latifolia Kralik","Kralik",41
"Malpighiaceae","byrsonima variabilis subsp. velutina Nied.","Nied.",20
"Malpighiaceae","Heteropterys aceroides","Griseb.",48
"Malpighiaceae","Heteropterys anceps A.Juss.","A.Juss.",13
"Malvaceae","Cola acuminata","(P.Beauv.) Schott & Endl.",26
"Malvaceae","Helicteres sacarolha A.St.-Hil.","A.St.-Hil.",20
"Malvaceae","Hibiscus ×archeri","Watson",19
"Malvaceae","Peltaea acutifolia","(Gürke) Krapov. & Cristóbal",10
"Malvaceae","waltheria comunis (Muell.Arg.) Pax","(Muell.Arg.) Pax",10
"Marattiaceae","Marattia laevis Sm.","Sm.",14
"Marchantiaceae","Marchantia","L.",69
"Marchantiaceae","Marchantia chenopoda","L.",72
"Marchantiaceae","Marchantia papillata Raddi","Raddi",17
"Melastomataceae","Acisanthera alsinefolia","(DC.) Triana",19
"Melastomataceae","Cambessedesia espora DC.","DC.",16
"Melastomataceae","Cambessedesia espora var. ilicifolia Schrank & Mart.","A.B.Martins",14
"Melastomataceae","Cambessedesia fasciculata (Spreng.) Fidanza & A.B.Martins","(Spreng.) Fidanza & A.B.Martins",23
"Melastomataceae","Comolia sertularia (DC.) Triana","(DC.) Triana",16
"Melastomataceae","Leandra aurea Cogn.","Cogn.",12
"Melastomataceae","Melastomataceae","P.Beauv.",13
"Melastomataceae","Miconia cabussu","Hoehne",31
"Melastomataceae","Miconia cinerascens subsp. robusta Wurdack","Wurdack",24
"Melastomataceae","miconia robusta subsp. robusta Wurdack","Wurdack",10
"Melastomataceae","Miconia theaezans subsp. vulgaris Cogn.","Cogn.",10
"Melastomataceae","Microlicia cataphracta (DC.) Versiane & R.Romero","(Mart. & Schrank ex DC.) Versiane & R.Romero",11
"Melastomataceae","microlicia parviflora (D.Don) Versiane & R.Romero","(D.Don) Versiane & R.Romero",20
"Melastomataceae","Microlicia parviflora (D.Don) Versiane & R.Romero","(D. Don) Versiane & R. Romero",14
"Melastomataceae","Microlicia parviflora (D.Don) Versiane & R.Romero","(D.Don) Versiane & R.Romero",39
"Melastomataceae","Pleroma caissara F. S. Mey.","F. S. Mey.",10
"Melastomataceae","Pleroma caissara F.S.Mey.","F. S. Mey.",17
"Melastomataceae","Pleroma caissara F.S.Mey.","F.S. Mey.",11
"Melastomataceae","Pleroma caissara F.S.Mey.","F.S.Mey.",10
"Melastomataceae","Pleroma fothergillae (DC.) Triana","(DC.) Triana",20
"Melastomataceae","Pleroma oleifolia (DC.) R.Romero & Versiane","(A.DC.) R.Romero & Versiane",36
"Melastomataceae","Pleroma oleifolia (DC.) R.Romero & Versiane","R. Romero & Versiane",26
"Melastomataceae","Pleroma oleifolia R. Romero & Versiane","R. Romero & Versiane",16
"Melastomataceae","pleroma oleifolia Romero & Versiane","Romero & Versiane",13
"Melastomataceae","Pleroma pulchrum Cogn.","(Triana)",13
"Melastomataceae","Pleroma stenocarpum (DC.) Triana","(DC.) Triana",15
"Melastomataceae","Tibouchina fothergillae (DC.) Cogn.","(DC.) Cogn.",23
"Melastomataceae","Tibouchina frigidula","(DC.) Cogn.",81
"Melastomataceae","Tibouchina hieracioides (DC.) Cogn.","(DC.) Cogn.",14
"Melastomataceae","Tibouchina multiceps Cogn.","Cogn.",12
"Melastomataceae","Tibouchina mutabilis Cogn.","Cogn.",14
"Melastomataceae","Tibouchina stenocarpa","(DC.) Cogn.",92
"Melastomataceae","Tibouchina tessmannii Markgr.","Markgr.",11
"Meliaceae","Aglaia odorata Lour.","Lour.",23
"Meliaceae","Trichilia havanensis","Jacq.",17
"Meliaceae","Trichilia pauloensis","Hoehne",19
"Mesotaeniaceae","Netrium (Nägeli) Itzigsohn & Rothe, 1856","(Ehrenb.) Lütk.",10
"Meteoriaceae","Aerobryopsis capensis","(Müll.Hal.) M.Fleisch.",10
"Meteoriaceae","Floribundaria","M.Fleisch.",12
"Meteoriaceae","Floribundaria flaccida","(Mitt.) Broth.",30
"Meteoriaceae","Floribundaria usneoides (Broth.) Broth.","(Broth.) Broth.",29
"Meteoriaceae","Meteorium nigrescens (Sw. ex Hedw.) Dozy & Molk.","(Hedw.) Dozy & Molk.",11
"Meteoriaceae","Meteorium nigrescens (Sw. ex Hedw.) Dozy & Molk.","(Sw. ex Hedw.) Dozy & Molk.",13
"Meteoriaceae","Papillaria","(Müll.Hal.) Lorentz",52
"Meteoriaceae","Papillaria nigrescens","(Sw. ex Hedw.) A.Jaeger",29
"Metzgeriaceae","Metzgeria","Raddi",36
"Metzgeriaceae","Metzgeria albinea Spruce","Spruce",34
"Metzgeriaceae","Metzgeria aurantiaca","Steph.",10
"Metzgeriaceae","Metzgeria brasiliensis Schiffn.","Schiffn.",69
"Metzgeriaceae","Metzgeria ciliata Raddi","Raddi",18
"Metzgeriaceae","Metzgeria conjugata Lindb.","Lindb.",12
"Metzgeriaceae","Metzgeria convoluta Steph.","Steph.",23
"Metzgeriaceae","Metzgeria dichotoma (Sw.) Nees","(Sw.) Nees",10
"Metzgeriaceae","Metzgeria furcata (L.) Dumort.","(L.) Dumort.",45
"Metzgeriaceae","Metzgeria hegewaldii Kuwah.","Kuwah.",44
"Metzgeriaceae","Metzgeria leptoneura Spruce","Spruce",17
"Metzgeriaceae","Metzgeria myriopoda Lindb.","Lindb.",50
"Metzgeriaceae","Metzgeria psilocraspeda","Schiffn.",10
"Microsporaceae","Microspora floccosa","(Vaucher) Thur.",13
"Microsporaceae","Microspora stagnorum","(Kütz.) Lagerh.",10
"Mniaceae","Mnium","Hedw.",12
"Mniaceae","Plagiomnium rhynchophorum","(Harv.) T.J.Kop.",23
"Monimiaceae","Mollinedia Perkins","Perkins",46
"Monostromataceae","Monostroma","Thuret, 1854",39
"Musaceae","Musa acuminata","Colla",13
"Myrtaceae","Callistemon lanceolatus (Sm.) Sweet","(Sm.) Sweet",10
"Myrtaceae","Callistemon speciosus (Sims) DC.","DC.",23
"Myrtaceae","Callistemon speciosus DC.","DC.",10
"Myrtaceae","Eugenia aeterna Mazine & Valdemarin","Mazine & Valdemarin",16
"Myrtaceae","Eugenia cerasifolia Miq.","Miq.",13
"Myrtaceae","Eugenia leitonii","D.Legrand",11
"Myrtaceae","Melaleuca viminalis","(Gaertn.) Byrnes",23
"Myrtaceae","Myrceugenia reitzii D.Legrand & Kausel","D.Legrand & Kausel",19
"Myrtaceae","Myrcia chrysotrichoma","T.Fern. & Stagg.",18
"Myrtaceae","myrcia jacobinensis (O.Berg) Mattos","(O.Berg) Mattos",14
"Myrtaceae","Myrcia lingua O.Berg","O.Berg",13
"Myrtaceae","myrcia tenondeporan M.F.Santos & E.Barretto","M.F.Santos & E.Barretto",10
"Neckeraceae","Homalia glabella (Hedw.) Schimp.","(Hedw.) Bruch & Schimp.",24
"Neckeraceae","Neckera","Hedw.",12
"Neckeraceae","Neckeropsis","Reichardt",43
"Neckeraceae","Neckeropsis disticha (Hedw.) Kindb.","(Hedw.) Kindb.",86
"Neckeraceae","Neckeropsis disticha (Hedw.) Kindb.","(Hedw.) Kindberg",13
"Neckeraceae","Neckeropsis undulata","(Hedw.) Reichardt",169
"Neckeraceae","Porotrichum","(Brid.) Hampe",15
"Neckeraceae","Porotrichum longirostre (Hook.) Mitt.","(Hook.) Mitt.",54
"Neckeraceae","Porotrichum subseriatum","(Mitt. ex Sande Lac.) Mitt.",29
"Neckeraceae","Thamnobryum fasciculatum","(Sw. ex Hedw.) I.Sastre",12
"Noterocladaceae","Noteroclada","Taylor ex Hook. & Wilson",36
"Noterocladaceae","Noteroclada confluens","Taylor ex Hook. & Wilson",13
"Notothyladaceae","Phaeoceros carolinianus (Michx.) Prosk.","(Michx.) Prosk.",13
"Notothyladaceae","Phaeoceros laevis (L.) Prosk.","(L.) Prosk.",57
"Ochnaceae","Ochna multiflora DC.","DC.",15
"Ochnaceae","Ochna serrulata","(Hochst.) Walp.",41
"Octoblepharaceae","Octoblepharum","Hedw.",89
"Octoblepharaceae","Octoblepharum albidum","Hedw.",264
"Octoblepharaceae","Octoblepharum cocuiense","Mitt.",14
"Octoblepharaceae","Octoblepharum erectifolium","Mitt. ex R.S.Williams",12
"Octoblepharaceae","Octoblepharum pulvinatum","(Dozy & Molk.) Mitt.",34
"Oedogoniaceae","Oedogonium","Link ex Hirn, 1900",42
"Oleaceae","Fraxinus americana","L.",13
"Oleaceae","Ligustrum ovalifolium","Hassk.",13
"Orthodontiaceae","Hymenodon aeruginosus","(Hook. & Wilson) Müll.Hal.",46
"Orthostichellaceae","Homaliodendron piniforme (Brid.) Enroth","(Brid.) Enroth",18
"Orthostichellaceae","Orthostichella","Müll.Hal.",19
"Orthostichellaceae","Orthostichella pachygastrella","(Müll.Hal. ex Ångstr.) B.H.Allen & Magill",42
"Orthostichellaceae","Orthostichella versicolor","(Müll.Hal.) B.H.Allen & W.R.Buck",73
"Orthostichellaceae","Pilotrichella caldensis Ångstr.","Ångstr.",12
"Orthostichellaceae","Pilotrichella mucronatula (Müll.Hal.) Broth.","(Müll. Hal.) Broth.",11
"Orthostichellaceae","Pilotrichella pachygastrella Müll.Hal. ex Ångstr.","Müll. Hal. ex Ångstr.",12
"Orthostichellaceae","Pilotrichella subpachygastrella Broth.","Broth.",42
"Orthotrichaceae","Cardotiella quinquefaria","(Hornsch.) Vitt",10
"Orthotrichaceae","Groutiella apiculata","(Hook.) H.A.Crum & Steere",24
"Orthotrichaceae","Groutiella tumidula (Mitt.) Vitt","(Mitt.) Vitt",12
"Orthotrichaceae","Macrocoma","(Hornsch. ex Müll.Hal.) Grout",14
"Orthotrichaceae","Macromitrium","Brid.",39
"Orthotrichaceae","Macromitrium podocarpi","Müll.Hal.",17
"Orthotrichaceae","Macromitrium punctatum","(Hook. & Grev.) Brid.",19
