"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"72","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Borreria","multiflora","(DC.) Bacigalupo & E.L.Cabral","RUBIACEAE Borreria multiflora (DC.) Bacigalupo & E.L.Cabral","SPSF00059294","SPLINK","SPSF","Dalbeto, A.C.","73","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"73","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Borreria","poaya","(A.St.-Hil.) DC.","RUBIACEAE Borreria poaya (A.St.-Hil.) DC.","SPSF00056506","SPLINK","SPSF","Durigan, G.","4070","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"77","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Bulbostylis","capillaris","(L.) C.B.Clarke","CYPERACEAE Bulbostylis capillaris (L.) C.B.Clarke","SPSF00056756","SPLINK","SPSF","Pilon, N.A.L.","103","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"78","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Bulbostylis","fimbriata","(Nees) C.B.Clarke","CYPERACEAE Bulbostylis fimbriata (Nees) C.B.Clarke","RB01223018",,"RB","Assis, G.B.","163","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"79","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Bulbostylis","hirtella","(Schrad.) Urb.","CYPERACEAE Bulbostylis hirtella (Schrad.) Urb.","RB01225384",,"RB","Pilon, N.A.L.","84","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"80","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Bulbostylis","junciformis","(Kunth) C.B.Clarke","CYPERACEAE Bulbostylis junciformis (Kunth) C.B.Clarke","RB01223067",,"RB","Assis, G.B.","212","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"84","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Arecaceae","Butia","paraguayensis","(Barb.Rodr.) Bailey","ARECACEAE Butia paraguayensis (Barb.Rodr.) Bailey","SPSF00042969","SPLINK","SPSF","Guerin, N.","179","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"85","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malpighiaceae","Byrsonima","intermedia","A.Juss.","MALPIGHIACEAE Byrsonima intermedia A.Juss.","SPSF00056883","SPLINK","SPSF","Abreu, R.C.R.","123","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"86","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malpighiaceae","Byrsonima","verbascifolia","(L.) DC.","MALPIGHIACEAE Byrsonima verbascifolia (L.) DC.","SPSF00042968","SPLINK","SPSF","Guerin, N.","177","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"87","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malvaceae","Byttneria","hatschbachii","Cristóbal","MALVACEAE Byttneria hatschbachii Cristóbal","SPSF00057614","SPLINK","SPSF","Durigan, G.","4241","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"89","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Calea","cymosa","Less.","ASTERACEAE Calea cymosa Less.","RB01222987",,"RB","Assis, G.B.","26","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"91","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Calliandra","foliolosa","Benth.","FABACEAE Calliandra foliolosa Benth.","SPSF00043047","SPLINK","SPSF","Guerin, N.","252","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"94","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malpighiaceae","Camarea","hirsuta","A.St.-Hil.","MALPIGHIACEAE Camarea hirsuta A.St.-Hil.","SPSF00056711","SPLINK","SPSF","Pilon, N.A.L.","7","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"95","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Campomanesia","adamantium","(Cambess.) O.Berg","MYRTACEAE Campomanesia adamantium (Cambess.) O.Berg","SPSF00056519","SPLINK","SPSF","Durigan, G.","4085","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"97","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Campomanesia","guazumifolia","(Cambess.) O.Berg","MYRTACEAE Campomanesia guazumifolia (Cambess.) O.Berg","SPSF00043037","SPLINK","SPSF","Guerin, N.","242","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"99","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Campuloclinium","burchellii","(Baker) R.M.King & H.Rob.","ASTERACEAE Campuloclinium burchellii (Baker) R.M.King & H.Rob.","SPSF00056791","SPLINK","SPSF","Pilon, N.A.L.","730","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"103","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Cantinoa","althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","LAMIACEAE Cantinoa althaeifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","SPSF00057624","SPLINK","SPSF","Durigan, G.","4251","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"105","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Salicaceae","Casearia","lasiophylla","Eichler","SALICACEAE Casearia lasiophylla Eichler","SPSF00043046","SPLINK","SPSF","Guerin, N.","251","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"106","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Salicaceae","Casearia","sylvestris","Sw.","SALICACEAE Casearia sylvestris Sw.","SPSF00042970","SPLINK","SPSF","Guerin, N.","178","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"107","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Cattleya","loddigesii","Lindl.","ORCHIDACEAE Cattleya loddigesii Lindl.","RB01225393",,"RB","Durigan, G.","4305","Native","Prata","cerrado típico. Estação Ecológica de Santa Bárbara","Sim"
"110","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rapateaceae","Cephalostemon","riedelianus","Körn.","RAPATEACEAE Cephalostemon riedelianus Körn.","RB01223092",,"RB","Assis, G.B.","237","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"111","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Cerradicola","decumbens","(Benth.) L.P.Queiroz","FABACEAE Cerradicola decumbens (Benth.) L.P.Queiroz","SPSF00056585","SPLINK","SPSF","Durigan, G.","4159","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"112","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Chaetogastra","gracilis","(Bonpl.) DC.","MELASTOMATACEAE Chaetogastra gracilis (Bonpl.) DC.","SPSF00056824","SPLINK","SPSF","Pilon, N.A.L.","764","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"113","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Chaetogastra","longistyla","(Cogn.) P.J.F.Guim. & Michelang.","MELASTOMATACEAE Chaetogastra longistyla (Cogn.) P.J.F.Guim. & Michelang.","SPSF00057551","SPLINK","SPSF","Durigan, G.","4029","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"114","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","calycioides","(DC. ex Collad.) Greene","FABACEAE Chamaecrista calycioides (DC. ex Collad.) Greene","SPSF00056423","SPLINK","SPSF","Durigan, G.","3881","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"115","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","cathartica","(Mart.) H.S.Irwin & Barneby","FABACEAE Chamaecrista cathartica (Mart.) H.S.Irwin & Barneby","SPSF00050063","SPLINK","SPSF","Souza, F.M.","1241","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"116","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","desvauxii","(Collad.) Killip","FABACEAE Chamaecrista desvauxii (Collad.) Killip","SPSF00056870","SPLINK","SPSF","Abreu, R.C.R.","110","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"117","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","desvauxii","(Collad.) Killip","FABACEAE Chamaecrista desvauxii var. desvauxii (Collad.) Killip","SPSF00056586","SPLINK","SPSF","Durigan, G.","4160","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"119","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","flexuosa","(L.) Greene","FABACEAE Chamaecrista flexuosa (L.) Greene","SPSF00056885","SPLINK","SPSF","Abreu, R.C.R.","125","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"120","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","nictitans","(L.) Moench","FABACEAE Chamaecrista nictitans (L.) Moench","SPSF00056420","SPLINK","SPSF","Durigan, G.","3865","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"121","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","ramosa","(Vogel) H.S.Irwin & Barneby","FABACEAE Chamaecrista ramosa (Vogel) H.S.Irwin & Barneby","SPSF00056735","SPLINK","SPSF","Pilon, N.A.L.","64","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"123","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","ramosa","(Vogel) H.S.Irwin & Barneby","FABACEAE Chamaecrista ramosa var. ramosa (Vogel) H.S.Irwin & Barneby","SPSF00056817","SPLINK","SPSF","Pilon, N.A.L.","757","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"124","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","rotundifolia","(Pers.) Greene","FABACEAE Chamaecrista rotundifolia (Pers.) Greene","SPSF00056651","SPLINK","SPSF","Assis, G.B.","254","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"125","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chaptalia","integerrima","(Vell.) Burkart","ASTERACEAE Chaptalia integerrima (Vell.) Burkart","RB01222984",,"RB","Assis, G.B.","10","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"126","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chaptalia","nutans","(L.) Pol.","ASTERACEAE Chaptalia nutans (L.) Pol.","RB01223075",,"RB","Assis, G.B.","220","Native","Prata","borda de cerradão. Estação Ecológica de Santa Bárbara","Sim"
"127","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Chascolytrum","calotheca","(Trin.) L. Essi, Longhi-Wagner & Souza-Chies","POACEAE Chascolytrum calotheca (Trin.) L. Essi, Longhi-Wagner & Souza-Chies","SPSF00059320","SPLINK","SPSF","Dalbeto, A.C.","202","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"128","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Gentianaceae","Chelonanthus","alatus","(Aubl.) Pulle","GENTIANACEAE Chelonanthus alatus (Aubl.) Pulle","RB01225388",,"RB","Pilon, N.A.L.","40","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"131","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chresta","sphaerocephala","DC.","ASTERACEAE Chresta sphaerocephala DC.","RB01223078",,"RB","Assis, G.B.","223","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"133","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chromolaena","congesta","(Hook. & Arn.) R.M.King & H.Rob.","ASTERACEAE Chromolaena congesta (Hook. & Arn.) R.M.King & H.Rob.","SPSF00056718","SPLINK","SPSF","Pilon, N.A.L.","27","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"135","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chromolaena","laevigata","(Lam.) R.M.King & H.Rob.","ASTERACEAE Chromolaena laevigata (Lam.) R.M.King & H.Rob.","SPSF00056580","SPLINK","SPSF","Durigan, G.","4153","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"136","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chromolaena","maximiliani","(Schrad. ex DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena maximiliani (Schrad. ex DC.) R.M.King & H.Rob.","RB01225370",,"RB","Pilon, N.A.L.","52","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"137","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chromolaena","oxylepis","(DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena oxylepis (DC.) R.M.King & H.Rob.","SPSF00056662","SPLINK","SPSF","Assis, G.B.","266","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"138","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chromolaena","squalida","(DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena squalida (DC.) R.M.King & H.Rob.","RB01223045",,"RB","Assis, G.B.","190","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"139","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chrysolaena","obovata","(Less.) Dematt.","ASTERACEAE Chrysolaena obovata (Less.) Dematt.","SPSF00056613","SPLINK","SPSF","Assis, G.B.","36","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"141","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chrysolaena","propinqua","(Hieron.) H.Rob.","ASTERACEAE Chrysolaena propinqua (Hieron.) H.Rob.","SPSF00057554","SPLINK","SPSF","Durigan, G.","4032","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"144","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Menispermaceae","Cissampelos","glaberrima","A.St.-Hil.","MENISPERMACEAE Cissampelos glaberrima A.St.-Hil.","SPSF00057567","SPLINK","SPSF","Durigan, G.","4185","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"146","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Clibadium","armanii","(Balb.) Sch.Bip. ex O.E.Schulz","ASTERACEAE Clibadium armanii (Balb.) Sch.Bip. ex O.E.Schulz","RB01223069",,"RB","Assis, G.B.","214","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"147","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Clitoria","epetiolata","Burkart","FABACEAE Clitoria epetiolata Burkart","SPSF00056668","SPLINK","SPSF","Assis, G.B.","272","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"148","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Clitoria","guianensis","(Aubl.) Benth.","FABACEAE Clitoria guianensis (Aubl.) Benth.","SPSF00050050","SPLINK","SPSF","Souza, F.M.","1228","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"150","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Coccocypselum","lymansmithii","Standl.","RUBIACEAE Coccocypselum lymansmithii Standl.","RB01223038",,"RB","Assis, G.B.","183","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"155","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Commelinaceae","Commelina","diffusa","Burm.f.","COMMELINACEAE Commelina diffusa Burm.f.","RB01225381",,"RB","Assis, G.B.","284","Naturalized","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"156","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Commelinaceae","Commelina","erecta","L.","COMMELINACEAE Commelina erecta L.","SPSF00056665","SPLINK","SPSF","Assis, G.B.","269","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"157","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Condylocarpon","isthmicum","(Vell.) A.DC.","APOCYNACEAE Condylocarpon isthmicum (Vell.) A.DC.","SPSF00057565","SPLINK","SPSF","Durigan, G.","4183","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"158","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Connaraceae","Connarus","suberosus","Planch.","CONNARACEAE Connarus suberosus Planch.","SPSF00042961","SPLINK","SPSF","Guerin, N.","170","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"160","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Coracoralina","chiquitensis","(Herzog) Andrino","ERIOCAULACEAE Coracoralina chiquitensis (Herzog) Andrino","RB01223073",,"RB","Assis, G.B.","218","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Não"
"161","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Cordiera","obtusa","(K.Schum.) Kuntze","RUBIACEAE Cordiera obtusa (K.Schum.) Kuntze","SPSF00056508","SPLINK","SPSF","Durigan, G.","4072","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"163","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Chrysobalanaceae","Couepia","grandiflora","(Mart. & Zucc.) Benth.","CHRYSOBALANACEAE Couepia grandiflora (Mart. & Zucc.) Benth.","SPSF00043025","SPLINK","SPSF","Guerin, N.","230","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"164","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Crotalaria","balansae","Micheli","FABACEAE Crotalaria balansae Micheli","SPSF00056673","SPLINK","SPSF","Assis, G.B.","277","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"165","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Euphorbiaceae","Croton","antisyphiliticus","Mart.","EUPHORBIACEAE Croton antisyphiliticus Mart.","RB01223006",,"RB","Assis, G.B.","151","Native","Prata","campo cerrado, pós fogo. Estação Ecológica de Santa Bárbara","Sim"
"166","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Euphorbiaceae","Croton","campestris","A.St.-Hil.","EUPHORBIACEAE Croton campestris A.St.-Hil.","RB01223019",,"RB","Assis, G.B.","164","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"167","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Euphorbiaceae","Croton","didrichsenii","G.L.Webster","EUPHORBIACEAE Croton didrichsenii G.L.Webster","SPSF00056760","SPLINK","SPSF","Pilon, N.A.L.","107","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"173","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lythraceae","Cuphea","micrantha","Kunth","LYTHRACEAE Cuphea micrantha Kunth","SPSF00056768","SPLINK","SPSF","Pilon, N.A.L.","701","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"174","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lythraceae","Cuphea","polymorpha","A.St.-Hil.","LYTHRACEAE Cuphea polymorpha A.St.-Hil.","SPSF00056584","SPLINK","SPSF","Durigan, G.","4158","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"175","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Ferns and Lycophytes","Cyatheaceae","Cyathea","atrovirens","(Langsd. & Fisch.) Domin","CYATHEACEAE Cyathea atrovirens (Langsd. & Fisch.) Domin","SPSF00043013","SPLINK","SPSF","Guerin, N.","218","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"178","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Cyperus","aggregatus","(Willd.) Endl.","CYPERACEAE Cyperus aggregatus (Willd.) Endl.","SPSF00056503","SPLINK","SPSF","Durigan, G.","4065","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"179","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Cyperus","haspan","L.","CYPERACEAE Cyperus haspan L.","SPSF00059306","SPLINK","SPSF","Dalbeto, A.C.","117","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"180","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Cyperus","odoratus","L.","CYPERACEAE Cyperus odoratus L.","SPSF00056753","SPLINK","SPSF","Pilon, N.A.L.","97","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"181","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Cyperus","sellowianus","(Kunth) T.Koyama","CYPERACEAE Cyperus sellowianus (Kunth) T.Koyama","SPSF00056800","SPLINK","SPSF","Pilon, N.A.L.","740","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"182","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Cyperus","virens","Michx.","CYPERACEAE Cyperus virens Michx.","SPSF00057266","SPLINK","SPSF","Abreu, R.C.R.","164","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"183","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Cyrtopodium","hatschbachii","Pabst","ORCHIDACEAE Cyrtopodium hatschbachii Pabst","SPSF00059313","SPLINK","SPSF","Dalbeto, A.C.","190","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"184","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Cyrtopodium","parviflorum","Lindl.","ORCHIDACEAE Cyrtopodium parviflorum Lindl.","SPSF00059314","SPLINK","SPSF","Dalbeto, A.C.","191","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"186","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Dilleniaceae","Davilla","elliptica","A.St.-Hil.","DILLENIACEAE Davilla elliptica A.St.-Hil.","RB01223046",,"RB","Assis, G.B.","191","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"187","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Declieuxia","fruticosa","(Willd. ex Roem. & Schult.) Kuntze","RUBIACEAE Declieuxia fruticosa (Willd. ex Roem. & Schult.) Kuntze","SPSF00056648","SPLINK","SPSF","Assis, G.B.","250","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"188","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Desmanthus","tatuhyensis","Hoehne","FABACEAE Desmanthus tatuhyensis Hoehne","SPSF00056676","SPLINK","SPSF","Assis, G.B.","280","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"189","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Desmodium","barbatum","(L.) Benth.","FABACEAE Desmodium barbatum (L.) Benth.","RB01223066",,"RB","Assis, G.B.","211","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"190","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Desmoscelis","villosa","(Aubl.) Naudin","MELASTOMATACEAE Desmoscelis villosa (Aubl.) Naudin","SPSF00056826","SPLINK","SPSF","Pilon, N.A.L.","766","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"193","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Digitaria","insularis","(L.) Fedde","POACEAE Digitaria insularis (L.) Fedde","SPSF00056683","SPLINK","SPSF","Assis, G.B.","287","Naturalized","Prata","Estação Ecológica de Santa Bárbara","Sim"
"194","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Dimerostemma","brasilianum","Cass.","ASTERACEAE Dimerostemma brasilianum Cass.","SPSF00057506","SPLINK","SPSF","Assis, G.B.","16","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"197","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Convolvulaceae","Distimake","digitatus","(Spreng.) A.R. Simões & Staples","CONVOLVULACEAE Distimake digitatus (Spreng.) A.R. Simões & Staples","SPSF00056658","SPLINK","SPSF","Assis, G.B.","262","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"198","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Disynaphia","filifolia","(Hassl.) R.M.King & H.Rob.","ASTERACEAE Disynaphia filifolia (Hassl.) R.M.King & H.Rob.","RB01225372",,"RB","Durigan, G.","4320","Native","Prata","cerrado típico. Estação Ecológica de Santa Bárbara","Sim"
"199","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Annonaceae","Duguetia","furfuracea","(A.St.-Hil.) Saff.","ANNONACEAE Duguetia furfuracea (A.St.-Hil.) Saff.","SPSF00042950","SPLINK","SPSF","Guerin, N.","159","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"200","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bromeliaceae","Dyckia","tuberosa","(Vell.) Beer","BROMELIACEAE Dyckia tuberosa (Vell.) Beer","RB01222995",,"RB","Assis, G.B.","101","Native","Prata","Campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"203","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Eleocharis","filiculmis","Kunth","CYPERACEAE Eleocharis filiculmis Kunth","RB01223049",,"RB","Assis, G.B.","194","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"205","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Elephantopus","biflorus","(Less.) Sch.Bip.","ASTERACEAE Elephantopus biflorus (Less.) Sch.Bip.","SPSF00057550","SPLINK","SPSF","Durigan, G.","4028","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
