"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Myrtaceae","Psidium","grandifolium","Mart. ex DC.","MYRTACEAE Psidium grandifolium Mart. ex DC.","SPSF00048851","Splink","SPSF","Arzolla, F.A.R.D.P.","1696","Native","Ouro","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Ochnaceae","Ouratea","spectabilis","(Mart.) Engl.","OCHNACEAE Ouratea spectabilis (Mart.) Engl.","SPSF00044009","Splink","SPSF","Arzolla, F.A.R.D.P.","1472","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Orchidaceae","Galeandra","montana","Barb.Rodr.","ORCHIDACEAE Galeandra montana Barb.Rodr.","SPSF00048826","Splink","SPSF","Arzolla, F.A.R.D.P.","1663","Native","Ouro","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Peraceae","Pera","glabrata","(Schott) Baill.","PERACEAE Pera glabrata (Schott) Baill.","SPSF00048797","Splink","SPSF","Baitello, J.B.","2643","Native","Ouro","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Poaceae","Andropogon","bicornis","L.","POACEAE Andropogon bicornis L.","SPSF00048828","Splink","SPSF","Cielo Filho, R.","1420","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Poaceae","Andropogon","selloanus","(Hack.) Hack.","POACEAE Andropogon selloanus (Hack.) Hack.","SPSF00048837","Splink","SPSF","Cielo Filho, R.","1425","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Poaceae","Gymnopogon","foliosus","(Willd.) Nees","POACEAE Gymnopogon foliosus (Willd.) Nees","SPSF00048833","Splink","SPSF","Cielo Filho, R.","1421","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Poaceae","Panicum","campestre","Nees ex Trin.","POACEAE Panicum campestre Nees ex Trin.","SPSF00048836","Splink","SPSF","Cielo Filho, R.","1682","Native","Bronze","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Poaceae","Panicum","sellowii","Nees","POACEAE Panicum sellowii Nees","SPSF00048835","Splink","SPSF","Cielo Filho, R.","1423","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Poaceae","Schizachyrium","sanguineum","(Retz.) Alston","POACEAE Schizachyrium sanguineum (Retz.) Alston","SPSF00048830","Splink","SPSF","Cielo Filho, R.","1422","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Poaceae","Setaria","scabrifolia","(Nees) Kunth","POACEAE Setaria scabrifolia (Nees) Kunth","SPSF00048831","Splink","SPSF","Cielo Filho, R.","1426","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Poaceae","Urochloa","brizantha","(Hochst. ex A.Rich.) R.D.Webster","POACEAE Urochloa brizantha (Hochst. ex A.Rich.) R.D.Webster","SPSF00048829","Splink","SPSF","Cielo Filho, R.","792","Naturalized","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Proteaceae","Roupala","montana","Aubl.","PROTEACEAE Roupala montana Aubl.","SPSF00048773","Splink","SPSF","Cielo Filho, R.","1399","Native","Prata","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Ranunculaceae","Clematis","brasiliana","DC.","RANUNCULACEAE Clematis brasiliana DC.","SPSF00048841","Splink","SPSF","Arzolla, F.A.R.D.P.","1686","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Amaioua","intermedia","Mart. ex Schult. & Schult.f.","RUBIACEAE Amaioua intermedia Mart. ex Schult. & Schult.f.","SPSF00048718","Splink","SPSF","Baitello, J.B.","2628","Native","Bronze","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Borreria","verticillata","(L.) G.Mey.","RUBIACEAE Borreria verticillata (L.) G.Mey.","SPSF00048821","Splink","SPSF","Baitello, J.B.","2658","Native","Prata","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Cordiera","sessilis","(Vell.) Kuntze","RUBIACEAE Cordiera sessilis (Vell.) Kuntze","SPSF00048716","Splink","SPSF","Baitello, J.B.","2626","Native","Bronze","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Declieuxia","cordigera","Mart. & Zucc. ex Schult. & Schult.f.","RUBIACEAE Declieuxia cordigera Mart. & Zucc. ex Schult. & Schult.f.","SPSF00048741","Splink","SPSF","Arzolla, F.A.R.D.P.","1656","Native","Bronze","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Faramea",,"Aubl.","RUBIACEAE Faramea Aubl.","SPSF00043952","Splink","SPSF","Arzolla, F.A.R.D.P.","1451",,"Latão","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Manettia","cordifolia","Mart.","RUBIACEAE Manettia cordifolia Mart.","SPSF00048752","Splink","SPSF","Arzolla, F.A.R.D.P.","1670","Native","Bronze","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Palicourea","croceoides","Ham.","RUBIACEAE Palicourea croceoides Ham.","SPSF00048765","Splink","SPSF","Cielo Filho, R.","1391","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Palicourea","rigida","Kunth","RUBIACEAE Palicourea rigida Kunth","SPSF00048766","Splink","SPSF","Cielo Filho, R.","1392","Native","Bronze","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Palicourea","sessilis","(Vell.) C.M.Taylor","RUBIACEAE Palicourea sessilis (Vell.) C.M.Taylor","SPSF00043949","Splink","SPSF","Arzolla, F.A.R.D.P.","1448","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Rubiaceae","Tocoyena","formosa","(Cham. & Schltdl.) K.Schum.","RUBIACEAE Tocoyena formosa (Cham. & Schltdl.) K.Schum.","SPSF00048793","Splink","SPSF","Baitello, J.B.","2639","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Sapindaceae","Serjania",,"Mill.","SAPINDACEAE Serjania Mill.","SPSF00048803","Splink","SPSF","Baitello, J.B.","2649",,"Prata","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Sapotaceae","Pouteria","torta","(Mart.) Radlk.","SAPOTACEAE Pouteria torta (Mart.) Radlk.","SPSF00048799","Splink","SPSF","Baitello, J.B.","2645","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Siparunaceae","Siparuna","brasiliensis","(Spreng.) A.DC.","SIPARUNACEAE Siparuna brasiliensis (Spreng.) A.DC.","48822","GBIF","SPSF","Baitello, J.B.","2659","Native","Bronze","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Siparunaceae","Siparuna","poeppigii","(Tul.) A.DC.","SIPARUNACEAE Siparuna poeppigii (Tul.) A.DC.","SPSF00048822","Splink","SPSF","Baitello, J.B.","2659","Native","Bronze","Estação Ecológica de Avaré","Não"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Smilacaceae","Smilax","polyantha","Griseb.","SMILACACEAE Smilax polyantha Griseb.","SPSF00048778","Splink","SPSF","Cielo Filho, R.","1404","Native","Prata","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Solanaceae","Solanum","lycocarpum","A.St.-Hil.","SOLANACEAE Solanum lycocarpum A.St.-Hil.","SPSF00048779","Splink","SPSF","Cielo Filho, R.","1405","Native","Prata","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Solanaceae","Solanum","paniculatum","L.","SOLANACEAE Solanum paniculatum L.","SPSF00048780","Splink","SPSF","Cielo Filho, R.","1406","Native","Bronze","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Verbenaceae","Lippia","origanoides","Kunth","VERBENACEAE Lippia origanoides Kunth","SPSF00048820","Splink","SPSF","Baitello, J.B.","2657","Native","Prata","Estação Ecológica de Avaré","Sim"
"ESTAÇÃO ECOLÓGICA DE AVARÉ","Angiosperms","Vochysiaceae","Qualea","grandiflora","Mart.","VOCHYSIACEAE Qualea grandiflora Mart.","SPSF00048772","Splink","SPSF","Cielo Filho, R.","1398","Native","Bronze","Estação Ecológica de Avaré","Não"
