"data_source","barcode","collectionCode","catalogNumber","kingdom","family","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","recordNumber","occurrenceRemarks","scientificName","genus","identifiedBy","specificEpithet","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","continentocean","preparationtype","order","individualcount","class","infraspecificEpithet","fieldNumber","typeStatus","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF00043932","SPSF","43932","Plantae","Lauraceae","2010","03","02","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","-48.816944","-23.001667","2024-08-06T09:14:51",,"<nO>COLETA: Árvore de 1 metro com flores amarelas.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 785 m.;</nO>","Ocotea pulchella","Ocotea","J.B.Baitello","pulchella","(Nees & Mart.) Mez","2010","04","30",,,,"América do Sul",,"Laurales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-04-30",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","s.n.","2010","Baitello, J.B.","2010","Vilela, F.E.S.P.; Antunes, A.Z.; Silva, D.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ocotea pulchella","(Nees & Mart.) Mez","possibly_ok","Lauraceae","Ocotea pulchella","(Nees & Mart.) Mez","species","name accepted","bfo-8480",,,"Ocotea pulchella (Nees & Mart.) Mez","Ocotea","Lauraceae","high","Ocotea pulchella"
"speciesLink","SPSF00038152","SPSF","38152","Plantae","Rubiaceae","2007","02","13","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","N. Guerin & G.A.D.C. Franco & N.M.Ivanaukas & K.Z.Gimenes & C.S.Carvalho & E.Furlan & J.J.Marques & B.C.Oliveira","-48.368611","-23.409167","2024-08-06T09:16:35","82","<nO>COLETA: Arvoreta de 2 m de altura; frutos imaturos verde.;</nO>","Palicourea sessilis","Palicourea","C.P.Bruniera","sessilis","((Vell.)) C.M.Taylor",,,,,"797","797","América do Sul",,"Rubiales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu",,,,,,,,,,,,,,,,,,,"SPSF",,"Guerin, N.","82","2007","Bruniera, C.P.","n.d.","Franco, G.A.D.C.; Ivanaukas, N.M.; Gimenes, K.Z.; Carvalho, C.S.; Furlan, E.; Marques, J.J.; Oliveira, B.C.","Guerin",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Palicourea sessilis","(Vell.) C.M.Taylor","possibly_ok","Rubiaceae","Palicourea sessilis","(Vell.) C.M.Taylor","species","author misspelled","bfo-613500",,,"Palicourea sessilis (Vell.) C.M.Taylor","Palicourea","Rubiaceae","low","Palicourea sessilis"
"speciesLink","SPSF00043991","SPSF","43991","Plantae","Celastraceae","2010","09","23","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.818333","-23.016667","2024-08-06T09:13:01","1454","<nO>COLETA: Arvoreta com 1 metro e flores amarelas.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 760 m.;</nO>","Peritassa campestris","Peritassa","G.A.D.C. Franco","campestris","(Cambess.) A.C. Sm.","2010","10","05",,,,"América do Sul",,"Aquifoliales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-10-05",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1454","2010","Franco, G.A.D.C.","2010","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Peritassa campestris","(Cambess.) A.C. Sm.","possibly_ok","Celastraceae","Peritassa campestris","(Cambess.) A.C. Sm.","species","name accepted","bfo-17787",,,"Peritassa campestris (Cambess.) A.C. Sm.","Peritassa","Celastraceae","medium","Peritassa campestris"
"speciesLink","SPSF00043996","SPSF","43996","Plantae","Asteraceae","2010","09","23","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.803333","-22.996111","2024-08-06T09:13:18","1459","<nO>COLETA: Árvore com flores.; GEOGRAFIA: Floresta Estacional Semidecidual.&nf;Altitude aproximada de 750 m.;</nO>","Piptocarpha angustifolia","Piptocarpha","D.P.Volet","angustifolia","Dusén ex Malme","2016","07","14",,,,"América do Sul",,"Asterales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2016-07-14",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1459","2010","Volet, D.P.","2016","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Piptocarpha angustifolia","Dusén ex Malme","possibly_ok","Asteraceae","Piptocarpha angustifolia","Dusén ex Malme","species","name accepted","bfo-5473",,,"Piptocarpha angustifolia Dusén ex Malme","Piptocarpha","Asteraceae","low","Piptocarpha angustifolia"
"speciesLink","SPSF00043997","SPSF","43997","Plantae","Asteraceae","2010","09","23","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.821111","-23.006944","2024-08-06T09:13:18","1460","<nO>COLETA: Árvore com 8 metros de altura e com flores.; GEOGRAFIA: Vegetação de Cerrado denso.&nf;Altitude aproximada de 760 m.;</nO>","Piptocarpha axillaris","Piptocarpha","J.A. Pastore","axillaris","(Less) Baker","2010","10","04",,,,"América do Sul",,"Asterales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-10-04",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1460","2010","Pastore, J.A.","2010","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Piptocarpha axillaris","(Less.) Baker","possibly_ok","Asteraceae","Piptocarpha axillaris","(Less.) Baker","species","author misspelled","bfo-5474",,,"Piptocarpha axillaris (Less.) Baker","Piptocarpha","Asteraceae","low","Piptocarpha axillaris"
"speciesLink","SPSF00044008","SPSF","44008","Plantae","Fabaceae","2010","09","23","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.818333","-23.016667","2024-08-06T09:14:00","1471","<nO>COLETA: Árvore com flores amarelas.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 760 m.;</nO>","Platypodium elegans","Platypodium","F.A.R.D.P Arzolla","elegans","Vogel","2010","04","30",,,,"América do Sul",,"Fabales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-04-30",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1471","2010","Arzolla, F.A.R.D.P.","2010","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Platypodium elegans","Vogel","possibly_ok","Fabaceae","Platypodium elegans","Vogel","species","name accepted","bfo-23124",,,"Platypodium elegans Vogel","Platypodium","Fabaceae","low","Platypodium elegans"
"speciesLink","SPSF00039195","SPSF","39195","Plantae","Sapotaceae","2007","01","17","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","R.L.R.Santos & G.Durigan & G. A. D. C. Franco & N.M.Ivanauskas & M.T.Z.Togniato & E.Furlan & R.T. Polisel","-48.747222","-23.523056","2024-08-06T09:13:38","20","<nO>COLETA: Arvore 5m, frutos imaturos verdes, látex branco; GEOGRAFIA: Gleba Pé de Gigante - Ponto 08;</nO>","Pouteria ramiflora","Pouteria","G. A. D. C. Franco","ramiflora","(Mart) Radlk.","2007","02","20",,"633","633","América do Sul",,"Ericales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2007-02-20",,,,,,,,,,,,,,,,,,"SPSF",,"Santos, R.L.R.","20","2007","Franco, G.A.D.C.","2007","Durigan, G.; Franco, G.A.D.C.; Ivanauskas, N.M.; Togniato, M.T.Z.; Furlan, E.; Polisel, R.T.","Santos",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pouteria ramiflora","(Mart.) Radlk.","possibly_ok","Sapotaceae","Pouteria ramiflora","(Mart.) Radlk.","species","author misspelled","bfo-21020",,,"Pouteria ramiflora (Mart.) Radlk.","Pouteria","Sapotaceae","medium","Pouteria ramiflora"
"speciesLink","SPSF00043947","SPSF","43947","Plantae","Rosaceae","2010","03","03","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","-48.824722","-23.023889","2024-08-06T09:16:25","1446","<nO>COLETA: Árvore com flores.; GEOGRAFIA: Região do Rio Novo; Floresta Estacional Semidecidual.&nf;Altitude aproximada de 720 m.;</nO>","Prunus myrtifolia","Prunus","F.A.R.D.P Arzolla","myrtifolia","(L.) Urban","2010","03","30",,,,"América do Sul",,"Rosales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-03-30",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1446","2010","Arzolla, F.A.R.D.P.","2010","Vilela, F.E.S.P.; Antunes, A.Z.; Silva, D.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Prunus myrtifolia","(L.) Urb.","possibly_ok","Rosaceae","Prunus myrtifolia","(L.) Urb.","species","author misspelled","bfo-26058",,,"Prunus myrtifolia (L.) Urb.","Prunus","Rosaceae","low","Prunus myrtifolia"
"speciesLink","SPSF00040948","SPSF","40948","Plantae","Iridaceae","2008","11","04","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","G.Durigan","-46.9422","-22.3722","2024-08-06T09:12:37",,"<nO>COLETA: No cerrado&nf;Porte herbáceo;</nO>","Pseudotrimezia juncifolia","Pseudotrimezia","I.S. Marques","juncifolia","(Klatt) Lovo & A.Gil","2023","07","31","39309",,,"América do Sul",,"Liliales",,"Liliopsida",,,,,"SPLINK","Mogi Guaçu","2023-07-31",,,,,,,,,,,,,,,,,,"SPSF",,"Durigan, G.","s.n.","2008","Marques, I.S.","2023",,"Durigan",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pseudotrimezia juncifolia","(Klatt) Lovo & A.Gil","possibly_ok","Iridaceae","Pseudotrimezia juncifolia","(Klatt) Lovo & A.Gil","species","name accepted","bfo-606777",,,"Pseudotrimezia juncifolia (Klatt) Lovo & A.Gil","Pseudotrimezia","Iridaceae","low","Pseudotrimezia juncifolia"
"gbif",,"SP","275462","Plantae","Rubiaceae","1991","6","10","Brasil","São Paulo",,"Estação Ecológica de Mogi-Guaçu, Mata do Português, rio Mogi-Guaçu","IPA/SP","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/1","Luchi, AE",,,"2024-09-06 09:19:41","129",,"Psychotria carthagenensis Jacq.","Psychotria","Rossi, L","carthagenensis","Jacq.",,,,,,,,,"Gentianales",,"Magnoliopsida",,,,,"GBIF","Mogi Guaçu",,"Psychotria carthagenensis Jacq.",,"BR",,,"1991-06-10",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mogi guacu","estacao ecologica de mogi-guacu, mata do portugues",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county","2452865483",,,,"https://specieslink.net/guid/1/275462",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Psychotria",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Psychotria carthagenensis","Psychotria carthagenensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"check_local.2municip.","Psychotria carthagenensis","Jacq.","name_w_authors","Rubiaceae","Psychotria carthagenensis","Jacq.","species","name accepted","bfo-14167",,,"Psychotria carthagenensis Jacq.","Psychotria","Rubiaceae","unknown","Psychotria carthagenensis"
"speciesLink","SPSF00043939","SPSF","43939","Plantae","Vochysiaceae","2010","03","02","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","-48.816944","-23.001667","2024-08-06T09:16:09","1438","<nO>COLETA: Árvore com frutos.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 785 m.;</nO>","Qualea cordata","Qualea","J.A. Pastore","cordata","(Mart.) Spreng.","2010","04","30",,,,"América do Sul",,"Myrtales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-04-30",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1438","2010","Pastore, J.A.","2010","Vilela, F.E.S.P.; Antunes, A.Z.; Silva, D.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Qualea cordata","Spreng.","possibly_ok","Vochysiaceae","Qualea cordata","Spreng.","species","author misspelled","bfo-15282",,,"Qualea cordata Spreng.","Qualea","Vochysiaceae","low","Qualea cordata"
"speciesLink","SPSF00044004","SPSF","44004","Plantae","Proteaceae","2010","09","23","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.818333","-23.016667","2024-08-06T09:16:20","1467","<nO>COLETA: Árvore com 2 m de altura.&nf;Frutos imaturos.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 760 m.;</nO>","Roupala montana","Roupala","F.A.R.D.P Arzolla","montana","Aubl.","2010","04","30",,,,"América do Sul",,"Proteales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-04-30",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1467","2010","Arzolla, F.A.R.D.P.","2010","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Roupala montana","Aubl.","possibly_ok","Proteaceae","Roupala montana","Aubl.","species","name accepted","bfo-13799",,,"Roupala montana Aubl.","Roupala","Proteaceae","low","Roupala montana"
"speciesLink","SPSF00043995","SPSF","43995","Plantae","Connaraceae","2010","09","23","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.821111","-23.006944","2024-08-06T09:13:39","1458","<nO>COLETA: Árvore com 6 metros de altura, início de frutificação.; GEOGRAFIA: Vegetação de Cerrado denso.&nf;Altitude aproximada de 760 m.;</nO>","Rourea pseudospadicea","Rourea","J.A. Pastore","pseudospadicea","G.Schellenb.","2010","10","05",,,,"América do Sul",,"Fabales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-10-05",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1458","2010","Pastore, J.A.","2010","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Rourea pseudospadicea","G.Schellenb.","possibly_ok","Connaraceae","Rourea pseudospadicea","G.Schellenb.","species","name accepted","bfo-6967",,,"Rourea pseudospadicea G.Schellenb.","Rourea","Connaraceae","low","Rourea pseudospadicea"
"speciesLink","SPSF00043931","SPSF","43931","Plantae","Fabaceae","2010","03","02","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","-48.816944","-23.001667","2024-08-06T09:14:04","430","<nO>COLETA: Cerrado&nf;Árvore com flores.;</nO>","Senna rugosa","Senna","J.A.Pastore","rugosa","(G.Don) H.S.Irwin & Barneby","2010","04","29",,"785","785","América do Sul",,"Fabales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-04-29",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","430","2010","Pastore, J.A.","2010","Vilela, F.E.S.P.; Antunes, A.Z.; Silva, D.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Senna rugosa","(G.Don) H.S.Irwin & Barneby","possibly_ok","Fabaceae","Senna rugosa","(G.Don) H.S.Irwin & Barneby","species","name accepted","bfo-83716",,,"Senna rugosa (G.Don) H.S.Irwin & Barneby","Senna","Fabaceae","low","Senna rugosa"
"speciesLink","SPSF00044014","SPSF","44014","Plantae","Siparunaceae","2010","09","23","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.803333","-22.996111","2024-08-06T09:14:56","1477","<nO>COLETA: Árvore com botões e flores.; GEOGRAFIA: Floresta Estacional Semidecidual.&nf;Altitude aproximada de 750 m.;</nO>","Siparuna brasiliensis","Siparuna","A.Maruyama","brasiliensis","((Spreng.) A.DC.)","2016","06","28",,,,"América do Sul",,"Laurales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2016-06-28",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1477","2010","Maruyama, A.","2016","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Siparuna brasiliensis","(Spreng.) A.DC.","possibly_ok","Siparunaceae","Siparuna brasiliensis","(Spreng.) A.DC.","species","author misspelled","bfo-14545",,,"Siparuna brasiliensis (Spreng.) A.DC.","Siparuna","Siparunaceae","low","Siparuna brasiliensis"
"speciesLink","SPSF00043938","SPSF","43938","Plantae","Siparunaceae","2010","03","02","Brasil","SP","Mogi Guaçu","Estação Ecológica Mogi-Guaçu","IF","Magnoliophyta","PreservedSpecimen",,,"13","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","-48.816944","-23.001667","2024-08-06T09:14:56","1437","<nO>COLETA: Árvore com frutos.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 785 m.;</nO>","Siparuna guianensis","Siparuna","G.A.D.C. Franco","guianensis","Aubl.","2010","04","30",,,,"América do Sul",,"Laurales",,"Magnoliopsida",,,,,"SPLINK","Mogi Guaçu","2010-04-30",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1437","2010","Franco, G.A.D.C.","2010","Vilela, F.E.S.P.; Antunes, A.Z.; Silva, D.A.","Arzolla",,"brazil","sao paulo","mogi guacu","estacao ecologica mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Siparuna guianensis","Aubl.","possibly_ok","Siparunaceae","Siparuna guianensis","Aubl.","species","name accepted","bfo-14548",,,"Siparuna guianensis Aubl.","Siparuna","Siparunaceae","medium","Siparuna guianensis"
