"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Clethraceae","Clethra","scabra","Pers.","CLETHRACEAE Clethra scabra Pers.","ESA117512","REFLORA","ESA","Flores, T.B.","317","Native","Ouro","Estação Ecológica de Assis - Instituto Florestal - Projeto Parcelas Permanentes - Biota Fapesp - Estrada em direção a parcela","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Clethraceae","Clethra","scabra","(Meisn.) Sleumer","CLETHRACEAE Clethra scabra var. venosa (Meisn.) Sleumer","UEC072568","Splink","UEC","Durigan, G.","30595","Native","Bronze","Estação Ecológica de Assis.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Combretaceae","Terminalia","glabrescens","Mart.","COMBRETACEAE Terminalia glabrescens Mart.","ESA00139035","REFLORA","ESA","Colletta, G.D.","2547","Native","Ouro","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Commelinaceae","Commelina","erecta","L.","COMMELINACEAE Commelina erecta L.","78336","GBIF","UEC","Sciamarelli, A.","29014","Native","Bronze","Estação Ecológica de Assis, Trilha ecológica do Horto de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Connaraceae","Connarus","suberosus","Planch.","CONNARACEAE Connarus suberosus Planch.","ESA139052","Splink","ESA","Colletta, G.D.","2564","Native","Latão","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Convolvulaceae","Evolvulus","pterocaulon","Moric.","CONVOLVULACEAE Evolvulus pterocaulon Moric.","BOTU031050","Splink","BOTU","Pastore, M.","263","Native","Bronze","Estação Ecológica de Assis, próximo a trilha do cerrado","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Ferns and Lycophytes","Cyatheaceae","Cyathea","atrovirens","(Langsd. & Fisch.) Domin","CYATHEACEAE Cyathea atrovirens (Langsd. & Fisch.) Domin","ESA139060","Splink","ESA","Colletta, G.D.","2572","Native","Latão","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Cyperaceae",,,"Juss.","CYPERACEAE Cyperaceae Juss.","ESA138995","Splink","ESA","Colletta, G.D.","2507",,"Latão","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Cyperaceae","Cyperus","virens","Michx.","CYPERACEAE Cyperus virens Michx.","21446","GBIF","UNESP / Jaboticabal","Rossatto, D.R.",,"Native","Latão","Coleta de plantas herbáceas na Estação Ecológica de Assis - SP","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Cyperaceae","Rhynchospora","albiceps","Kunth","CYPERACEAE Rhynchospora albiceps Kunth","21446","GBIF","UNESP / Jaboticabal","Rossatto, D.R.",,"Native","Latão","Coleta de plantas herbáceas na Estação Ecológica de Assis - SP","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Cyperaceae","Scleria","latifolia","Sw.","CYPERACEAE Scleria latifolia Sw.","ESA139070","Splink","ESA","Colletta, G.D.","2582","Native","Latão","Estação Ecológica de Assis. Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Cyperaceae","Scleria","scabra","Willd.","CYPERACEAE Scleria scabra Willd.","SPSF00057635","Splink","SPSF","Durigan, G.","4267","Native","Prata","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Ferns and Lycophytes","Dennstaedtiaceae","Pteridium","esculentum","(Kaulf.) Thomson","DENNSTAEDTIACEAE Pteridium esculentum subsp. arachnoideum (Kaulf.) Thomson","ESA139043","Splink","ESA","Colletta, G.D.","2555","Native","Latão","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Dilleniaceae","Davilla","elliptica","A.St.-Hil.","DILLENIACEAE Davilla elliptica A.St.-Hil.",,"Splink","US","Acevedo-Rodriguez, P.","16800","Native","Bronze","Assis. Estaçao Ecologica Assis/Instituto Florestal; permanents plots.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Dilleniaceae","Doliocarpus","dentatus","(Aubl.) Standl.","DILLENIACEAE Doliocarpus dentatus (Aubl.) Standl.","ESA00139015","REFLORA","ESA","Colletta, G.D.","2527","Native","Ouro","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Dilleniaceae","Doliocarpus","dentatus","(Aubl.) Standl.","DILLENIACEAE Doliocarpus dentatus subsp. dentatus (Aubl.) Standl.","US 3710811","GBIF","US","Pace, M.R.","628","Native","Bronze","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Ebenaceae","Diospyros","lasiocalyx","(Mart.) B.Walln.","EBENACEAE Diospyros lasiocalyx (Mart.) B.Walln.","ESA00139023","REFLORA","ESA","Colletta, G.D.","2535","Native","Ouro","Estação Ecológica de Assis. Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Erythroxylaceae","Erythroxylum","cuneifolium","(Mart.) O.E.Schulz","ERYTHROXYLACEAE Erythroxylum cuneifolium (Mart.) O.E.Schulz","ESA139040","Splink","ESA","Colletta, G.D.","2552","Native","Latão","Estação Ecológica de Assis. Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Erythroxylaceae","Erythroxylum","deciduum","A.St.-Hil.","ERYTHROXYLACEAE Erythroxylum deciduum A.St.-Hil.","071396","GBIF","UEC","Durigan, G.","30610","Native","Ouro","Estação ecológica de Assis.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Erythroxylaceae","Erythroxylum","suberosum","A.St.-Hil.","ERYTHROXYLACEAE Erythroxylum suberosum A.St.-Hil.",,"GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Euphorbiaceae","Actinostemon","klotzschii","(Didr.) Pax","EUPHORBIACEAE Actinostemon klotzschii (Didr.) Pax","UEC138846","Splink","UEC","Durigan, G.",,"Native","Bronze","Estação ecológica de Assis, mata cillar.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Euphorbiaceae","Croton","campestris","A.St.-Hil.","EUPHORBIACEAE Croton campestris A.St.-Hil.","SPSF00057636","Splink","SPSF","Durigan, G.","4268","Native","Prata","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Euphorbiaceae","Croton","floribundus","Spreng.","EUPHORBIACEAE Croton floribundus Spreng.","ESA:91737","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Euphorbiaceae","Mabea","fistulifera","Mart.","EUPHORBIACEAE Mabea fistulifera Mart.","ESA117509","Splink","ESA","Flores, T.B.","314","Native","Prata","Estação Ecológica de Assis - Instituto Florestal - Projeto Parcelas Permanentes - Biota Fapesp - Estrada em direção a parcela","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Euphorbiaceae","Manihot",,"Mill.","EUPHORBIACEAE Manihot Mill.","ESA139044","Splink","ESA","Colletta, G.D.","2556",,"Latão","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Euphorbiaceae","Maprounea","guianensis","Aubl.","EUPHORBIACEAE Maprounea guianensis Aubl.","ESA139012","Splink","ESA","Colletta, G.D.","2524","Native","Latão","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Euphorbiaceae","Microstachys","serrulata","(Mart.) F.Dietr","EUPHORBIACEAE Microstachys serrulata (Mart.) F.Dietr","SP0447110","Splink","SP","Pastore, M.","264","Native","Bronze","Estação Ecológica de Assis, Cerrado. Próximo à Trilha do Cerrado","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Euphorbiaceae","Sapium","obovatum","Klotzsch ex Müll.Arg.","EUPHORBIACEAE Sapium obovatum Klotzsch ex Müll.Arg.","77218","GBIF","UEC","Durigan, G.","30583","Native","Latão","Estação Ecológica de Assis, mata ciliar","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Anadenanthera","peregrina","(L.) Speg.","FABACEAE Anadenanthera peregrina (L.) Speg.","ESA117516","Splink","ESA","Flores, T.B.","324","Native","Ouro","Estação Ecológica de Assis - Instituto Florestal - Projeto Parcelas Permanentes - Biota Fapesp - Estrada em direção a parcela","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Anadenanthera","peregrina","(Benth.) Altschul","FABACEAE Anadenanthera peregrina var. falcata (Benth.) Altschul","RB01310436","GBIF","RB","Savassi-Coutinho, A.P.","717","Native","Ouro","Estação Ecológica de Assis, estrada de acesso a trilha do Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Andira","humilis","Mart. ex Benth.","FABACEAE Andira humilis Mart. ex Benth.","21446","GBIF","UNESP / Jaboticabal","Rossatto, D.R.",,"Native","Latão","Coleta de plantas herbáceas na Estação Ecológica de Assis - SP","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Bauhinia","brevipes","Vogel","FABACEAE Bauhinia brevipes Vogel","ESA:91721","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Bauhinia","holophylla","(Bong.) Steud.","FABACEAE Bauhinia holophylla (Bong.) Steud.","ESA00139034","REFLORA","ESA","Colletta, G.D.","2546","Native","Ouro","Estação Ecológica de Assis. Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Bowdichia","virgilioides","Kunth","FABACEAE Bowdichia virgilioides Kunth","ESA:91742","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Camptosema",,"Hook. & Arn.","FABACEAE Camptosema Hook. & Arn.","53212","GBIF","HRCB","Udulutsch, R.G.","2361",,"Latão","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Cerradicola","elliptica","(Desv) L.P.Queiroz","FABACEAE Cerradicola elliptica (Desv) L.P.Queiroz","21446","GBIF","UNESP / Jaboticabal","Rossatto, D.R.",,"Native","Latão","Coleta de plantas herbáceas na Estação Ecológica de Assis - SP","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Chamaecrista","desvauxii","(Collad.) Killip","FABACEAE Chamaecrista desvauxii (Collad.) Killip","US01926127","Splink","US","Pace, M.R.","652","Native","Bronze","Around the ""Estação Ecológica de Assis"".","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Chamaecrista","desvauxii","(Benth.) G.P.Lewis","FABACEAE Chamaecrista desvauxii var. latistipula (Benth.) G.P.Lewis","SPF00228720","Splink","SPF","Pace, M.R.","652","Native","Bronze","Around the """"Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Chamaecrista","flexuosa","(L.) Greene","FABACEAE Chamaecrista flexuosa (L.) Greene","21446","GBIF","UNESP / Jaboticabal","Rossatto, D.R.",,"Native","Latão","Coleta de plantas herbáceas na Estação Ecológica de Assis - SP","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Copaifera","langsdorffii","Desf.","FABACEAE Copaifera langsdorffii Desf.","RB00938121","GBIF","RB","Savassi-Coutinho, A.P.","671","Native","Ouro","Estação Ecológica de Assis, Estrada Principal da Estação.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Crotalaria",,"L.","FABACEAE Crotalaria L.","RB01371332","GBIF","RB","Pace, M.R.","651",,"Ouro","Around the ""Estação Ecológica de Assis"".","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Ctenodon","marginatus","(Benth.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima","FABACEAE Ctenodon marginatus (Benth.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima","UEC150616","Splink","UEC","Sciamarelli, A.","29020","Native","Bronze","Estação Ecológica de Assis.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Dalbergia","miscolobium","Benth.","FABACEAE Dalbergia miscolobium Benth.","22037","GBIF","ESALQ/Piracicaba","Moreira, C.M.",,"Native","Latão","A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Dalbergia","oliveri","Gamble ex Prain","FABACEAE Dalbergia oliveri Gamble ex Prain",,"GBIF","US","Pace, M.R.","645",,"Latão","Assis: Around the ""Estação Ecológica de Assis"".","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Dimorphandra","mollis","Benth.","FABACEAE Dimorphandra mollis Benth.","41049","Splink","IAC","Romaniuc Neto, S.","1228","Native","Bronze","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Enterolobium","gummiferum","(Mart.) J.F.Macbr.","FABACEAE Enterolobium gummiferum (Mart.) J.F.Macbr.","22037","GBIF","ESALQ/Piracicaba","Moreira, C.M.",,"Native","Latão","A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae",,,"Lindl.","FABACEAE Fabaceae Lindl.","SPF00228719","GBIF","SPF","Pace, M.R.","651",,"Bronze","Around the """"Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Hymenaea","martiana","Hayne","FABACEAE Hymenaea martiana Hayne","ESA00139022","REFLORA","ESA","Colletta, G.D.","2534","Native","Ouro","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Leptolobium","elegans","Vogel","FABACEAE Leptolobium elegans Vogel","ESA:91741","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Machaerium","acutifolium","Vogel","FABACEAE Machaerium acutifolium Vogel","ESA00139032","REFLORA","ESA","Colletta, G.D.","2544","Native","Ouro","Estação Ecológica de Assis. Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Machaerium","brasiliense","Vogel","FABACEAE Machaerium brasiliense Vogel","LUSC003658","Splink","LUSC","Sciamarelli, A.","29013","Native","Ouro","Estação Ecológica de Assis. Trilha Ecológica do Horto de Assis, cerrado e mata ciliar.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Machaerium","hirtum","(Vell.) Stellfeld","FABACEAE Machaerium hirtum (Vell.) Stellfeld","UEC183436","Splink","UEC","Durigan, G.","28625","Native","Ouro","Estação Ecológica de Assis.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Machaerium","paraguariense","Hassl.","FABACEAE Machaerium paraguariense Hassl.","UEC159926","Splink","UEC","Sartori, A.","29002","Native","Latão","Estação Ecológica de Assis.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Machaerium","villosum","Vogel","FABACEAE Machaerium villosum Vogel","UEC164133","Splink","UEC","Sartori, A.L.B.","21","Native","Ouro","Estação Ecológica de Assis.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Mimosa","gracilis","Benth.","FABACEAE Mimosa gracilis Benth.","SPSF00057634","Splink","SPSF","Durigan, G.","4266","Native","Prata","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Ormosia","arborea","(Vell.) Harms","FABACEAE Ormosia arborea (Vell.) Harms","ESA:91746","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Plathymenia","reticulata","Benth.","FABACEAE Plathymenia reticulata Benth.","ESA:91770","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Platypodium","elegans","Vogel","FABACEAE Platypodium elegans Vogel","ESA:91747","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Senegalia","polyphylla","(DC.) Britton & Rose","FABACEAE Senegalia polyphylla (DC.) Britton & Rose","ESA:91767","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Senna","macranthera","(DC. ex Collad.) H.S.Irwin & Barneby","FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby",,"GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Senna","rugosa","(G.Don) H.S.Irwin & Barneby","FABACEAE Senna rugosa (G.Don) H.S.Irwin & Barneby","ESA138987","Splink","ESA","Colletta, G.D.","2499","Native","Latão","Estação Ecológica de Assis. Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Stryphnodendron","rotundifolium","Mart.","FABACEAE Stryphnodendron rotundifolium Mart.","RB00974182","GBIF","RB","Savassi-Coutinho, A.P.","824","Native","Ouro","Estação Ecológica de Assis, Estrada de acesso a Trilha do Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Stylosanthes","gracilis","Kunth","FABACEAE Stylosanthes gracilis Kunth","78327","Splink","UEC","Sciamarelli, A.","29021","Native","Bronze","Estação Ecológica de Assis, Trilha Ecológica do Horto de Assis, cerrado e mata ciliar.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Fabaceae","Stylosanthes","scabra","Vogel","FABACEAE Stylosanthes scabra Vogel","SPSF00057626","Splink","SPSF","Durigan, G.","4253","Native","Prata","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Gesneriaceae","Sinningia","elatior","(Kunth) Chautems","GESNERIACEAE Sinningia elatior (Kunth) Chautems","UEC141438","Splink","UEC","Breier, T.B.","1161","Native","Ouro","Estação Ecológica Assis, Trilha da parcela.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Ferns and Lycophytes","Gleicheniaceae","Gleichenia",,"Sm.","GLEICHENIACEAE Gleichenia Sm.","ESA139069","Splink","ESA","Colletta, G.D.","2581",,"Latão","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lacistemataceae","Lacistema","hasslerianum","Chodat","LACISTEMATACEAE Lacistema hasslerianum Chodat","HUEFS00178481","REFLORA","HUEFS","Udulutsch, R.G.","2363","Native","Ouro","Estação Ecológica de Assis.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lamiaceae","Cyanocephalus","rugosus","(Benth.) Harley & J.F.B.Pastore","LAMIACEAE Cyanocephalus rugosus (Benth.) Harley & J.F.B.Pastore","SPSF00057643","Splink","SPSF","Durigan, G.","4276","Native","Prata","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lamiaceae","Hyptis","campestris","Harley & J.F.B.Pastore","LAMIACEAE Hyptis campestris Harley & J.F.B.Pastore","929","Splink","CTBS","Durigam, G.",,"Native","Ouro","Estação Ecológica de Assis.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lamiaceae",,,"Martinov","LAMIACEAE Lamiaceae Martinov","UEC095687","Splink","UEC","Sartori, A.L.B.","28998",,"Latão","Estação Ecológica de Assis.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lamiaceae","Vitex","megapotamica","(Spreng.) Moldenke","LAMIACEAE Vitex megapotamica (Spreng.) Moldenke","71227","Splink","UEC","Durigan, G.","30681","Native","Bronze","Estação Ecológica de Assis, Mata ciliar, cerradão.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lauraceae","Endlicheria","paniculata","(Spreng.) J.F.Macbr.","LAURACEAE Endlicheria paniculata (Spreng.) J.F.Macbr.","ESA:91751","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lauraceae",,,"Juss.","LAURACEAE Lauraceae Juss.","ESA117510","Splink","ESA","Flores, T.B.","315",,"Latão","Estação Ecológica de Assis - Instituto Florestal - Projeto Parcelas Permanentes - Biota Fapesp - Estrada em direção a parcela","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lauraceae","Nectandra","cuspidata","Nees","LAURACEAE Nectandra cuspidata Nees","SPSF00046830","Splink","SPSF","Flores, T.B.","315","Native","Ouro","Estaçao Ecológica de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lauraceae","Nectandra","megapotamica","(Spreng.) Mez","LAURACEAE Nectandra megapotamica (Spreng.) Mez","ESA138994","Splink","ESA","Colletta, G.D.","2506","Native","Latão","Estação Ecológica de Assis. Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lauraceae","Nectandra","oppositifolia","Nees & Mart.","LAURACEAE Nectandra oppositifolia Nees & Mart.","ESA:91755","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lauraceae","Ocotea","corymbosa","(Meisn.) Mez","LAURACEAE Ocotea corymbosa (Meisn.) Mez","SPSF00050257","Splink","SPSF","Coutinho, A.P.S.","702","Native","Ouro","Estaçao Ecológica de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lauraceae","Ocotea","minarum","(Nees & Mart.) Mez","LAURACEAE Ocotea minarum (Nees & Mart.) Mez","UEC014559","Splink","UEC","Durigan, G.","30736","Native","Ouro","Estação Ecológica de Assis.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lauraceae","Ocotea","velloziana","(Meisn.) Mez","LAURACEAE Ocotea velloziana (Meisn.) Mez",,"GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lauraceae","Persea","willdenovii","Kosterm.","LAURACEAE Persea willdenovii Kosterm.","RB01321740","GBIF","RB","Savassi-Coutinho, A.P.","705","Native","Ouro","Estação Ecológica de Assis. Parcela permanente do Biota. Cerradão, indivíduo 5562 (Parcela E-6),","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Lecythidaceae","Cariniana","estrellensis","(Raddi) Kuntze","LECYTHIDACEAE Cariniana estrellensis (Raddi) Kuntze","77222","GBIF","UEC","Durigan, G.","30587","Native","Latão","Estação Ecológica de Assis.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Loganiaceae","Strychnos","bicolor","Progel","LOGANIACEAE Strychnos bicolor Progel",,"GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Loganiaceae","Strychnos","brasiliensis","(Spreng.) Mart.","LOGANIACEAE Strychnos brasiliensis (Spreng.) Mart.","22036","GBIF","Escola Superior de Agricultura ''Luiz de Queiroz'' - ESALQ/USP","Savassi, A.P.G.",,"Native","Latão","A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Loganiaceae","Strychnos","parvifolia","A.DC.","LOGANIACEAE Strychnos parvifolia A.DC.","US01926115","Splink","US","Pace, M.R.","637","Native","Bronze","Estação Ecológica de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Loganiaceae","Strychnos","pseudoquina","A.St.-Hil.","LOGANIACEAE Strychnos pseudoquina A.St.-Hil.","22037","GBIF","ESALQ/Piracicaba","Moreira, C.M.",,"Native","Latão","A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Loranthaceae",,,"Juss.","LORANTHACEAE Loranthaceae Juss.",,"GBIF","US","Acevedo-Rodriguez, P.","16815",,"Latão","Assis. Estaçao Ecologica Assis/Instituto Florestal; along dirt road to the permanents plots.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Ferns and Lycophytes","Lycopodiaceae","Lycopodiella",,"Holub","LYCOPODIACEAE Lycopodiella Holub","UEC052190","Splink","UEC","Breier, T.B.","831",,"Bronze","Estação Ecológica Assis, Trilha da parcela.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Ferns and Lycophytes","Lycopodiaceae","Palhinhaea","cernua","(L.) Franco & Vasc.","LYCOPODIACEAE Palhinhaea cernua (L.) Franco & Vasc.","UEC052175","Splink","UEC","Breier, T.B.","832","Native","Bronze","Estação Ecológica Assis, Trilha de Assis.","Não"
