"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","recordNumber","occurrenceRemarks","continentocean","phylum","class","order","identifiedBy","yearIdentified","monthIdentified","specificEpithet","scientificNameAuthorship","barcode","dayIdentified","verbatimLatitude","verbatimLongitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","relationshiptype","relatedcatalogitem","preparationtype","individualcount","typeStatus","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","ESA","139063","Epidendrum denticulatum","Plantae","Orchidaceae","Epidendrum","2016",,,"Brasil","São Paulo","Assis","Estação Ecológica de Assis. Cerrado.","23972","ESALQ","PreservedSpecimen","8","Colletta, G.D","-50.41","-22.66","2025-01-15T09:30:02","2575","<nO>Erva, frutos esverdeados, anteras roxas</nO>",,,,,,,,"denticulatum","Barb.Rodr.","ESA139063",,,,,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"ESA",,"Colletta, G.D.","2575","2016","s.n.","n.d.",,"Colletta",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Epidendrum denticulatum","Barb.Rodr.","possibly_ok","Orchidaceae","Epidendrum denticulatum","Barb.Rodr.","species","name accepted","bfo-11535",,,"Epidendrum denticulatum Barb.Rodr.","Epidendrum","Orchidaceae","unknown","Epidendrum denticulatum"
"speciesLink","UEC","140040","Epidendrum elongatum","Plantae","Orchidaceae","Epidendrum","2003","01","07","Brazil","São Paulo","Assis","Estação Ecológica de Assis, Parcelas permanentes.","23972","UNICAMP","S","2","Breier, TB; Bahrami, AK","-50.41","-22.66","2025-04-07T10:44:23","816","<nO>Epífito a 1,5 m do solo, indivíduo procedente do brotamento de uma touxeira do solo. Sininímia: E. secundum Jacq. e E. denticulatum Barb. Rodr.</nO>",,"Liliopsida",,,"Singer, RB","2003","03","elongatum","Jacq.","UEC064200",,"0","0",,,,,,,,,"SPLINK","Assis","2003-03-NA",,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","816","2003","Singer, R.B.","2003","Bahrami, A.K.","Breier",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Epidendrum secundum","Jacq.","possibly_ok","Orchidaceae","Epidendrum secundum","Jacq.","species","replaced synonym","bfo-11573","Epidendrum secundum","Jacq.","Epidendrum secundum Jacq.","Epidendrum","Orchidaceae","low","Epidendrum secundum"
"speciesLink","UEC","137478","Epiphyllum phyllanthus","Plantae","Cactaceae","Epiphyllum","2003","01","07","Brazil","São Paulo","Assis","Estação Ecológica Assis, Base do Instituto Florestal.","23972","UNICAMP","S","2","Breier, TB; Bahrami, AK","-50.41","-22.66","2025-04-07T10:51:25","0818",,,"Magnoliopsida",,,"Breier, TB","2004","09","phyllanthus","(L.) Haw.","UEC041387",,"0","0",,,,,,,,,"SPLINK","Assis","2004-09-NA",,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","0818","2003","Breier, T.B.","2004","Bahrami, A.K.","Breier",,"brazil","sao paulo","assis","estacao ecologica assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Epiphyllum phyllanthus","(L.) Haw.","possibly_ok","Cactaceae","Epiphyllum phyllanthus","(L.) Haw.","species","name accepted","bfo-1512",,,"Epiphyllum phyllanthus (L.) Haw.","Epiphyllum","Cactaceae","low","Epiphyllum phyllanthus"
"user","ESA","ESA00139029","Eriotheca gracilipes (K.Schum.) A.Robyns",,"Malvaceae","Eriotheca","2016","22","03","Brasil","São Paulo",,"Estação Ecológica de Assis. Cerrado.",,"ESA",,,"Colletta, G.D","0","0",,"2541",,,,,,"Sem determinador",,,,"(K.Schum.) A.Robyns",,,,,,,,,,,,"não","REFLORA","Assis",,,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gracilipes","MALVACEAE Eriotheca gracilipes (K.Schum.) A.Robyns",,,,,,,,,,,"ESA",,,,,"03/22/2016",,,"METRO",,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ok_same_resolution","Eriotheca gracilipes","(K.Schum.) A.Robyns","name_w_authors","Malvaceae","Eriotheca gracilipes","(K.Schum.) A.Robyns","species","name accepted","bfo-25739",,,"Eriotheca gracilipes (K.Schum.) A.Robyns","Eriotheca","Malvaceae","high","Eriotheca gracilipes"
"gbif","Rio de Janeiro Botanical Garden Herbarium","RB00940385","Eriotheca pentaphylla (Vell.) A.Robyns","Plantae","Malvaceae","Eriotheca","2002","8","23","Brasil","São Paulo","Estação Ecológica de Assis","Estação Ecológica de Assis, Parcela Permanente do Biota.",,,"PRESERVED_SPECIMEN",,"A.P. Savassi-Coutinho","-50.366667","-22.583333","2021-03-04","668",,,"Tracheophyta","Magnoliopsida","Malvales","Carvalho-Sobrinho, J.G.",,,"pentaphylla","Angiospermas",,,,,,,,,,,,,"GBIF","Assis","2020-04-28","Eriotheca pentaphylla (Vell.) A.Robyns",,"BR",,,"2002-08-23","Estação Ecológica de Assis",,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","4526433576",,,,"urn:catalog:catalogo-ucs-brasil:Estação Ecológica de Assis:RB:RB00940385",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,"urn:catalog:catalogo-ucs-brasil:Estação Ecológica de Assis:RB:RB00940385",,,,,,,,,,,"Eriotheca",,,,"Angiospermas",,"021cf0d3-aae6-417d-8682-ae535d17de89",,,TRUE,FALSE,"Eriotheca pentaphylla","Eriotheca pentaphylla (Vell. & K.Schum.) A.Robyns","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ok_same_resolution","Eriotheca pentaphylla","(Vell.) A.Robyns","name_w_authors","Malvaceae","Eriotheca pentaphylla","(Vell.) A.Robyns","species","name accepted","bfo-9053",,,"Eriotheca pentaphylla (Vell.) A.Robyns","Eriotheca","Malvaceae","unknown","Eriotheca pentaphylla"
"speciesLink","ESA","139040","Erythroxylum cuneifolium","Plantae","Erythroxylaceae","Erythroxylum","2016",,,"Brasil","São Paulo","Assis","Estação Ecológica de Assis. Cerrado.","23972","ESALQ","PreservedSpecimen","8","Colletta, G.D","-50.41","-22.66","2025-01-15T09:28:08","2552","<nO>Erva, terrestre, 80cm,frutos amarelados</nO>",,,,,,,,"cuneifolium","(Mart.) O.E.Schulz","ESA139040",,,,,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"ESA",,"Colletta, G.D.","2552","2016","s.n.","n.d.",,"Colletta",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","possibly_ok","Erythroxylaceae","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","species","name accepted","bfo-7694",,,"Erythroxylum cuneifolium (Mart.) O.E.Schulz","Erythroxylum","Erythroxylaceae","unknown","Erythroxylum cuneifolium"
"speciesLink","UEC","071396","Erythroxylum deciduum","Plantae","Erythroxylaceae","Erythroxylum","1992","11","10","Brazil","São Paulo","Assis","Estação ecológica de Assis.","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:19:55","30610","<nO>Árvore 5m alt. Em mata ciliar.</nO>",,"Magnoliopsida",,,"Mendonça, JO; Amaral Jr, A","1996","12","deciduum","A.St.-Hil.","UEC000017","18","0","0",,,,,,,,,"SPLINK","Assis","1996-12-18",,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30610","1992","Mendonca, J.O.","1996",,"Durigan","Jr, A.A.","brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Erythroxylum deciduum","A.St.-Hil.","possibly_ok","Erythroxylaceae","Erythroxylum deciduum","A.St.-Hil.","species","name accepted","bfo-7698",,,"Erythroxylum deciduum A.St.-Hil.","Erythroxylum","Erythroxylaceae","high","Erythroxylum deciduum"
"gbif",,"21446","Eugenia anomala D.Legrand","Plantae","Myrtaceae","Eugenia","2014",,,"Brazil","Sp",,"Coleta de plantas herbáceas na Estação Ecológica de Assis - SP",,"UNESP / Jaboticabal","OCCURRENCE",,"Davi Rodrigo Rossatto","-50.3676427","-22.5951875","2015-06-19",,,,"Tracheophyta","Magnoliopsida","Myrtales",,,,"anomala",,,,,,,,,,,,,,"GBIF","Assis",,"Eugenia anomala D.Legrand",,"BR",,"SinBIOTA","2014",,"Cerradão (Savana Arbórea Densa ou Florestada)|Cerrado ""stricto sensu"" (Savana Arbórea Aberta)",,,,"ACCEPTED","SPECIES","Dataset",,,"Coleta de plantas herbáceas na Estação Ecológica de Assis - SP",,,,,,,,,,,"brazil","sao paulo","assis","coleta de plantas herbaceas na estacao ecologica de assis - sp",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967832905","153",,,"214460009","1449",,,,"PRESENT",,,,,,"Fitossociologia. Coleta de material vegetal utilizando 45 parcelas de 1 x 1 m ao longo de um gradiente cerrado-cerrado denso- cerrado florestado. O critério de inclusão levou em conta plantas com mais de 10 cm de altura e que possuissem folhas grandes o suficiente para permitir medidas de trocas gasosas com um IRGA (6 cm2)",,"21317",,,,,,,,,,,,"8176732",,,,,,,,,,,"Eugenia",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Eugenia anomala","Eugenia anomala","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Eugenia anomala","D.Legrand","name_w_authors","Myrtaceae","Eugenia anomala","D.Legrand","species","name accepted","bfo-61812",,,"Eugenia anomala D.Legrand","Eugenia","Myrtaceae","unknown","Eugenia anomala"
"user","RB","RB01132044","Eugenia aurata O.Berg","Plantae","Myrtaceae","Eugenia","2003","2","22","Brasil","São Paulo",,"Estação Ecológica de Assis, parcela permanente do Biota.",,"JBRJ","Preserved Specimen",,"A.P. Savassi-Coutinho; A.C.P. Oliveira; P.F. Penatti; R.P.M. Souza","-50.3666667","-22.5833333",,"830",,,,,,"F.F. Mazine-Capelo",,,"aurata","O.Berg",,,"22º35´","50º22´W",,,,,,,,,,"Assis",,,,"BR",,,"2003-02-22","Cerradão.",,,,,,"sp.","Physical Object",,,,"RB",,"Savassi-Coutinho, A.P.","830","2003","Mazine-Capelo, F.F.","n.d.","Oliveira, A.C.P.; Penatti, P.F.; Souza, R.P.M.","Savassi-Coutinho",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,"urn:catalog:JBRJ:RB:1132044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/13/20/44/01132044.jpg",,,,,,,,,,,,,,,,,,,"2016-06-17 09:03:32+00","Angiospermas","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ok_same_resolution","Eugenia aurata","O.Berg","name_w_authors","Myrtaceae","Eugenia aurata","O.Berg","species","name accepted","bfo-25827",,,"Eugenia aurata O.Berg","Eugenia","Myrtaceae","high","Eugenia aurata"
"speciesLink","UEC","71438","Eugenia gardneriana","Plantae","Myrtaceae","Eugenia","1992","03","23","Brazil","São Paulo","Assis","Estação Ecológica de Assis","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:31:10","30671","<nO>Árvore de pequeno porte.; Mata ciliar</nO>",,"Magnoliopsida",,,,,,"gardneriana","O.Berg",,,"0","0",,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30671","1992","s.n.","n.d.",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Eugenia florida","DC.","possibly_ok","Myrtaceae","Eugenia florida","DC.","species","replaced synonym","bfo-10400","Eugenia florida","DC.","Eugenia florida DC.","Eugenia","Myrtaceae","unknown","Eugenia florida"
"speciesLink","UEC","71058","Eugenia blastantha","Plantae","Myrtaceae","Eugenia","1992","10","12","Brazil","São Paulo","Assis","Estação Ecológica de Assis, mata ciliar","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:31:07","30728","<nO>Árvore de sub-bosque, frutos vináceos a roxos.</nO>",,"Magnoliopsida",,,,,,"blastantha","(O.Berg) D.Legrand",,,"0","0",,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30728","1992","s.n.","n.d.",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis, mata ciliar",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Eugenia longipedunculata","Nied.","possibly_ok","Myrtaceae","Eugenia longipedunculata","Nied.","species","replaced synonym","bfo-36949","Eugenia longipedunculata","Nied.","Eugenia longipedunculata Nied.","Eugenia","Myrtaceae","unknown","Eugenia longipedunculata"
"speciesLink","UEC","71442","Eugenia racemulosa","Plantae","Myrtaceae","Eugenia","1991","01","28","Brazil","São Paulo","Assis","Estação Ecológica de Assis, mata ciliar, Cerradão","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:31:14","30677","<nO>Árvore, casca rugosa, frutos amarelos.</nO>",,"Magnoliopsida",,,"Mazine, FF","2002","10","racemulosa","O.Berg",,,"0","0",,,,,,,,,"SPLINK","Assis","2002-10-NA",,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30677","1991","Mazine, F.F.","2002",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis, mata ciliar",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Eugenia modesta","DC.","possibly_ok","Myrtaceae","Eugenia modesta","DC.","species","replaced synonym","bfo-10460","Eugenia modesta","DC.","Eugenia modesta DC.","Eugenia","Myrtaceae","high","Eugenia modesta"
"gbif",,"22037","Eugenia myrcianthes Nied.","Plantae","Myrtaceae","Eugenia",,,,"Brazil","Sp",,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,"ESALQ/Piracicaba","OCCURRENCE",,"Carolina Mathias Moreira","-50.4304212","-22.6404655","2016-07-29",,,,"Tracheophyta","Magnoliopsida","Myrtales",,,,"myrcianthes",,,,,,,,,,,,,,"GBIF","Assis",,"Eugenia myrcianthes Nied.",,"BR",,"SinBIOTA",,,"Cerradão (Savana Arbórea Densa ou Florestada)",,,,"ACCEPTED","SPECIES","Dataset",,,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,,,,,,,,,,"brazil","sao paulo","assis","a estacao ecologica de assis",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967833237","388",,,"220370037","1612",,,,"PRESENT",,,,,,"Parcela Permanente. Área de 320x320 m dividida em 256 sub-parcelas contíguas de 20x20 m. Em cada uma das sub-parcelas, foram amostrados, georreferenciados e identificados todos os indivíduos arbóreos com PAP (perímetro na altura de 1,30 m a partir do solo) maior ou igual à 15 cm.",,"21945",,,,,,,,,,,,"8173889",,,,,,,,,,,"Eugenia",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Eugenia myrcianthes","Eugenia myrcianthes","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Eugenia myrcianthes","Nied.","name_w_authors","Myrtaceae","Eugenia myrcianthes","Nied.","species","name accepted","bfo-10466",,,"Eugenia myrcianthes Nied.","Eugenia","Myrtaceae","unknown","Eugenia myrcianthes"
"speciesLink","UEC","71385","Eugenia pluriflora","Plantae","Myrtaceae","Eugenia","1993","04","14","Brazil","São Paulo","Assis","Estação Ecológica de Assis","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:31:14","30618","<nO>Árvore 6m e alt.; Mata Ciliar</nO>",,"Magnoliopsida",,,"Aguiar, OT",,,"pluriflora","A.DC.",,,"0","0",,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30618","1993","Aguiar, O.T.","n.d.",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Eugenia pluriflora","DC.","possibly_ok","Myrtaceae","Eugenia pluriflora","DC.","species","author misspelled","bfo-10505",,,"Eugenia pluriflora DC.","Eugenia","Myrtaceae","high","Eugenia pluriflora"
"user","RB","RB00974776","Eugenia repanda O.Berg","Plantae","Myrtaceae","Eugenia","2003","12","3","Brasil","São Paulo",,"Estação Ecologica de Assis; Parcela permanente da biota.",,"JBRJ","Preserved Specimen",,"A.P. Savassi-Coutinho; V.R Scalon","-50.3666667","-22.5833333",,"732",,,,,,"F.F. Mazine-Capelo",,,"repanda","O.Berg",,,"22º35´","50º22´W","520",,,,,,,,,"Assis",,,,"BR",,,"2003-12-03","Cerradão",,,,,,"sp.","Physical Object",,,,"RB",,"Savassi-Coutinho, A.P.","732","2003","Mazine-Capelo, F.F.","n.d.","Scalon, V.R.","Savassi-Coutinho",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,"urn:catalog:JBRJ:RB:974776",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/97/47/76/00974776.jpg",,,,,,,,,,,,,,,,,,,"2017-10-18 23:29:42+00","Angiospermas","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ok_same_resolution","Eugenia repanda","O.Berg","name_w_authors","Myrtaceae","Eugenia repanda","O.Berg","species","name accepted","bfo-10520",,,"Eugenia repanda O.Berg","Eugenia","Myrtaceae","high","Eugenia repanda"
"speciesLink","BOTU","31050","Evolvulus pterocaulon","Plantae","Convolvulaceae","Evolvulus","2013","05","28","Brasil","São Paulo","Assis","Estação Ecológica de Assis, próximo a trilha do cerrado",,"UNESP-IBB","PreservedSpecimen","16","Pastore, M.","-50.221389","-22.358889","2022-07-21T15:44:17","263",,"América",,,,"Pastore, M.",,,"pterocaulon","Moric.","BOTU031050",,"22°21'32""s","50°13'17""w",,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"BOTU",,"Pastore, M.","263","2013","Pastore, M.","n.d.",,"Pastore",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Evolvulus pterocaulon","Moric.","possibly_ok","Convolvulaceae","Evolvulus pterocaulon","Moric.","species","name accepted","bfo-7011",,,"Evolvulus pterocaulon Moric.","Evolvulus","Convolvulaceae","low","Evolvulus pterocaulon"
"speciesLink","SPSF","56603","Fabaceae","Plantae","Fabaceae",,"2016","02","11","Brasil","SP","Assis","Estação Ecológica de Assis",,"IF","PreservedSpecimen","13","G.Durigan","-50.366667","-22.6","2024-08-06T09:13:44","5177","<nO>COLETA: Erva.; GEOGRAFIA: Cerrado Stricto sensu.;</nO>","América do Sul","Magnoliophyta","Magnoliopsida","Fabales",,,,,,"SPSF00056603",,,,"544","544",,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"SPSF",,"Durigan, G.","5177","2016","s.n.","n.d.",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Fabaceae","Lindl.","family_as_genus","Fabaceae","Fabaceae","Lindl.","family","name accepted","bfo-115",,,"Fabaceae Lindl.",,"Fabaceae","unknown",
"user","RB","RB01140632","Faramea montevidensis (Cham. & Schltdl.) DC.","Plantae","Rubiaceae","Faramea","2002","10","26","Brasil","São Paulo",,"Estação Ecológica de Assis, Parcela Permanente do Biota",,"JBRJ","Preserved Specimen",,"A.P. Savassi-Coutinho; A.C.P. Oliveira; S. Vieira; F. Basso","-50.3666667","-22.5833333",,"861",,,,,,"S.L. Jung-Mendaçolli",,,"montevidensis","(Cham. & Schltdl.) DC.",,,"22º35´","50º22´W","520",,,,,,,,,"Assis",,,,"BR",,,"2002-10-26",,,,,,,"sp.","Physical Object",,,,"RB",,"Savassi-Coutinho, A.P.","861","2002","Jung-Mendacolli, S.L.","n.d.","Oliveira, A.C.P.; Vieira, S.; Basso, F.","Savassi-Coutinho",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,"urn:catalog:JBRJ:RB:1140632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/14/6/32/01140632.jpg",,,,,,,,,,,,,,,,,,,"2017-10-15 11:33:06+00","Angiospermas","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ok_same_resolution","Faramea montevidensis","(Cham. & Schltdl.) DC.","name_w_authors","Rubiaceae","Faramea montevidensis","(Cham. & Schltdl.) DC.","species","name accepted","bfo-13974",,,"Faramea montevidensis (Cham. & Schltdl.) DC.","Faramea","Rubiaceae","high","Faramea montevidensis"
