"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","order","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","occurrenceRemarks","coordinatePrecision","barcode","continentocean","class","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLatitude","verbatimLongitude","preparationtype","individualcount","relatedcatalogitem","fieldNumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF","48857","Eugenia pyriformis","Plantae","Myrtaceae","Eugenia","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","O.T. Aguiar","13","pyriformis","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.018611","2024-08-06T09:15:53","Cambess.","1702","<nO>COLETA: Arbusto, 0,3m, com flores brancas.; GEOGRAFIA: Mosaico de Campo cerrado, Campo sujo Campo limpo.;</nO>",,"SPSF00048857","América do Sul","Magnoliopsida",,,,"753","753",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1702","2014","Aguiar, O.T.","n.d.","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Eugenia pyriformis","Cambess.","possibly_ok","Myrtaceae","Eugenia pyriformis","Cambess.","species","name accepted","bfo-10517",,,"Eugenia pyriformis Cambess.","Eugenia","Myrtaceae","high","Eugenia pyriformis"
"speciesLink","SPSF","48853","Eugenia hiemalis","Plantae","Myrtaceae","Eugenia","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","O.T. Aguiar","13","hiemalis","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.023333","2024-08-06T09:15:52","O.Berg","1698","<nO>COLETA: Árvore, 1,5m, flores brancas.; GEOGRAFIA: Campo sujo.;</nO>",,"SPSF00048853","América do Sul","Magnoliopsida",,,,"718","718",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1698","2014","Aguiar, O.T.","n.d.","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Eugenia sellowiana","DC.","possibly_ok","Myrtaceae","Eugenia sellowiana","DC.","species","name misspelled|replaced synonym","bfo-31513","Eugenia sellowiana","DC.","Eugenia sellowiana DC.","Eugenia","Myrtaceae","high","Eugenia sellowiana"
"speciesLink","SPSF","43952","Faramea","Plantae","Rubiaceae","Faramea","2010","03","02","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Rubiales","PreservedSpecimen",,"13",,"F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","-48.808056","-22.996389","2024-08-06T09:16:31",,"1451","<nO>COLETA: Árvore com frutos imaturos.; GEOGRAFIA: Vegetação de Cerrado.;</nO>",,"SPSF00043952","América do Sul","Magnoliopsida",,,,"760","760",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1451","2010","s.n.","n.d.","Vilela, F.E.S.P.; Antunes, A.Z.; Silva, D.A.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Faramea","Aubl.","indet","Rubiaceae","Faramea","Aubl.","genus","name accepted","bfo-13941",,,"Faramea Aubl.","Faramea","Rubiaceae","unknown",
"speciesLink","SPSF","48747","Fridericia speciosa","Plantae","Bignoniaceae","Fridericia","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Lamiales","PreservedSpecimen","J.B.Baitello","13","speciosa","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814444","-23.003056","2024-08-06T09:14:14","Mart.","1662","<nO>COLETA: Liana com flores de cor vermelha e fruto imaturo verde.; GEOGRAFIA: Cerrado Stricto sensu.;</nO>",,"SPSF00048747","América do Sul","Magnoliopsida","2014","05","01","792","792",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1662","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Fridericia speciosa","Mart.","possibly_ok","Bignoniaceae","Fridericia speciosa","Mart.","species","name accepted","bfo-113406",,,"Fridericia speciosa Mart.","Fridericia","Bignoniaceae","low","Fridericia speciosa"
"speciesLink","SPSF","48826","Galeandra montana","Plantae","Orchidaceae","Galeandra","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Orchidales","PreservedSpecimen","F.de Barros","13","montana","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.998056","-23.003056","2024-08-06T09:12:42","Barb.Rodr.","1663","<nO>COLETA: Erva, 70 cm de altura, com flores vermelhas.; GEOGRAFIA: Cerradão.;</nO>",,"SPSF00048826","América do Sul","Liliopsida","2023","08","10","791","791",,,,,,,,"SPLINK","Avaré","2023-08-10",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1663","2014","Barros, F.","2023","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Galeandra montana","Barb.Rodr.","possibly_ok","Orchidaceae","Galeandra montana","Barb.Rodr.","species","name accepted","bfo-11600",,,"Galeandra montana Barb.Rodr.","Galeandra","Orchidaceae","high","Galeandra montana"
"speciesLink","SPSF","48833","Gymnopogon foliosus","Plantae","Poaceae","Gymnopogon","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Poales","PreservedSpecimen","R.Shirazuna","13","foliosus","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.814444","-23.003056","2024-08-06T09:12:50","(Willd.) Nees","1421","<nO>COLETA: Erva, 50 cm de altura, flores rosas.; GEOGRAFIA: Cerrado stricto sensu.;</nO>",,"SPSF00048833","América do Sul","Liliopsida",,,,"792","792",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1421","2014","Shirazuna, R.","n.d.","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Gymnopogon foliosus","(Willd.) Nees","possibly_ok","Poaceae","Gymnopogon foliosus","(Willd.) Nees","species","name accepted","bfo-13257",,,"Gymnopogon foliosus (Willd.) Nees","Gymnopogon","Poaceae","low","Gymnopogon foliosus"
"speciesLink","SPSF","48768","Hyptis campestris","Plantae","Lamiaceae","Hyptis","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Lamiales","PreservedSpecimen","G.M. Antar","13","campestris","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.814444","-23.003056","2024-08-06T09:14:20","Harley & J.F.B. Pastore","1394","<nO>COLETA: Erva, 50 cm, flores creme.; GEOGRAFIA: Cerrado stricto sensu.;</nO>",,"SPSF00048768","América do Sul","Magnoliopsida","2017","04","17","792","792",,,,,,,,"SPLINK","Avaré","2017-04-17",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1394","2014","Antar, G.M.","2017","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Hyptis campestris","Harley & J.F.B.Pastore","possibly_ok","Lamiaceae","Hyptis campestris","Harley & J.F.B.Pastore","species","author misspelled","bfo-133011",,,"Hyptis campestris Harley & J.F.B.Pastore","Hyptis","Lamiaceae","medium","Hyptis campestris"
"speciesLink","SPSF","48748","Ilex paraguariensis","Plantae","Aquifoliaceae","Ilex","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Aquifoliales","PreservedSpecimen","J.B.Baitello","13","paraguariensis","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.023333","2024-08-06T09:12:56","A.St.-Hil.","1664","<nO>COLETA: Árvore de 8m de altura.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048748","América do Sul","Magnoliopsida","2014","05","01","718","718",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1664","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ilex paraguariensis","A.St.-Hil.","possibly_ok","Aquifoliaceae","Ilex paraguariensis","A.St.-Hil.","species","name accepted","bfo-4904",,,"Ilex paraguariensis A.St.-Hil.","Ilex","Aquifoliaceae","low","Ilex paraguariensis"
"speciesLink","SPSF","48749","Jacaranda caroba","Plantae","Bignoniaceae","Jacaranda","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Lamiales","PreservedSpecimen","J.B.Baitello","13","caroba","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.807222","-23.012778","2024-08-06T09:14:14","(Vell.) DC.","1665","<nO>COLETA: rbusto de 1,5m de altura com flores de cor lilás.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048749","América do Sul","Magnoliopsida","2014","05","01","767","767",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1665","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Jacaranda caroba","(Vell.) DC.","possibly_ok","Bignoniaceae","Jacaranda caroba","(Vell.) DC.","species","name accepted","bfo-114113",,,"Jacaranda caroba (Vell.) DC.","Jacaranda","Bignoniaceae","low","Jacaranda caroba"
"speciesLink","SPSF","48823","Jacaranda rufa","Plantae","Bignoniaceae","Jacaranda","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Lamiales","PreservedSpecimen","J.B.Baitello","13","rufa","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.822222","-23.014167","2024-08-06T09:14:14","Silva Manso","1666","<nO>COLETA: Arbusto de 50cm de altura; frutos coletados no chão.; GEOGRAFIA: Cerrado stricto;</nO>",,"SPSF00048823","América do Sul","Magnoliopsida","2014","05","01","761","761",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1666","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Jacaranda rufa","Silva Manso","possibly_ok","Bignoniaceae","Jacaranda rufa","Silva Manso","species","name accepted","bfo-114185",,,"Jacaranda rufa Silva Manso","Jacaranda","Bignoniaceae","low","Jacaranda rufa"
"speciesLink","SPSF","48710","Acosmium subelegans","Plantae","Fabaceae","Acosmium","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Fabales","PreservedSpecimen","J.B.Baitello","13","subelegans","J.B.Baitello & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.Cielo-Filho","-48.814722","-23.013889","2024-08-06T09:13:44","(Mohlenbr.) Yakovlev","2620","<nO>COLETA: Arbusto de 1,8m de altura; frutos na cor verde.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048710","América do Sul","Magnoliopsida","2014","05","01","770","770",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2620","2014","Baitello, J.B.","2014","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Leptolobium elegans","Vogel","possibly_ok","Fabaceae","Leptolobium elegans","Vogel","species","replaced synonym","bfo-83280","Leptolobium elegans","Vogel","Leptolobium elegans Vogel","Leptolobium","Fabaceae","low","Leptolobium elegans"
"speciesLink","SPSF","48820","Lippia velutina","Plantae","Verbenaceae","Lippia","2015","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Lamiales","PreservedSpecimen","G.A.D.C.Franco","13","velutina","J.B.Baitello","-48.919998","-23.09","2024-08-06T09:14:24","Schauer","2657","<nO>COLETA: Arbusto, 75 cm de altura, flores.; GEOGRAFIA: Cerrado stricto sensu.;</nO>","29856","SPSF00048820","América do Sul","Magnoliopsida","2015","07","16","792","792",,,,,,,,"SPLINK","Avaré","2015-07-16",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2657","2015","Franco, G.A.D.C.","2015",,"Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Lippia origanoides","Kunth","possibly_ok","Verbenaceae","Lippia origanoides","Kunth","species","replaced synonym","bfo-21449","Lippia origanoides","Kunth","Lippia origanoides Kunth","Lippia","Verbenaceae","medium","Lippia origanoides"
"speciesLink","SPSF","48800","Luehea grandiflora","Plantae","Malvaceae","Luehea","2014","06","26","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Malvales","PreservedSpecimen","J.B.Baitello","13","grandiflora","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","-48.807778","-22.994722","2024-08-06T09:15:21","Mart. ex DC.","2646","<nO>COLETA: Arvoreta, 3m, flores brancas e cálice ferrugíneo.; GEOGRAFIA: Cerrado.;</nO>",,"SPSF00048800","América do Sul","Magnoliopsida",,,,"731","731",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2646","2014","Baitello, J.B.","n.d.","Vilela, F.E.S.P.; Arzolla, F.A.R.D.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Luehea grandiflora","Mart.","possibly_ok","Malvaceae","Luehea grandiflora","Mart.","species","author misspelled","bfo-9095",,,"Luehea grandiflora Mart.","Luehea","Malvaceae","low","Luehea grandiflora"
"speciesLink","SPSF","48808","Machaerium acutifolium","Plantae","Fabaceae","Machaerium","2014","06","25","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Fabales","PreservedSpecimen","J.B.Baitello","13","acutifolium","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","-48.831667","-23.008333","2024-08-06T09:13:55","Vog.","1431","<nO>COLETA: Árvore, 3,5m, samara verde marrom.; GEOGRAFIA: Savana.;</nO>",,"SPSF00048808","América do Sul","Magnoliopsida",,,,"728","728",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","1431","2014","Baitello, J.B.","n.d.","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Machaerium acutifolium","Vogel","possibly_ok","Fabaceae","Machaerium acutifolium","Vogel","species","author misspelled","bfo-29759",,,"Machaerium acutifolium Vogel","Machaerium","Fabaceae","low","Machaerium acutifolium"
"speciesLink","SPSF","48752","Manettia cordifolia","Plantae","Rubiaceae","Manettia","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Rubiales","PreservedSpecimen","J.B.Baitello","13","cordifolia","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.013889","2024-08-06T09:16:31","Mart.","1670","<nO>COLETA: Liana; flores de cor vermelha.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048752","América do Sul","Magnoliopsida","2014","05","01","770","770",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1670","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Manettia cordifolia","Mart.","possibly_ok","Rubiaceae","Manettia cordifolia","Mart.","species","name accepted","bfo-14098",,,"Manettia cordifolia Mart.","Manettia","Rubiaceae","low","Manettia cordifolia"
"speciesLink","SPSF","48753","Melancium campestre","Plantae","Cucurbitaceae","Melancium","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Cucurbitales","PreservedSpecimen","J.B.Baitello","13","campestre","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.822222","-23.014167","2024-08-06T09:13:28","Naudin","1671","<nO>COLETA: Erva com fruto de cor verde.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048753","América do Sul","Magnoliopsida","2014","05","30","761","761",,,,,,,,"SPLINK","Avaré","2014-05-30",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1671","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Melothria campestris","(Naudin) H. Schaef. & S.S. Renner","possibly_ok","Cucurbitaceae","Melothria campestris","(Naudin) H. Schaef. & S.S. Renner","species","replaced synonym","bfo-128744","Melothria campestris","(Naudin) H. Schaef. & S.S. Renner","Melothria campestris (Naudin) H. Schaef. & S.S. Renner","Melothria","Cucurbitaceae","low","Melothria campestris"
"speciesLink","SPSF","48755","Miconia albicans","Plantae","Melastomataceae","Miconia","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","G.A.D.C.Franco","13","albicans","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814444","-23.003056","2024-08-06T09:15:31","(Sw.) Steud.","1673","<nO>COLETA: Arbusto de 2,3m de altura, com frutos imaturos verde-vináceo.; GEOGRAFIA: Cerrado Stricto sensu;</nO>",,"SPSF00048755","América do Sul","Magnoliopsida","2014","05","01","792","792",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1673","2014","Franco, G.A.D.C.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Miconia albicans","(Sw.) Steud.","possibly_ok","Melastomataceae","Miconia albicans","(Sw.) Steud.","species","name accepted","bfo-9668",,,"Miconia albicans (Sw.) Steud.","Miconia","Melastomataceae","medium","Miconia albicans"
