"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Malpighiaceae","Byrsonima","ligustrifolia","A.Juss.","MALPIGHIACEAE Byrsonima ligustrifolia A.Juss.","ESA151282","Splink","ESA","Rochel, M.F.","137","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Malpighiaceae","Heteropterys",,"Kunth","MALPIGHIACEAE Heteropterys Kunth","11877","Splink","HISA","Sawakuchi, S.Y.","212",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Malpighiaceae",,,"Juss.","MALPIGHIACEAE Malpighiaceae Juss.","11835","Splink","HISA","Sawakuchi, S.Y.","166",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Malvaceae","Ceiba","speciosa","(A.St.-Hil.) Ravenna","MALVACEAE Ceiba speciosa (A.St.-Hil.) Ravenna","ESA151248","Splink","ESA","Rochel, M.F.","99","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Malvaceae","Guazuma","ulmifolia","Lam.","MALVACEAE Guazuma ulmifolia Lam.","ESA151242","Splink","ESA","Rochel, M.F.","29","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Malvaceae","Luehea","candicans","Mart.","MALVACEAE Luehea candicans Mart.","ESA151251","Splink","ESA","Rochel, M.F.","47","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Malvaceae","Luehea","grandiflora","Mart.","MALVACEAE Luehea grandiflora Mart.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Melastomataceae",,,"A.Juss.","MELASTOMATACEAE Melastomataceae A.Juss.","11906","Splink","HISA","Sawakuchi, S.Y.","242",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Melastomataceae","Miconia","minutiflora","(Bonpl.) DC.","MELASTOMATACEAE Miconia minutiflora (Bonpl.) DC.","ESA151278","Splink","ESA","Rochel, M.F.","126","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Meliaceae","Cabralea","canjerana","(Vell.) Mart.","MELIACEAE Cabralea canjerana (Vell.) Mart.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Meliaceae","Cedrela","fissilis","Vell.","MELIACEAE Cedrela fissilis Vell.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Meliaceae","Cedrela","odorata","L.","MELIACEAE Cedrela odorata L.","ESA151272","Splink","ESA","Rochel, M.F.","116","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Meliaceae","Guarea","guidonia","(L.) Sleumer","MELIACEAE Guarea guidonia (L.) Sleumer","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Meliaceae","Trichilia","catigua","A.Juss.","MELIACEAE Trichilia catigua A.Juss.","ESA151253","Splink","ESA","Rochel, M.F.","54","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Menispermaceae","Cissampelos",,"L.","MENISPERMACEAE Cissampelos L.","11807","Splink","HISA","Sawakuchi, S.Y.","137",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Moraceae","Ficus","insipida","Willd.","MORACEAE Ficus insipida Willd.","ESA151277","Splink","ESA","Rochel, M.F.","124","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Moraceae","Maclura","tinctoria","(L.) D.Don ex Steud.","MORACEAE Maclura tinctoria (L.) D.Don ex Steud.","ESA151239","Splink","ESA","Rochel, M.F.","23","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Myrtaceae","Campomanesia","guaviroba","(DC.) Kiaersk.","MYRTACEAE Campomanesia guaviroba (DC.) Kiaersk.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Myrtaceae","Eugenia","pitanga","(O.Berg) Nied.","MYRTACEAE Eugenia pitanga (O.Berg) Nied.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Myrtaceae","Eugenia","pyriformis","Cambess.","MYRTACEAE Eugenia pyriformis Cambess.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Myrtaceae","Myrcia","guianensis","(Aubl.) DC.","MYRTACEAE Myrcia guianensis (Aubl.) DC.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Myrtaceae","Myrcia","selloi","(Spreng.) N.Silveira","MYRTACEAE Myrcia selloi (Spreng.) N.Silveira","ESA151250","Splink","ESA","Rochel, M.F.","45","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Myrtaceae","Psidium","guineense","Sw.","MYRTACEAE Psidium guineense Sw.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Fungi",,,,,"NA Indet. sp.","11814","Splink","HISA","Sawakuchi, S.Y.","144",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Nyctaginaceae","Guapira","opposita","(Vell.) Reitz","NYCTAGINACEAE Guapira opposita (Vell.) Reitz","ESA151255","Splink","ESA","Rochel, M.F.","72","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Nyctaginaceae","Pisonia","ambigua","Heimerl","NYCTAGINACEAE Pisonia ambigua Heimerl","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Opiliaceae","Agonandra","brasiliensis","Miers ex Benth. & Hook.f.","OPILIACEAE Agonandra brasiliensis Miers ex Benth. & Hook.f.","ESA151249","Splink","ESA","Rochel, M.F.","43","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Phytolaccaceae","Gallesia","integrifolia","(Spreng.) Harms","PHYTOLACCACEAE Gallesia integrifolia (Spreng.) Harms","ESA151271","Splink","ESA","Rochel, M.F.","111","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Polygalaceae","Bredemeyera","floribunda","Willd.","POLYGALACEAE Bredemeyera floribunda Willd.","11821","Splink","HISA","Sawakuchi, S.Y.","152","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Polygonaceae","Coccoloba","mollis","Casar.","POLYGONACEAE Coccoloba mollis Casar.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rhamnaceae","Gouania","polygama","(Jacq.) Urb.","RHAMNACEAE Gouania polygama (Jacq.) Urb.","11883","Splink","HISA","Sawakuchi, S.Y.","218","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rhamnaceae","Rhamnidium","elaeocarpum","Reissek","RHAMNACEAE Rhamnidium elaeocarpum Reissek","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rubiaceae","Coutarea","hexandra","(Jacq.) K.Schum.","RUBIACEAE Coutarea hexandra (Jacq.) K.Schum.","11879","Splink","HISA","Sawakuchi, S.Y.","214A","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rubiaceae","Manettia","cordifolia","Mart.","RUBIACEAE Manettia cordifolia Mart.","11813","Splink","HISA","Sawakuchi, S.Y.","143","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rubiaceae","Randia","armata","(Sw.) DC.","RUBIACEAE Randia armata (Sw.) DC.","ESA151268","Splink","ESA","Rochel, M.F.","108","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rubiaceae",,,"Juss.","RUBIACEAE Rubiaceae Juss.","11890","Splink","HISA","Sawakuchi, S.Y.","226",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rutaceae","Esenbeckia","febrifuga","(A.St.-Hil.) A. Juss. ex Mart.","RUTACEAE Esenbeckia febrifuga (A.St.-Hil.) A. Juss. ex Mart.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rutaceae","Helietta","apiculata","Benth.","RUTACEAE Helietta apiculata Benth.","ESA151254","Splink","ESA","Rochel, M.F.","71","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rutaceae","Zanthoxylum","rhoifolium","Lam.","RUTACEAE Zanthoxylum rhoifolium Lam.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Rutaceae","Zanthoxylum","riedelianum","Engl.","RUTACEAE Zanthoxylum riedelianum Engl.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Salicaceae","Casearia","gossypiosperma","Briq.","SALICACEAE Casearia gossypiosperma Briq.","ESA151263","Splink","ESA","Rochel, M.F.","97","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Salicaceae","Casearia","sylvestris","Sw.","SALICACEAE Casearia sylvestris Sw.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapindaceae","Cardiospermum","grandiflorum","Sw.","SAPINDACEAE Cardiospermum grandiflorum Sw.","11872","Splink","HISA","Sawakuchi, S.Y.","207","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapindaceae","Diatenopteryx","sorbifolia","Radlk.","SAPINDACEAE Diatenopteryx sorbifolia Radlk.","ESA151262","Splink","ESA","Rochel, M.F.","90","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapindaceae",,,"Juss.","SAPINDACEAE Sapindaceae Juss.","11833","Splink","HISA","Sawakuchi, S.Y.","164",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapindaceae","Serjania","hebecarpa","Benth.","SAPINDACEAE Serjania hebecarpa Benth.","11839","Splink","HISA","Sawakuchi, S.Y.","170","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapindaceae","Serjania","laruotteana","Cambess.","SAPINDACEAE Serjania laruotteana Cambess.","11867","Splink","HISA","Sawakuchi, S.Y.","201","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapindaceae","Serjania","meridionalis","Cambess.","SAPINDACEAE Serjania meridionalis Cambess.","11859","Splink","HISA","Sawakuchi, S.Y.","193","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapindaceae","Serjania","multiflora","Cambess.","SAPINDACEAE Serjania multiflora Cambess.","11868","Splink","HISA","Sawakuchi, S.Y.","202","Native","Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapindaceae","Urvillea",,"Kunth","SAPINDACEAE Urvillea Kunth","11825","Splink","HISA","Sawakuchi, S.Y.","156",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapotaceae","Chrysophyllum","gonocarpum","(Mart. & Eichler ex Miq.) Engl.","SAPOTACEAE Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapotaceae","Chrysophyllum","marginatum","(Hook. & Arn.) Radlk.","SAPOTACEAE Chrysophyllum marginatum (Hook. & Arn.) Radlk.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapotaceae","Pouteria",,"Aubl.","SAPOTACEAE Pouteria Aubl.","859","GBIF","Instituto Florestal","Durigan, G.",,,"Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Sapotaceae",,,"Juss.","SAPOTACEAE Sapotaceae Juss.","ESA151265","Splink","ESA","Rochel, M.F.","101",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Smilacaceae","Smilax",,"L.","SMILACACEAE Smilax L.","11897","Splink","HISA","Sawakuchi, S.Y.","233",,"Latão","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Solanaceae","Solanum","paniculatum","L.","SOLANACEAE Solanum paniculatum L.","859","GBIF","Instituto Florestal","Durigan, G.",,"Native","Latão","Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Trigoniaceae","Trigonia","nivea","Cambess.","TRIGONIACEAE Trigonia nivea Cambess.","11831","Splink","HISA","Sawakuchi, S.Y.","162","Native","Prata","Parque Estadual do Aguapeí","Não"
"PARQUE ESTADUAL DO AGUAPEÍ","Angiosperms","Vitaceae","Cissus","erosa","Rich.","VITACEAE Cissus erosa Rich.","11898","Splink","HISA","Sawakuchi, S.Y.","234","Native","Latão","Parque Estadual do Aguapeí","Não"
