"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","identifiedBy","coordinatePrecision","barcode","yearIdentified","recordNumber","occurrenceRemarks","monthIdentified","continentocean","class","order","preparationtype","individualcount","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","fieldNumber","typeStatus","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"user","ESA","ESA122888","retropila",,"Melastomataceae","Assaea",,,,"Brasil","São Paulo",,"Parque Estadual da Ilha Anchieta (PEIA).","ESA",,,,,,,"Carvalho, M.H.","0","0",,,"Sem determinador",,,,,,,,,,,,,,,,,"não",,"REFLORA","Ubatuba",,,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"retropila","MELASTOMATACEAE ",,,,,,,,,,,"ESA",,,,,,,,"METRO",,,,,,,,"brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","ok_same_resolution","Retropila",,"name_w_wrong_case|indet",,"Retropila",,"genus","not found",,,,"Retropila","Retropila","Melastomataceae","high",
"speciesLink","SPSF","46693","Rhipsalis floccosa","Plantae","Cactaceae","Rhipsalis","2008","10","18","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","IF","Magnoliophyta","PreservedSpecimen",,,"13","floccosa","V.B.Zipparro","-45.058333","-23.541667","2024-08-06T09:13:27","Salm-Dick ex Pfeiff.","J.A.Lombardi",,"SPSF00046693","2008","2259","<nO>COLETA: Epífita sobre Eucalyptus sp., a cerca de 0,6m de altura. Presença de flores brancas.; GEOGRAFIA: Em frente à casa dos guardas.;</nO>","12","América do Sul","Magnoliopsida","Caryophyllales",,,"30",,,,,,,"SPLINK","Ubatuba","2008-12-30",,,,,,,,,,,,,,,,,,"SPSF",,"Zipparro, V.B.","2259","2008","Lombardi, J.A.","2008",,"Zipparro",,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","possibly_ok","Cactaceae","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","species","author misspelled","bfo-1698",,,"Rhipsalis floccosa Salm-Dyck ex Pfeiff.","Rhipsalis","Cactaceae","high","Rhipsalis floccosa"
"gbif","HRCB","51960","Rhynchospora exaltata Kunth","Plantae","Cyperaceae","Rhynchospora","2008","5","24","Brasil","São Paulo",,"Parque Estadual da Ilha Anchieta Trilha do Sul","UNESP-RC","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/15","exaltata","Zipparro, V.B.","-45.033333","-23.516667","2024-12-18 09:15:22","Kunth","Alves, M.V.",,,,"2422",,,,"Liliopsida","Poales",,,,,,,,,,"GBIF","Ubatuba","2010-11-01","Rhynchospora exaltata Kunth",,"BR",,,"2008-05-24",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta trilha do sul",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","1090695581",,,,"https://specieslink.net/guid/15/51960",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhynchospora",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Rhynchospora exaltata","Rhynchospora exaltata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"check_local.2municip.","Rhynchospora exaltata","Kunth","name_w_authors","Cyperaceae","Rhynchospora exaltata","Kunth","species","name accepted","bfo-7271",,,"Rhynchospora exaltata Kunth","Rhynchospora","Cyperaceae","unknown","Rhynchospora exaltata"
"gbif","ICN","207460","Rhynchostegium scariosum (Taylor) A.Jaeger","Plantae","Brachytheciaceae","Rhynchostegium","2004","2","18","Brasil","Sp",,"Parque Estadual da Ilha Anchieta (PEIA)","UFRGS","Bryophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/259","scariosum","Peralta, DF; Yano, O; Prado, J","-45.041667","-23.260278","2023-05-24 13:29:45","(Taylor) A. Jaeger","Peralta, DF",,,,"2144",,,,"Bryopsida","Hypnales",,,,,,,,,,"GBIF","Ubatuba",,"Rhynchostegium scariosum (Taylor) A.Jaeger",,"BR",,,"2004-02-18",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","4950915423",,,,"https://specieslink.net/guid/259/207460",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhynchostegium",,,,,,"2273e40d-26c2-4959-aea2-b6abcce16d09",,,TRUE,FALSE,"Rhynchostegium scariosum","Rhynchostegium scariosum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","ok_same_resolution","Rhynchostegium scariosum","(Taylor) A.Jaeger","name_w_authors",,"Rhynchostegium scariosum","(Taylor) A.Jaeger","species","not found",,,,"Rhynchostegium scariosum (Taylor) A.Jaeger","Rhynchostegium","Fabaceae","unknown","Rhynchostegium scariosum"
"user","ESA","ESA122939","rosaefolius",,"Rosaceae","rubus","2008","01","07","Brasil","São Paulo",,"Parque Estadual da Ilha Anchieta (PEIA).","ESA",,,,,,,"Zipparro, V.B.","0","0",,,"Sem determinador",,,,"2471",,,,,,,,,,,,,"não",,"REFLORA","Ubatuba",,,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rosaefolius","ROSACEAE ",,,,,,,,,,,"ESA",,,,,"07/01/2008",,,"METRO",,,,,,,,"brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","ok_same_resolution","Rosaefolius",,"name_w_wrong_case|indet",,"Rosaefolius",,"family","not found",,,,"Rosaefolius",,"Rosaceae","high",
"gbif","ESA","123098","Rubiaceae","Plantae","Rubiaceae",,"2008","2","20","Brasil","São Paulo",,"Parque Estadual da Ilha Anchieta (PEIA).","ESALQ","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/8",,"Zipparro, V.B.",,,"2024-03-22 09:40:25",,,,,,"2351",,,,"Magnoliopsida","Gentianales",,,,,,,,,,"GBIF","Ubatuba",,"Rubiaceae",,"BR",,,"2008-02-20",,,,,,"ACCEPTED","FAMILY",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","4955314822",,,,"https://specieslink.net/guid/8/123098",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cbf8c968-37d6-45be-bf5c-e22914a384dc",,,FALSE,FALSE,,"Psychotria sessilis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","ok_same_resolution","Rubiaceae","Juss.","family_as_genus","Rubiaceae","Rubiaceae","Juss.","family","name accepted","bfo-210",,,"Rubiaceae Juss.",,"Rubiaceae","unknown",
"speciesLink","SPSF","46734","Rubus rosaefolius","Plantae","Rosaceae","Rubus","2008","07","26","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","IF","Magnoliophyta","PreservedSpecimen",,,"13","rosaefolius","V.B.Zipparro","-45.058333","-23.541667","2024-08-06T09:16:25","Sm.",,,"SPSF00046734",,"2471","<nO>COLETA: Herbácea como ca. de 0,70 m de altura. Presença de flores branca e frutos imaturos vermelhos.; GEOGRAFIA: Próximo à casa dos funcionários.;</nO>",,"América do Sul","Magnoliopsida","Rosales",,,,,,,,,,"SPLINK","Ubatuba",,,,,,,,,,,,,,,,,,,"SPSF",,"Zipparro, V.B.","2471","2008","s.n.","n.d.",,"Zipparro",,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Rubus rosifolius","Sm.","possibly_ok","Rosaceae","Rubus rosifolius","Sm.","species","replaced orth. variant","bfo-32509","Rubus rosifolius","Sm.","Rubus rosifolius Sm.","Rubus","Rosaceae","unknown","Rubus rosifolius"
"speciesLink","SPSF","28492","Rumohra adiantiformis","Plantae","Dryopteridaceae","Rumohra","2000","02","07","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","IF","Pteridophyta","PreservedSpecimen",,,"13","adiantiformis","E.C.Smidt","-45.07","-23.43","2024-08-06T09:17:23",,,"34265","SPSF00028492",,"80","<nO>COLETA: XLS: SPSFAntigo;</nO>",,"América do Sul","Polypodiopsida","Polypodiales",,,,,,,,,,"SPLINK","Ubatuba",,,,,,,,,,,,,,,,,,,"SPSF",,"Smidt, E.C.","80","2000","s.n.","n.d.",,"Smidt",,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Rumohra adiantiformis","(G.Forst.) Ching","possibly_ok","Dryopteridaceae","Rumohra adiantiformis","(G.Forst.) Ching","species","name accepted","bfo-91140",,,"Rumohra adiantiformis (G.Forst.) Ching","Rumohra","Dryopteridaceae","unknown","Rumohra adiantiformis"
"speciesLink","SPSF","28428","Salpichlaena volubilis","Plantae","Blechnaceae","Salpichlaena","2000","06","07","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","IF","Pteridophyta","PreservedSpecimen",,,"13","volubilis","E.C.Smidt","-45.07","-23.43","2024-08-06T09:17:22",,,"34265","SPSF00028428",,"152","<nO>COLETA: XLS: SPSFAntigo;</nO>",,"América do Sul","Polypodiopsida","Polypodiales",,,,,,,,,,"SPLINK","Ubatuba",,,,,,,,,,,,,,,,,,,"SPSF",,"Smidt, E.C.","152","2000","s.n.","n.d.",,"Smidt",,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Salpichlaena volubilis","(Kaulf.) J.Sm.","possibly_ok","Blechnaceae","Salpichlaena volubilis","(Kaulf.) J.Sm.","species","name accepted","bfo-90843",,,"Salpichlaena volubilis (Kaulf.) J.Sm.","Salpichlaena","Blechnaceae","unknown","Salpichlaena volubilis"
"speciesLink","HUFABC","000254","Sargassum vulgare","Plantae","Sargassaceae","Sargassum","2005","03","01","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta, Infra-litoral","UFABC",,"PreservedSpecimen","-23.538861","-45.064611","634","vulgare","Ghilardi, N","-45.064611","-23.538861","2024-07-05T09:52:30","C.Agardh",,,"HUFABC000254",,"s.n.",,,,,,,,,,,,,,,"SPLINK","Ubatuba",,,,,,,,,,,,,,,,,,,"HUFABC",,"Ghilardi, N.","s.n.","2005","s.n.","n.d.",,"Ghilardi",,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sargassum vulgare","C.Agardh","possibly_ok",,"Sargassum vulgare","C.Agardh","species","not found",,,,"Sargassum vulgare C.Agardh","Sargassum","Orchidaceae","unknown","Sargassum vulgare"
"speciesLink","SPSF","46609","Sauvagesia erecta","Plantae","Ochnaceae","Sauvagesia","2006","04","30","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","IF","Magnoliophyta","PreservedSpecimen",,,"13","erecta","V.B.Zipparro","-45.071111","-23.433889","2024-08-06T09:17:17","L.",,,"SPSF00046609",,,"<nO>COLETA: Herbácea com ca. de 0,20 m de altura. Presença de botões e flores. Parcela N, indivíduo numero 34HN na fitossociologia.; GEOGRAFIA: Campo Antrópico do Engenho. Ambiente iluminado.;</nO>",,"América do Sul","Magnoliopsida","Theales",,,,,,,,,,"SPLINK","Ubatuba",,,,,,,,,,,,,,,,,,,"SPSF",,"Zipparro, V.B.","s.n.","2006","s.n.","n.d.",,"Zipparro",,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sauvagesia erecta","L.","possibly_ok","Ochnaceae","Sauvagesia erecta","L.","species","name accepted","bfo-19941",,,"Sauvagesia erecta L.","Sauvagesia","Ochnaceae","unknown","Sauvagesia erecta"
"speciesLink","SPSF","12105","Schinus terebinthifolia var. rhoifolius","Plantae","Anacardiaceae","Schinus","1988","03","17","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","IF","Magnoliophyta","PreservedSpecimen",,,"13","terebinthifolia","M.J.Robim","-45.07","-23.43","2024-08-06T09:16:45",,,"34265","SPSF00012105",,"599","<nO>COLETA: XLS: SPSFAntigo;</nO>",,"América do Sul","Magnoliopsida","Sapindales",,,,,,"var. rhoifolius",,,,"SPLINK","Ubatuba",,,,,,,,,,,,,,,,,,,"SPSF",,"Robim, M.J.","599","1988","s.n.","n.d.",,"Robim",,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Schinus rhoifolia","Mart.","variety","Anacardiaceae","Schinus rhoifolia","Mart.","species","name misspelled|replaced synonym","bfo-608167","Schinus rhoifolia","Mart.","Schinus rhoifolia Mart.","Schinus","Anacardiaceae","unknown","Schinus rhoifolia"
"speciesLink","SPSF","46584","Schinus terebinthifolia","Plantae","Anacardiaceae","Schinus","2008","04","18","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","IF","Magnoliophyta","PreservedSpecimen",,,"13","terebinthifolia","V.B.Zipparro","-45.058333","-23.541667","2024-08-06T09:16:45","Raddi",,,"SPSF00046584",,"2398","<nO>COLETA: Parcela K, arbusto com cerca de 1,10m de altura, presença de frutos imaturos de coloração verde, os maduros são vermelhos.; GEOGRAFIA: Campo antrópico do bambu, ambiente iluminado.;</nO>",,"América do Sul","Magnoliopsida","Sapindales",,,,,,,,,,"SPLINK","Ubatuba",,,,,,,,,,,,,,,,,,,"SPSF",,"Zipparro, V.B.","2398","2008","s.n.","n.d.",,"Zipparro",,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Schinus terebinthifolia","Raddi","possibly_ok","Anacardiaceae","Schinus terebinthifolia","Raddi","species","name accepted","bfo-15471",,,"Schinus terebinthifolia Raddi","Schinus","Anacardiaceae","unknown","Schinus terebinthifolia"
"user","ESA","ESA122907","schlechtendalii",,"Solanaceae","Cestrum","2008","16","04","Brasil","São Paulo",,"Parque Estadual da Ilha Anchieta (PEIA).","ESA",,,,,,,"Zipparro, V.B.","0","0",,,"Souza, V.C.",,,,"2389",,,,,,,,,,,,,"não",,"REFLORA","Ubatuba","01/01/2014",,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"schlechtendalii","SOLANACEAE ",,,,,,,,,,,"ESA",,,,,"04/16/2008",,,"METRO",,,,,,,,"brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","ok_same_resolution","Schlechtendalia","Less.","name_w_wrong_case|indet","Asteraceae","Schlechtendalia","Less.","genus","name misspelled","bfo-5500",,,"Schlechtendalia Less.","Schlechtendalia","Asteraceae","high",
"gbif","Tropicos","90229704","Schlotheimia appressifolia Mitt.","Plantae","Orthotrichaceae","Schlotheimia","2000","6","9","Brazil","São Paulo",,"Municipio de Ubatuba, Parque Estadual da Ilha Anchieta (PEIA).","SP","Bryophyta","PRESERVED_SPECIMEN",,,"http://biocol.org/urn:lsid:biocol.org:col:15859","appressifolia","PERALTA","-45.05","-23.53333","2008-05-27 22:02:00","Mitt.","J. Atwood",,,,"1142",,,,"Bryopsida","Orthotrichales",,,,,,,,,,"GBIF",,"2007-01-01","Schlotheimia appressifolia Mitt.","http://www.tropicos.org/Specimen/90229704","BR",,"Tropicos","2000-06-09",,,,,,"ACCEPTED","SPECIES","PhysicalObject",,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","1261801286",,,,"urn:catalog:MO:Tropicos:90229704",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,"35149421",,,,,,,,,,,"Schlotheimia",,,,,,"e053ff53-c156-4e2e-b9b5-4462e9625424",,,TRUE,FALSE,"Schlotheimia appressifolia","Schlotheimia appressifolia Mitt.","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","ok_same_resolution","Schlotheimia appressifolia","Mitt.","name_w_authors",,"Schlotheimia appressifolia","Mitt.","species","not found",,,,"Schlotheimia appressifolia Mitt.","Schlotheimia","Gentianaceae","unknown","Schlotheimia appressifolia"
"gbif","MBM","207681","Schwartzia brasiliensis (Choisy) Bedell ex Gir.-Cañas","Plantae","Marcgraviaceae","Schwartzia",,,,"Brazil","São Paulo",,"Parque Estadual da Ilha Anchieta.","MBM","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/40","brasiliensis","Robim, MJ; et al.",,,"2025-01-01 00:01:03","(Choisy) Bedell ex Gir.-Cañas","Franco, GADC",,,,"s.n.",,,,"Magnoliopsida","Ericales",,,,,,,,,,"GBIF","Ubatuba",,"Schwartzia brasiliensis (Choisy) Bedell ex Gir.-Cañas",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","1095545088",,,,"https://specieslink.net/guid/40/207681",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schwartzia",,,,,,"3b8e9d83-b2d4-4a97-973c-31d98b67b1e9",,,FALSE,FALSE,"Schwartzia brasiliensis","Schwartzia brasiliensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/MBM207681",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","ok_same_resolution","Schwartzia brasiliensis","(Choisy) Bedell ex Gir.-Cañas","name_w_authors","Marcgraviaceae","Schwartzia brasiliensis","(Choisy) Bedell ex Gir.-Cañas","species","name accepted","bfo-103323",,,"Schwartzia brasiliensis (Choisy) Bedell ex Gir.-Cañas","Schwartzia","Marcgraviaceae","unknown","Schwartzia brasiliensis"
"gbif","HRCB","51959","Scleria latifolia Sw.","Plantae","Cyperaceae","Scleria","2008","9","2","Brasil","São Paulo",,"Parque Estadual da Ilha Anchieta","UNESP-RC","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/15","latifolia","Zipparro, V.B.","-45.033333","-23.516667","2024-12-18 09:15:23","Sw.","Alves, M.",,,,"2487",,,,"Liliopsida","Poales",,,,,,,,,,"GBIF","Ubatuba","2010-11-01","Scleria latifolia Sw.",,"BR",,,"2008-09-02",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","1090695599",,,,"https://specieslink.net/guid/15/51959",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scleria",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Scleria latifolia","Scleria latifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","ok_same_resolution","Scleria latifolia","Sw.","name_w_authors","Cyperaceae","Scleria latifolia","Sw.","species","name accepted","bfo-7301",,,"Scleria latifolia Sw.","Scleria","Cyperaceae","unknown","Scleria latifolia"
"user","ESA","ESA123059","scorpioides",,"Asteraceae","Vernonia","2007","16","08","Brasil","São Paulo",,"Parque Estadual da Ilha Anchieta (PEIA).","ESA",,,,,,,"Luize, B.G.","0","0",,,"Sem determinador",,,,"45",,,,,,,,,,,,,"não",,"REFLORA","Ubatuba",,,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"scorpioides","ASTERACEAE ",,,,,,,,,,,"ESA",,,,"Zipparro, V.B.","08/16/2007",,,"METRO",,,,,,,,"brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","ok_same_resolution","Scorpioides",,"name_w_wrong_case|indet",,"Scorpioides",,"family","not found",,,,"Scorpioides",,"Asteraceae","high",
