"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","occurrenceRemarks","continentocean","phylum","class","order","yearIdentified","monthIdentified","recordNumber","verbatimLatitude","verbatimLongitude","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","barcode","typeStatus","sex","fieldNumber","preparationtype","infraspecificEpithet","individualcount","relatedcatalogitem","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SP","447643","Luehea divaricata","Plantae","Malvaceae","Luehea","2008","12","25","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, caminho em direção ao quiosque","24176","IBt","PreservedSpecimen",,"1","divaricata","Nicolau, SA; et al.","-45.459999","-22.92","2023-09-13T08:45:33","Mart. ex Zucc.",,,,,,,,"3629","0","0",,,,,,,,,,,,"SPLINK","Pindamonhangaba",,,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3629","2008","s.n.","n.d.",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Luehea divaricata","Mart.","possibly_ok","Malvaceae","Luehea divaricata","Mart.","species","author misspelled","bfo-9094",,,"Luehea divaricata Mart.","Luehea","Malvaceae","unknown","Luehea divaricata"
"speciesLink","SP","447649","Melastomataceae","Plantae","Melastomataceae",,"2008","12","23","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju","24176","IBt","PreservedSpecimen",,"1",,"Nicolau, SA; et al.","-45.459999","-22.92","2023-05-19T09:28:27",,,,,,,,,"3596","0","0",,,,,,,,,,,,"SPLINK","Pindamonhangaba",,,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3596","2008","s.n.","n.d.",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Melastomataceae","A.Juss.","family_as_genus","Melastomataceae","Melastomataceae","A.Juss.","family","name accepted","bfo-161",,,"Melastomataceae A.Juss.",,"Melastomataceae","unknown",
"speciesLink","SP","475118","Meliosma","Plantae","Sabiaceae","Meliosma","2008","12","24","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju. Trilha da encosta, paralela à caixa d'água","24176","IBt","PreservedSpecimen",,"1",,"Nicolau, SA; et al.","-45.459999","-22.92","2021-12-09T11:19:11",,,,,,,,,"3606","0","0",,,,,,,,,,,,"SPLINK","Pindamonhangaba",,,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3606","2008","s.n.","n.d.",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Meliosma","Blume","indet","Sabiaceae","Meliosma","Blume","genus","name accepted","bfo-14345",,,"Meliosma Blume","Meliosma","Sabiaceae","unknown",
"speciesLink","SP","488538","Mendoncia puberula","Plantae","Acanthaceae","Mendoncia","2008","12","23","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju","24176","IBt","PreservedSpecimen","Silva, FA","1","puberula","Nicolau, SA; et al.","-45.459999","-22.92","2022-01-28T17:15:46","Mart.",,,,,,"2021","11","3593","0","0",,,"23",,,,,,,,,"SPLINK","Pindamonhangaba","2021-11-23",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3593","2008","Silva, F.A.","2021",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mendoncia puberula","Mart.","possibly_ok","Acanthaceae","Mendoncia puberula","Mart.","species","name accepted","bfo-4182",,,"Mendoncia puberula Mart.","Mendoncia","Acanthaceae","low","Mendoncia puberula"
"speciesLink","SP","489500","Meriania claussenii","Plantae","Melastomataceae","Meriania","2008","12","24","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju. Trilha encosta, paralela à da caixa d'água (captação)","24176","IBt","PreservedSpecimen","Nicolau, SA","1","claussenii","Nicolau, SA; et al.","-45.459999","-22.92","2021-12-09T11:11:13","(Naudin) Triana",,,,,,,,"3600","0","0",,,,,,,,,,,,"SPLINK","Pindamonhangaba",,,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3600","2008","Nicolau, S.A.","n.d.",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Meriania claussenii","(Naudin) Triana","possibly_ok","Melastomataceae","Meriania claussenii","(Naudin) Triana","species","name accepted","bfo-9652",,,"Meriania claussenii (Naudin) Triana","Meriania","Melastomataceae","low","Meriania claussenii"
"speciesLink","SP","465191","Mesadenella","Plantae","Orchidaceae","Mesadenella","2008","12","24","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju. Trilha encosta, paralela à caixa d'água (captação)","24176","IBt","PreservedSpecimen",,"1",,"Nicolau, SA; Nagahashi, LS; Caetano, PPR; Alves, RA","-45.459999","-22.92","2021-12-09T11:14:26",,,,,,,"2016","04","3612","0","0",,,"11",,,,,,,,,"SPLINK","Pindamonhangaba","2016-04-11",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3612","2008","s.n.","2016","Nagahashi, L.S.; Caetano, P.P.R.; Alves, R.A.","Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mesadenella","Pabst & Garay","indet","Orchidaceae","Mesadenella","Pabst & Garay","genus","name accepted","bfo-11838",,,"Mesadenella Pabst & Garay","Mesadenella","Orchidaceae","unknown",
"speciesLink","SP","488550","Miconia cabucu","Plantae","Melastomataceae","Miconia","2008","12","16","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, trilha da Ponte Pencil, margem do rio","24176","IBt","PreservedSpecimen",,"1","cabucu","Nicolau, SA; et al.","-45.459999","-22.92","2021-12-09T11:11:16","Hoehne",,,,,,,,"3525","0","0",,,,,,,,,,,,"SPLINK","Pindamonhangaba",,,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3525","2008","s.n.","n.d.",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Miconia formosa","Cogn.","possibly_ok","Melastomataceae","Miconia formosa","Cogn.","species","replaced synonym","bfo-9706","Miconia formosa","Cogn.","Miconia formosa Cogn.","Miconia","Melastomataceae","unknown","Miconia formosa"
"user","RB","RB01039130","Miconia latecrenata (DC.) Naudin","Plantae","Melastomataceae","Miconia","2008","12","25","Brasil","São Paulo",,"Parque Natural Municipal Trabiju.",,"JBRJ","Preserved Specimen","R. Goldenberg",,"latecrenata","S.A. Nicolau; P.P.R. Caetano; R.A. Alves; L.S. Nagahashi",,,,"(DC.) Naudin",,,,,,,,"3630",,,,,,,,,,,,,,,"Pindamonhangaba","2014-8-4",,,"BR",,,"2008-12-25",,,,,,,"sp.","Physical Object",,,,"RB",,"Nicolau, S.A.","3630","2008","Goldenberg, R.","2014","Caetano, P.P.R.; Alves, R.A.; Nagahashi, L.S.","Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,"urn:catalog:JBRJ:RB:1039130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/91/30/01039130.jpg",,,,,,,,,,,,,,,,,,,"2015-11-18 09:00:56+00","Angiospermas","brazil_sao paulo_pindamonhangaba","Brazil","São Paulo","Pindamonhangaba",,"check_local.2municip.","Miconia latecrenata","(DC.) Naudin","name_w_authors","Melastomataceae","Miconia latecrenata","(DC.) Naudin","species","name accepted","bfo-9724",,,"Miconia latecrenata (DC.) Naudin","Miconia","Melastomataceae","high","Miconia latecrenata"
"speciesLink","SP","447625","Mikania hirsutissima","Plantae","Asteraceae","Mikania","2008","12","16","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, Trilha da Ponte Pencil, margem do rio","24176","IBt","PreservedSpecimen","Simão Bianchini, R; Ritter, MR","1","hirsutissima","Nicolau, SA; Lima, W; Nagahashi, LS; Carvalho, JLM","-45.459999","-22.92","2021-12-09T11:01:14","DC.",,,,,,"2014","08","3530","0","0",,,"21",,,,,,,,,"SPLINK","Pindamonhangaba","2014-08-21",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3530","2008","Bianchini, R.S.","2014","Lima, W.; Nagahashi, L.S.; Carvalho, J.L.M.","Nicolau","Ritter, M.R.","brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mikania hirsutissima","DC.","possibly_ok","Asteraceae","Mikania hirsutissima","DC.","species","name accepted","bfo-5382",,,"Mikania hirsutissima DC.","Mikania","Asteraceae","low","Mikania hirsutissima"
"user","RB","RB01305417","Mollinedia uleana Perkins","Plantae","Monimiaceae","Mollinedia","2008","12","16","Brasil","São Paulo",,"Parque Natural Municipal Trabiju, margem do rio",,"JBRJ","Preserved Specimen","E.J. Lírio",,"uleana","S.A. Nicolau; W. Lima; L.s. Nagahashi; J.L.M. Carvalho",,,,"Perkins",,,,,,,,"3539",,,,,,,,,,,,,,,"Pindamonhangaba",,,,"BR",,,"2008-12-16",,,,,,,"sp.","Physical Object",,,,"RB",,"Nicolau, S.A.","3539","2008","Lirio, E.J.","n.d.","Lima, W.; Nagahashi, L.S.; Carvalho, J.L.M.","Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,"urn:catalog:JBRJ:RB:1305417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/30/54/17/01305417.jpg",,,,,,,,,,,,,,,,,,,"2017-04-11 09:19:13+00","Angiospermas","brazil_sao paulo_pindamonhangaba","Brazil","São Paulo","Pindamonhangaba",,"check_local.2municip.","Mollinedia uleana","Perkins","name_w_authors","Monimiaceae","Mollinedia uleana","Perkins","species","name accepted","bfo-10105",,,"Mollinedia uleana Perkins","Mollinedia","Monimiaceae","high","Mollinedia uleana"
"speciesLink","SP","488334","Myrcia eriopus","Plantae","Myrtaceae","Myrcia","2008","12","17","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, várzea ao lado do quiosque","24176","IBt","PreservedSpecimen","Santos, MF","1","eriopus","Nicolau, SA; et al.","-45.459999","-22.92","2021-12-09T11:13:06","DC.",,,,,,"2018","11","3550","0","0",,,"08",,,,,,,,,"SPLINK","Pindamonhangaba","2018-11-08",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3550","2008","Santos, M.F.","2018",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia eriopus","DC.","possibly_ok","Myrtaceae","Myrcia eriopus","DC.","species","name accepted","bfo-10685",,,"Myrcia eriopus DC.","Myrcia","Myrtaceae","high","Myrcia eriopus"
"speciesLink","SP","447659","Nectandra membranacea","Plantae","Lauraceae","Nectandra","2008","12","24","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, Trilha Encosta, paralela a da caixa d'água(captação).","24176","IBt","PreservedSpecimen","Ribeiro, HL","1","membranacea","Nicolau, SA; Caetano, PPR; Alves, RA; Nagahashi, LS","-45.459999","-22.92","2021-12-09T11:08:38","(Sw.) Griseb.",,,,,,"2018","09","3624","0","0",,,"18",,,,,,,,,"SPLINK","Pindamonhangaba","2018-09-18",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3624","2008","Ribeiro, H.L.","2018","Caetano, P.P.R.; Alves, R.A.; Nagahashi, L.S.","Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Nectandra membranacea","(Sw.) Griseb.","possibly_ok","Lauraceae","Nectandra membranacea","(Sw.) Griseb.","species","name accepted","bfo-8432",,,"Nectandra membranacea (Sw.) Griseb.","Nectandra","Lauraceae","high","Nectandra membranacea"
"speciesLink","SP","447660","Olyra glaberrima","Plantae","Poaceae","Olyra","2008","12","23","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju.","24176","IBt","PreservedSpecimen","Filgueiras, TS","1","glaberrima","Nicolau, SA; et al.","-45.459999","-22.92","2021-12-09T11:16:36","Raddi",,,,,,"2013",,"3572","0","0",,,,"SP035009",,,,,,,,"SPLINK","Pindamonhangaba","2013-NA-NA",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3572","2008","Filgueiras, T.S.","2013",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Olyra glaberrima","Raddi","possibly_ok","Poaceae","Olyra glaberrima","Raddi","species","name accepted","bfo-13366",,,"Olyra glaberrima Raddi","Olyra","Poaceae","high","Olyra glaberrima"
"speciesLink","SP","488540","Peperomia glabella","Plantae","Piperaceae","Peperomia","2008","12","16","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, trilha da Ponte Pencil, margem do rio","24176","IBt","PreservedSpecimen","Marcusso, GM","1","glabella","Nicolau, SA; et al.","-45.459999","-22.92","2021-12-09T11:15:07","(Sw.) A.Dietr.",,,,,,"2018","09","3523","0","0",,,"18",,,,,,,,,"SPLINK","Pindamonhangaba","2018-09-18",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3523","2008","Marcusso, G.M.","2018",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Peperomia glabella","(Sw.) A.Dietr.","possibly_ok","Piperaceae","Peperomia glabella","(Sw.) A.Dietr.","species","name accepted","bfo-12653",,,"Peperomia glabella (Sw.) A.Dietr.","Peperomia","Piperaceae","low","Peperomia glabella"
"speciesLink","SP","447639","Phoradendron crassifolium","Plantae","Santalaceae","Phoradendron","2008","12","25","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, caminho em direção ao quiosque","24176","IBt","PreservedSpecimen","Simão Bianchini, R","1","crassifolium","Nicolau, SA; et al.","-45.459999","-22.92","2023-12-08T08:31:00","(Pohl ex DC.) Eichler",,,,,,"2022","02","3628","0","0",,,"17",,,,,,,,,"SPLINK","Pindamonhangaba","2022-02-17",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3628","2008","Bianchini, R.S.","2022",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Phoradendron crassifolium","(Pohl ex DC.) Eichler","possibly_ok","Santalaceae","Phoradendron crassifolium","(Pohl ex DC.) Eichler","species","name accepted","bfo-14422",,,"Phoradendron crassifolium (Pohl ex DC.) Eichler","Phoradendron","Santalaceae","low","Phoradendron crassifolium"
"speciesLink","SP","474400","Phyllanthus riedelianus","Plantae","Phyllanthaceae","Phyllanthus","2008","12","17","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, várzea ao lado do quiosque","24176","IBt","PreservedSpecimen","Cordeiro, I","1","riedelianus","Nicolau, SA; Lima, W; Moreira, JA; Souza, TAM; Nagahashi, LS","-45.459999","-22.92","2021-12-09T11:15:01","Müll.Arg.",,,,,,"2014","11","3549","0","0",,,,"SP0474400",,,,,,,,"SPLINK","Pindamonhangaba","2014-11-NA",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3549","2008","Cordeiro, I.","2014","Lima, W.; Moreira, J.A.; Souza, T.A.M.; Nagahashi, L.S.","Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Phyllanthus riedelianus","Müll.Arg.","possibly_ok","Phyllanthaceae","Phyllanthus riedelianus","Müll.Arg.","species","name accepted","bfo-38557",,,"Phyllanthus riedelianus Müll.Arg.","Phyllanthus","Phyllanthaceae","high","Phyllanthus riedelianus"
"speciesLink","SP","488529","Picramnia glazioviana","Plantae","Picramniaceae","Picramnia","2008","12","22","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, Trilha Quiosque sentido portão de entrada","24176","IBt","PreservedSpecimen","Shipunov, A","1","glazioviana","Nicolau, SA; et al.","-45.459999","-22.92","2021-12-09T11:15:04","Engl.",,,,,,"2018","07","3558","0","0",,,"10",,,,,,,,,"SPLINK","Pindamonhangaba","2018-07-10",,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3558","2008","Shipunov, A.","2018",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Picramnia glazioviana","Engl.","possibly_ok","Picramniaceae","Picramnia glazioviana","Engl.","species","name accepted","bfo-12598",,,"Picramnia glazioviana Engl.","Picramnia","Picramniaceae","low","Picramnia glazioviana"
"speciesLink","SP","488539","Piper","Plantae","Piperaceae","Piper","2008","12","16","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, trilha da Ponte Pencil, margem do rio","24176","IBt","PreservedSpecimen",,"1",,"Nicolau, SA; et al.","-45.459999","-22.92","2021-12-09T11:15:10",,,,,,,,,"3520","0","0",,,,,,,,,,,,"SPLINK","Pindamonhangaba",,,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3520","2008","s.n.","n.d.",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Piper","L.","indet","Piperaceae","Piper","L.","genus","name accepted","bfo-12735",,,"Piper L.","Piper","Piperaceae","unknown",
"speciesLink","SP","488530","Piptocarpha","Plantae","Asteraceae","Piptocarpha","2008","12","17","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, várzea ao lado do quiosque","24176","IBt","PreservedSpecimen",,"1",,"Nicolau, SA; et al.","-45.459999","-22.92","2021-12-09T11:01:22",,,,,,,,,"3555","0","0",,,,,,,,,,,,"SPLINK","Pindamonhangaba",,,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","3555","2008","s.n.","n.d.",,"Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Piptocarpha","R.Br.","indet","Asteraceae","Piptocarpha","R.Br.","genus","name accepted","bfo-5472",,,"Piptocarpha R.Br.","Piptocarpha","Asteraceae","unknown",
"user","RB","RB01056671","Tibouchina granulosa (Desr.) Cogn.","Plantae","Melastomataceae","Tibouchina","2008","12","16","Brasil","São Paulo",,"Parque Natural Municipal Trabiju.",,"JBRJ","Preserved Specimen","ANA LUIZA FREITAS",,"granulosa","S.A. Nicolau; W. Lima; L.S. Nagahashi; J.L.M. Carvalho",,,,"(Desr.) Cogn.",,,,,,,,"3531",,,,,,,,,,,,,,,"Pindamonhangaba","2016-7-21",,,"BR",,,"2008-12-16","Área aberta, borda de mata",,,,,,"sp.","Physical Object",,,,"RB",,"Nicolau, S.A.","3531","2008","Freitas, A.L.","2016","Lima, W.; Nagahashi, L.S.; Carvalho, J.L.M.","Nicolau",,"brazil","sao paulo","pindamonhangaba","parque natural municipal trabiju",,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county",,,,,"urn:catalog:JBRJ:RB:1056671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/5/66/71/01056671.jpg",,,,,,,,,,,,,,,,,,,"2016-07-28 11:46:33+00","Angiospermas","brazil_sao paulo_pindamonhangaba","Brazil","São Paulo","Pindamonhangaba",,"check_local.2municip.","Pleroma granulosum","(Desr.) D. Don","name_w_authors","Melastomataceae","Pleroma granulosum","(Desr.) D. Don","species","replaced synonym","bfo-603035","Pleroma granulosum","(Desr.) D. Don","Pleroma granulosum (Desr.) D. Don","Pleroma","Melastomataceae","low","Pleroma granulosum"
